#Variables:
#tasmin_CNRM-CM5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_rcp45(K),tasmax_CNRM-CM5_rcp45(K),pr_CNRM-CM5_rcp45(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_rcp45(K),tasmax_CNRM-CM5_rcp45(K),pr_CNRM-CM5_rcp45(mm)
2007-08-13,296.553101,311.364410,0.000000
2007-08-14,295.700745,311.016235,0.000000
2007-08-15,295.705597,309.755829,0.303343
2007-08-16,296.717865,307.682404,0.000000
2007-08-17,296.505798,307.937531,0.000000
2007-08-18,295.833313,309.867889,0.000000
2007-08-19,299.009735,310.102753,0.000000
2007-08-20,296.637329,309.451294,0.000000
2007-08-21,296.021088,309.343384,0.000000
2007-08-22,295.740723,310.623383,0.000000
2007-08-23,296.881897,310.710144,0.000000
2007-08-24,297.398499,311.674225,0.000000
2007-08-25,298.263733,310.853516,1.696760
2007-08-26,296.896667,309.212219,0.000000
2007-08-27,294.265594,309.965637,0.000000
2007-08-28,295.571411,310.731842,0.000000
2007-08-29,294.636414,309.402679,0.000000
2007-08-30,294.549774,309.595764,0.000000
2007-08-31,295.200287,310.264069,0.000000
2007-09-01,295.240479,309.768616,0.000000
2007-09-02,296.909241,310.114807,0.000000
2007-09-03,296.300446,309.561829,0.512259
2007-09-04,296.131531,307.164490,5.536569
2007-09-05,292.383545,302.304077,38.467175
2007-09-06,293.995605,300.295105,10.556679
2007-09-07,292.438385,302.061401,10.277170
2007-09-08,292.568604,301.177063,0.000000
2007-09-09,290.749939,301.854645,0.000000
2007-09-10,288.568024,307.698181,0.000000
2007-09-11,289.222565,308.854462,0.000000
2007-09-12,290.606262,308.639801,0.000000
2007-09-13,291.177643,310.434387,0.000000
2007-09-14,292.201508,311.338806,0.000000
2007-09-15,296.090698,310.423126,13.757541
2007-09-16,297.380371,310.251495,12.852892
2007-09-17,296.937653,307.476440,11.663085
2007-09-18,296.561279,302.306854,5.259649
2007-09-19,295.306824,305.908997,6.295120
2007-09-20,296.366302,303.768951,0.000000
2007-09-21,296.518494,307.490021,0.000000
2007-09-22,296.854309,306.010223,0.000000
2007-09-23,295.800720,307.922119,0.000000
2007-09-24,295.907684,307.903320,0.000000
2007-09-25,296.427765,307.254669,0.000000
2007-09-26,293.225922,305.300568,0.000000
2007-09-27,289.259583,303.703735,0.000000
2007-09-28,285.238281,303.529388,0.000000
2007-09-29,286.132294,304.288666,0.000000
2007-09-30,286.664734,303.837311,0.000000
2007-10-01,285.749969,299.897247,0.000000
2007-10-02,282.911407,301.367371,0.000000
2007-10-03,283.747894,302.867096,0.000000
2007-10-04,285.093658,303.051025,0.000000
2007-10-05,286.243073,303.712067,0.000000
2007-10-06,287.214264,304.857178,0.000000
2007-10-07,287.761047,305.407410,0.000000
2007-10-08,289.242401,302.178802,0.000000
2007-10-09,285.852081,296.099487,0.000000
2007-10-10,284.316559,303.446350,0.000000
2007-10-11,286.314819,305.638153,0.000000
2007-10-12,288.108582,305.022644,0.000000
2007-10-13,289.713379,305.159271,0.000000
2007-10-14,289.515472,303.801178,0.000000
2007-10-15,288.942505,302.811584,0.000000
2007-10-16,291.480865,303.267670,0.000000
2007-10-17,289.618256,306.196320,0.000000
2007-10-18,291.226501,306.822083,0.000000
2007-10-19,291.848846,307.369995,0.000000
2007-10-20,293.449646,304.853485,1.176587
2007-10-21,291.431427,303.798248,0.960848
2007-10-22,290.884216,306.715210,0.282795
2007-10-23,292.280914,306.404755,1.288875
2007-10-24,288.846588,299.101379,18.817194
2007-10-25,283.891724,291.433929,6.437901
2007-10-26,283.356628,290.978394,1.842202
2007-10-27,283.254822,297.838440,0.000000
2007-10-28,280.485748,294.812256,0.000000
2007-10-29,278.023804,297.901428,0.000000
2007-10-30,280.931122,300.996307,0.000000
2007-10-31,283.702087,302.523682,0.000000
2007-11-01,290.699493,295.978149,0.000000
2007-11-02,281.014130,293.271240,0.000000
2007-11-03,283.141174,300.656250,0.000000
2007-11-04,284.423676,300.223663,0.000000
2007-11-05,284.750061,305.194946,0.000000
2007-11-06,283.829437,302.680756,0.000000
2007-11-07,284.273376,300.589294,0.000000
2007-11-08,286.815552,300.225342,0.000000
2007-11-09,286.572296,300.508087,0.000000
2007-11-10,285.915375,301.400360,0.000000
2007-11-11,287.086182,302.640167,0.000000
2007-11-12,289.449158,303.081909,0.427771
2007-11-13,290.939514,300.593781,0.000000
2007-11-14,289.384705,300.049561,0.000000
2007-11-15,289.469299,300.799622,0.000000
2007-11-16,286.656219,298.694366,2.171454
2007-11-17,285.665894,301.842346,0.000000
2007-11-18,288.375305,292.841064,0.000000
2007-11-19,275.766418,291.873291,0.000000
2007-11-20,281.242981,304.072510,0.326402
2007-11-21,287.087555,298.578064,0.774274
2007-11-22,286.314728,300.526459,0.321354
2007-11-23,289.472473,302.239777,0.000000
2007-11-24,290.886200,300.649994,2.262431
2007-11-25,291.131500,301.814392,24.343437
2007-11-26,285.663300,297.407043,3.160161
2007-11-27,279.253632,298.385559,0.000000
2007-11-28,285.599609,298.359406,0.000000
2007-11-29,279.874420,293.006805,0.000000
2007-11-30,283.017944,287.964172,5.206961
2007-12-01,288.686523,300.459351,1.259617
2007-12-02,285.680542,299.318054,0.000000
2007-12-03,280.498688,294.661377,0.000000
2007-12-04,279.077454,298.224121,0.000000
2007-12-05,288.968048,300.608398,2.513753
2007-12-06,278.664398,298.025818,0.000000
2007-12-07,274.156921,289.390015,0.000000
2007-12-08,281.823090,298.751495,0.000000
2007-12-09,288.725983,299.407471,1.619347
2007-12-10,279.240051,293.013641,0.000000
2007-12-11,280.909302,286.944489,0.642675
2007-12-12,286.401733,297.313507,0.000000
2007-12-13,290.312561,297.137024,2.078682
2007-12-14,278.934509,292.819580,2.291579
2007-12-15,277.504883,295.753876,0.000000
2007-12-16,277.238007,288.432465,0.000000
2007-12-17,268.517609,273.454468,0.444490
2007-12-18,270.509430,271.399109,3.363358
2007-12-19,261.457764,272.751526,0.000000
2007-12-20,261.460052,276.732208,0.000000
2007-12-21,268.621552,282.866150,0.000000
2007-12-22,279.533295,296.422852,0.530079
2007-12-23,276.004211,288.974670,0.000000
2007-12-24,285.402435,297.800964,0.000000
2007-12-25,283.378693,297.796478,0.296695
2007-12-26,278.491241,290.408112,0.000000
2007-12-27,274.556732,286.297272,0.000000
2007-12-28,281.179077,288.345062,18.052505
2007-12-29,282.376038,290.688293,48.390774
2007-12-30,275.991852,288.912781,0.000000
2007-12-31,276.954498,291.842621,0.000000
2008-01-01,277.194366,294.843384,0.000000
2008-01-02,278.562653,292.314819,0.000000
2008-01-03,276.123871,294.045532,0.000000
2008-01-04,277.061493,288.139893,0.000000
2008-01-05,272.809174,285.462372,0.000000
2008-01-06,271.877960,289.853973,0.000000
2008-01-07,274.666748,291.111725,0.000000
2008-01-08,275.467590,290.477783,0.000000
2008-01-09,276.225311,294.121979,0.000000
2008-01-10,279.711487,290.380310,0.000000
2008-01-11,277.558105,285.755707,0.000000
2008-01-12,275.013885,289.168396,0.000000
2008-01-13,272.816162,285.286743,0.000000
2008-01-14,273.211151,279.421356,11.240800
2008-01-15,277.352692,291.041870,1.892624
2008-01-16,275.468445,290.765411,0.000000
2008-01-17,275.617859,292.088440,0.000000
2008-01-18,275.977844,293.885254,0.000000
2008-01-19,285.653595,299.275604,1.525271
2008-01-20,286.790344,301.696533,0.000000
2008-01-21,283.453522,300.677460,0.000000
2008-01-22,285.560577,301.181091,0.000000
2008-01-23,284.008820,297.362549,0.000000
2008-01-24,275.900574,289.414581,0.000000
2008-01-25,278.131317,296.522034,1.337359
2008-01-26,283.090088,300.850677,0.000000
2008-01-27,284.707245,301.858337,0.637288
2008-01-28,283.826263,297.921509,0.463466
2008-01-29,281.199707,291.627258,0.000000
2008-01-30,276.170135,295.490540,0.000000
2008-01-31,281.998840,300.519958,0.000000
2008-02-01,278.466187,294.777771,0.000000
2008-02-02,279.701660,283.860413,0.000000
2008-02-03,279.467499,284.306641,17.372871
2008-02-04,278.163452,288.699219,0.736067
2008-02-05,274.277710,286.075134,0.000000
2008-02-06,274.071472,288.420074,0.000000
2008-02-07,280.750793,291.610474,2.109012
2008-02-08,284.536682,294.980988,2.935335
2008-02-09,275.195618,288.471649,0.000000
2008-02-10,272.265228,285.833618,0.000000
2008-02-11,279.475922,293.992340,0.000000
2008-02-12,283.808411,296.310120,2.385231
2008-02-13,280.548126,292.819061,17.535583
2008-02-14,272.592010,286.109314,1.007571
2008-02-15,276.410370,294.726501,0.000000
2008-02-16,276.955750,294.424103,0.000000
2008-02-17,280.616882,297.053345,0.000000
2008-02-18,278.153107,291.824585,0.000000
2008-02-19,277.576569,296.862457,0.000000
2008-02-20,280.044037,300.403656,0.000000
2008-02-21,281.978455,300.573120,0.000000
2008-02-22,280.928406,295.440247,0.000000
2008-02-23,284.069763,293.487732,3.626513
2008-02-24,282.964478,290.735718,1.344566
2008-02-25,283.478821,293.817047,0.000000
2008-02-26,285.298859,301.431000,0.000000
2008-02-27,283.704651,298.145355,0.000000
2008-02-28,280.190277,297.616302,0.000000
2008-02-29,282.459595,292.709625,0.640325
2008-03-01,284.728882,287.802948,1.280649
2008-03-02,286.023560,293.846222,0.000000
2008-03-03,284.163940,291.571503,3.298745
2008-03-04,286.305481,295.650513,13.500931
2008-03-05,283.031860,296.257965,6.288549
2008-03-06,284.123718,293.369568,0.000000
2008-03-07,280.685822,290.820618,0.000000
2008-03-08,281.199310,292.284882,0.000000
2008-03-09,286.322083,292.753052,30.352480
2008-03-10,282.618347,286.679657,9.283424
2008-03-11,277.981598,288.781586,0.000000
2008-03-12,277.643433,291.722504,0.000000
2008-03-13,278.955963,292.991089,0.000000
2008-03-14,280.781006,293.641022,0.000000
2008-03-15,286.623444,292.281830,32.035759
2008-03-16,288.038788,300.241852,0.786688
2008-03-17,283.858826,299.598938,0.000000
2008-03-18,281.347870,303.499023,0.000000
2008-03-19,289.298798,300.804871,0.000000
2008-03-20,287.386749,296.515991,0.000000
2008-03-21,282.742279,302.012970,0.000000
2008-03-22,284.770905,298.988129,0.000000
2008-03-23,280.817596,298.141541,0.000000
2008-03-24,280.752563,293.242828,0.000000
2008-03-25,277.218262,291.976715,0.000000
2008-03-26,277.393097,294.749695,0.000000
2008-03-27,280.224609,294.201904,0.000000
2008-03-28,283.704987,290.552826,0.000000
2008-03-29,289.192078,297.195953,5.594731
2008-03-30,289.387817,298.549500,8.073637
2008-03-31,282.059052,294.909668,6.783854
2008-04-01,279.160614,288.894867,0.000000
2008-04-02,286.030121,288.710083,0.000000
2008-04-03,290.410309,295.553711,0.000000
2008-04-04,289.122955,299.432190,1.065180
2008-04-05,289.421143,302.160187,0.288032
2008-04-06,285.268982,304.057709,0.000000
2008-04-07,289.849884,303.041901,0.000000
2008-04-08,292.369476,302.766815,2.460865
2008-04-09,286.404602,302.262756,13.431077
2008-04-10,277.534088,289.103851,0.000000
2008-04-11,280.307953,293.313019,0.000000
2008-04-12,286.251984,293.538239,2.648542
2008-04-13,282.940674,300.197113,0.000000
2008-04-14,285.379883,305.171143,0.000000
2008-04-15,289.470032,306.534576,0.000000
2008-04-16,291.390747,306.894470,0.000000
2008-04-17,291.342590,306.269653,0.000000
2008-04-18,288.136627,309.248993,0.782078
2008-04-19,290.555542,307.196991,0.000000
2008-04-20,290.611359,305.518097,0.000000
2008-04-21,293.365967,304.778687,0.000000
2008-04-22,286.146637,306.354919,0.000000
2008-04-23,289.942871,303.086884,0.000000
2008-04-24,287.510223,301.584442,0.000000
2008-04-25,290.378448,300.774811,0.000000
2008-04-26,290.890137,302.569611,0.000000
2008-04-27,291.309601,305.277466,4.432436
2008-04-28,287.371490,301.482208,0.000000
2008-04-29,283.362366,300.844147,0.000000
2008-04-30,285.556702,304.542206,0.000000
2008-05-01,289.187134,305.065063,0.000000
2008-05-02,292.093719,305.462677,0.000000
2008-05-03,293.355652,304.826752,0.000000
2008-05-04,293.343323,307.411530,0.000000
2008-05-05,294.570709,309.561676,1.137547
2008-05-06,291.525513,310.477356,0.000000
2008-05-07,296.167175,307.702301,0.737139
2008-05-08,296.287689,307.288727,20.007452
2008-05-09,290.856293,311.639282,0.000000
2008-05-10,293.710022,307.406128,0.000000
2008-05-11,291.620605,308.026855,0.000000
2008-05-12,293.020691,305.778046,2.885351
2008-05-13,289.179535,299.153992,0.000000
2008-05-14,286.525879,300.806335,0.000000
2008-05-15,288.710754,304.124420,0.000000
2008-05-16,288.817291,303.782623,0.000000
2008-05-17,290.736847,303.930359,0.000000
2008-05-18,290.989166,305.934723,0.000000
2008-05-19,291.909393,304.410461,0.000000
2008-05-20,292.699280,298.630524,0.629325
2008-05-21,292.461914,299.252258,3.346998
2008-05-22,291.121918,300.636505,0.000000
2008-05-23,292.467224,302.283813,14.603080
2008-05-24,292.072083,302.623291,33.096184
2008-05-25,296.642456,299.650421,52.129654
2008-05-26,296.993683,301.851013,12.170856
2008-05-27,296.021545,301.430908,0.000000
2008-05-28,293.631012,303.103607,0.000000
2008-05-29,293.134583,303.408325,0.000000
2008-05-30,293.966156,303.980652,0.000000
2008-05-31,296.408020,301.588776,0.000000
2008-06-01,294.665039,305.547913,0.345462
2008-06-02,294.167969,306.631470,1.541849
2008-06-03,294.234772,306.774323,0.000000
2008-06-04,294.048645,305.770813,1.285689
2008-06-05,293.268829,305.813110,1.434099
2008-06-06,294.176971,307.605896,0.000000
2008-06-07,296.098053,308.816956,0.000000
2008-06-08,296.281982,307.746002,1.955356
2008-06-09,297.447876,310.677887,0.382980
2008-06-10,294.505005,312.862671,0.000000
2008-06-11,293.495636,312.616089,0.000000
2008-06-12,293.050354,312.969910,0.000000
2008-06-13,294.792694,311.931183,0.000000
2008-06-14,295.590942,310.877014,0.315397
2008-06-15,294.637939,308.509094,1.475311
2008-06-16,294.201904,308.834595,0.000000
2008-06-17,295.984039,309.063812,0.000000
2008-06-18,295.454285,308.414276,0.000000
2008-06-19,295.690155,308.528778,0.000000
2008-06-20,296.075623,308.772400,0.000000
2008-06-21,296.321136,310.676880,0.000000
2008-06-22,297.302368,311.938934,0.000000
2008-06-23,298.125397,312.037689,0.864866
2008-06-24,298.691864,311.917023,0.000000
2008-06-25,298.920166,310.364136,0.000000
2008-06-26,296.760132,308.684875,1.523437
2008-06-27,297.278107,309.722443,0.000000
2008-06-28,296.617279,310.077789,0.000000
2008-06-29,297.545197,311.403015,0.000000
2008-06-30,298.733826,309.644897,0.289067
2008-07-01,297.989563,310.121887,2.378748
2008-07-02,297.270416,309.293243,0.000000
2008-07-03,296.623627,309.708740,0.288842
2008-07-04,297.874786,309.918579,1.429872
2008-07-05,298.121582,310.026581,0.000000
2008-07-06,297.866638,311.724396,0.000000
2008-07-07,299.108765,313.403778,0.000000
2008-07-08,302.477295,315.499756,0.000000
2008-07-09,303.971649,313.466736,0.286928
2008-07-10,298.904175,305.736542,49.968063
2008-07-11,297.327393,302.334045,28.189123
2008-07-12,296.685211,306.531342,5.876013
2008-07-13,293.946625,296.803040,163.714127
2008-07-14,296.745300,296.745300,97.373741
2008-07-15,296.300476,296.300476,48.965797
2008-07-16,293.639709,294.759033,53.749233
2008-07-17,296.645111,304.411316,3.059432
2008-07-18,297.269531,307.578491,2.722065
2008-07-19,298.356110,304.922058,11.681779
2008-07-20,298.392334,301.195526,15.898404
2008-07-21,299.201263,300.947815,1.408674
2008-07-22,297.932709,305.652466,0.000000
2008-07-23,296.198517,305.582275,7.746676
2008-07-24,297.372986,304.688263,16.917976
2008-07-25,297.748596,303.952393,12.395895
2008-07-26,298.101196,302.945618,4.482915
2008-07-27,298.630676,300.781647,2.966493
2008-07-28,297.256775,303.934753,1.774835
2008-07-29,296.307648,303.567749,0.000000
2008-07-30,295.255066,305.950226,0.000000
2008-07-31,295.065491,305.734406,0.000000
2008-08-01,295.196930,305.759735,0.773004
2008-08-02,294.502960,306.197052,0.000000
2008-08-03,295.196869,307.050049,0.000000
2008-08-04,294.719147,309.016846,1.841090
2008-08-05,295.740997,309.186279,0.000000
2008-08-06,296.555237,309.403564,0.000000
2008-08-07,297.915527,310.162140,0.000000
2008-08-08,296.908234,308.849915,1.753851
2008-08-09,295.504303,309.035645,0.000000
2008-08-10,298.093231,308.308167,0.000000
2008-08-11,290.904816,309.235626,0.000000
2008-08-12,295.684052,309.127655,0.000000
2008-08-13,298.032959,307.316864,5.908498
2008-08-14,297.310394,306.768982,0.000000
2008-08-15,295.721375,308.907501,0.000000
2008-08-16,296.809174,311.095001,0.000000
2008-08-17,298.466187,308.922150,0.000000
2008-08-18,296.823730,307.482330,0.000000
2008-08-19,296.838470,306.709778,2.341079
2008-08-20,296.823456,308.167328,0.000000
2008-08-21,297.199036,309.962585,0.000000
2008-08-22,298.973969,311.213837,0.000000
2008-08-23,299.101532,311.109131,0.000000
2008-08-24,299.463928,307.548218,1.160522
2008-08-25,298.045166,303.884552,11.398035
2008-08-26,296.927277,305.198395,0.577176
2008-08-27,296.526215,304.699890,1.188450
2008-08-28,294.249573,307.706787,0.303515
2008-08-29,295.710297,308.184021,1.415766
2008-08-30,297.030701,307.281433,7.928223
2008-08-31,297.311920,307.902313,1.623907
2008-09-01,297.863678,307.396118,0.000000
2008-09-02,295.753784,307.509979,1.623342
2008-09-03,296.591003,306.653839,0.000000
2008-09-04,296.914154,307.827301,0.000000
2008-09-05,295.145142,308.523468,0.000000
2008-09-06,296.562836,311.563019,0.000000
2008-09-07,297.343842,312.210236,0.000000
2008-09-08,298.058075,310.101685,0.000000
2008-09-09,297.047943,309.191956,0.000000
2008-09-10,295.533173,309.737732,0.000000
2008-09-11,295.374237,310.301575,0.000000
2008-09-12,295.717529,311.258331,0.000000
2008-09-13,296.623444,312.132019,0.000000
2008-09-14,296.946411,309.758026,0.000000
2008-09-15,296.353577,310.804443,1.481709
2008-09-16,296.935638,309.786896,0.000000
2008-09-17,296.796844,309.389618,0.000000
2008-09-18,296.199158,307.858276,0.708918
2008-09-19,294.913055,307.544281,0.000000
2008-09-20,293.377380,307.273346,0.000000
2008-09-21,295.948212,310.161560,0.690490
2008-09-22,295.918701,309.886353,1.345146
2008-09-23,297.744202,307.606445,5.197050
2008-09-24,297.032806,304.659119,0.695864
2008-09-25,295.776886,303.386597,5.216529
2008-09-26,294.287628,305.724915,0.338664
2008-09-27,291.954193,307.407227,0.659786
2008-09-28,292.283081,308.510773,0.000000
2008-09-29,294.641785,308.441833,0.000000
2008-09-30,294.648804,307.872314,0.620926
2008-10-01,294.458771,305.978149,0.000000
2008-10-02,293.245728,306.057861,0.000000
2008-10-03,290.799988,305.839569,0.000000
2008-10-04,289.876160,306.048828,0.000000
2008-10-05,288.812897,306.739899,0.000000
2008-10-06,289.505646,307.186584,0.000000
2008-10-07,290.269745,304.443512,0.000000
2008-10-08,288.257721,304.361908,0.000000
2008-10-09,287.897095,305.886841,0.000000
2008-10-10,291.276031,304.283173,0.000000
2008-10-11,291.420502,302.705261,5.862501
2008-10-12,291.847870,301.410980,0.603709
2008-10-13,286.499664,303.870331,0.000000
2008-10-14,285.301239,302.981049,0.000000
2008-10-15,286.897064,306.025757,0.000000
2008-10-16,287.516785,306.897064,0.000000
2008-10-17,288.521912,307.676697,0.000000
2008-10-18,289.023468,306.998199,0.000000
2008-10-19,288.490173,303.816467,0.000000
2008-10-20,289.764526,303.694611,0.000000
2008-10-21,293.195557,299.635590,0.000000
2008-10-22,291.032196,299.747620,7.000593
2008-10-23,283.387115,296.101685,18.325857
2008-10-24,269.600433,284.778046,12.834115
2008-10-25,280.531250,291.467621,0.000000
2008-10-26,282.604919,288.213928,4.544313
2008-10-27,280.012543,292.124725,1.173167
2008-10-28,279.461029,295.358765,0.000000
2008-10-29,282.089905,299.353699,0.000000
2008-10-30,283.237488,300.419403,0.000000
2008-10-31,283.079651,301.216644,0.000000
2008-11-01,285.015289,303.473511,0.000000
2008-11-02,285.946503,304.664520,0.000000
2008-11-03,286.517700,305.251678,0.000000
2008-11-04,287.336670,304.982574,0.000000
2008-11-05,287.150391,306.751160,0.000000
2008-11-06,288.089905,306.701416,0.000000
2008-11-07,288.123383,306.032349,0.000000
2008-11-08,289.811920,306.928955,0.000000
