#Variables:,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)",
1/31/1953,291.843597
2/1/1953,294.786407
2/2/1953,295.838379
2/3/1953,293.995087
2/4/1953,291.666199
2/5/1953,284.231598
2/6/1953,278.312714
2/7/1953,285.908234
2/8/1953,289.657227
2/9/1953,291.584503
2/10/1953,296.411194
2/11/1953,301.411896
2/12/1953,300.615997
2/13/1953,293.58783
2/14/1953,283.774048
2/15/1953,290.250732
2/16/1953,294.21759
2/17/1953,293.505951
2/18/1953,294.874878
2/19/1953,290.052979
2/20/1953,289.577545
2/21/1953,294.370239
2/22/1953,296.192413
2/23/1953,297.793701
2/24/1953,294.970459
2/25/1953,289.940277
2/26/1953,290.908997
2/27/1953,293.995148
2/28/1953,290.698547
3/1/1953,296.967499
3/2/1953,296.961029
3/3/1953,299.522858
3/4/1953,303.532715
3/5/1953,296.109924
3/6/1953,296.255768
3/7/1953,288.141327
3/8/1953,295.904633
3/9/1953,294.536438
3/10/1953,299.027374
3/11/1953,297.914368
3/12/1953,301.86087
3/13/1953,303.517242
3/14/1953,300.973053
3/15/1953,305.495758
3/16/1953,299.149536
3/17/1953,291.816803
3/18/1953,291.082794
3/19/1953,294.870605
3/20/1953,299.754639
3/21/1953,298.692322
3/22/1953,302.27832
3/23/1953,297.226654
3/24/1953,294.691071
3/25/1953,297.811157
3/26/1953,298.979004
3/27/1953,300.844574
3/28/1953,299.949036
3/29/1953,299.190033
3/30/1953,295.989685
3/31/1953,289.937775
4/1/1953,294.017761
4/2/1953,295.852722
4/3/1953,291.451294
4/4/1953,295.781982
4/5/1953,292.914429
4/6/1953,289.191833
4/7/1953,293.004791
4/8/1953,295.235718
4/9/1953,294.692078
4/10/1953,299.208099
4/11/1953,300.828278
4/12/1953,298.844147
4/13/1953,296.592773
4/14/1953,296.601349
4/15/1953,295.741943
4/16/1953,298.145325
4/17/1953,299.404602
4/18/1953,299.688324
4/19/1953,300.746307
4/20/1953,299.64856
4/21/1953,298.941589
4/22/1953,300.542847
4/23/1953,301.491791
4/24/1953,299.142487
4/25/1953,299.318298
4/26/1953,298.632935
4/27/1953,301.567688
4/28/1953,300.309875
4/29/1953,291.25238
4/30/1953,292.914185
5/1/1953,295.773041
5/2/1953,296.038544
5/3/1953,300.148651
5/4/1953,306.072357
5/5/1953,302.113739
5/6/1953,302.239166
5/7/1953,304.351105
5/8/1953,305.686127
5/9/1953,305.246124
5/10/1953,302.627289
5/11/1953,304.047028
5/12/1953,299.316101
5/13/1953,304.042786
5/14/1953,305.439697
5/15/1953,303.241364
5/16/1953,300.679565
5/17/1953,302.71994
5/18/1953,301.753662
5/19/1953,301.381134
5/20/1953,299.48056
5/21/1953,301.646759
5/22/1953,302.489624
5/23/1953,302.710754
5/24/1953,302.048248
5/25/1953,300.416718
5/26/1953,301.101196
5/27/1953,300.369019
5/28/1953,302.934448
5/29/1953,303.6185
5/30/1953,304.479126
5/31/1953,306.037689
6/1/1953,306.450409
6/2/1953,306.599457
6/3/1953,305.553802
6/4/1953,305.774109
6/5/1953,307.418762
6/6/1953,307.841309
6/7/1953,308.84552
6/8/1953,309.248718
6/9/1953,307.733612
6/10/1953,306.557709
6/11/1953,307.371185
6/12/1953,306.781647
6/13/1953,307.286377
6/14/1953,306.527863
6/15/1953,305.667755
6/16/1953,306.708588
6/17/1953,307.868195
6/18/1953,309.70755
6/19/1953,309.081604
6/20/1953,307.961273
6/21/1953,306.942139
6/22/1953,308.593903
6/23/1953,310.681213
6/24/1953,310.626038
6/25/1953,308.168121
6/26/1953,308.97226
6/27/1953,310.213501
6/28/1953,311.720184
6/29/1953,312.991943
6/30/1953,312.255646
7/1/1953,310.497589
7/2/1953,303.967285
7/3/1953,306.286102
7/4/1953,305.605011
7/5/1953,306.261841
7/6/1953,306.390686
7/7/1953,305.38623
7/8/1953,305.005829
7/9/1953,303.577118
7/10/1953,304.786774
7/11/1953,309.04248
7/12/1953,311.364471
7/13/1953,311.88266
7/14/1953,310.995697
7/15/1953,309.501312
7/16/1953,308.171326
7/17/1953,308.063995
7/18/1953,308.570038
7/19/1953,309.938232
7/20/1953,311.983887
7/21/1953,310.849396
7/22/1953,304.904114
7/23/1953,302.416077
7/24/1953,306.000824
7/25/1953,308.11203
7/26/1953,308.894318
7/27/1953,308.195923
7/28/1953,308.836304
7/29/1953,309.329163
7/30/1953,309.642273
7/31/1953,310.028473
8/1/1953,310.669678
8/2/1953,309.644012
8/3/1953,307.020233
8/4/1953,307.220795
8/5/1953,306.768738
8/6/1953,303.988892
8/7/1953,304.505463
8/8/1953,304.538879
8/9/1953,305.490387
8/10/1953,305.79361
8/11/1953,306.595856
8/12/1953,306.90744
8/13/1953,306.070862
8/14/1953,304.779541
8/15/1953,305.148102
8/16/1953,303.506989
8/17/1953,304.907837
8/18/1953,306.920776
8/19/1953,305.92099
8/20/1953,306.42807
8/21/1953,307.934814
8/22/1953,307.49057
8/23/1953,307.78064
8/24/1953,306.808197
8/25/1953,304.345093
8/26/1953,301.293427
8/27/1953,304.275726
8/28/1953,306.342743
8/29/1953,307.628845
8/30/1953,311.013245
8/31/1953,306.436523
9/1/1953,304.116364
9/2/1953,304.989349
9/3/1953,305.633484
9/4/1953,306.675476
9/5/1953,306.720245
9/6/1953,308.754242
9/7/1953,308.529694
9/8/1953,306.756805
9/9/1953,305.311615
9/10/1953,305.6138
9/11/1953,304.220215
9/12/1953,304.175598
9/13/1953,306.359344
9/14/1953,306.476044
9/15/1953,307.005615
9/16/1953,305.467163
9/17/1953,304.404755
9/18/1953,305.165344
9/19/1953,306.654541
9/20/1953,305.58316
9/21/1953,306.326874
9/22/1953,307.670074
9/23/1953,305.924255
9/24/1953,297.910919
9/25/1953,293.105682
9/26/1953,294.7117
9/27/1953,293.848541
9/28/1953,299.296509
9/29/1953,301.233124
9/30/1953,303.511292
10/1/1953,304.319794
10/2/1953,304.474884
10/3/1953,302.931244
10/4/1953,297.477509
10/5/1953,304.476593
10/6/1953,304.959381
10/7/1953,301.749786
10/8/1953,302.470917
10/9/1953,304.670197
10/10/1953,304.14566
10/11/1953,303.955444
10/12/1953,303.357422
10/13/1953,303.37735
10/14/1953,302.657501
10/15/1953,304.498962
10/16/1953,300.139008
10/17/1953,295.793182
10/18/1953,299.7724
10/19/1953,304.8815
10/20/1953,299.197754
10/21/1953,293.225433
10/22/1953,297.379303
10/23/1953,297.46875
10/24/1953,297.678833
10/25/1953,297.551208
10/26/1953,301.511932
10/27/1953,302.269592
10/28/1953,299.747192
10/29/1953,299.162659
10/30/1953,303.377533
10/31/1953,302.63443
11/1/1953,295.192474
11/2/1953,298.328918
11/3/1953,300.237671
11/4/1953,297.29129
11/5/1953,298.203064
11/6/1953,295.718414
11/7/1953,298.120667
11/8/1953,299.299561
11/9/1953,300.480835
11/10/1953,293.679565
11/11/1953,300.633148
11/12/1953,303.059509
11/13/1953,298.468933
11/14/1953,302.367798
11/15/1953,303.476776
11/16/1953,300.481781
11/17/1953,298.849945
11/18/1953,300.956482
11/19/1953,301.647491
11/20/1953,298.384125
11/21/1953,300.319305
11/22/1953,301.765381
11/23/1953,302.050842
11/24/1953,300.634705
11/25/1953,301.048584
11/26/1953,300.357422
11/27/1953,299.526703
11/28/1953,290.069092
11/29/1953,282.458862
11/30/1953,291.664185
12/1/1953,289.363556
12/2/1953,284.703674
12/3/1953,283.545898
12/4/1953,283.323608
12/5/1953,287.96347
12/6/1953,294.587463
12/7/1953,295.121368
12/8/1953,295.399323
12/9/1953,290.74234
12/10/1953,286.731995
12/11/1953,288.172028
12/12/1953,297.290833
12/13/1953,293.365204
12/14/1953,289.043915
12/15/1953,294.034241
12/16/1953,297.537476
12/17/1953,292.091553
12/18/1953,290.098206
12/19/1953,292.2789
12/20/1953,293.827881
12/21/1953,296.578827
12/22/1953,299.6922
12/23/1953,300.652527
12/24/1953,293.688354
12/25/1953,282.525208
12/26/1953,279.262207
12/27/1953,275.087463
12/28/1953,279.703583
12/29/1953,283.144714
12/30/1953,283.82547
12/31/1953,285.903809
1/1/1954,289.468628
1/2/1954,291.788239
1/3/1954,294.03186
1/4/1954,294.870117
1/5/1954,295.596527
1/6/1954,293.234406
1/7/1954,288.913391
1/8/1954,291.84787
1/9/1954,299.879822
1/10/1954,301.829773
1/11/1954,294.330383
1/12/1954,291.9021
1/13/1954,295.199951
1/14/1954,289.755829
1/15/1954,288.318634
1/16/1954,294.169678
1/17/1954,299.616241
1/18/1954,301.095062
1/19/1954,300.282257
1/20/1954,298.078796
1/21/1954,290.600159
1/22/1954,282.48172
1/23/1954,282.595825
1/24/1954,282.615997
1/25/1954,289.44043
1/26/1954,288.681488
1/27/1954,286.742584
1/28/1954,294.065918
1/29/1954,296.229706
1/30/1954,294.250854
1/31/1954,291.913635
2/1/1954,294.312653
2/2/1954,295.049164
2/3/1954,294.906921
2/4/1954,290.691589
2/5/1954,288.315338
2/6/1954,285.585815
2/7/1954,283.343201
2/8/1954,280.644958
2/9/1954,283.135162
2/10/1954,290.643768
2/11/1954,284.998138
2/12/1954,288.966522
2/13/1954,292.792236
2/14/1954,291.301086
2/15/1954,300.515167
2/16/1954,292.918945
2/17/1954,294.306488
2/18/1954,290.055817
2/19/1954,294.769989
2/20/1954,294.007965
2/21/1954,295.65213
2/22/1954,296.458679
2/23/1954,292.445496
2/24/1954,293.331451
2/25/1954,299.027191
2/26/1954,299.552917
2/27/1954,298.91983
2/28/1954,296.103851
3/1/1954,297.733643
3/2/1954,298.517578
3/3/1954,301.755463
3/4/1954,302.962646
3/5/1954,302.503571
3/6/1954,304.08313
3/7/1954,299.155548
3/8/1954,294.533356
3/9/1954,298.370422
3/10/1954,300.569824
3/11/1954,297.393768
3/12/1954,291.833679
3/13/1954,292.832947
3/14/1954,296.203339
3/15/1954,296.165527
3/16/1954,293.078064
3/17/1954,291.049316
3/18/1954,294.570129
3/19/1954,295.922607
3/20/1954,293.836029
3/21/1954,291.472961
3/22/1954,294.53302
3/23/1954,293.328522
3/24/1954,291.496063
3/25/1954,297.595642
3/26/1954,299.225708
3/27/1954,297.472931
3/28/1954,296.534668
3/29/1954,295.271454
3/30/1954,286.885468
3/31/1954,290.239563
4/1/1954,290.519958
4/2/1954,296.054352
4/3/1954,297.25824
4/4/1954,302.394562
4/5/1954,301.799896
4/6/1954,300.087708
4/7/1954,298.489868
4/8/1954,292.659851
4/9/1954,293.830719
4/10/1954,291.412415
4/11/1954,291.164703
4/12/1954,299.835541
4/13/1954,305.075134
4/14/1954,307.000244
4/15/1954,304.764252
4/16/1954,298.850433
4/17/1954,298.547638
4/18/1954,300.495514
4/19/1954,301.479279
4/20/1954,302.290985
4/21/1954,302.902161
4/22/1954,303.032196
4/23/1954,302.954224
4/24/1954,301.820984
4/25/1954,299.048431
4/26/1954,301.90448
4/27/1954,303.232605
4/28/1954,308.761902
4/29/1954,310.952179
4/30/1954,309.865601
5/1/1954,309.2229
5/2/1954,307.69046
5/3/1954,306.788818
5/4/1954,306.687012
5/5/1954,306.928619
5/6/1954,304.522369
5/7/1954,303.58786
5/8/1954,306.409821
5/9/1954,304.308807
5/10/1954,299.207031
5/11/1954,302.835205
5/12/1954,299.206604
5/13/1954,303.330261
5/14/1954,301.787842
5/15/1954,303.88736
5/16/1954,302.107666
5/17/1954,302.653198
5/18/1954,304.17569
5/19/1954,304.380341
5/20/1954,305.112244
5/21/1954,305.054932
5/22/1954,305.291595
5/23/1954,305.845184
5/24/1954,306.020477
5/25/1954,305.824127
5/26/1954,305.013489
5/27/1954,304.650757
5/28/1954,305.284424
5/29/1954,305.960297
5/30/1954,307.994141
5/31/1954,308.647461
6/1/1954,307.777466
6/2/1954,310.347504
6/3/1954,308.634888
6/4/1954,309.376343
6/5/1954,308.663574
6/6/1954,308.421234
6/7/1954,308.462524
6/8/1954,307.193817
6/9/1954,307.824005
6/10/1954,309.623566
6/11/1954,311.374084
6/12/1954,312.452301
6/13/1954,313.81485
6/14/1954,313.961029
6/15/1954,312.260559
6/16/1954,311.622284
6/17/1954,311.25946
6/18/1954,312.135132
6/19/1954,311.695679
6/20/1954,311.372833
6/21/1954,310.251862
6/22/1954,310.56076
6/23/1954,311.310608
6/24/1954,311.618774
6/25/1954,311.845459
6/26/1954,312.272461
6/27/1954,311.683624
6/28/1954,312.492584
6/29/1954,312.027679
6/30/1954,310.55368
7/1/1954,309.915253
7/2/1954,307.882385
7/3/1954,306.810913
7/4/1954,309.388794
7/5/1954,310.896179
7/6/1954,311.961243
7/7/1954,312.938568
7/8/1954,312.907135
7/9/1954,312.043884
7/10/1954,311.663666
7/11/1954,311.184937
7/12/1954,311.099213
7/13/1954,310.302643
7/14/1954,309.036713
7/15/1954,310.466736
7/16/1954,310.623596
7/17/1954,311.304932
7/18/1954,309.636383
7/19/1954,310.824799
7/20/1954,310.660522
7/21/1954,311.066376
7/22/1954,311.69632
7/23/1954,311.765961
7/24/1954,311.042145
7/25/1954,308.532013
7/26/1954,309.343506
7/27/1954,309.273804
7/28/1954,308.964783
7/29/1954,309.030975
7/30/1954,310.668732
7/31/1954,310.093933
8/1/1954,308.997253
8/2/1954,307.684692
8/3/1954,306.766937
8/4/1954,307.380432
8/5/1954,310.533539
8/6/1954,311.624298
8/7/1954,313.285553
8/8/1954,312.566833
8/9/1954,310.045776
8/10/1954,308.754059
8/11/1954,309.382538
8/12/1954,308.248779
8/13/1954,307.114838
8/14/1954,309.823364
8/15/1954,310.641663
8/16/1954,310.954773
8/17/1954,310.201752
8/18/1954,308.655029
8/19/1954,308.524353
8/20/1954,310.273743
8/21/1954,311.449524
8/22/1954,311.422516
8/23/1954,310.893402
8/24/1954,310.549194
8/25/1954,310.089966
8/26/1954,310.625458
8/27/1954,310.102417
8/28/1954,310.631012
8/29/1954,312.985382
8/30/1954,312.744965
8/31/1954,309.04895
9/1/1954,308.678406
9/2/1954,308.580353
9/3/1954,309.792694
9/4/1954,308.524628
9/5/1954,306.456055
9/6/1954,304.978607
9/7/1954,306.99881
9/8/1954,309.402222
9/9/1954,306.884979
9/10/1954,307.004089
9/11/1954,306.899506
9/12/1954,301.046875
9/13/1954,300.941101
9/14/1954,304.773712
9/15/1954,302.943787
9/16/1954,303.627838
9/17/1954,308.430267
9/18/1954,307.74469
9/19/1954,306.794922
9/20/1954,307.969025
9/21/1954,307.004028
9/22/1954,304.162048
9/23/1954,303.578094
9/24/1954,302.767517
9/25/1954,305.699371
9/26/1954,305.145813
9/27/1954,304.844299
9/28/1954,304.984802
9/29/1954,305.517609
9/30/1954,306.98114
10/1/1954,307.260712
10/2/1954,308.258362
10/3/1954,308.270233
10/4/1954,307.468384
10/5/1954,308.608612
10/6/1954,307.914551
10/7/1954,306.313232
10/8/1954,303.776184
10/9/1954,303.469086
10/10/1954,304.393005
10/11/1954,301.851105
10/12/1954,300.947266
10/13/1954,302.145325
10/14/1954,302.682251
10/15/1954,301.429291
10/16/1954,296.185577
10/17/1954,295.900665
10/18/1954,299.917664
10/19/1954,302.605835
10/20/1954,302.337677
10/21/1954,302.791534
10/22/1954,301.698792
10/23/1954,301.730713
10/24/1954,302.818268
10/25/1954,302.195892
10/26/1954,297.368286
10/27/1954,301.760223
10/28/1954,298.165436
10/29/1954,293.226532
10/30/1954,291.443024
10/31/1954,295.541138
11/1/1954,298.351807
11/2/1954,298.213593
11/3/1954,300.076599
11/4/1954,302.114899
11/5/1954,297.734467
11/6/1954,302.133209
11/7/1954,297.849976
11/8/1954,297.503357
11/9/1954,296.935211
11/10/1954,297.233032
11/11/1954,294.040802
11/12/1954,293.59256
11/13/1954,299.011108
11/14/1954,294.179352
11/15/1954,296.413147
11/16/1954,296.539612
11/17/1954,298.936066
11/18/1954,294.060944
11/19/1954,287.077576
11/20/1954,280.232239
11/21/1954,279.32196
11/22/1954,288.25946
11/23/1954,279.776611
11/24/1954,280.632935
11/25/1954,289.762085
11/26/1954,292.063629
11/27/1954,290.231964
11/28/1954,291.804413
11/29/1954,292.485168
11/30/1954,299.39621
12/1/1954,294.681366
12/2/1954,296.994385
12/3/1954,291.33667
12/4/1954,291.259552
12/5/1954,293.930145
12/6/1954,296.365143
12/7/1954,293.002441
12/8/1954,295.312469
12/9/1954,293.42218
12/10/1954,288.09082
12/11/1954,290.510498
12/12/1954,290.347961
12/13/1954,296.79364
12/14/1954,296.290833
12/15/1954,291.66275
12/16/1954,289.773926
12/17/1954,288.047119
12/18/1954,287.238251
12/19/1954,284.509064
12/20/1954,284.127441
12/21/1954,286.746582
12/22/1954,284.560669
12/23/1954,284.591034
12/24/1954,287.9776
12/25/1954,290.790863
12/26/1954,293.24823
12/27/1954,293.5448
12/28/1954,289.25354
12/29/1954,292.680695
12/30/1954,294.868073
12/31/1954,297.885498
1/1/1955,292.107971
1/2/1955,290.028442
1/3/1955,295.102448
1/4/1955,291.154083
1/5/1955,289.439026
1/6/1955,290.473816
1/7/1955,281.58075
1/8/1955,280.001282
1/9/1955,283.113281
1/10/1955,286.160278
1/11/1955,289.146393
1/12/1955,293.554169
1/13/1955,297.56131
1/14/1955,297.447052
1/15/1955,290.948425
1/16/1955,288.030487
1/17/1955,289.06308
1/18/1955,288.99649
1/19/1955,288.384277
1/20/1955,287.58728
1/21/1955,290.846619
1/22/1955,288.74881
1/23/1955,284.43927
1/24/1955,289.85791
1/25/1955,288.934082
1/26/1955,288.574493
1/27/1955,284.931427
1/28/1955,285.835876
1/29/1955,292.448456
1/30/1955,294.55069
1/31/1955,291.973785
2/1/1955,293.211517
2/2/1955,295.034882
2/3/1955,294.96521
2/4/1955,292.18573
2/5/1955,293.291565
2/6/1955,294.015411
2/7/1955,290.554565
2/8/1955,290.568207
2/9/1955,283.90274
2/10/1955,287.824738
2/11/1955,291.151978
2/12/1955,294.608856
2/13/1955,292.777527
2/14/1955,291.333771
2/15/1955,294.195038
2/16/1955,296.846558
2/17/1955,291.07666
2/18/1955,292.684753
2/19/1955,294.499207
2/20/1955,291.443451
2/21/1955,287.484344
2/22/1955,289.856995
2/23/1955,290.343292
2/24/1955,296.134277
2/25/1955,295.162903
2/26/1955,292.790894
2/27/1955,289.111237
2/28/1955,288.492828
3/1/1955,292.177979
3/2/1955,294.154694
3/3/1955,296.884155
3/4/1955,302.263977
3/5/1955,295.045227
3/6/1955,290.498108
3/7/1955,291.328369
3/8/1955,296.406433
3/9/1955,298.971191
3/10/1955,295.584076
3/11/1955,293.777252
3/12/1955,299.744476
3/13/1955,294.950592
3/14/1955,294.16861
3/15/1955,298.047302
3/16/1955,303.690277
3/17/1955,294.688416
3/18/1955,288.823151
3/19/1955,291.764801
3/20/1955,298.871887
3/21/1955,293.462921
3/22/1955,289.595642
3/23/1955,291.81662
3/24/1955,298.931305
3/25/1955,301.960327
3/26/1955,299.336365
3/27/1955,303.91098
3/28/1955,301.334808
3/29/1955,294.711517
3/30/1955,286.899902
3/31/1955,287.76593
4/1/1955,288.001678
4/2/1955,295.605957
4/3/1955,303.717773
4/4/1955,304.525787
4/5/1955,300.883148
4/6/1955,298.295349
4/7/1955,303.056915
4/8/1955,301.516815
4/9/1955,304.360962
4/10/1955,301.201569
4/11/1955,301.449341
4/12/1955,302.622711
4/13/1955,303.969849
4/14/1955,306.520447
4/15/1955,303.882874
4/16/1955,304.244263
4/17/1955,309.111267
4/18/1955,304.791473
4/19/1955,298.393066
4/20/1955,305.98703
4/21/1955,304.789398
4/22/1955,304.198975
4/23/1955,303.275757
4/24/1955,306.379791
4/25/1955,305.188202
4/26/1955,301.086945
4/27/1955,299.339905
4/28/1955,296.195038
4/29/1955,299.381165
4/30/1955,299.425049
5/1/1955,299.056915
5/2/1955,297.631897
5/3/1955,303.274445
5/4/1955,303.145203
5/5/1955,303.938324
5/6/1955,301.448975
5/7/1955,298.944061
5/8/1955,300.162018
5/9/1955,296.380707
5/10/1955,297.62619
5/11/1955,299.3237
5/12/1955,301.464722
5/13/1955,298.443909
5/14/1955,300.044159
5/15/1955,301.517792
5/16/1955,299.784088
5/17/1955,299.362701
5/18/1955,296.758636
5/19/1955,305.103455
5/20/1955,303.449799
5/21/1955,303.641815
5/22/1955,303.710846
5/23/1955,302.613831
5/24/1955,299.713593
5/25/1955,294.928314
5/26/1955,294.969482
5/27/1955,295.912476
5/28/1955,298.172974
5/29/1955,302.214813
5/30/1955,303.680603
5/31/1955,304.149139
6/1/1955,303.91684
6/2/1955,309.038147
6/3/1955,311.081207
6/4/1955,309.451904
6/5/1955,303.360718
6/6/1955,305.237579
6/7/1955,307.905304
6/8/1955,307.409424
6/9/1955,307.455139
6/10/1955,309.473907
6/11/1955,308.428101
6/12/1955,306.790009
6/13/1955,302.574005
6/14/1955,301.695312
6/15/1955,300.942139
6/16/1955,302.82959
6/17/1955,301.473267
6/18/1955,302.41568
6/19/1955,302.772095
6/20/1955,303.69928
6/21/1955,303.594147
6/22/1955,303.877686
6/23/1955,303.752228
6/24/1955,306.033752
6/25/1955,305.497467
6/26/1955,305.729706
6/27/1955,305.612305
6/28/1955,305.708984
6/29/1955,305.33313
6/30/1955,305.156891
7/1/1955,304.80661
7/2/1955,305.525452
7/3/1955,306.034119
7/4/1955,305.817505
7/5/1955,305.738373
7/6/1955,306.44986
7/7/1955,307.1138
7/8/1955,306.762543
7/9/1955,306.715393
7/10/1955,307.411591
7/11/1955,309.331757
7/12/1955,308.631256
7/13/1955,311.021118
7/14/1955,310.203705
7/15/1955,309.908966
7/16/1955,311.514954
7/17/1955,312.244873
7/18/1955,310.826569
7/19/1955,309.157074
7/20/1955,307.990265
7/21/1955,307.539459
7/22/1955,308.016998
7/23/1955,309.966064
7/24/1955,310.361847
7/25/1955,308.483948
7/26/1955,307.405945
7/27/1955,308.322235
7/28/1955,310.393616
7/29/1955,311.367188
7/30/1955,312.341736
7/31/1955,312.563965
8/1/1955,311.818512
8/2/1955,307.175568
8/3/1955,308.524017
8/4/1955,308.492554
8/5/1955,307.583893
8/6/1955,307.069519
8/7/1955,308.527405
8/8/1955,309.273499
8/9/1955,310.324036
8/10/1955,309.826752
8/11/1955,308.4422
8/12/1955,306.755707
8/13/1955,306.117462
8/14/1955,307.9133
8/15/1955,309.353333
8/16/1955,310.265686
8/17/1955,310.501923
8/18/1955,310.748352
8/19/1955,311.06604
8/20/1955,311.145203
8/21/1955,309.621918
8/22/1955,308.860443
