#Variables:,
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K)",
1/30/2009,300.104919
1/31/2009,295.554779
2/1/2009,285.527313
2/2/2009,290.085815
2/3/2009,300.669739
2/4/2009,292.964966
2/5/2009,289.522247
2/6/2009,281.749725
2/7/2009,276.297699
2/8/2009,284.784058
2/9/2009,285.683716
2/10/2009,287.01886
2/11/2009,290.228821
2/12/2009,291.933319
2/13/2009,290.581451
2/14/2009,299.536285
2/15/2009,302.906311
2/16/2009,302.108276
2/17/2009,303.068298
2/18/2009,303.828522
2/19/2009,303.161224
2/20/2009,302.57663
2/21/2009,300.996307
2/22/2009,301.694031
2/23/2009,303.06485
2/24/2009,302.84967
2/25/2009,300.229004
2/26/2009,301.342896
2/27/2009,301.662842
2/28/2009,301.170227
3/1/2009,300.921387
3/2/2009,297.180481
3/3/2009,295.738586
3/4/2009,293.912079
3/5/2009,283.708923
3/6/2009,288.582306
3/7/2009,294.317688
3/8/2009,293.271362
3/9/2009,303.927155
3/10/2009,304.564209
3/11/2009,304.484436
3/12/2009,301.671204
3/13/2009,297.823486
3/14/2009,294.449493
3/15/2009,299.393005
3/16/2009,297.319855
3/17/2009,288.106171
3/18/2009,296.195251
3/19/2009,300.072754
3/20/2009,293.273987
3/21/2009,295.811279
3/22/2009,300.673828
3/23/2009,302.211029
3/24/2009,303.525238
3/25/2009,305.067902
3/26/2009,306.239319
3/27/2009,306.715027
3/28/2009,305.872437
3/29/2009,303.343872
3/30/2009,301.381958
3/31/2009,302.259857
4/1/2009,301.755829
4/2/2009,302.988922
4/3/2009,303.071228
4/4/2009,303.132538
4/5/2009,302.844482
4/6/2009,302.609192
4/7/2009,303.6185
4/8/2009,303.68045
4/9/2009,303.147675
4/10/2009,303.45694
4/11/2009,302.162415
4/12/2009,297.760162
4/13/2009,300.109497
4/14/2009,305.528595
4/15/2009,307.322754
4/16/2009,302.944611
4/17/2009,298.296112
4/18/2009,304.294739
4/19/2009,307.345581
4/20/2009,309.003815
4/21/2009,309.751831
4/22/2009,309.35257
4/23/2009,308.753021
4/24/2009,307.350922
4/25/2009,305.302643
4/26/2009,305.946472
4/27/2009,306.080322
4/28/2009,304.12851
4/29/2009,305.855804
4/30/2009,305.088684
5/1/2009,308.099731
5/2/2009,309.878143
5/3/2009,309.093872
5/4/2009,308.796448
5/5/2009,309.707672
5/6/2009,310.01416
5/7/2009,310.004089
5/8/2009,310.947876
5/9/2009,309.869934
5/10/2009,309.573914
5/11/2009,310.184753
5/12/2009,311.449127
5/13/2009,310.996429
5/14/2009,309.883942
5/15/2009,310.072968
5/16/2009,310.227722
5/17/2009,313.18808
5/18/2009,315.084137
5/19/2009,314.736237
5/20/2009,313.099091
5/21/2009,311.335693
5/22/2009,310.984985
5/23/2009,310.960968
5/24/2009,310.996613
5/25/2009,309.87674
5/26/2009,311.697021
5/27/2009,310.889984
5/28/2009,310.279144
5/29/2009,309.931519
5/30/2009,309.862091
5/31/2009,308.560974
6/1/2009,309.365082
6/2/2009,309.150818
6/3/2009,308.600159
6/4/2009,310.397614
6/5/2009,310.14798
6/6/2009,310.188721
6/7/2009,310.873077
6/8/2009,310.985535
6/9/2009,312.207001
6/10/2009,311.903656
6/11/2009,310.936523
6/12/2009,310.790314
6/13/2009,311.871735
6/14/2009,311.844788
6/15/2009,311.93158
6/16/2009,312.651031
6/17/2009,313.242371
6/18/2009,313.138275
6/19/2009,311.477417
6/20/2009,309.962616
6/21/2009,308.734406
6/22/2009,307.282135
6/23/2009,307.320129
6/24/2009,308.512024
6/25/2009,311.074127
6/26/2009,312.999237
6/27/2009,312.590454
6/28/2009,312.043182
6/29/2009,313.775177
6/30/2009,311.455963
7/1/2009,310.170258
7/2/2009,308.800385
7/3/2009,307.388977
7/4/2009,307.443176
7/5/2009,309.745758
7/6/2009,311.759949
7/7/2009,312.00238
7/8/2009,313.033356
7/9/2009,313.883484
7/10/2009,313.534729
7/11/2009,312.481476
7/12/2009,311.044037
7/13/2009,311.035583
7/14/2009,311.158356
7/15/2009,310.26181
7/16/2009,310.312042
7/17/2009,311.160248
7/18/2009,311.140869
7/19/2009,313.216858
7/20/2009,313.204407
7/21/2009,311.520782
7/22/2009,310.446045
7/23/2009,309.420471
7/24/2009,309.144653
7/25/2009,310.308624
7/26/2009,310.982208
7/27/2009,312.798248
7/28/2009,313.076019
7/29/2009,311.968567
7/30/2009,311.4328
7/31/2009,310.744568
8/1/2009,309.354797
8/2/2009,310.727661
8/3/2009,311.195251
8/4/2009,309.782623
8/5/2009,308.623535
8/6/2009,309.467712
8/7/2009,309.507721
8/8/2009,309.066132
8/9/2009,308.559296
8/10/2009,308.3974
8/11/2009,309.512817
8/12/2009,309.60434
8/13/2009,307.828979
8/14/2009,309.669983
8/15/2009,309.965179
8/16/2009,309.580383
8/17/2009,308.738007
8/18/2009,310.620605
8/19/2009,310.967224
8/20/2009,310.028534
8/21/2009,308.966125
8/22/2009,310.788025
8/23/2009,312.300171
8/24/2009,311.854736
8/25/2009,311.286102
8/26/2009,309.504608
8/27/2009,308.486481
8/28/2009,307.239288
8/29/2009,306.496307
8/30/2009,308.499908
8/31/2009,308.462891
9/1/2009,309.873291
9/2/2009,309.895569
9/3/2009,309.363098
9/4/2009,310.004456
9/5/2009,310.298492
9/6/2009,309.489044
9/7/2009,310.787689
9/8/2009,310.901886
9/9/2009,309.214539
9/10/2009,307.904572
9/11/2009,306.5065
9/12/2009,306.411804
9/13/2009,307.746063
9/14/2009,307.340332
9/15/2009,306.433411
9/16/2009,304.755463
9/17/2009,305.43158
9/18/2009,305.164185
9/19/2009,304.946991
9/20/2009,306.309723
9/21/2009,307.030151
9/22/2009,308.023315
9/23/2009,308.069641
9/24/2009,307.81955
9/25/2009,307.334381
9/26/2009,306.223846
9/27/2009,305.305542
9/28/2009,309.73349
9/29/2009,311.810242
9/30/2009,311.960114
10/1/2009,310.440887
10/2/2009,307.476807
10/3/2009,305.207458
10/4/2009,302.893097
10/5/2009,304.085968
10/6/2009,304.821899
10/7/2009,305.361481
10/8/2009,302.909637
10/9/2009,300.234406
10/10/2009,302.167511
10/11/2009,302.634949
10/12/2009,303.570007
10/13/2009,303.560394
10/14/2009,302.282501
10/15/2009,304.164154
10/16/2009,304.604034
10/17/2009,304.985565
10/18/2009,304.702057
10/19/2009,303.224396
10/20/2009,305.429504
10/21/2009,303.996338
10/22/2009,299.253082
10/23/2009,297.751465
10/24/2009,296.815369
10/25/2009,300.266815
10/26/2009,305.947144
10/27/2009,307.640839
10/28/2009,304.242554
10/29/2009,304.696442
10/30/2009,304.245575
10/31/2009,301.995941
11/1/2009,300.141876
11/2/2009,297.459381
11/3/2009,300.648102
11/4/2009,302.144257
11/5/2009,299.938171
11/6/2009,293.546814
11/7/2009,290.238953
11/8/2009,288.891418
11/9/2009,289.695496
11/10/2009,294.265564
11/11/2009,291.041992
11/12/2009,292.06076
11/13/2009,293.828552
11/14/2009,290.827515
11/15/2009,296.045502
11/16/2009,297.891174
11/17/2009,298.831299
11/18/2009,298.881622
11/19/2009,301.577423
11/20/2009,295.851868
11/21/2009,291.697876
11/22/2009,285.02359
11/23/2009,285.726288
11/24/2009,290.399689
11/25/2009,292.052368
11/26/2009,295.513336
11/27/2009,301.493896
11/28/2009,296.142853
11/29/2009,294.816162
11/30/2009,300.237762
12/1/2009,300.539246
12/2/2009,298.02771
12/3/2009,298.485809
12/4/2009,296.11557
12/5/2009,289.849487
12/6/2009,283.637573
12/7/2009,286.314972
12/8/2009,290.343658
12/9/2009,294.960114
12/10/2009,298.100159
12/11/2009,297.854645
12/12/2009,297.623077
12/13/2009,294.874878
12/14/2009,291.437317
12/15/2009,294.919525
12/16/2009,300.516083
12/17/2009,298.357635
12/18/2009,287.900085
12/19/2009,294.096466
12/20/2009,290.565643
12/21/2009,294.053436
12/22/2009,294.62384
12/23/2009,296.698914
12/24/2009,293.690063
12/25/2009,289.408478
12/26/2009,290.501282
12/27/2009,289.278717
12/28/2009,289.542847
12/29/2009,287.546844
12/30/2009,290.780853
12/31/2009,287.784515
1/1/2010,289.925201
1/2/2010,294.908691
1/3/2010,295.875977
1/4/2010,295.41391
1/5/2010,296.6362
1/6/2010,291.162354
1/7/2010,290.735901
1/8/2010,293.110779
1/9/2010,293.533173
1/10/2010,294.282898
1/11/2010,291.914825
1/12/2010,292.077728
1/13/2010,291.904572
1/14/2010,294.024933
1/15/2010,291.519409
1/16/2010,285.868408
1/17/2010,282.802917
1/18/2010,282.106049
1/19/2010,282.203278
1/20/2010,289.157288
1/21/2010,293.125916
1/22/2010,294.160339
1/23/2010,295.887909
1/24/2010,293.357758
1/25/2010,289.985016
1/26/2010,291.562927
1/27/2010,291.581757
1/28/2010,297.446533
1/29/2010,293.434998
1/30/2010,296.313782
1/31/2010,294.227844
2/1/2010,297.624756
2/2/2010,299.285919
2/3/2010,298.316833
2/4/2010,298.230713
2/5/2010,299.744385
2/6/2010,293.904388
2/7/2010,291.802277
2/8/2010,298.030884
2/9/2010,292.252991
2/10/2010,293.332214
2/11/2010,286.758942
2/12/2010,285.63504
2/13/2010,290.933228
2/14/2010,289.007782
2/15/2010,286.144348
2/16/2010,287.235168
2/17/2010,288.914246
2/18/2010,290.885956
2/19/2010,293.980133
2/20/2010,294.766998
2/21/2010,295.308502
2/22/2010,295.482544
2/23/2010,294.591125
2/24/2010,295.504211
2/25/2010,296.785492
2/26/2010,292.562927
2/27/2010,293.250214
2/28/2010,301.502838
3/1/2010,295.400574
3/2/2010,288.399689
3/3/2010,285.153229
3/4/2010,293.80426
3/5/2010,297.719879
3/6/2010,300.560333
3/7/2010,302.678711
3/8/2010,305.263489
3/9/2010,303.264679
3/10/2010,305.10556
3/11/2010,307.549927
3/12/2010,307.968597
3/13/2010,307.246063
3/14/2010,307.678925
3/15/2010,305.240814
3/16/2010,299.482422
3/17/2010,283.58374
3/18/2010,286.876617
3/19/2010,291.590515
3/20/2010,293.830017
3/21/2010,293.182068
3/22/2010,294.278473
3/23/2010,294.270844
3/24/2010,303.339905
3/25/2010,300.305298
3/26/2010,293.786682
3/27/2010,295.824341
3/28/2010,297.632416
3/29/2010,294.26178
3/30/2010,284.605316
3/31/2010,284.134827
4/1/2010,290.711456
4/2/2010,301.009369
4/3/2010,298.611908
4/4/2010,302.796997
4/5/2010,305.295197
4/6/2010,307.331146
4/7/2010,304.826355
4/8/2010,300.44516
4/9/2010,298.94809
4/10/2010,297.887268
4/11/2010,300.330109
4/12/2010,304.804749
4/13/2010,303.217377
4/14/2010,303.302246
4/15/2010,303.29953
4/16/2010,308.574402
4/17/2010,309.386292
4/18/2010,306.654205
4/19/2010,303.377289
4/20/2010,302.945709
4/21/2010,297.5466
4/22/2010,300.328644
4/23/2010,299.019867
4/24/2010,298.033661
4/25/2010,306.60968
4/26/2010,302.580353
4/27/2010,301.182953
4/28/2010,297.47348
4/29/2010,297.429199
4/30/2010,302.986328
5/1/2010,306.536957
5/2/2010,310.579926
5/3/2010,309.023041
5/4/2010,305.286407
5/5/2010,302.483887
5/6/2010,299.000336
5/7/2010,298.03125
5/8/2010,299.471497
5/9/2010,298.419189
5/10/2010,303.892273
5/11/2010,300.701691
5/12/2010,301.921967
5/13/2010,302.270264
5/14/2010,299.293427
5/15/2010,304.68985
5/16/2010,304.869751
5/17/2010,308.019897
5/18/2010,305.506744
5/19/2010,302.703094
5/20/2010,300.822388
5/21/2010,301.440552
5/22/2010,303.35553
5/23/2010,303.808441
5/24/2010,303.739532
5/25/2010,305.783203
5/26/2010,310.07901
5/27/2010,309.920593
5/28/2010,308.558807
5/29/2010,310.888916
5/30/2010,311.968018
5/31/2010,313.647888
6/1/2010,313.032013
6/2/2010,309.373749
6/3/2010,298.839325
6/4/2010,300.741211
6/5/2010,297.861694
6/6/2010,302.708649
6/7/2010,303.130341
6/8/2010,303.059753
6/9/2010,304.164368
6/10/2010,305.028595
6/11/2010,305.179443
6/12/2010,305.633087
6/13/2010,305.877106
6/14/2010,305.261566
6/15/2010,300.611908
6/16/2010,299.137726
6/17/2010,302.093201
6/18/2010,302.753143
6/19/2010,304.729218
6/20/2010,305.021423
6/21/2010,302.249054
6/22/2010,302.366364
6/23/2010,302.873962
6/24/2010,302.370544
6/25/2010,302.647888
6/26/2010,304.831116
6/27/2010,306.191925
6/28/2010,308.362
6/29/2010,308.045258
6/30/2010,301.907745
7/1/2010,297.377838
7/2/2010,297.283447
7/3/2010,297.326294
7/4/2010,298.631256
7/5/2010,301.771881
7/6/2010,303.670288
7/7/2010,303.254395
7/8/2010,301.851624
7/9/2010,301.848877
7/10/2010,302.122192
7/11/2010,301.622925
7/12/2010,303.110199
7/13/2010,304.656769
7/14/2010,304.319885
7/15/2010,304.371704
7/16/2010,305.849457
7/17/2010,305.878082
7/18/2010,306.007965
7/19/2010,305.226135
7/20/2010,304.427979
7/21/2010,304.665588
7/22/2010,303.667725
7/23/2010,302.968933
7/24/2010,300.063232
7/25/2010,299.595764
7/26/2010,300.514984
7/27/2010,302.66217
7/28/2010,303.50174
7/29/2010,304.858734
7/30/2010,305.058929
7/31/2010,305.90686
8/1/2010,306.67569
8/2/2010,307.333771
8/3/2010,308.388885
8/4/2010,308.771027
8/5/2010,308.754456
8/6/2010,308.104919
8/7/2010,309.284363
8/8/2010,311.561829
8/9/2010,311.481171
8/10/2010,310.808441
8/11/2010,309.503479
8/12/2010,308.980804
8/13/2010,309.345154
8/14/2010,311.145355
8/15/2010,311.785889
8/16/2010,312.507202
8/17/2010,312.606598
8/18/2010,312.308716
8/19/2010,312.292786
8/20/2010,311.996277
8/21/2010,312.747528
8/22/2010,312.734253
8/23/2010,310.541626
8/24/2010,309.324463
8/25/2010,308.773773
8/26/2010,309.458679
8/27/2010,309.50174
8/28/2010,310.933258
8/29/2010,310.065552
8/30/2010,310.06778
8/31/2010,309.651428
9/1/2010,307.93515
9/2/2010,304.995361
9/3/2010,304.126343
9/4/2010,305.48056
9/5/2010,305.750549
9/6/2010,306.899811
9/7/2010,305.42569
9/8/2010,305.482697
9/9/2010,305.641327
9/10/2010,305.755188
9/11/2010,306.491669
9/12/2010,306.449768
9/13/2010,303.640778
9/14/2010,304.037842
9/15/2010,305.51123
9/16/2010,307.576965
9/17/2010,308.342865
9/18/2010,310.110992
9/19/2010,311.970093
9/20/2010,309.467407
9/21/2010,308.338135
9/22/2010,306.394348
9/23/2010,303.327484
9/24/2010,299.550629
9/25/2010,303.719574
9/26/2010,302.316132
9/27/2010,300.134399
9/28/2010,302.352905
9/29/2010,300.8396
9/30/2010,301.206512
10/1/2010,302.865509
10/2/2010,305.583435
10/3/2010,306.342651
10/4/2010,307.638519
10/5/2010,307.341888
10/6/2010,305.177582
10/7/2010,302.740356
10/8/2010,302.183441
10/9/2010,302.753784
10/10/2010,304.81897
10/11/2010,305.261261
10/12/2010,304.91925
10/13/2010,304.415588
10/14/2010,302.637299
10/15/2010,300.606476
10/16/2010,298.619202
10/17/2010,297.382233
10/18/2010,301.587402
10/19/2010,302.489594
10/20/2010,302.602631
10/21/2010,301.165192
10/22/2010,298.60907
10/23/2010,293.38208
10/24/2010,294.341431
10/25/2010,295.116913
10/26/2010,295.93042
10/27/2010,295.765411
10/28/2010,295.085541
10/29/2010,293.562805
10/30/2010,290.024902
10/31/2010,296.203613
11/1/2010,291.680878
11/2/2010,289.369385
11/3/2010,296.436035
11/4/2010,293.001923
11/5/2010,296.087311
11/6/2010,298.157593
11/7/2010,297.248901
11/8/2010,297.630249
11/9/2010,299.658966
11/10/2010,297.375732
11/11/2010,287.578827
11/12/2010,297.113708
11/13/2010,291.406891
11/14/2010,296.938477
11/15/2010,281.380402
11/16/2010,282.178955
11/17/2010,293.455719
11/18/2010,289.829285
11/19/2010,288.803314
11/20/2010,284.913818
11/21/2010,295.976959
11/22/2010,285.950745
11/23/2010,287.63913
11/24/2010,296.376892
11/25/2010,291.357452
11/26/2010,299.151001
11/27/2010,285.322235
11/28/2010,285.872131
11/29/2010,288.671509
11/30/2010,289.017914
12/1/2010,291.006317
12/2/2010,297.628021
12/3/2010,297.432892
12/4/2010,291.786499
12/5/2010,285.785675
12/6/2010,288.058289
12/7/2010,290.718658
12/8/2010,288.337128
12/9/2010,287.893494
12/10/2010,287.596893
12/11/2010,290.612488
12/12/2010,285.664581
12/13/2010,295.693176
12/14/2010,289.538727
12/15/2010,287.474762
12/16/2010,291.309479
12/17/2010,291.51001
12/18/2010,291.490112
12/19/2010,290.762695
12/20/2010,293.817993
12/21/2010,295.558746
12/22/2010,294.150543
12/23/2010,286.393311
12/24/2010,285.266235
12/25/2010,285.25589
12/26/2010,282.79129
12/27/2010,287.148132
12/28/2010,286.377716
12/29/2010,283.687714
12/30/2010,287.174744
12/31/2010,285.005981
1/1/2011,289.641388
1/2/2011,289.635468
1/3/2011,291.492859
1/4/2011,291.56012
1/5/2011,291.921783
1/6/2011,294.782593
1/7/2011,296.61026
1/8/2011,290.867462
1/9/2011,293.959351
1/10/2011,296.780945
1/11/2011,291.91449
1/12/2011,291.442627
1/13/2011,294.588043
1/14/2011,288.458862
1/15/2011,288.311646
1/16/2011,288.120331
1/17/2011,290.866333
1/18/2011,289.143097
1/19/2011,293.090729
1/20/2011,294.532227
1/21/2011,289.983124
1/22/2011,290.086609
1/23/2011,294.747711
1/24/2011,293.903534
1/25/2011,293.902069
1/26/2011,291.390656
1/27/2011,288.868011
1/28/2011,291.103546
1/29/2011,292.993683
1/30/2011,291.561432
1/31/2011,286.230194
2/1/2011,285.885193
2/2/2011,286.923187
2/3/2011,294.169678
2/4/2011,295.352631
2/5/2011,290.755066
2/6/2011,286.269104
2/7/2011,289.002991
2/8/2011,292.583893
2/9/2011,287.425262
2/10/2011,290.772766
2/11/2011,297.121155
2/12/2011,289.060638
2/13/2011,289.837494
2/14/2011,290.880096
2/15/2011,291.433838
2/16/2011,299.55249
2/17/2011,291.774811
2/18/2011,289.295166
2/19/2011,290.664825
2/20/2011,290.023895
2/21/2011,293.078522
2/22/2011,296.546295
2/23/2011,297.825256
2/24/2011,300.142517
2/25/2011,304.535706
2/26/2011,301.485901
2/27/2011,300.46814
2/28/2011,301.174377
3/1/2011,293.609406
3/2/2011,294.01413
3/3/2011,293.887756
3/4/2011,296.434082
3/5/2011,297.643188
3/6/2011,292.258453
3/7/2011,292.664307
3/8/2011,290.634766
3/9/2011,290.626068
3/10/2011,288.297028
3/11/2011,284.815979
3/12/2011,290.410034
3/13/2011,300.807739
3/14/2011,295.887909
3/15/2011,291.537781
3/16/2011,292.916687
3/17/2011,290.618927
3/18/2011,297.486176
3/19/2011,296.106842
3/20/2011,301.147766
3/21/2011,304.196777
3/22/2011,307.402924
3/23/2011,302.327698
3/24/2011,294.933838
3/25/2011,295.493317
3/26/2011,297.779541
3/27/2011,301.226654
3/28/2011,304.415802
3/29/2011,305.104065
3/30/2011,301.873993
3/31/2011,302.4617
4/1/2011,303.616394
4/2/2011,306.421112
4/3/2011,307.083344
4/4/2011,303.99884
4/5/2011,297.84903
4/6/2011,300.949249
4/7/2011,306.205109
4/8/2011,304.947327
4/9/2011,302.475891
4/10/2011,305.654022
4/11/2011,299.768127
4/12/2011,296.769043
4/13/2011,298.251801
4/14/2011,302.490265
4/15/2011,308.227325
4/16/2011,305.259125
4/17/2011,304.971252
4/18/2011,306.802521
4/19/2011,305.865662
4/20/2011,301.829651
4/21/2011,301.567444
4/22/2011,301.967529
4/23/2011,304.993958
4/24/2011,303.405914
4/25/2011,299.366455
4/26/2011,295.877136
4/27/2011,306.272186
4/28/2011,309.273712
4/29/2011,308.520935
4/30/2011,310.247223
5/1/2011,308.689209
5/2/2011,308.648987
5/3/2011,308.754639
5/4/2011,307.308014
5/5/2011,307.312744
5/6/2011,307.999817
5/7/2011,306.941681
5/8/2011,305.001678
5/9/2011,304.745544
5/10/2011,305.568909
5/11/2011,306.203186
5/12/2011,304.206604
5/13/2011,301.611725
5/14/2011,304.891998
5/15/2011,305.387848
5/16/2011,305.94342
5/17/2011,309.98465
5/18/2011,310.914185
5/19/2011,311.332428
5/20/2011,313.259094
5/21/2011,310.776276
5/22/2011,311.78418
5/23/2011,310.899445
5/24/2011,312.984161
5/25/2011,314.124359
5/26/2011,310.716278
5/27/2011,307.911499
5/28/2011,306.575806
5/29/2011,307.904175
5/30/2011,307.470306
5/31/2011,304.876495
6/1/2011,303.874756
6/2/2011,300.1091
6/3/2011,302.479675
6/4/2011,302.644928
6/5/2011,301.915527
6/6/2011,304.598755
6/7/2011,304.856049
6/8/2011,303.034119
6/9/2011,304.605133
6/10/2011,304.959412
6/11/2011,305.39743
6/12/2011,307.335175
6/13/2011,307.490143
6/14/2011,305.747711
6/15/2011,300.416046
6/16/2011,301.182678
6/17/2011,298.793854
6/18/2011,301.290375
6/19/2011,302.942413
6/20/2011,304.357025
6/21/2011,306.658813
6/22/2011,308.609741
6/23/2011,309.646423
6/24/2011,310.852112
6/25/2011,310.571564
6/26/2011,309.676605
6/27/2011,308.70343
6/28/2011,308.055481
6/29/2011,308.590302
6/30/2011,306.684509
7/1/2011,307.794891
7/2/2011,308.182312
7/3/2011,307.970428
7/4/2011,308.655853
7/5/2011,308.715271
7/6/2011,308.84848
7/7/2011,309.358032
7/8/2011,310.558563
7/9/2011,312.07309
7/10/2011,311.188019
7/11/2011,309.005554
7/12/2011,306.987915
7/13/2011,307.901581
7/14/2011,307.471039
7/15/2011,307.042114
7/16/2011,308.336578
7/17/2011,309.177795
7/18/2011,309.530121
7/19/2011,310.070557
7/20/2011,309.176819
7/21/2011,309.423737
7/22/2011,311.020966
7/23/2011,313.086975
7/24/2011,315.07428
7/25/2011,315.183502
7/26/2011,314.823334
7/27/2011,315.245544
7/28/2011,312.738159
7/29/2011,311.158417
7/30/2011,311.292786
7/31/2011,307.529327
8/1/2011,306.502411
8/2/2011,306.411987
8/3/2011,306.801117
8/4/2011,306.315918
8/5/2011,306.193634
8/6/2011,309.064911
8/7/2011,310.468903
8/8/2011,308.390717
8/9/2011,309.265869
8/10/2011,312.225464
8/11/2011,313.229065
8/12/2011,314.673676
8/13/2011,314.216461
8/14/2011,312.306183
8/15/2011,306.707458
8/16/2011,303.736145
8/17/2011,305.582428
8/18/2011,306.884521
8/19/2011,308.03479
8/20/2011,308.145996
8/21/2011,308.072479
