#Variables:
#tasmin_MIROC-ESM-CHEM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM-CHEM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM-CHEM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM-CHEM_historical(K),tasmax_MIROC-ESM-CHEM_historical(K),pr_MIROC-ESM-CHEM_historical(mm)
1951-08-09,295.603424,307.710999,0.000000
1951-08-10,295.376068,306.404419,0.000000
1951-08-11,296.436523,308.244659,0.000000
1951-08-12,296.223846,310.237183,0.000000
1951-08-13,295.996796,309.280579,4.764715
1951-08-14,294.893951,308.441833,0.000000
1951-08-15,295.410797,309.362671,0.000000
1951-08-16,297.535095,311.869720,0.548064
1951-08-17,298.229706,311.014252,0.000000
1951-08-18,298.424591,308.767761,4.342339
1951-08-19,295.482391,305.994141,0.635829
1951-08-20,295.584564,305.791473,1.043742
1951-08-21,295.826843,306.074036,0.000000
1951-08-22,296.262207,304.698151,0.000000
1951-08-23,295.509033,306.225098,0.000000
1951-08-24,296.129333,306.615417,0.000000
1951-08-25,294.710541,307.327698,0.000000
1951-08-26,294.937927,308.313751,0.000000
1951-08-27,295.502441,306.864655,0.000000
1951-08-28,295.037628,305.517609,0.000000
1951-08-29,293.960236,303.614655,0.416929
1951-08-30,291.749390,302.507294,0.594053
1951-08-31,290.692505,302.337280,1.167684
1951-09-01,293.016693,303.824097,0.000000
1951-09-02,294.256805,306.028442,0.000000
1951-09-03,295.403900,306.004364,0.420946
1951-09-04,295.043427,303.974579,6.599543
1951-09-05,293.302185,301.637360,0.000000
1951-09-06,291.641632,302.693848,3.295266
1951-09-07,293.642334,304.611786,0.000000
1951-09-08,293.332733,304.432220,0.000000
1951-09-09,294.416718,305.534760,0.000000
1951-09-10,292.061340,304.295929,0.000000
1951-09-11,292.360596,303.632996,0.815588
1951-09-12,294.232880,302.874664,0.868298
1951-09-13,292.711731,304.264557,0.000000
1951-09-14,292.806488,305.309967,0.000000
1951-09-15,293.858521,307.372864,0.000000
1951-09-16,294.538147,308.557190,0.000000
1951-09-17,294.777435,305.737366,0.000000
1951-09-18,286.086823,304.704376,0.000000
1951-09-19,289.323914,304.936279,0.000000
1951-09-20,289.438141,304.363403,0.000000
1951-09-21,291.377075,304.366882,0.000000
1951-09-22,289.320343,304.598724,0.000000
1951-09-23,289.041565,306.113464,0.000000
1951-09-24,288.804199,304.804199,0.000000
1951-09-25,290.504242,304.464966,0.000000
1951-09-26,290.618774,303.332611,0.000000
1951-09-27,290.937958,303.892517,0.394253
1951-09-28,292.982758,306.990692,0.000000
1951-09-29,297.241333,308.292969,0.000000
1951-09-30,298.841400,305.572937,0.000000
1951-10-01,294.640472,305.147522,0.000000
1951-10-02,292.369019,303.037811,0.000000
1951-10-03,286.717773,300.750092,0.000000
1951-10-04,285.437073,304.356903,0.000000
1951-10-05,290.797363,307.905609,0.000000
1951-10-06,294.286987,306.867462,1.309613
1951-10-07,282.918304,301.749786,0.000000
1951-10-08,281.685364,300.257141,0.000000
1951-10-09,289.720612,304.886963,0.000000
1951-10-10,291.035431,302.683105,0.000000
1951-10-11,284.956909,300.878967,0.000000
1951-10-12,287.798859,298.444244,0.000000
1951-10-13,286.059906,296.651794,0.000000
1951-10-14,285.044098,297.921539,0.000000
1951-10-15,290.149811,300.078552,0.508900
1951-10-16,289.897888,303.207733,0.000000
1951-10-17,285.422852,299.408142,0.000000
1951-10-18,290.483978,299.156006,4.994418
1951-10-19,281.415894,292.828644,0.000000
1951-10-20,283.248260,295.381714,0.000000
1951-10-21,287.157837,291.617279,0.000000
1951-10-22,287.284241,290.214386,0.000000
1951-10-23,288.229095,297.912872,0.000000
1951-10-24,279.454926,294.020233,0.000000
1951-10-25,275.788879,292.362518,0.000000
1951-10-26,278.764496,296.368835,0.000000
1951-10-27,280.068451,297.262360,0.000000
1951-10-28,286.137451,298.417694,0.000000
1951-10-29,285.820190,299.337921,0.000000
1951-10-30,285.009949,298.527924,0.000000
1951-10-31,285.952240,299.927277,0.000000
1951-11-01,288.233215,302.759216,0.281434
1951-11-02,290.687988,298.929443,7.089118
1951-11-03,286.531189,292.429077,0.489634
1951-11-04,282.990906,296.097382,0.000000
1951-11-05,284.898956,298.341064,0.000000
1951-11-06,274.215912,294.907593,0.000000
1951-11-07,281.680145,300.094360,0.000000
1951-11-08,280.355072,297.396820,0.000000
1951-11-09,285.140503,300.069519,0.000000
1951-11-10,279.396393,295.404785,0.000000
1951-11-11,278.696716,299.972748,0.000000
1951-11-12,287.726776,300.309143,0.000000
1951-11-13,286.771759,302.296997,0.000000
1951-11-14,282.916901,297.003998,0.000000
1951-11-15,281.154816,295.216095,0.000000
1951-11-16,280.021027,292.066101,23.415470
1951-11-17,281.112183,286.580475,20.705784
1951-11-18,275.660919,284.391388,0.000000
1951-11-19,282.724884,292.525391,0.000000
1951-11-20,286.768799,295.949005,0.000000
1951-11-21,285.558502,296.895142,0.000000
1951-11-22,286.309784,295.840454,0.000000
1951-11-23,285.706451,298.749634,0.000000
1951-11-24,279.993378,294.039093,5.375033
1951-11-25,272.876953,289.304810,0.000000
1951-11-26,272.911682,287.299438,0.000000
1951-11-27,276.635315,288.062561,0.000000
1951-11-28,275.548889,289.466370,0.000000
1951-11-29,278.051575,293.767059,0.000000
1951-11-30,279.177246,296.354248,0.000000
1951-12-01,284.797882,293.587555,5.154370
1951-12-02,286.772156,291.561188,2.734687
1951-12-03,278.357025,291.851044,0.000000
1951-12-04,277.260742,292.537140,0.000000
1951-12-05,280.051361,290.005524,0.000000
1951-12-06,287.708435,297.485382,6.795845
1951-12-07,289.099792,293.820557,2.702574
1951-12-08,278.044647,294.540955,0.000000
1951-12-09,283.939789,290.562866,0.552357
1951-12-10,274.405731,294.198486,0.000000
1951-12-11,277.306671,295.168671,0.000000
1951-12-12,281.918640,288.128387,0.000000
1951-12-13,274.855408,285.967773,0.000000
1951-12-14,274.033966,288.216705,0.000000
1951-12-15,274.197998,286.779419,0.000000
1951-12-16,276.084473,290.277435,0.000000
1951-12-17,277.174713,289.311005,0.000000
1951-12-18,281.630035,288.203430,6.818686
1951-12-19,274.260559,285.179749,4.158574
1951-12-20,272.906738,284.995911,0.423092
1951-12-21,272.261932,283.679321,0.000000
1951-12-22,276.371094,284.446503,0.000000
1951-12-23,279.397797,286.348816,12.554909
1951-12-24,285.329865,290.910797,0.402117
1951-12-25,285.721710,289.309723,0.000000
1951-12-26,275.763733,283.963318,0.375192
1951-12-27,279.146667,291.597717,13.248768
1951-12-28,284.384857,288.141327,1.642991
1951-12-29,283.137268,293.032928,0.607283
1951-12-30,282.823975,295.816345,0.000000
1951-12-31,276.901245,294.796936,0.000000
1952-01-01,278.088745,291.075531,0.000000
1952-01-02,277.276154,286.784546,13.113883
1952-01-03,270.043549,278.856720,30.675701
1952-01-04,265.233337,278.205841,0.000000
1952-01-05,264.982483,276.745972,0.000000
1952-01-06,265.761108,278.215973,0.000000
1952-01-07,270.223358,286.177460,0.000000
1952-01-08,271.535919,286.824493,0.000000
1952-01-09,279.159424,292.774078,0.000000
1952-01-10,275.600403,288.667297,0.000000
1952-01-11,280.535461,290.621124,2.258170
1952-01-12,273.250488,291.686035,0.000000
1952-01-13,273.581879,295.483276,0.000000
1952-01-14,281.517853,297.524353,0.000000
1952-01-15,284.286346,299.267487,0.000000
1952-01-16,282.992432,293.767212,1.634098
1952-01-17,276.186432,285.505157,0.000000
1952-01-18,275.435608,293.793274,0.000000
1952-01-19,276.809692,296.218170,0.000000
1952-01-20,278.250305,299.519562,0.000000
1952-01-21,284.395599,299.845947,1.933364
1952-01-22,283.825592,295.007660,3.708939
1952-01-23,271.633728,286.990845,0.000000
1952-01-24,283.024261,296.352722,2.292616
1952-01-25,281.764740,293.096130,1.470375
1952-01-26,274.046326,288.023712,0.000000
1952-01-27,272.245056,289.949921,0.000000
1952-01-28,276.365356,291.305634,0.000000
1952-01-29,276.819061,295.650818,0.000000
1952-01-30,282.326202,298.654114,0.000000
1952-01-31,280.576263,297.370850,0.000000
1952-02-01,281.599548,298.632141,0.000000
1952-02-02,281.503204,297.717865,0.000000
1952-02-03,277.917572,293.021240,0.000000
1952-02-04,279.908630,287.768311,3.362514
1952-02-05,281.369415,283.547058,9.546247
1952-02-06,284.133240,287.943939,0.000000
1952-02-07,284.384125,298.107513,0.000000
1952-02-08,284.407288,298.899780,0.000000
1952-02-09,279.208252,297.418732,0.000000
1952-02-10,282.325958,301.450775,0.000000
1952-02-11,284.414642,298.590881,0.000000
1952-02-12,284.789825,301.652466,0.000000
1952-02-13,285.939819,303.917633,0.936816
1952-02-14,274.835114,289.110138,0.342837
1952-02-15,272.948578,299.895996,0.000000
1952-02-16,282.781799,291.895660,4.763502
1952-02-17,284.769958,293.402863,27.602209
1952-02-18,274.443726,286.302185,3.166930
1952-02-19,274.642822,283.739075,0.000000
1952-02-20,276.652313,287.931427,0.000000
1952-02-21,283.005219,289.588501,15.212204
1952-02-22,281.799316,291.921173,4.593958
1952-02-23,279.210938,291.814392,0.843805
1952-02-24,279.697571,287.469177,0.000000
1952-02-25,276.676819,289.234528,0.000000
1952-02-26,276.903168,293.747314,0.000000
1952-02-27,277.525116,295.226532,0.000000
1952-02-28,281.994446,294.016357,0.000000
1952-02-29,283.202759,297.431030,0.000000
1952-03-01,284.411072,300.845703,0.000000
1952-03-02,288.487976,298.098145,1.060789
1952-03-03,279.485107,299.803925,0.000000
1952-03-04,283.883667,293.282074,0.000000
1952-03-05,279.405365,290.495667,0.000000
1952-03-06,279.582855,294.702881,0.000000
1952-03-07,278.052307,298.264679,0.000000
1952-03-08,287.911591,301.190918,2.432154
1952-03-09,289.513031,301.910217,0.000000
1952-03-10,287.571381,297.132111,4.097720
1952-03-11,288.406738,294.812103,1.442446
1952-03-12,271.506165,288.984161,0.000000
1952-03-13,279.273712,299.806152,0.000000
1952-03-14,281.281616,294.679138,0.000000
1952-03-15,283.155731,298.700623,0.000000
1952-03-16,282.898712,301.751740,0.000000
1952-03-17,286.507172,302.164398,0.000000
1952-03-18,289.702209,306.727234,0.000000
1952-03-19,290.081573,297.491974,7.890335
1952-03-20,287.231049,299.633881,4.413228
1952-03-21,283.678101,295.028931,0.000000
1952-03-22,279.824036,286.025726,1.722416
1952-03-23,281.332245,287.028412,6.619176
1952-03-24,286.256989,303.712769,2.562571
1952-03-25,288.736694,294.774261,0.000000
1952-03-26,278.802399,290.110168,0.000000
1952-03-27,280.779663,297.687042,0.000000
1952-03-28,284.581024,299.598816,0.000000
1952-03-29,281.585815,300.293610,0.000000
1952-03-30,287.965515,299.081390,0.000000
1952-03-31,285.676971,295.199829,1.722333
1952-04-01,284.179840,297.195740,0.000000
1952-04-02,281.585724,291.889191,0.000000
1952-04-03,283.157379,300.477264,0.000000
1952-04-04,290.263672,302.362915,0.347400
1952-04-05,287.224701,300.422485,0.492824
1952-04-06,284.806976,305.382599,0.000000
1952-04-07,289.120789,304.401062,0.000000
1952-04-08,287.461578,301.141632,0.000000
1952-04-09,287.912964,302.962128,0.000000
1952-04-10,290.168549,299.933228,0.426251
1952-04-11,286.161072,300.938232,0.000000
1952-04-12,286.419281,301.305359,0.328821
1952-04-13,285.045685,298.472168,0.000000
1952-04-14,282.330170,299.377167,0.000000
1952-04-15,285.959747,303.722290,0.000000
1952-04-16,284.613403,300.676208,0.000000
1952-04-17,281.285645,308.860809,0.708861
1952-04-18,284.688293,303.626923,0.000000
1952-04-19,288.196869,305.775452,0.000000
1952-04-20,291.191315,309.899628,0.000000
1952-04-21,293.084595,308.778992,0.000000
1952-04-22,294.041077,307.608429,0.000000
1952-04-23,292.855133,304.068848,0.000000
1952-04-24,291.161407,304.297119,0.000000
1952-04-25,291.683197,307.106476,0.000000
1952-04-26,292.579376,304.043579,0.000000
1952-04-27,287.600250,303.692352,0.000000
1952-04-28,289.462982,300.222717,0.000000
1952-04-29,286.439941,301.870178,0.000000
1952-04-30,286.835144,304.381042,0.000000
1952-05-01,288.038727,312.112396,0.000000
1952-05-02,293.065643,306.604614,0.000000
1952-05-03,295.385620,306.280884,0.000000
1952-05-04,291.938568,303.121796,0.000000
1952-05-05,285.656311,301.232178,0.000000
1952-05-06,287.741608,301.762115,0.000000
1952-05-07,290.676056,303.117096,0.000000
1952-05-08,289.897919,304.139252,0.890902
1952-05-09,294.161102,306.725006,2.539189
1952-05-10,294.481140,307.958679,4.831913
1952-05-11,294.121796,304.389984,18.868328
1952-05-12,292.808502,306.057220,14.812530
1952-05-13,293.569214,306.048431,0.934296
1952-05-14,292.340424,306.034180,0.000000
1952-05-15,293.618469,306.818817,0.000000
1952-05-16,291.518860,301.576599,0.000000
1952-05-17,292.176666,302.823212,2.689695
1952-05-18,292.042847,304.977295,7.590897
1952-05-19,291.278961,305.658295,0.000000
1952-05-20,291.476379,307.057648,2.642520
1952-05-21,295.274200,305.747650,10.743808
1952-05-22,295.942505,304.214355,0.000000
1952-05-23,295.189331,306.613831,0.989361
1952-05-24,296.163300,307.938019,0.000000
1952-05-25,295.298859,307.382690,0.000000
1952-05-26,294.549347,307.191162,0.000000
1952-05-27,295.289673,307.437164,0.000000
1952-05-28,294.300140,307.758514,0.000000
1952-05-29,295.429565,309.006866,0.000000
1952-05-30,296.026917,308.443054,0.000000
1952-05-31,294.869446,312.152557,1.362428
1952-06-01,295.695984,309.651337,0.000000
1952-06-02,295.761414,307.404938,3.949154
1952-06-03,295.196564,307.509369,0.000000
1952-06-04,296.103546,306.261658,0.290606
1952-06-05,297.758057,307.540009,0.000000
1952-06-06,295.949677,306.626434,0.000000
1952-06-07,294.593994,306.448761,0.000000
1952-06-08,295.359131,306.101776,0.000000
1952-06-09,295.396118,307.437866,0.000000
1952-06-10,296.533783,306.029999,1.424782
1952-06-11,294.801422,306.936859,0.000000
1952-06-12,297.045990,309.464020,0.000000
1952-06-13,296.596039,308.713531,0.000000
1952-06-14,297.980164,308.647461,0.000000
1952-06-15,296.808044,309.276825,0.000000
1952-06-16,297.484192,309.072815,0.000000
1952-06-17,298.196503,309.393341,0.000000
1952-06-18,299.527222,311.264954,0.000000
1952-06-19,297.505280,310.441803,0.000000
1952-06-20,295.900604,311.850464,0.000000
1952-06-21,298.852509,311.109436,0.000000
1952-06-22,297.165375,311.327454,0.000000
1952-06-23,298.052673,314.639618,0.000000
1952-06-24,299.148224,311.043488,4.407877
1952-06-25,299.129150,310.947144,0.000000
1952-06-26,297.135803,313.271973,0.000000
1952-06-27,300.328705,309.912933,0.000000
1952-06-28,297.088135,305.386658,18.223257
1952-06-29,294.839508,301.766357,6.590411
1952-06-30,294.924866,303.594116,11.552744
1952-07-01,295.232910,304.449799,6.874269
1952-07-02,295.156494,305.045288,1.449833
1952-07-03,295.730621,309.317566,0.000000
1952-07-04,296.327118,309.611725,0.000000
1952-07-05,296.953949,310.781403,0.995932
1952-07-06,296.995239,310.681580,0.000000
1952-07-07,297.468781,310.463074,0.000000
1952-07-08,297.421692,307.734619,3.346439
1952-07-09,296.900787,305.322754,0.000000
1952-07-10,295.448608,305.350677,0.000000
1952-07-11,295.496277,305.794556,0.000000
1952-07-12,295.497223,307.780853,0.000000
1952-07-13,296.173706,313.763306,0.000000
1952-07-14,297.760864,312.579712,0.000000
1952-07-15,298.826996,311.737762,0.000000
1952-07-16,297.951447,311.576691,0.000000
1952-07-17,298.420959,311.097656,0.000000
1952-07-18,297.155823,310.655090,0.000000
1952-07-19,296.992950,309.170532,0.000000
1952-07-20,296.422241,308.879913,0.000000
1952-07-21,296.921051,309.414642,0.000000
1952-07-22,296.553192,309.755096,0.000000
1952-07-23,297.263977,311.224182,0.000000
1952-07-24,298.225433,311.494934,0.000000
1952-07-25,300.298737,313.564941,0.000000
1952-07-26,299.906067,311.879852,4.476498
1952-07-27,298.346588,309.556976,0.512253
1952-07-28,297.128296,308.962799,0.000000
1952-07-29,296.366394,309.339966,0.000000
1952-07-30,297.640533,310.324036,0.000000
1952-07-31,298.577942,308.949554,20.954441
1952-08-01,297.676666,305.806549,26.313650
1952-08-02,295.034424,307.467438,0.823196
1952-08-03,295.590729,308.109406,0.000000
1952-08-04,296.071564,308.397217,0.000000
1952-08-05,296.430725,309.269592,0.000000
1952-08-06,296.394531,309.052521,0.000000
1952-08-07,296.712250,307.910645,0.000000
1952-08-08,296.195129,308.061249,0.000000
1952-08-09,296.563019,308.308807,0.000000
1952-08-10,295.653809,306.515198,0.000000
1952-08-11,294.639496,305.793610,0.000000
1952-08-12,294.356079,305.738098,0.000000
1952-08-13,294.895569,306.862427,0.000000
1952-08-14,296.254822,309.665649,0.000000
1952-08-15,295.535614,310.654480,0.000000
1952-08-16,295.379852,310.170715,0.000000
1952-08-17,295.687408,308.987244,0.000000
1952-08-18,295.270081,307.677490,0.000000
1952-08-19,295.117676,308.288849,0.000000
1952-08-20,296.600800,311.435944,0.000000
1952-08-21,297.799072,307.588867,3.237019
1952-08-22,295.889099,308.117004,0.895175
1952-08-23,295.603027,306.740295,0.000000
1952-08-24,295.248016,307.483856,0.000000
1952-08-25,295.447144,309.382599,0.897857
1952-08-26,296.589783,313.062714,0.000000
1952-08-27,298.156128,312.032562,0.531980
1952-08-28,298.507080,308.907654,6.278615
1952-08-29,296.822083,310.055115,0.682557
1952-08-30,297.160645,313.759583,0.283679
1952-08-31,298.505402,309.456543,0.638376
1952-09-01,297.161255,308.785126,0.000000
1952-09-02,295.851868,307.786011,0.000000
1952-09-03,294.875885,306.352661,0.000000
1952-09-04,295.185547,307.003387,0.000000
1952-09-05,295.113495,306.906036,0.000000
1952-09-06,295.509613,304.844269,0.000000
1952-09-07,294.669312,305.189758,0.000000
1952-09-08,294.637207,309.267059,0.000000
1952-09-09,296.256714,309.216675,0.000000
1952-09-10,296.413818,308.561676,0.849728
1952-09-11,296.346191,308.149323,0.546237
1952-09-12,297.269623,309.196259,0.000000
1952-09-13,298.504486,309.610504,0.000000
1952-09-14,296.241486,309.179901,0.000000
1952-09-15,287.347870,303.691406,3.816335
1952-09-16,292.526306,300.775116,8.854281
1952-09-17,291.474945,300.465820,10.548963
1952-09-18,293.428680,303.873413,8.669370
1952-09-19,290.926422,305.132172,0.000000
1952-09-20,292.750397,305.835541,0.000000
1952-09-21,294.134369,305.924255,0.000000
1952-09-22,293.434265,304.956940,0.000000
1952-09-23,294.191589,304.842926,0.000000
1952-09-24,293.882233,303.561371,0.000000
1952-09-25,294.017334,304.118805,1.399335
1952-09-26,294.056030,305.098572,0.000000
1952-09-27,292.800903,307.503784,0.000000
1952-09-28,293.465149,306.975189,0.000000
1952-09-29,294.937073,308.573273,0.000000
1952-09-30,294.079620,307.253662,0.000000
1952-10-01,294.850006,305.367096,0.000000
1952-10-02,293.065063,303.944885,19.777294
1952-10-03,291.289337,299.668854,40.073078
1952-10-04,287.912994,297.779877,57.393734
1952-10-05,287.374634,296.668701,11.029061
1952-10-06,286.315918,300.757324,0.000000
1952-10-07,286.330536,301.831543,0.000000
1952-10-08,289.102997,300.471893,0.000000
1952-10-09,287.425171,300.624725,0.000000
1952-10-10,291.730927,300.485504,8.256412
1952-10-11,287.485229,298.203064,0.000000
1952-10-12,286.215454,300.282959,0.000000
1952-10-13,292.050568,305.321106,0.000000
1952-10-14,288.989014,300.984009,3.885929
1952-10-15,282.802643,294.638794,9.497359
1952-10-16,275.462189,288.809875,1.501430
1952-10-17,283.214905,299.405731,0.906542
1952-10-18,289.190002,303.016113,0.000000
1952-10-19,291.953125,305.633148,0.000000
1952-10-20,291.631561,305.964417,0.000000
1952-10-21,292.221710,305.737091,0.000000
1952-10-22,293.517578,306.490967,0.000000
1952-10-23,293.104126,306.106018,0.000000
1952-10-24,292.843140,306.117401,0.000000
1952-10-25,292.521149,306.568329,0.000000
1952-10-26,293.647278,306.606415,0.000000
1952-10-27,292.889374,305.652496,0.000000
1952-10-28,293.276306,306.148346,0.000000
1952-10-29,293.735779,305.265350,1.125891
1952-10-30,289.065125,301.550507,0.000000
1952-10-31,286.557404,296.819122,8.885118
1952-11-01,288.088928,295.272705,16.222490
1952-11-02,287.718842,292.061890,0.000000
1952-11-03,287.731354,292.873871,0.000000
1952-11-04,286.303223,301.037018,0.000000
1952-11-05,290.764130,305.272675,0.000000
1952-11-06,291.344910,301.385773,0.000000
1952-11-07,280.087128,292.599335,0.000000
1952-11-08,276.723633,296.366943,0.000000
