#Variables:
#tasmin_IPSL-CM5A-MR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_historical(K),tasmax_IPSL-CM5A-MR_historical(K),pr_IPSL-CM5A-MR_historical(mm)
1951-08-10,293.874146,308.991211,0.000000
1951-08-11,294.559265,309.034485,0.000000
1951-08-12,294.620361,307.634308,0.709302
1951-08-13,294.180023,307.661285,0.781514
1951-08-14,294.184967,309.549286,0.000000
1951-08-15,293.955048,310.871704,0.000000
1951-08-16,294.453552,311.650848,0.000000
1951-08-17,294.747223,311.673798,0.000000
1951-08-18,295.119293,311.873627,0.000000
1951-08-19,295.528442,311.346405,0.000000
1951-08-20,296.042114,310.355225,0.000000
1951-08-21,295.489502,312.324005,0.000000
1951-08-22,296.016693,313.925446,0.000000
1951-08-23,296.338013,313.086792,0.000000
1951-08-24,296.671753,312.387482,0.000000
1951-08-25,296.362183,311.696930,0.000000
1951-08-26,296.790375,311.086243,0.000000
1951-08-27,297.349579,311.555847,0.000000
1951-08-28,297.177155,312.200989,1.174343
1951-08-29,297.533417,315.907898,0.000000
1951-08-30,297.774353,316.192322,0.000000
1951-08-31,297.610321,311.598450,0.000000
1951-09-01,296.543304,307.691650,0.000000
1951-09-02,295.079620,307.546204,0.000000
1951-09-03,295.778778,309.605103,0.000000
1951-09-04,295.444916,310.117462,0.000000
1951-09-05,295.699402,309.979797,0.000000
1951-09-06,295.936798,308.357880,2.535489
1951-09-07,296.761627,306.514252,17.423130
1951-09-08,291.762665,300.830536,62.841675
1951-09-09,292.895142,297.842041,58.487717
1951-09-10,291.856567,295.466095,55.544308
1951-09-11,293.920197,302.624359,29.417944
1951-09-12,293.838165,302.373138,6.929473
1951-09-13,292.114716,304.236542,7.181232
1951-09-14,293.809692,306.756989,17.050438
1951-09-15,288.096649,301.630463,0.000000
1951-09-16,286.425079,304.982239,0.000000
1951-09-17,287.341797,308.964417,0.357239
1951-09-18,287.640594,303.584442,0.000000
1951-09-19,283.990112,306.231384,0.000000
1951-09-20,290.582550,307.089325,0.000000
1951-09-21,291.474945,304.114319,0.000000
1951-09-22,293.116486,304.875671,0.000000
1951-09-23,284.522949,301.520233,8.126955
1951-09-24,281.883362,292.501953,0.000000
1951-09-25,284.305786,296.025482,2.741212
1951-09-26,283.757935,291.399689,0.000000
1951-09-27,281.723145,295.136719,0.000000
1951-09-28,286.888733,301.443695,0.000000
1951-09-29,287.374634,302.680969,0.614240
1951-09-30,288.206421,302.395630,0.297835
1951-10-01,289.345856,300.486755,0.000000
1951-10-02,288.896790,300.447205,0.000000
1951-10-03,286.938660,300.751251,0.000000
1951-10-04,287.425171,302.227203,0.000000
1951-10-05,288.851654,303.107117,0.000000
1951-10-06,288.736725,303.991058,0.000000
1951-10-07,291.843536,301.294098,8.256412
1951-10-08,290.425598,303.534180,2.537584
1951-10-09,290.629120,303.219696,2.976915
1951-10-10,290.831268,304.254761,1.914690
1951-10-11,290.626678,304.314392,0.938220
1951-10-12,290.733215,300.252258,3.218458
1951-10-13,286.067169,297.184479,0.000000
1951-10-14,284.935028,302.331940,0.000000
1951-10-15,291.043427,305.027008,0.000000
1951-10-16,290.992157,305.045593,0.000000
1951-10-17,290.552460,301.825867,0.000000
1951-10-18,287.016541,298.024292,0.000000
1951-10-19,285.727325,298.072937,0.000000
1951-10-20,287.189362,301.726166,0.000000
1951-10-21,289.138214,302.049561,0.000000
1951-10-22,291.356201,301.295319,7.997424
1951-10-23,283.636292,299.973236,0.000000
1951-10-24,287.322754,301.219666,0.000000
1951-10-25,289.209381,302.893677,0.000000
1951-10-26,290.823517,303.664368,0.000000
1951-10-27,291.426239,305.386200,0.000000
1951-10-28,291.335938,304.398224,0.000000
1951-10-29,291.004517,306.027252,0.000000
1951-10-30,291.562103,305.690521,0.000000
1951-10-31,291.723022,303.028412,0.000000
1951-11-01,289.214172,300.983490,0.000000
1951-11-02,289.768738,302.607147,0.000000
1951-11-03,289.794739,304.386810,0.000000
1951-11-04,285.061249,300.370667,0.000000
1951-11-05,280.748505,294.602844,0.000000
1951-11-06,280.894958,298.144226,0.000000
1951-11-07,282.663147,299.663940,0.000000
1951-11-08,285.214355,295.267029,0.000000
1951-11-09,280.270996,297.555786,0.000000
1951-11-10,283.353210,300.270233,0.000000
1951-11-11,287.009094,301.508057,0.000000
1951-11-12,285.180023,297.082886,0.000000
1951-11-13,283.491241,294.839935,0.000000
1951-11-14,284.424438,292.083191,0.000000
1951-11-15,277.037323,295.175720,0.000000
1951-11-16,281.483215,298.682709,0.000000
1951-11-17,286.310822,299.428101,0.000000
1951-11-18,285.056030,300.071838,0.000000
1951-11-19,286.394684,297.113159,0.000000
1951-11-20,284.132477,295.749908,0.000000
1951-11-21,283.160126,293.382660,0.000000
1951-11-22,279.009064,294.736664,0.000000
1951-11-23,282.577271,295.404175,0.000000
1951-11-24,278.928528,290.725952,6.455709
1951-11-25,279.993378,285.877136,23.415470
1951-11-26,279.599365,284.964081,11.538703
1951-11-27,278.995422,287.864319,2.188539
1951-11-28,279.593842,287.739807,7.423611
1951-11-29,282.402405,289.888031,7.689761
1951-11-30,285.743530,291.390015,4.099879
1951-12-01,288.669281,298.117981,1.650252
1951-12-02,279.996124,296.459167,21.843294
1951-12-03,276.617828,284.386810,6.020579
1951-12-04,272.693787,286.797821,0.000000
1951-12-05,272.863434,288.311432,0.000000
1951-12-06,273.729736,290.407532,0.000000
1951-12-07,277.259491,293.804016,0.000000
1951-12-08,280.003754,298.403381,0.000000
1951-12-09,281.358185,297.507690,0.000000
1951-12-10,286.351501,294.456879,0.000000
1951-12-11,278.481049,292.826965,0.000000
1951-12-12,280.422302,293.804535,0.000000
1951-12-13,277.734375,291.489380,0.000000
1951-12-14,279.169739,291.361603,0.000000
1951-12-15,281.487793,288.521454,0.862869
1951-12-16,277.461914,290.957306,0.882288
1951-12-17,277.270782,290.998413,0.000000
1951-12-18,276.941406,296.068390,0.000000
1951-12-19,281.664703,290.820557,0.000000
1951-12-20,277.667023,289.249512,0.000000
1951-12-21,277.693390,289.518311,0.000000
1951-12-22,280.674866,286.746582,0.000000
1951-12-23,274.663910,285.046661,0.000000
1951-12-24,276.193726,285.596008,1.184361
1951-12-25,276.636627,285.713531,0.000000
1951-12-26,278.772675,294.141632,0.000000
1951-12-27,276.363861,288.317841,0.000000
1951-12-28,272.519135,284.782043,0.000000
1951-12-29,276.004791,285.890106,0.000000
1951-12-30,276.969604,289.614502,15.964037
1951-12-31,260.760681,268.214661,2.468792
1952-01-01,267.828979,278.230011,0.000000
1952-01-02,273.671722,281.383514,0.364125
1952-01-03,273.233398,278.558228,10.078406
1952-01-04,271.940613,276.064545,25.463535
1952-01-05,271.634918,276.662354,5.966078
1952-01-06,273.014343,280.754486,3.631458
1952-01-07,274.883881,283.374359,1.073011
1952-01-08,272.724091,287.963165,0.000000
1952-01-09,276.304260,296.437805,0.000000
1952-01-10,280.583374,292.066742,0.000000
1952-01-11,275.574890,290.960693,0.000000
1952-01-12,275.356079,294.680695,0.000000
1952-01-13,279.053986,293.151733,0.000000
1952-01-14,279.178253,297.338531,0.000000
1952-01-15,280.881958,292.119720,0.000000
1952-01-16,275.263275,289.192047,0.000000
1952-01-17,275.653778,292.452118,0.000000
1952-01-18,278.894592,296.553223,0.000000
1952-01-19,280.586487,291.375824,0.000000
1952-01-20,270.748871,287.612579,0.000000
1952-01-21,272.297577,281.436523,0.000000
1952-01-22,267.673096,281.529572,0.000000
1952-01-23,270.648834,283.020721,0.000000
1952-01-24,267.719025,279.136261,0.000000
1952-01-25,270.504547,283.249054,0.000000
1952-01-26,275.985901,290.183136,0.899496
1952-01-27,281.766937,295.332245,4.753119
1952-01-28,277.372620,288.528595,9.334826
1952-01-29,276.036407,280.126404,23.439920
1952-01-30,275.115906,281.011658,5.111533
1952-01-31,273.654938,284.854462,12.762339
1952-02-01,262.956573,269.364136,3.667400
1952-02-02,264.117249,273.815643,0.000000
1952-02-03,273.669464,280.007782,8.138111
1952-02-04,277.550140,281.876221,35.185963
1952-02-05,277.649292,284.544495,18.461061
1952-02-06,277.247589,284.220154,16.727259
1952-02-07,282.287415,291.650482,20.888901
1952-02-08,276.038361,285.919434,0.802869
1952-02-09,276.969574,293.616241,0.295451
1952-02-10,286.393250,297.294617,2.866485
1952-02-11,288.708099,297.111877,1.454922
1952-02-12,283.937134,293.929657,0.000000
1952-02-13,278.272522,292.386688,0.000000
1952-02-14,284.907135,290.974579,3.731820
1952-02-15,285.207611,292.787109,2.698871
1952-02-16,288.295715,299.802917,1.971081
1952-02-17,287.958405,300.780426,5.042437
1952-02-18,280.738861,295.040466,2.721478
1952-02-19,274.490601,285.359833,0.000000
1952-02-20,274.305756,286.813568,0.000000
1952-02-21,275.658325,292.761566,0.000000
1952-02-22,279.612976,289.815643,5.441323
1952-02-23,276.140289,290.849518,0.000000
1952-02-24,286.356934,299.256622,0.484096
1952-02-25,289.102234,303.049561,0.000000
1952-02-26,287.948120,299.134766,0.000000
1952-02-27,277.476257,292.237488,5.518583
1952-02-28,279.233154,286.515778,10.077208
1952-02-29,280.134369,286.334229,7.928602
1952-03-01,281.035583,286.152649,5.779995
1952-03-02,280.531158,285.587280,16.270079
1952-03-03,280.948181,289.109192,4.973505
1952-03-04,279.690094,294.411926,1.014380
1952-03-05,280.712189,296.459229,0.000000
1952-03-06,281.754272,296.609436,0.000000
1952-03-07,290.334015,302.962646,2.004970
1952-03-08,289.144531,300.188324,1.180394
1952-03-09,284.958099,299.677643,0.000000
1952-03-10,286.916901,302.198822,0.000000
1952-03-11,286.982941,300.723022,0.000000
1952-03-12,287.290070,303.405762,0.000000
1952-03-13,288.128540,302.625549,0.000000
1952-03-14,286.783905,299.190491,16.673899
1952-03-15,281.647705,286.719757,46.022282
1952-03-16,280.707397,286.902832,31.436090
1952-03-17,278.206055,284.700409,6.511389
1952-03-18,277.826080,286.071442,0.368590
1952-03-19,281.431000,284.972565,6.422341
1952-03-20,277.728424,282.202820,3.411486
1952-03-21,277.208893,286.715424,1.339035
1952-03-22,281.413879,291.648560,0.000000
1952-03-23,285.022247,292.625763,0.000000
1952-03-24,287.983124,293.599060,21.855898
1952-03-25,285.015503,295.586060,2.044332
1952-03-26,287.799255,296.947052,0.000000
1952-03-27,277.186493,292.256073,0.751935
1952-03-28,283.439697,295.739349,17.510281
1952-03-29,281.554321,291.919617,0.709011
1952-03-30,274.745728,286.734314,0.335048
1952-03-31,277.381714,292.053925,0.000000
1952-04-01,280.790039,295.951233,0.000000
1952-04-02,286.101929,301.986603,0.000000
1952-04-03,288.462372,299.082550,0.000000
1952-04-04,289.583557,301.563293,0.000000
1952-04-05,289.973846,303.836761,0.000000
1952-04-06,291.325745,300.420685,0.000000
1952-04-07,289.941376,299.203156,3.152671
1952-04-08,290.630341,300.601196,0.426251
1952-04-09,290.487823,303.491547,0.000000
1952-04-10,291.944580,304.341400,0.000000
1952-04-11,292.872955,302.538513,2.075810
1952-04-12,289.500824,299.878937,0.000000
1952-04-13,292.521057,295.709869,10.150192
1952-04-14,291.483612,299.805695,10.360126
1952-04-15,291.938934,300.089630,2.128102
1952-04-16,291.771393,300.667755,14.374434
1952-04-17,290.363708,298.653259,3.840946
1952-04-18,285.310883,299.237244,0.000000
1952-04-19,286.514069,298.719666,0.000000
1952-04-20,286.810852,302.795258,0.000000
1952-04-21,289.066956,302.668579,0.000000
1952-04-22,290.824432,304.293427,0.000000
1952-04-23,291.187927,306.388550,0.000000
1952-04-24,292.619110,309.909821,0.000000
1952-04-25,292.160004,309.146667,0.000000
1952-04-26,292.411591,310.185577,0.000000
1952-04-27,294.205994,306.937469,0.000000
1952-04-28,293.853699,303.159576,0.000000
1952-04-29,293.593811,303.115082,0.282560
1952-04-30,290.994812,299.697723,0.000000
1952-05-01,287.857880,302.100983,0.000000
1952-05-02,291.226318,303.403107,0.000000
1952-05-03,291.586243,303.544769,0.381227
1952-05-04,291.771393,306.287292,0.000000
1952-05-05,293.062469,306.430206,0.000000
1952-05-06,294.419067,307.438568,0.000000
1952-05-07,294.828796,305.766785,0.000000
1952-05-08,294.829071,302.585480,13.185040
1952-05-09,291.009613,296.866364,19.008747
1952-05-10,286.610291,292.826233,1.008811
1952-05-11,289.815979,296.727936,20.922773
1952-05-12,288.641083,296.390472,42.824505
1952-05-13,285.056366,298.907898,0.000000
1952-05-14,290.255859,301.333527,6.624459
1952-05-15,291.320190,301.339050,0.679091
1952-05-16,291.883728,301.960144,0.000000
1952-05-17,291.208862,304.328583,0.000000
1952-05-18,291.491608,305.344360,0.750132
1952-05-19,292.240112,303.680603,0.000000
1952-05-20,291.944916,302.725098,0.313869
1952-05-21,291.676971,305.427856,0.000000
1952-05-22,292.719055,305.535706,0.000000
1952-05-23,293.182190,305.472076,0.000000
1952-05-24,294.557007,303.142090,0.000000
1952-05-25,292.897583,305.711731,0.000000
1952-05-26,293.241669,308.244171,0.000000
1952-05-27,293.149323,308.820679,0.000000
1952-05-28,293.365814,309.463074,0.000000
1952-05-29,294.546936,307.349915,0.000000
1952-05-30,293.630005,307.533051,0.000000
1952-05-31,293.647339,307.907623,0.000000
1952-06-01,294.766998,308.352325,0.000000
1952-06-02,296.023102,303.942871,10.527341
1952-06-03,294.093079,297.262604,15.501458
1952-06-04,292.393738,297.423370,2.020973
1952-06-05,292.721191,300.416748,4.500245
1952-06-06,292.012421,302.376709,5.497722
1952-06-07,292.581451,301.378357,10.038198
1952-06-08,290.219574,299.944550,10.521525
1952-06-09,291.594971,300.728363,7.406271
1952-06-10,294.385071,304.585968,4.103600
1952-06-11,293.975311,302.287628,22.083773
1952-06-12,295.147858,303.360718,21.602390
1952-06-13,293.713837,301.550446,20.643873
1952-06-14,292.182953,301.803101,0.668498
1952-06-15,293.572662,303.064789,0.000000
1952-06-16,295.007629,302.831390,2.388268
1952-06-17,294.586487,304.592743,2.047643
1952-06-18,294.713440,305.244904,0.000000
1952-06-19,294.839508,305.580688,0.503433
1952-06-20,294.858582,303.130524,21.197166
1952-06-21,294.191711,302.969666,18.604187
1952-06-22,294.731964,303.775452,5.939280
1952-06-23,294.454010,304.343658,3.085912
1952-06-24,294.893677,305.589081,5.385472
1952-06-25,294.958252,304.265686,9.157665
1952-06-26,293.993835,303.419769,5.481866
1952-06-27,294.477966,303.113678,5.535872
1952-06-28,293.052490,304.110260,0.487048
1952-06-29,290.483093,303.756622,0.000000
1952-06-30,293.812103,306.779419,0.000000
1952-07-01,295.260406,306.726929,0.000000
1952-07-02,295.616821,307.032837,1.030212
1952-07-03,295.392609,306.953094,0.000000
1952-07-04,295.500488,306.098419,0.000000
1952-07-05,295.463135,305.768372,0.000000
1952-07-06,294.899902,305.379333,0.000000
1952-07-07,294.569153,304.786774,0.000000
1952-07-08,294.621124,302.878601,1.921866
1952-07-09,294.413788,301.429596,3.091459
1952-07-10,293.973450,301.520172,4.247254
1952-07-11,295.716492,303.251587,5.805288
1952-07-12,292.590546,302.369354,6.745389
1952-07-13,291.219604,302.091553,0.000000
1952-07-14,291.377930,305.686859,0.000000
1952-07-15,293.905243,304.640381,1.084642
1952-07-16,294.755493,303.966858,4.803335
1952-07-17,296.057098,304.337708,12.515188
1952-07-18,295.245209,304.199585,9.335202
1952-07-19,294.584869,303.972412,3.047785
1952-07-20,293.360840,305.199127,0.000000
1952-07-21,293.947510,305.622681,0.000000
1952-07-22,294.318115,306.560730,0.000000
1952-07-23,295.218384,307.540710,0.000000
1952-07-24,295.197327,308.401733,0.000000
1952-07-25,295.500366,309.819702,0.000000
1952-07-26,296.157104,309.973419,0.000000
1952-07-27,297.372284,308.814056,0.000000
1952-07-28,296.692322,308.273529,0.000000
1952-07-29,296.871765,309.961731,0.000000
1952-07-30,297.440552,308.837524,0.658753
1952-07-31,296.779907,306.486603,2.961820
1952-08-01,296.502319,305.964630,0.838108
1952-08-02,296.099579,305.058807,9.435862
1952-08-03,294.679688,303.060089,6.460650
1952-08-04,294.007355,304.107300,0.508455
1952-08-05,296.360657,306.577332,6.738497
1952-08-06,295.993286,305.793610,4.296885
1952-08-07,294.343475,306.726318,0.287854
1952-08-08,292.188995,306.972534,0.282543
1952-08-09,293.611145,307.762299,0.000000
1952-08-10,293.868408,308.426453,0.000000
1952-08-11,293.667572,308.527405,0.000000
1952-08-12,294.297394,309.094788,0.000000
1952-08-13,294.857666,309.425964,0.000000
1952-08-14,294.761627,309.189545,0.000000
1952-08-15,294.413910,307.190948,0.000000
1952-08-16,294.681091,306.171478,0.000000
1952-08-17,294.274323,305.632141,0.000000
1952-08-18,293.564301,303.880402,0.000000
1952-08-19,294.085388,305.645966,0.000000
1952-08-20,294.895996,306.776825,0.000000
1952-08-21,295.141724,306.411865,0.000000
1952-08-22,294.741577,304.100677,1.421040
1952-08-23,295.052826,303.856659,2.743948
1952-08-24,294.361267,305.353638,0.000000
1952-08-25,294.346405,306.993835,0.000000
1952-08-26,295.137970,307.357025,0.000000
1952-08-27,295.444183,307.052948,0.000000
1952-08-28,295.264893,307.375336,0.759138
1952-08-29,294.653625,307.357727,0.000000
1952-08-30,295.043427,307.382080,1.294693
1952-08-31,294.977997,304.271332,9.142747
1952-09-01,294.601685,303.535156,11.538018
1952-09-02,293.101532,303.188629,4.975021
1952-09-03,292.960663,304.224854,7.794712
1952-09-04,293.358307,305.972626,2.604252
1952-09-05,292.580475,305.400391,1.263242
1952-09-06,292.100159,306.349091,0.594053
1952-09-07,292.781097,306.038849,0.000000
1952-09-08,293.132416,306.145233,1.537917
1952-09-09,294.425995,304.367004,2.856577
1952-09-10,295.442596,305.552521,8.261544
1952-09-11,294.485565,300.795929,39.996365
1952-09-12,290.522186,302.226593,1.444516
1952-09-13,290.577637,303.345245,0.000000
1952-09-14,291.747925,303.615387,1.399335
1952-09-15,291.912201,305.282318,0.000000
1952-09-16,292.427094,305.824280,0.000000
1952-09-17,292.481323,304.201477,0.700996
1952-09-18,290.360992,301.964386,2.604083
1952-09-19,290.130432,303.181549,0.402510
1952-09-20,290.630005,302.541870,0.000000
1952-09-21,290.407410,302.302185,3.093937
1952-09-22,290.164276,299.628021,2.804266
1952-09-23,290.045135,300.696472,2.962607
1952-09-24,287.558228,301.549530,0.000000
1952-09-25,281.815094,300.505890,0.000000
1952-09-26,285.090729,300.880585,0.709046
1952-09-27,283.058929,300.525452,0.410530
1952-09-28,287.485229,301.581329,0.000000
1952-09-29,287.508148,302.467438,0.000000
1952-09-30,289.008392,300.421448,0.000000
1952-10-01,287.612366,301.921875,0.000000
1952-10-02,290.147095,301.537537,0.302516
1952-10-03,291.074493,302.736847,1.091577
1952-10-04,293.445526,306.278442,7.146183
1952-10-05,290.150665,305.838135,0.000000
1952-10-06,287.798859,304.572693,0.000000
1952-10-07,292.050049,306.450562,0.000000
1952-10-08,291.219147,307.314911,0.000000
1952-10-09,292.706940,306.038574,0.000000
1952-10-10,292.466797,305.038849,0.000000
1952-10-11,293.545105,305.150116,1.486807
1952-10-12,290.757233,301.164490,1.869992
1952-10-13,288.223694,299.675476,0.000000
1952-10-14,291.166168,304.369049,0.000000
1952-10-15,291.615204,300.776062,0.000000
1952-10-16,284.511780,299.365417,0.000000
1952-10-17,286.745117,303.363342,0.000000
1952-10-18,289.841614,303.919983,0.000000
1952-10-19,290.171661,299.485565,0.000000
1952-10-20,289.517181,302.177185,0.000000
1952-10-21,292.606873,303.025970,1.664463
1952-10-22,294.857666,301.953735,5.769296
1952-10-23,289.880188,297.400208,39.332806
1952-10-24,284.753693,301.544312,0.743923
1952-10-25,292.550903,304.463135,1.351740
1952-10-26,291.012848,300.575836,2.597004
1952-10-27,280.550446,290.852692,0.000000
1952-10-28,284.370850,296.367157,0.000000
1952-10-29,288.492065,300.334961,0.000000
1952-10-30,289.155762,297.880493,0.000000
1952-10-31,288.295074,298.138611,6.422310
1952-11-01,286.921021,294.104980,39.150871
1952-11-02,274.541779,288.276672,1.025985
1952-11-03,278.696716,292.599335,0.000000
1952-11-04,282.251038,291.081787,5.092175
1952-11-05,278.078613,293.821411,0.000000
1952-11-06,278.171204,295.981171,0.000000
1952-11-07,280.713989,299.341370,0.000000
