#Variables:
#tasmin_GFDL-ESM2M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2M_historical(K),tasmax_GFDL-ESM2M_historical(K),pr_GFDL-ESM2M_historical(mm)
1951-08-13,297.806183,309.746643,0.000000
1951-08-14,297.460419,308.737244,2.078106
1951-08-15,297.227264,309.668457,0.000000
1951-08-16,298.603363,310.201752,0.000000
1951-08-17,298.642792,310.015991,0.000000
1951-08-18,299.058838,307.336487,0.000000
1951-08-19,297.535095,304.493744,14.543710
1951-08-20,297.420105,302.248810,10.317804
1951-08-21,295.934418,304.330170,5.479925
1951-08-22,294.260284,304.287506,0.000000
1951-08-23,294.239563,304.200775,0.000000
1951-08-24,294.542603,305.397217,0.000000
1951-08-25,294.757507,308.016205,0.000000
1951-08-26,295.859161,310.817139,0.000000
1951-08-27,297.318024,311.682343,0.000000
1951-08-28,298.542267,312.101135,0.447618
1951-08-29,299.198608,311.654510,0.000000
1951-08-30,297.176117,310.341553,0.000000
1951-08-31,297.814819,307.912048,3.676298
1951-09-01,293.966614,303.968140,16.246946
1951-09-02,294.451843,306.375580,1.723742
1951-09-03,296.717194,306.577972,1.107879
1951-09-04,295.055481,305.421356,1.381284
1951-09-05,295.098938,303.340454,7.794712
1951-09-06,295.520660,303.199341,8.198894
1951-09-07,294.239471,301.035339,27.327990
1951-09-08,290.536377,297.842041,40.479614
1951-09-09,294.333649,302.217499,21.964689
1951-09-10,289.669922,301.229126,0.000000
1951-09-11,290.678741,302.840851,0.000000
1951-09-12,291.994751,302.314636,0.000000
1951-09-13,290.636505,301.170105,0.000000
1951-09-14,290.413361,303.974060,0.000000
1951-09-15,290.536133,305.285797,0.000000
1951-09-16,290.860565,305.923462,0.000000
1951-09-17,291.873169,306.326874,0.000000
1951-09-18,293.022125,306.062561,0.000000
1951-09-19,292.425934,306.224304,0.000000
1951-09-20,292.469208,307.061096,0.000000
1951-09-21,293.838928,308.025604,0.000000
1951-09-22,295.378815,308.420898,0.321352
1951-09-23,296.388733,306.692627,5.220051
1951-09-24,292.110443,302.292938,0.506684
1951-09-25,292.212128,304.891083,6.796894
1951-09-26,293.966217,306.549133,0.318518
1951-09-27,294.636475,307.123993,0.308856
1951-09-28,296.070221,306.909637,6.891002
1951-09-29,292.228516,301.051941,29.259106
1951-09-30,291.943726,302.680115,3.551352
1951-10-01,290.560516,300.950409,4.441339
1951-10-02,291.783997,301.205566,34.037033
1951-10-03,284.313141,291.214478,16.264713
1951-10-04,285.707489,297.746399,0.813305
1951-10-05,286.689758,301.520294,0.000000
1951-10-06,287.497711,300.163391,0.000000
1951-10-07,290.114502,296.753113,13.462387
1951-10-08,290.717804,299.668854,65.050392
1951-10-09,292.842346,303.850494,10.002386
1951-10-10,293.642212,304.681366,0.000000
1951-10-11,292.920776,303.534180,0.000000
1951-10-12,292.286987,303.079895,2.697128
1951-10-13,290.059967,300.648743,0.600318
1951-10-14,287.215363,298.395386,0.000000
1951-10-15,288.600342,298.319458,0.460946
1951-10-16,290.766388,302.269257,1.562200
1951-10-17,292.155365,302.425049,5.341782
1951-10-18,292.877472,303.821167,1.502147
1951-10-19,293.301697,304.084106,0.712192
1951-10-20,294.697113,305.350372,6.870516
1951-10-21,289.190002,301.324066,3.430667
1951-10-22,285.698059,294.720886,0.000000
1951-10-23,287.428528,295.780365,0.000000
1951-10-24,288.094818,296.557037,0.514154
1951-10-25,288.111450,297.405823,0.000000
1951-10-26,289.599854,297.453522,2.725020
1951-10-27,282.794678,296.449677,1.602710
1951-10-28,277.985260,288.800110,0.000000
1951-10-29,276.676270,291.140015,0.000000
1951-10-30,279.816986,296.423431,0.000000
1951-10-31,280.308990,294.607788,0.000000
1951-11-01,280.891602,292.276581,0.000000
1951-11-02,279.565460,293.742859,0.000000
1951-11-03,283.207123,296.158905,0.000000
1951-11-04,285.404785,294.265320,1.512626
1951-11-05,285.820190,292.662109,0.592657
1951-11-06,285.295258,299.415863,0.000000
1951-11-07,284.523865,298.535370,0.000000
1951-11-08,278.590820,295.791534,0.000000
1951-11-09,276.622864,286.576782,0.000000
1951-11-10,271.816895,280.381226,0.000000
1951-11-11,269.886047,280.738739,0.000000
1951-11-12,272.407410,291.560699,0.000000
1951-11-13,282.741882,296.169556,0.000000
1951-11-14,286.536621,297.098877,0.457509
1951-11-15,286.348358,295.718262,6.645541
1951-11-16,280.013885,287.377319,10.808743
1951-11-17,284.798737,300.161377,2.779897
1951-11-18,288.750153,299.537659,0.000000
1951-11-19,289.660858,301.602295,0.347451
1951-11-20,288.443695,299.332733,2.544620
1951-11-21,283.034698,300.202393,6.234272
1951-11-22,279.516388,289.614960,0.952571
1951-11-23,275.929626,291.511292,0.000000
1951-11-24,277.206451,290.921417,0.000000
1951-11-25,279.996277,288.406372,0.000000
1951-11-26,274.750275,289.396362,0.000000
1951-11-27,277.190948,290.673004,0.000000
1951-11-28,276.120148,291.663879,0.000000
1951-11-29,282.099152,288.692230,0.387737
1951-11-30,272.693787,285.787628,0.000000
1951-12-01,273.191498,290.794586,0.000000
1951-12-02,273.784637,290.728149,0.000000
1951-12-03,282.022736,292.547119,2.117108
1951-12-04,276.767059,291.230164,7.418073
1951-12-05,274.904846,281.209839,2.139830
1951-12-06,274.605316,280.365936,0.000000
1951-12-07,275.613403,288.117645,0.000000
1951-12-08,276.683075,288.311432,0.000000
1951-12-09,275.760590,285.472382,0.000000
1951-12-10,269.460144,282.153290,0.000000
1951-12-11,273.034149,280.930573,3.181767
1951-12-12,277.463654,289.015869,24.533451
1951-12-13,268.453094,281.852478,0.000000
1951-12-14,270.619354,286.197235,0.000000
1951-12-15,274.538361,289.487427,0.000000
1951-12-16,277.617157,292.277618,0.000000
1951-12-17,282.084564,296.253876,0.000000
1951-12-18,283.183746,292.488495,1.850075
1951-12-19,273.484314,286.001587,0.000000
1951-12-20,270.665466,283.581482,0.000000
1951-12-21,274.197998,289.440948,0.000000
1951-12-22,278.349823,293.695618,0.000000
1951-12-23,283.096741,294.863617,0.000000
1951-12-24,277.206970,291.564819,2.042313
1951-12-25,271.777740,286.380432,0.000000
1951-12-26,275.559998,290.617523,0.000000
1951-12-27,277.230133,288.870758,1.663136
1951-12-28,279.152405,287.168823,7.212505
1951-12-29,279.182495,287.599640,32.606178
1951-12-30,277.629150,287.659363,18.204729
1951-12-31,273.838959,283.101471,9.506855
1952-01-01,274.380219,284.331390,3.648349
1952-01-02,274.330872,287.911530,0.000000
1952-01-03,274.570984,285.896820,0.000000
1952-01-04,270.895874,280.068451,0.000000
1952-01-05,270.529633,280.029114,0.000000
1952-01-06,272.013000,284.106659,0.000000
1952-01-07,275.407227,283.087250,0.000000
1952-01-08,273.945190,279.941620,0.000000
1952-01-09,275.645111,281.420502,0.000000
1952-01-10,274.530884,281.455048,0.794245
1952-01-11,274.191620,278.888000,3.722305
1952-01-12,276.096130,281.827209,16.143406
1952-01-13,272.986725,279.434326,2.661131
1952-01-14,273.464081,282.418060,0.000000
1952-01-15,274.395111,281.763641,0.000000
1952-01-16,275.547791,282.369080,0.000000
1952-01-17,276.365356,288.681488,0.298401
1952-01-18,282.407471,294.291504,0.000000
1952-01-19,281.433044,292.397491,0.000000
1952-01-20,282.464203,287.692657,7.900267
1952-01-21,276.354126,286.125336,1.854031
1952-01-22,272.715759,283.332001,0.000000
1952-01-23,274.358887,283.089935,0.000000
1952-01-24,277.470612,288.487976,0.000000
1952-01-25,280.144531,292.013611,0.000000
1952-01-26,285.203003,293.596893,6.047128
1952-01-27,281.412903,292.778717,0.000000
1952-01-28,280.233521,293.784637,0.000000
1952-01-29,281.468292,295.506470,0.000000
1952-01-30,282.963104,296.195374,0.000000
1952-01-31,286.478149,296.706390,0.000000
1952-02-01,282.646667,295.711060,0.000000
1952-02-02,284.720306,295.697723,0.000000
1952-02-03,286.980194,297.432007,1.006655
1952-02-04,267.323608,293.257935,0.000000
1952-02-05,267.997620,275.373566,0.000000
1952-02-06,270.362427,280.308502,0.000000
1952-02-07,271.619507,282.767120,0.000000
1952-02-08,270.719299,280.069489,0.000000
1952-02-09,272.204193,282.188141,0.000000
1952-02-10,275.331757,288.027130,0.350549
1952-02-11,281.475586,297.315521,3.340069
1952-02-12,280.192383,295.282013,0.000000
1952-02-13,278.558441,290.343689,3.638654
1952-02-14,277.349945,286.364441,1.347952
1952-02-15,277.194092,288.436249,0.000000
1952-02-16,277.674713,287.826721,0.000000
1952-02-17,275.652313,287.497437,0.000000
1952-02-18,279.139923,292.378632,0.867446
1952-02-19,283.262604,297.311890,0.000000
1952-02-20,283.782257,299.320068,0.000000
1952-02-21,286.662567,300.071014,1.635129
1952-02-22,287.326416,299.687134,2.704952
1952-02-23,282.654358,297.156433,0.000000
1952-02-24,279.542480,295.596222,0.000000
1952-02-25,275.387604,288.453125,0.000000
1952-02-26,277.577972,295.040466,0.000000
1952-02-27,284.512634,301.911591,0.000000
1952-02-28,287.270416,302.035736,0.000000
1952-02-29,282.637817,300.498047,0.193597
1952-03-01,278.005188,298.960358,0.387194
1952-03-02,267.754944,280.753204,0.000000
1952-03-03,268.517090,279.153839,0.000000
1952-03-04,282.944458,292.322296,31.195238
1952-03-05,275.971405,291.345642,2.366672
1952-03-06,280.636932,291.009399,0.000000
1952-03-07,285.788452,301.046753,7.889237
1952-03-08,288.487976,300.122742,1.186760
1952-03-09,284.491638,296.226898,0.000000
1952-03-10,284.264252,293.764099,0.000000
1952-03-11,283.349335,295.774231,0.889051
1952-03-12,282.320709,298.328400,0.000000
1952-03-13,285.506287,298.978119,1.703966
1952-03-14,288.107758,299.516235,0.000000
1952-03-15,281.862366,295.594452,7.977653
1952-03-16,282.209045,295.816589,0.342048
1952-03-17,280.114441,296.668396,0.000000
1952-03-18,284.193542,293.928375,19.488447
1952-03-19,283.367249,290.344696,3.078456
1952-03-20,280.395599,291.438263,0.709011
1952-03-21,278.230621,293.952545,0.000000
1952-03-22,284.455841,294.139160,0.510427
1952-03-23,285.790985,294.595001,3.827039
1952-03-24,279.162811,292.982666,0.000000
1952-03-25,279.405640,286.309021,0.000000
1952-03-26,280.126434,286.869598,3.901721
1952-03-27,280.903198,288.318573,0.327561
1952-03-28,280.407349,291.730927,0.614500
1952-03-29,282.811371,291.813690,0.490302
1952-03-30,285.488678,297.462585,2.094616
1952-03-31,282.782013,298.326569,0.470188
1952-04-01,286.930908,299.872681,0.000000
1952-04-02,290.288330,303.138550,0.000000
1952-04-03,289.500824,302.550507,0.000000
1952-04-04,287.334686,301.160034,1.266137
1952-04-05,284.047333,296.847931,0.000000
1952-04-06,281.406006,297.859863,0.000000
1952-04-07,286.519653,296.945038,0.000000
1952-04-08,288.325317,300.357971,0.287767
1952-04-09,285.558716,298.493835,0.000000
1952-04-10,281.229248,295.076050,0.000000
1952-04-11,284.372162,298.726257,0.000000
1952-04-12,287.616669,298.218658,2.017112
1952-04-13,288.629974,299.311981,0.323327
1952-04-14,288.601776,297.763550,5.588532
1952-04-15,289.559692,297.339111,7.193660
1952-04-16,289.734802,295.634277,18.537554
1952-04-17,291.508301,297.800812,61.002575
1952-04-18,286.011597,290.121033,39.162243
1952-04-19,284.821411,295.940063,2.300295
1952-04-20,283.864105,298.367889,0.379906
1952-04-21,287.151093,301.751221,0.000000
1952-04-22,288.232483,301.479279,0.000000
1952-04-23,287.862244,298.896088,0.000000
1952-04-24,286.082092,295.684906,0.000000
1952-04-25,288.238831,296.434235,0.864188
1952-04-26,287.492218,298.008789,0.000000
1952-04-27,288.731201,299.050446,0.000000
1952-04-28,291.662323,303.047882,2.194887
1952-04-29,287.617706,302.105988,1.213657
1952-04-30,288.482300,300.364990,0.000000
1952-05-01,289.099976,296.303314,0.000000
1952-05-02,288.557587,296.936371,24.760855
1952-05-03,283.924744,293.126892,0.504412
1952-05-04,283.863220,296.453735,0.000000
1952-05-05,285.430023,299.891785,0.000000
1952-05-06,287.157166,302.295227,0.000000
1952-05-07,288.683716,302.431915,0.000000
1952-05-08,291.399200,300.965607,1.410603
1952-05-09,291.104370,302.397888,0.643814
1952-05-10,289.614594,305.021088,0.000000
1952-05-11,289.941315,303.865845,0.000000
1952-05-12,289.622986,303.147980,0.000000
1952-05-13,290.358734,301.818481,0.000000
1952-05-14,290.574677,303.496124,0.000000
1952-05-15,292.245972,304.578827,0.000000
1952-05-16,293.267242,306.692535,0.000000
1952-05-17,293.773468,308.094330,0.000000
1952-05-18,293.755554,307.753296,0.783057
1952-05-19,293.220673,306.662079,0.434938
1952-05-20,292.789520,304.010040,1.709476
1952-05-21,291.898590,304.238892,0.000000
1952-05-22,291.492615,300.255829,3.854014
1952-05-23,289.831909,299.237518,0.000000
1952-05-24,289.206329,299.673737,0.000000
1952-05-25,290.323120,302.414520,0.000000
1952-05-26,291.977783,303.215668,0.000000
1952-05-27,292.744843,304.838654,0.000000
1952-05-28,293.023529,306.658173,0.000000
1952-05-29,293.817841,308.107330,0.000000
1952-05-30,295.631561,309.487183,0.000000
1952-05-31,294.940857,310.616791,0.000000
1952-06-01,295.776123,312.124146,0.000000
1952-06-02,297.703247,312.929718,0.000000
1952-06-03,298.533142,313.141541,0.000000
1952-06-04,295.790192,312.155334,4.009702
1952-06-05,295.763580,309.537750,1.385029
1952-06-06,294.840881,307.479980,0.000000
1952-06-07,295.033661,308.193176,0.000000
1952-06-08,295.418640,307.905304,0.000000
1952-06-09,294.817291,308.849182,0.765686
1952-06-10,295.708557,308.306702,6.115659
1952-06-11,294.938049,306.631622,0.808054
1952-06-12,295.047180,306.570465,6.558711
1952-06-13,295.022644,306.880676,2.038253
1952-06-14,295.118225,307.486786,0.000000
1952-06-15,296.167511,306.262085,0.000000
1952-06-16,296.104492,306.553192,1.413381
1952-06-17,295.953583,306.913574,1.187151
1952-06-18,295.913147,307.139862,0.000000
1952-06-19,295.462128,307.215607,0.000000
1952-06-20,295.457336,307.538605,0.000000
1952-06-21,295.224213,307.784454,0.000000
1952-06-22,295.725952,307.777344,0.000000
1952-06-23,296.289093,308.214111,0.000000
1952-06-24,297.386017,308.539551,0.000000
1952-06-25,297.629089,308.636536,1.272896
1952-06-26,297.575867,308.157288,5.536914
1952-06-27,295.799835,308.622620,4.584754
1952-06-28,296.244263,310.065735,3.755442
1952-06-29,296.614075,310.899841,4.032213
1952-06-30,296.073090,311.089569,1.025758
1952-07-01,296.553345,310.972565,0.000000
1952-07-02,296.144226,309.424164,3.122106
1952-07-03,296.492218,308.881378,0.991711
1952-07-04,297.235413,307.745270,1.205336
1952-07-05,296.907532,306.195679,3.739215
1952-07-06,297.002289,307.437988,3.714017
1952-07-07,296.317719,303.130035,13.471603
1952-07-08,295.604584,302.348541,53.645817
1952-07-09,296.106598,301.548553,92.710457
1952-07-10,297.786011,301.475861,17.212080
1952-07-11,296.953949,304.038940,10.748920
1952-07-12,296.189392,302.766724,6.239681
1952-07-13,295.484650,303.251587,16.481209
1952-07-14,294.356323,303.587585,3.568090
1952-07-15,295.413300,303.571381,5.329594
1952-07-16,295.013306,303.505524,2.781607
1952-07-17,294.893066,303.827728,0.680803
1952-07-18,295.136780,304.278107,0.000000
1952-07-19,295.387848,305.138062,0.000000
1952-07-20,295.328827,305.903290,0.000000
1952-07-21,296.098907,307.626770,0.000000
1952-07-22,296.749878,308.909058,0.000000
1952-07-23,296.780884,309.422211,0.000000
1952-07-24,296.672668,309.476196,0.000000
1952-07-25,296.881348,309.042847,0.000000
1952-07-26,296.442474,308.171326,0.000000
1952-07-27,296.057098,307.844574,0.000000
1952-07-28,295.810181,307.990631,0.000000
1952-07-29,295.700592,309.270050,0.000000
1952-07-30,294.704803,310.680573,0.000000
1952-07-31,295.791321,310.249176,0.000000
1952-08-01,298.121674,308.117340,8.966142
1952-08-02,297.399536,307.675903,13.455598
1952-08-03,295.678650,307.271576,6.227720
1952-08-04,297.183411,308.844604,0.739583
1952-08-05,297.739349,310.449036,0.487334
1952-08-06,297.966400,308.559998,0.900034
1952-08-07,296.825928,309.695129,0.000000
1952-08-08,296.115479,308.732086,0.000000
1952-08-09,295.695770,308.670593,0.000000
1952-08-10,295.981812,308.703522,0.000000
1952-08-11,296.110931,308.397217,0.000000
1952-08-12,296.193878,308.533600,0.529948
1952-08-13,296.505859,309.438293,0.000000
1952-08-14,296.194122,310.285797,0.289937
1952-08-15,296.099274,310.087402,0.765108
1952-08-16,296.948334,310.267029,0.468493
1952-08-17,297.268250,310.117737,0.000000
1952-08-18,296.729675,309.854736,0.000000
1952-08-19,296.688324,309.886688,0.000000
1952-08-20,296.962952,310.881500,0.000000
1952-08-21,298.120697,311.540283,0.000000
1952-08-22,296.857605,310.355225,4.144286
1952-08-23,296.091980,309.240143,2.854950
1952-08-24,296.465332,310.446869,0.743426
1952-08-25,297.563599,309.213013,0.000000
1952-08-26,296.796722,307.359375,3.257219
1952-08-27,295.986755,305.333069,6.433506
1952-08-28,297.352661,306.118744,3.356503
1952-08-29,296.938293,305.761169,11.739794
1952-08-30,295.546722,306.929108,7.660114
1952-08-31,295.267242,304.949677,5.983243
1952-09-01,294.886871,304.773499,0.000000
1952-09-02,294.811737,304.748718,0.000000
1952-09-03,295.016052,306.185364,1.802471
1952-09-04,295.594116,307.733124,0.000000
1952-09-05,295.659485,307.362122,0.000000
1952-09-06,295.327301,306.610718,0.529709
1952-09-07,296.149780,305.481110,0.000000
1952-09-08,294.272034,305.483002,0.000000
1952-09-09,293.518890,305.503387,0.000000
1952-09-10,294.457336,305.596100,0.000000
1952-09-11,294.985931,305.479309,0.000000
1952-09-12,295.586090,305.128479,0.000000
1952-09-13,295.968964,306.617401,0.397502
1952-09-14,295.783661,309.199402,0.000000
1952-09-15,297.313141,312.111084,0.290353
1952-09-16,295.945557,311.117889,1.360454
1952-09-17,296.261505,309.089417,25.772383
1952-09-18,294.681213,305.896545,17.842751
1952-09-19,293.918945,305.759003,0.000000
1952-09-20,290.729584,304.974823,0.000000
1952-09-21,286.443146,301.673340,0.000000
1952-09-22,285.123993,303.256470,0.000000
1952-09-23,289.180603,304.526306,0.000000
1952-09-24,289.439392,304.787201,0.000000
1952-09-25,290.142120,304.970276,0.000000
1952-09-26,291.072876,305.699371,0.000000
1952-09-27,291.802856,306.393768,0.000000
1952-09-28,292.864014,307.653381,0.000000
1952-09-29,294.232880,306.788910,0.000000
1952-09-30,290.892639,302.949554,0.000000
1952-10-01,286.613403,301.964203,0.000000
1952-10-02,286.139587,304.170349,0.000000
1952-10-03,284.363129,303.496368,0.000000
1952-10-04,278.135529,301.252655,0.000000
1952-10-05,284.988800,303.588593,0.000000
1952-10-06,288.262299,302.862732,0.000000
1952-10-07,282.503021,303.086700,0.000000
1952-10-08,287.861145,304.292694,0.000000
1952-10-09,287.798859,304.295380,0.000000
1952-10-10,286.725128,304.784485,0.000000
1952-10-11,290.071594,303.531677,2.654246
1952-10-12,288.159882,294.135254,30.332188
1952-10-13,291.948486,297.732086,12.507519
1952-10-14,288.593384,296.149811,6.833083
1952-10-15,292.305756,299.022095,18.676153
1952-10-16,287.520142,297.257568,13.752222
1952-10-17,288.093292,297.905792,0.000000
1952-10-18,288.730927,297.269409,0.000000
1952-10-19,288.995636,294.957245,12.685707
1952-10-20,281.956818,294.477356,0.000000
1952-10-21,281.658508,289.081207,0.000000
1952-10-22,283.963196,292.011658,3.819013
1952-10-23,281.708069,290.297241,0.000000
1952-10-24,279.848694,293.440796,0.000000
1952-10-25,278.868408,295.201324,0.000000
1952-10-26,280.860046,294.830444,0.000000
1952-10-27,282.209991,293.724396,0.000000
1952-10-28,284.960419,292.061890,0.000000
1952-10-29,279.668915,290.708282,0.000000
1952-10-30,279.896240,287.267090,0.000000
1952-10-31,282.950745,292.491272,9.937241
1952-11-01,284.882965,293.810242,40.889557
1952-11-02,285.435791,295.992554,13.028503
1952-11-03,290.060150,298.991516,27.010241
1952-11-04,288.701355,298.295074,9.298916
1952-11-05,290.986176,298.888824,5.784120
1952-11-06,286.926636,297.723145,0.000000
1952-11-07,285.317261,294.533539,0.991326
1952-11-08,283.217712,297.537140,0.000000
