#Variables:
#tasmin_HadGEM2-CC365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-CC365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-CC365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-CC365_historical(K),tasmax_HadGEM2-CC365_historical(K),pr_HadGEM2-CC365_historical(mm)
1951-08-13,296.528687,307.780212,17.224886
1951-08-14,296.571594,304.100677,23.366644
1951-08-15,297.590118,307.126648,1.093511
1951-08-16,296.909363,308.894104,0.000000
1951-08-17,296.719635,308.773651,0.000000
1951-08-18,296.793488,308.323364,0.000000
1951-08-19,296.615570,308.297668,0.000000
1951-08-20,296.684082,307.089600,0.952230
1951-08-21,296.345734,306.376099,0.446286
1951-08-22,295.609558,306.727112,0.000000
1951-08-23,295.203308,307.090790,0.000000
1951-08-24,295.769897,307.550446,2.055133
1951-08-25,297.219849,307.090637,3.802289
1951-08-26,296.779541,306.938080,1.377958
1951-08-27,296.244080,307.160858,0.915577
1951-08-28,297.057922,307.108582,0.855942
1951-08-29,296.833984,306.274567,6.769857
1951-08-30,296.039764,307.613739,1.191031
1951-08-31,296.304108,307.000946,0.412620
1951-09-01,295.113495,307.070251,3.417958
1951-09-02,292.541962,300.878845,28.537302
1951-09-03,294.579803,301.184418,32.031399
1951-09-04,296.770416,303.949951,1.720847
1951-09-05,294.809143,305.089264,0.000000
1951-09-06,293.724426,305.534363,0.776092
1951-09-07,293.897186,304.758759,1.257536
1951-09-08,295.007324,305.381866,0.000000
1951-09-09,296.081573,305.469604,0.000000
1951-09-10,296.864990,305.146912,1.298239
1951-09-11,296.660645,305.387299,0.286592
1951-09-12,296.033417,305.349396,3.570520
1951-09-13,294.797089,304.834442,0.000000
1951-09-14,293.105927,304.033356,1.413775
1951-09-15,290.284485,304.723236,0.000000
1951-09-16,289.464722,305.101929,0.000000
1951-09-17,289.366547,305.370758,0.000000
1951-09-18,292.979431,304.843933,2.472219
1951-09-19,295.521515,304.263458,2.604083
1951-09-20,296.066895,305.415894,0.807341
1951-09-21,295.789612,305.033508,0.000000
1951-09-22,294.558350,305.596588,0.000000
1951-09-23,294.799774,306.779388,0.000000
1951-09-24,295.177338,306.224304,0.000000
1951-09-25,295.216614,306.098877,0.000000
1951-09-26,293.862823,305.770752,0.000000
1951-09-27,294.881927,306.076721,0.000000
1951-09-28,295.695374,306.242615,0.000000
1951-09-29,295.294220,306.771576,0.000000
1951-09-30,295.382477,306.565277,0.000000
1951-10-01,295.727417,306.984558,0.000000
1951-10-02,294.102631,306.815094,0.000000
1951-10-03,291.691162,306.573792,0.000000
1951-10-04,292.212433,305.869659,0.000000
1951-10-05,294.367828,304.812469,0.000000
1951-10-06,293.674927,302.816223,2.391099
1951-10-07,293.343353,300.773651,13.253043
1951-10-08,293.253571,301.257965,19.777294
1951-10-09,292.158630,302.663086,1.125282
1951-10-10,290.235413,301.462708,1.391661
1951-10-11,290.704468,302.949554,0.000000
1951-10-12,289.589874,303.860687,0.000000
1951-10-13,289.644745,303.949341,0.000000
1951-10-14,287.960480,303.276123,0.474713
1951-10-15,288.223694,303.809814,0.000000
1951-10-16,290.481964,304.044434,0.000000
1951-10-17,290.917572,303.025970,0.000000
1951-10-18,288.830078,304.316833,0.000000
1951-10-19,287.725494,305.016632,0.000000
1951-10-20,287.520142,304.828949,0.000000
1951-10-21,286.667267,304.312958,0.000000
1951-10-22,286.418884,304.303741,0.000000
1951-10-23,286.746490,303.049316,0.000000
1951-10-24,287.303253,302.791534,0.000000
1951-10-25,285.909271,302.868378,0.000000
1951-10-26,287.518280,302.304352,0.000000
1951-10-27,287.146545,302.166962,0.000000
1951-10-28,290.409515,300.858734,1.082672
1951-10-29,288.852264,302.401947,0.000000
1951-10-30,288.701355,302.404083,0.000000
1951-10-31,282.795776,299.855011,0.000000
1951-11-01,278.305145,294.219391,0.000000
1951-11-02,277.079071,295.277740,0.000000
1951-11-03,283.805939,300.485138,1.074352
1951-11-04,285.906830,298.579163,0.000000
1951-11-05,283.627960,297.954865,0.000000
1951-11-06,285.371277,299.729034,0.000000
1951-11-07,289.744751,300.898499,0.613822
1951-11-08,291.397308,302.775360,1.083068
1951-11-09,285.333435,301.394043,0.000000
1951-11-10,285.937744,301.448395,0.000000
1951-11-11,286.202728,299.226562,0.524471
1951-11-12,287.060669,294.578094,0.486514
1951-11-13,289.164551,299.882355,2.943453
1951-11-14,284.515900,300.445374,0.000000
1951-11-15,283.205872,294.315704,0.000000
1951-11-16,286.903320,295.733215,0.561485
1951-11-17,287.594849,295.929077,0.000000
1951-11-18,283.186157,291.339111,6.315443
1951-11-19,279.593964,287.599579,25.970142
1951-11-20,280.359100,292.492981,2.875510
1951-11-21,279.051514,297.031219,0.000000
1951-11-22,279.739594,292.872253,0.000000
1951-11-23,277.448730,290.440918,0.000000
1951-11-24,278.612579,291.061340,0.000000
1951-11-25,282.054565,294.926147,0.000000
1951-11-26,279.039124,296.321411,0.000000
1951-11-27,278.508026,294.528625,0.000000
1951-11-28,276.116699,292.488434,0.000000
1951-11-29,273.696350,291.855499,0.000000
1951-11-30,274.898254,291.283417,0.000000
1951-12-01,274.466736,291.609100,0.000000
1951-12-02,273.721222,291.561188,0.000000
1951-12-03,274.725006,291.720551,0.000000
1951-12-04,275.304932,289.305878,0.000000
1951-12-05,274.884399,290.168152,0.000000
1951-12-06,274.098297,294.256927,0.000000
1951-12-07,276.868164,293.936218,0.000000
1951-12-08,281.742737,293.888123,0.000000
1951-12-09,279.733704,293.680176,0.000000
1951-12-10,276.386780,291.086243,0.000000
1951-12-11,276.248840,287.168549,0.000000
1951-12-12,275.169800,283.112122,0.000000
1951-12-13,275.901154,287.259033,0.000000
1951-12-14,281.093658,292.354370,0.000000
1951-12-15,282.692047,295.014954,0.000000
1951-12-16,272.261932,288.584290,0.000000
1951-12-17,258.912170,272.796295,0.000000
1951-12-18,256.141693,268.214661,0.000000
1951-12-19,259.074249,283.117859,0.000000
1951-12-20,269.254181,291.529602,0.000000
1951-12-21,276.260864,293.111298,0.000000
1951-12-22,282.287720,297.334137,0.301425
1951-12-23,287.205475,298.652344,0.000000
1951-12-24,276.352142,294.576752,0.000000
1951-12-25,271.418365,294.662445,0.000000
1951-12-26,273.594879,297.511871,0.000000
1951-12-27,280.544098,298.951202,0.000000
1951-12-28,277.785553,293.284180,0.000000
1951-12-29,272.773346,291.728577,0.000000
1951-12-30,277.638031,295.138977,0.000000
1951-12-31,283.702759,298.612823,0.000000
1952-01-01,279.950287,299.573730,0.000000
1952-01-02,286.651978,298.012146,0.000000
1952-01-03,286.861664,300.086182,1.459212
1952-01-04,279.929474,295.625732,0.537465
1952-01-05,277.210724,300.203339,0.000000
1952-01-06,285.814575,300.856476,0.000000
1952-01-07,284.637268,298.556671,0.000000
1952-01-08,276.496368,292.650696,0.000000
1952-01-09,273.972443,289.701996,0.000000
1952-01-10,270.969025,291.083771,0.000000
1952-01-11,279.450562,290.642395,5.808750
1952-01-12,271.417206,288.889709,4.696473
1952-01-13,267.730133,280.735565,0.000000
1952-01-14,270.603210,282.772491,0.000000
1952-01-15,271.222534,288.587341,0.000000
1952-01-16,278.294250,293.287506,0.000000
1952-01-17,272.458130,289.551300,0.487064
1952-01-18,267.534088,282.182465,0.000000
1952-01-19,266.749512,285.948853,0.000000
1952-01-20,271.574646,285.811249,0.000000
1952-01-21,270.669525,284.602692,0.000000
1952-01-22,273.281677,285.482330,0.000000
1952-01-23,280.055511,290.948364,5.324051
1952-01-24,278.894592,291.375824,1.587677
1952-01-25,274.333496,288.142517,0.000000
1952-01-26,272.750702,289.633270,0.000000
1952-01-27,275.299377,289.729736,0.000000
1952-01-28,274.587524,287.812195,0.000000
1952-01-29,275.482178,287.086060,0.000000
1952-01-30,278.975830,286.897614,1.467829
1952-01-31,278.774963,282.556244,1.940070
1952-02-01,278.759521,282.314331,14.383211
1952-02-02,277.856384,287.072021,5.880551
1952-02-03,278.107880,291.231659,0.000000
1952-02-04,279.468201,292.577698,0.000000
1952-02-05,283.120178,295.920502,0.000000
1952-02-06,282.201172,296.231537,0.400241
1952-02-07,275.264740,286.557678,0.698088
1952-02-08,272.607910,278.463501,0.575407
1952-02-09,273.654938,278.406311,0.391775
1952-02-10,274.826111,277.800751,3.627059
1952-02-11,275.263733,278.909424,4.562883
1952-02-12,275.940460,282.679077,4.262529
1952-02-13,274.873138,283.521667,0.738012
1952-02-14,272.200897,286.522797,0.000000
1952-02-15,274.594910,287.257385,0.000000
1952-02-16,278.677246,289.854248,0.000000
1952-02-17,282.721313,293.883240,0.000000
1952-02-18,280.805115,293.233795,0.000000
1952-02-19,279.504578,287.579376,2.681979
1952-02-20,278.166351,285.489136,6.078692
1952-02-21,277.022705,288.644165,0.000000
1952-02-22,275.691986,286.837158,0.000000
1952-02-23,273.557434,285.213409,0.000000
1952-02-24,274.740448,287.826721,0.000000
1952-02-25,281.221466,294.106964,0.000000
1952-02-26,285.270081,300.245117,0.825544
1952-02-27,288.246246,299.320068,1.408387
1952-02-28,287.934021,298.917511,6.824177
1952-02-29,284.166168,298.169006,5.516683
1952-03-01,280.398315,297.420532,4.209189
1952-03-02,277.041412,296.155396,0.000000
1952-03-03,278.626434,296.427795,0.000000
1952-03-04,280.986267,295.887573,0.000000
1952-03-05,283.249878,294.235748,0.000000
1952-03-06,285.677429,291.337738,11.461877
1952-03-07,287.351135,295.901031,2.435426
1952-03-08,286.444427,295.993042,6.137111
1952-03-09,287.156586,294.409943,31.195238
1952-03-10,279.780212,292.752838,1.060789
1952-03-11,278.265442,289.806641,0.000000
1952-03-12,277.678406,292.074982,0.000000
1952-03-13,282.014679,291.350281,0.000000
1952-03-14,279.947174,285.707184,0.926749
1952-03-15,275.239166,285.087677,0.000000
1952-03-16,274.859497,287.568451,0.000000
1952-03-17,277.989197,287.441132,0.000000
1952-03-18,284.418823,292.234222,0.510427
1952-03-19,287.898163,299.855560,2.312096
1952-03-20,281.889038,303.311615,0.000000
1952-03-21,285.483154,302.691315,0.000000
1952-03-22,288.457031,300.027374,0.000000
1952-03-23,283.213654,294.161041,0.000000
1952-03-24,281.704590,299.585724,0.331350
1952-03-25,288.739685,303.968597,0.000000
1952-03-26,289.241760,304.306091,0.000000
1952-03-27,291.040527,303.959198,0.000000
1952-03-28,292.776031,304.078552,0.000000
1952-03-29,292.766388,302.683929,0.614500
1952-03-30,290.419525,301.286346,0.000000
1952-03-31,281.358582,298.913910,0.000000
1952-04-01,282.505859,298.023804,0.000000
1952-04-02,289.351562,300.347778,0.000000
1952-04-03,292.164825,301.096497,0.000000
1952-04-04,288.850586,305.976685,0.000000
1952-04-05,285.758392,309.134186,0.000000
1952-04-06,289.598602,307.000244,0.000000
1952-04-07,292.461853,304.697754,1.315329
1952-04-08,286.792023,300.803375,0.330403
1952-04-09,279.954285,298.472168,0.000000
1952-04-10,281.293457,302.129028,0.000000
1952-04-11,285.138458,303.456146,0.000000
1952-04-12,289.355377,303.534485,0.000000
1952-04-13,290.307007,303.042145,13.473749
1952-04-14,284.334045,301.158112,1.243664
1952-04-15,281.072327,300.051147,0.000000
1952-04-16,281.947754,300.770630,0.000000
1952-04-17,285.902588,299.389404,1.898535
1952-04-18,290.203247,300.250092,31.328062
1952-04-19,291.150330,303.123230,9.950556
1952-04-20,291.658295,307.851227,0.000000
1952-04-21,287.183594,305.760010,0.000000
1952-04-22,284.389740,298.045746,0.000000
1952-04-23,286.835144,296.292480,0.000000
1952-04-24,289.822327,299.484772,0.000000
1952-04-25,291.491974,300.611328,0.000000
1952-04-26,293.195923,301.421173,0.000000
1952-04-27,293.089294,299.830688,0.000000
1952-04-28,293.330505,300.818024,16.392305
1952-04-29,290.894958,301.375397,18.841692
1952-04-30,288.899353,306.318573,0.000000
1952-05-01,293.570129,305.552948,0.000000
1952-05-02,293.365875,304.552612,0.000000
1952-05-03,293.061218,301.339691,4.831913
1952-05-04,293.853302,303.490967,19.679806
1952-05-05,294.407990,301.819733,16.887482
1952-05-06,294.471619,302.242889,6.224681
1952-05-07,292.555725,303.142456,0.000000
1952-05-08,292.501160,303.766357,0.000000
1952-05-09,292.199432,303.341125,0.000000
1952-05-10,292.739288,304.297699,0.000000
1952-05-11,292.567169,303.678070,0.000000
1952-05-12,292.574585,305.463470,0.000000
1952-05-13,292.016022,307.559113,0.000000
1952-05-14,292.264160,306.684387,0.000000
1952-05-15,294.635651,306.607483,0.294444
1952-05-16,294.491577,304.005707,9.714025
1952-05-17,292.117737,303.683289,13.584689
1952-05-18,288.886353,302.361023,0.000000
1952-05-19,293.632385,299.822845,12.803539
1952-05-20,294.837311,305.431610,27.994452
1952-05-21,295.794556,305.348724,15.871351
1952-05-22,296.174683,306.228851,0.000000
1952-05-23,296.577881,306.624359,0.000000
1952-05-24,295.998291,307.306274,0.000000
1952-05-25,296.391998,307.014130,0.000000
1952-05-26,295.123444,306.618683,0.000000
1952-05-27,294.586853,307.272583,0.000000
1952-05-28,295.625885,309.224548,0.000000
1952-05-29,296.893585,308.948151,0.000000
1952-05-30,295.394348,308.868774,0.000000
1952-05-31,294.421478,308.663574,0.000000
1952-06-01,294.174744,307.406311,0.886034
1952-06-02,294.893768,306.175842,1.078035
1952-06-03,295.291138,306.132721,3.347770
1952-06-04,295.774384,304.846252,5.596210
1952-06-05,294.952423,303.997406,21.537119
1952-06-06,293.268951,303.603210,0.668498
1952-06-07,293.979767,305.344269,0.000000
1952-06-08,295.201508,305.208923,4.202713
1952-06-09,295.662079,306.873871,0.000000
1952-06-10,295.443481,308.737274,0.000000
1952-06-11,294.704346,307.115204,0.562680
1952-06-12,295.867920,304.495148,23.810886
1952-06-13,296.707794,302.371979,38.421719
1952-06-14,296.564667,303.866577,10.534440
1952-06-15,296.849823,303.651398,0.920878
1952-06-16,296.725464,305.314148,0.000000
1952-06-17,296.713226,304.320557,0.483098
1952-06-18,296.495422,304.347687,0.688737
1952-06-19,296.285828,303.597198,3.430837
1952-06-20,296.697968,303.640045,5.535872
1952-06-21,296.318207,302.414581,1.467567
1952-06-22,296.038818,302.642120,5.895094
1952-06-23,294.551392,304.274689,0.000000
1952-06-24,292.923859,305.935150,0.000000
1952-06-25,293.391449,307.120148,0.000000
1952-06-26,294.329956,307.723694,0.000000
1952-06-27,295.420837,307.208984,0.000000
1952-06-28,297.150726,306.590424,19.389069
1952-06-29,297.119049,305.535065,16.257315
1952-06-30,296.135864,305.715637,0.499965
1952-07-01,295.178894,306.776703,0.000000
1952-07-02,294.726624,306.751617,0.000000
1952-07-03,295.356598,307.453796,0.000000
1952-07-04,296.337860,308.037354,0.000000
1952-07-05,295.506531,307.960266,0.000000
1952-07-06,294.935028,308.233429,0.000000
1952-07-07,295.226349,308.352356,0.000000
1952-07-08,294.762360,308.492981,0.000000
1952-07-09,294.110840,307.488770,0.000000
1952-07-10,294.785248,307.474060,0.520277
1952-07-11,295.200989,308.553162,0.000000
1952-07-12,295.115997,309.268677,0.000000
1952-07-13,295.473633,308.194061,0.000000
1952-07-14,296.394531,308.074219,2.880942
1952-07-15,298.415405,308.598755,0.000000
1952-07-16,298.459686,309.060394,0.000000
1952-07-17,297.584869,308.892700,0.000000
1952-07-18,296.432922,308.243835,0.000000
1952-07-19,295.717499,307.429688,0.913631
1952-07-20,295.224335,305.939606,3.640558
1952-07-21,295.537567,300.601074,34.832413
1952-07-22,294.631714,305.709686,18.073187
1952-07-23,295.993408,305.458527,1.903869
1952-07-24,295.931671,304.517242,2.401938
1952-07-25,295.099091,306.696228,0.000000
1952-07-26,294.695831,306.871826,0.000000
1952-07-27,294.619720,308.216644,0.000000
1952-07-28,294.183899,308.628693,0.000000
1952-07-29,295.344482,307.269409,0.000000
1952-07-30,295.995728,306.938324,0.320776
1952-07-31,294.928162,308.196533,0.280419
1952-08-01,295.085480,309.363007,0.290510
1952-08-02,295.394196,310.385406,0.000000
1952-08-03,295.646942,310.391510,0.000000
1952-08-04,295.649902,310.298309,0.000000
1952-08-05,296.314362,310.565277,0.279888
1952-08-06,296.037933,309.838623,0.000000
1952-08-07,295.839691,309.623749,0.000000
1952-08-08,294.624756,309.847260,0.000000
1952-08-09,294.144440,311.145233,0.000000
1952-08-10,294.289337,312.263550,0.000000
1952-08-11,295.597534,312.449738,0.000000
1952-08-12,296.176971,312.653870,0.000000
1952-08-13,296.386627,311.485321,0.000000
1952-08-14,298.458893,311.599396,0.000000
1952-08-15,299.089355,312.237640,0.000000
1952-08-16,298.070618,311.904755,0.000000
1952-08-17,298.544678,311.671692,0.000000
1952-08-18,296.965912,310.881500,0.000000
1952-08-19,296.702789,310.841309,0.000000
1952-08-20,298.188751,311.428894,0.000000
1952-08-21,298.230652,311.145203,0.000000
1952-08-22,298.614441,310.485291,0.000000
1952-08-23,297.804504,310.490173,0.000000
1952-08-24,296.789886,310.076965,0.000000
1952-08-25,295.588165,310.671967,0.000000
1952-08-26,295.413696,309.936188,0.000000
1952-08-27,295.510773,308.340668,1.421040
1952-08-28,296.071991,308.561157,1.218309
1952-08-29,296.052734,309.002563,0.000000
1952-08-30,296.152130,308.248596,0.000000
1952-08-31,295.694092,307.612274,1.381284
1952-09-01,295.330414,306.145233,23.268572
1952-09-02,294.080719,302.864563,29.417944
1952-09-03,294.505096,305.914490,2.512672
1952-09-04,292.800110,306.459991,0.000000
1952-09-05,290.678436,306.476044,0.000000
1952-09-06,290.407959,305.893494,0.000000
1952-09-07,293.187897,305.900116,0.000000
1952-09-08,295.089447,305.650726,0.000000
1952-09-09,294.604156,305.437500,0.420946
1952-09-10,294.760895,305.799927,1.333106
1952-09-11,293.769104,306.116943,2.795771
1952-09-12,294.256805,306.074371,0.000000
1952-09-13,293.845764,304.672760,0.316214
1952-09-14,294.803009,304.365417,3.578103
1952-09-15,294.403137,305.348999,0.000000
1952-09-16,294.085327,305.689392,0.000000
1952-09-17,295.346039,305.159576,1.905903
1952-09-18,293.192383,305.145813,1.284222
1952-09-19,288.269318,298.937714,1.571194
1952-09-20,285.447876,290.647247,0.000000
1952-09-21,286.304718,292.425934,0.000000
1952-09-22,287.753662,298.658173,0.000000
1952-09-23,289.677429,303.206757,0.000000
1952-09-24,289.572937,304.002960,0.000000
1952-09-25,290.171326,305.092529,0.000000
1952-09-26,289.712555,305.311066,0.638957
1952-09-27,291.339813,305.971344,0.000000
1952-09-28,296.420288,307.003418,0.000000
1952-09-29,295.731384,308.171936,0.000000
1952-09-30,294.910645,306.302338,0.000000
1952-10-01,292.789703,304.309143,0.000000
1952-10-02,291.938019,302.385406,0.614930
1952-10-03,291.584076,305.517609,0.000000
1952-10-04,293.141449,306.040131,0.000000
1952-10-05,293.726532,306.417908,0.000000
1952-10-06,293.566589,304.673401,0.000000
1952-10-07,292.729645,303.774841,0.000000
1952-10-08,290.716858,305.723572,0.946602
1952-10-09,286.428406,301.632019,0.000000
1952-10-10,284.549866,299.793518,0.000000
1952-10-11,284.026794,296.612244,0.000000
1952-10-12,279.919800,298.243683,0.000000
1952-10-13,282.943054,302.866089,0.000000
1952-10-14,287.468262,304.235840,0.000000
1952-10-15,290.255646,303.966064,1.738742
1952-10-16,292.122314,301.544312,2.586259
1952-10-17,290.449097,299.186432,0.514154
1952-10-18,283.248260,295.868408,11.853681
1952-10-19,276.488373,286.592529,0.923272
1952-10-20,278.939514,290.373779,0.000000
1952-10-21,280.523987,296.161194,0.000000
1952-10-22,281.031769,298.874115,0.000000
1952-10-23,289.034546,299.524963,0.362179
1952-10-24,287.537506,297.049103,0.498079
1952-10-25,281.210785,293.919464,0.000000
1952-10-26,282.794678,291.057068,0.393168
1952-10-27,284.391998,292.610443,8.419366
1952-10-28,284.880341,297.090820,0.000000
1952-10-29,282.717712,298.402924,0.000000
1952-10-30,283.144806,299.196350,0.000000
1952-10-31,284.874481,298.517517,0.000000
1952-11-01,287.201965,298.117279,0.000000
1952-11-02,285.619781,298.905029,0.000000
1952-11-03,286.050201,299.120117,0.000000
1952-11-04,286.239380,296.367157,0.000000
1952-11-05,285.165649,296.126709,0.000000
1952-11-06,285.354370,295.337067,0.000000
1952-11-07,284.451660,296.782562,0.000000
1952-11-08,286.087830,298.209473,0.000000
