#Variables:
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K)"
1953-02-01,278.576172
1953-02-02,270.829346
1953-02-03,269.717438
1953-02-04,266.106964
1953-02-05,270.649719
1953-02-06,273.287628
1953-02-07,271.577728
1953-02-08,274.417847
1953-02-09,275.494141
1953-02-10,272.200897
1953-02-11,275.574280
1953-02-12,274.428925
1953-02-13,275.129974
1953-02-14,277.968964
1953-02-15,283.152649
1953-02-16,284.485718
1953-02-17,284.320526
1953-02-18,285.913940
1953-02-19,285.716553
1953-02-20,280.716003
1953-02-21,287.089142
1953-02-22,286.629333
1953-02-23,287.592804
1953-02-24,288.986511
1953-02-25,285.389282
1953-02-26,278.629791
1953-02-27,277.462616
1953-02-28,280.544586
1953-03-01,282.627045
1953-03-02,282.548920
1953-03-03,284.646301
1953-03-04,288.355774
1953-03-05,288.736969
1953-03-06,289.072968
1953-03-07,284.358337
1953-03-08,287.944153
1953-03-09,284.989288
1953-03-10,286.384613
1953-03-11,286.652893
1953-03-12,287.774841
1953-03-13,288.390015
1953-03-14,289.834991
1953-03-15,288.310364
1953-03-16,288.462158
1953-03-17,284.490112
1953-03-18,280.353088
1953-03-19,277.332123
1953-03-20,282.660828
1953-03-21,283.039978
1953-03-22,276.785889
1953-03-23,278.802399
1953-03-24,282.630859
1953-03-25,281.535553
1953-03-26,283.139374
1953-03-27,282.827209
1953-03-28,283.250275
1953-03-29,284.528168
1953-03-30,287.371338
1953-03-31,290.363403
1953-04-01,281.630066
1953-04-02,276.241638
1953-04-03,281.123932
1953-04-04,289.105957
1953-04-05,290.263672
1953-04-06,287.068573
1953-04-07,285.130310
1953-04-08,285.286713
1953-04-09,289.645966
1953-04-10,289.276276
1953-04-11,286.926086
1953-04-12,283.938080
1953-04-13,291.216980
1953-04-14,290.632446
1953-04-15,289.598602
1953-04-16,284.821411
1953-04-17,290.318665
1953-04-18,288.729095
1953-04-19,283.517365
1953-04-20,282.620880
1953-04-21,286.680023
1953-04-22,290.955383
1953-04-23,290.908356
1953-04-24,289.165253
1953-04-25,287.580261
1953-04-26,287.206726
1953-04-27,289.059662
1953-04-28,287.791229
1953-04-29,284.527496
1953-04-30,284.508728
1953-05-01,288.727203
1953-05-02,287.157166
1953-05-03,291.661011
1953-05-04,290.753876
1953-05-05,293.121796
1953-05-06,294.855255
1953-05-07,294.529419
1953-05-08,292.747040
1953-05-09,293.447540
1953-05-10,293.231873
1953-05-11,292.853119
1953-05-12,294.194733
1953-05-13,292.972504
1953-05-14,288.357056
1953-05-15,289.659729
1953-05-16,291.964996
1953-05-17,290.867126
1953-05-18,293.692291
1953-05-19,291.459381
1953-05-20,291.977783
1953-05-21,289.837280
1953-05-22,291.808990
1953-05-23,291.197784
1953-05-24,293.349915
1953-05-25,293.138885
1953-05-26,287.990204
1953-05-27,289.369568
1953-05-28,292.581421
1953-05-29,294.386322
1953-05-30,294.163269
1953-05-31,293.638458
1953-06-01,293.328644
1953-06-02,292.281586
1953-06-03,291.698578
1953-06-04,293.932037
1953-06-05,295.275238
1953-06-06,294.849152
1953-06-07,294.864777
1953-06-08,295.898651
1953-06-09,295.889923
1953-06-10,294.311066
1953-06-11,295.648163
1953-06-12,295.770325
1953-06-13,296.637482
1953-06-14,298.100769
1953-06-15,297.946228
1953-06-16,299.440826
1953-06-17,299.767578
1953-06-18,299.088989
1953-06-19,298.955353
1953-06-20,298.715881
1953-06-21,298.020172
1953-06-22,299.127350
1953-06-23,298.176239
1953-06-24,297.170532
1953-06-25,298.724152
1953-06-26,299.136108
1953-06-27,298.677002
1953-06-28,298.262177
1953-06-29,297.166626
1953-06-30,297.135681
1953-07-01,295.465576
1953-07-02,294.807159
1953-07-03,294.620361
1953-07-04,296.037292
1953-07-05,296.972321
1953-07-06,296.495148
1953-07-07,296.855865
1953-07-08,295.497223
1953-07-09,295.868103
1953-07-10,295.142639
1953-07-11,295.412506
1953-07-12,296.046539
1953-07-13,296.267761
1953-07-14,296.173706
1953-07-15,296.752563
1953-07-16,295.961029
1953-07-17,295.286743
1953-07-18,296.151123
1953-07-19,295.397003
1953-07-20,296.266998
1953-07-21,295.352814
1953-07-22,295.509644
1953-07-23,296.336731
1953-07-24,295.736938
1953-07-25,294.997253
1953-07-26,295.100830
1953-07-27,295.077423
1953-07-28,296.338684
1953-07-29,295.663513
1953-07-30,294.289337
1953-07-31,294.355621
1953-08-01,294.656738
1953-08-02,294.867157
1953-08-03,294.369385
1953-08-04,295.013611
1953-08-05,294.646301
1953-08-06,294.205414
1953-08-07,294.893799
1953-08-08,295.661652
1953-08-09,296.692627
1953-08-10,297.394745
1953-08-11,297.949890
1953-08-12,296.499939
1953-08-13,296.009918
1953-08-14,296.355927
1953-08-15,295.946289
1953-08-16,295.301788
1953-08-17,295.649506
1953-08-18,296.430847
1953-08-19,296.615814
1953-08-20,296.212006
1953-08-21,296.336212
1953-08-22,295.812225
1953-08-23,294.821350
1953-08-24,295.933380
1953-08-25,296.036133
1953-08-26,294.661530
1953-08-27,294.307770
1953-08-28,295.278503
1953-08-29,295.080566
1953-08-30,294.905365
1953-08-31,294.848969
1953-09-01,293.289734
1953-09-02,292.790222
1953-09-03,293.652069
1953-09-04,294.611450
1953-09-05,293.731171
1953-09-06,294.187561
1953-09-07,295.245575
1953-09-08,294.977997
1953-09-09,296.272461
1953-09-10,296.007629
1953-09-11,295.366425
1953-09-12,294.434814
1953-09-13,294.134369
1953-09-14,291.155182
1953-09-15,290.698517
1953-09-16,291.157623
1953-09-17,294.253052
1953-09-18,295.414642
1953-09-19,293.855804
1953-09-20,292.415558
1953-09-21,284.644714
1953-09-22,283.773865
1953-09-23,286.505341
1953-09-24,288.004211
1953-09-25,288.708466
1953-09-26,289.677429
1953-09-27,290.439148
1953-09-28,288.151459
1953-09-29,290.533325
1953-09-30,291.558258
1953-10-01,290.694824
1953-10-02,291.026245
1953-10-03,286.836578
1953-10-04,285.272064
1953-10-05,285.963501
1953-10-06,288.970123
1953-10-07,293.699738
1953-10-08,290.753571
1953-10-09,284.363129
1953-10-10,286.550812
1953-10-11,285.227844
1953-10-12,286.606720
1953-10-13,289.530670
1953-10-14,292.018738
1953-10-15,290.718292
1953-10-16,287.864227
1953-10-17,288.053040
1953-10-18,288.111450
1953-10-19,290.120819
1953-10-20,291.034210
1953-10-21,290.793274
1953-10-22,291.200867
1953-10-23,290.193695
1953-10-24,288.693268
1953-10-25,281.863190
1953-10-26,280.870117
1953-10-27,281.945953
1953-10-28,281.680145
1953-10-29,278.254517
1953-10-30,281.717010
1953-10-31,284.028595
1953-11-01,284.828949
1953-11-02,287.715698
1953-11-03,290.728851
1953-11-04,289.744751
1953-11-05,291.236908
1953-11-06,285.024261
1953-11-07,278.265503
1953-11-08,278.141541
1953-11-09,279.612488
1953-11-10,279.484650
1953-11-11,281.468933
1953-11-12,281.949829
1953-11-13,280.206451
1953-11-14,281.507782
1953-11-15,285.719238
1953-11-16,284.620819
1953-11-17,288.826660
1953-11-18,287.266693
1953-11-19,288.213379
1953-11-20,288.872253
1953-11-21,289.841339
1953-11-22,290.217285
1953-11-23,288.456757
1953-11-24,278.087891
1953-11-25,278.663086
1953-11-26,283.646881
1953-11-27,287.443512
1953-11-28,288.061798
1953-11-29,284.352692
1953-11-30,280.815002
1953-12-01,282.469269
1953-12-02,283.501221
1953-12-03,278.702942
1953-12-04,283.392059
1953-12-05,285.497467
1953-12-06,288.908600
1953-12-07,282.417236
1953-12-08,285.369598
1953-12-09,285.086884
1953-12-10,280.206543
1953-12-11,285.597260
1953-12-12,285.082092
1953-12-13,279.052094
1953-12-14,274.743347
1953-12-15,281.290253
1953-12-16,282.084564
1953-12-17,283.509338
1953-12-18,279.516144
1953-12-19,280.046356
1953-12-20,277.352325
1953-12-21,279.328400
1953-12-22,284.351196
1953-12-23,281.234802
1953-12-24,283.900970
1953-12-25,284.333923
1953-12-26,281.166351
1953-12-27,283.675232
1953-12-28,284.787720
1953-12-29,280.340942
1953-12-30,285.646515
1953-12-31,279.664062
1954-01-01,268.239288
1954-01-02,268.644897
1954-01-03,271.089752
1954-01-04,273.776855
1954-01-05,274.144440
1954-01-06,278.038208
1954-01-07,275.747559
1954-01-08,278.306122
1954-01-09,278.747162
1954-01-10,277.449890
1954-01-11,275.509033
1954-01-12,276.960175
1954-01-13,276.987457
1954-01-14,278.061523
1954-01-15,281.486359
1954-01-16,280.691162
1954-01-17,276.959137
1954-01-18,276.406677
1954-01-19,278.368439
1954-01-20,274.594208
1954-01-21,274.349945
1954-01-22,282.443848
1954-01-23,278.065186
1954-01-24,274.046326
1954-01-25,277.782471
1954-01-26,276.035950
1954-01-27,281.085510
1954-01-28,282.668182
1954-01-29,282.448364
1954-01-30,284.234375
1954-01-31,282.316589
1954-02-01,285.082062
1954-02-02,284.726471
1954-02-03,278.272522
1954-02-04,277.604279
1954-02-05,276.826782
1954-02-06,276.294250
1954-02-07,277.139008
1954-02-08,281.766815
1954-02-09,276.223358
1954-02-10,271.762970
1954-02-11,275.909058
1954-02-12,268.676941
1954-02-13,272.978973
1954-02-14,282.401794
1954-02-15,282.013580
1954-02-16,279.801758
1954-02-17,282.784790
1954-02-18,280.892212
1954-02-19,280.789307
1954-02-20,282.752563
1954-02-21,282.428925
1954-02-22,282.014618
1954-02-23,284.489990
1954-02-24,285.917114
1954-02-25,284.583527
1954-02-26,282.919495
1954-02-27,282.311951
1954-02-28,279.337830
1954-03-01,277.282227
1954-03-02,278.393646
1954-03-03,285.853058
1954-03-04,287.530487
1954-03-05,283.705811
1954-03-06,277.771332
1954-03-07,286.741638
1954-03-08,289.389526
1954-03-09,291.431641
1954-03-10,290.584808
1954-03-11,289.347748
1954-03-12,287.718018
1954-03-13,284.795471
1954-03-14,289.330444
1954-03-15,290.819122
1954-03-16,290.091736
1954-03-17,286.196808
1954-03-18,280.574890
1954-03-19,287.361603
1954-03-20,289.463623
1954-03-21,292.103027
1954-03-22,291.712219
1954-03-23,284.793671
1954-03-24,283.407440
1954-03-25,285.534058
1954-03-26,282.890198
1954-03-27,287.667145
1954-03-28,285.297791
1954-03-29,283.644135
1954-03-30,284.068024
1954-03-31,284.242645
1954-04-01,284.485504
1954-04-02,286.495544
1954-04-03,279.759674
1954-04-04,279.181488
1954-04-05,280.369202
1954-04-06,280.248962
1954-04-07,283.149078
1954-04-08,288.475861
1954-04-09,289.111542
1954-04-10,290.530579
1954-04-11,283.033539
1954-04-12,282.976654
1954-04-13,285.212555
1954-04-14,285.341339
1954-04-15,286.772797
1954-04-16,290.184052
1954-04-17,292.024445
1954-04-18,290.367615
1954-04-19,289.241272
1954-04-20,285.068817
1954-04-21,286.869659
1954-04-22,290.882721
1954-04-23,290.270691
1954-04-24,288.234802
1954-04-25,286.006226
1954-04-26,283.147308
1954-04-27,282.673065
1954-04-28,284.929474
1954-04-29,286.559967
1954-04-30,289.130951
1954-05-01,291.208618
1954-05-02,292.248566
1954-05-03,291.456757
1954-05-04,293.553680
1954-05-05,292.335815
1954-05-06,291.078278
1954-05-07,292.454010
1954-05-08,292.399780
1954-05-09,292.092255
1954-05-10,293.091400
1954-05-11,292.940887
1954-05-12,290.665680
1954-05-13,291.587555
1954-05-14,293.727509
1954-05-15,291.745148
1954-05-16,291.701691
1954-05-17,293.086212
1954-05-18,292.781189
1954-05-19,292.746857
1954-05-20,293.679108
1954-05-21,293.151306
1954-05-22,292.469482
1954-05-23,290.888855
1954-05-24,292.008423
1954-05-25,292.719055
1954-05-26,293.046570
1954-05-27,293.669067
1954-05-28,294.812897
1954-05-29,294.931244
1954-05-30,294.687073
1954-05-31,296.859863
1954-06-01,295.424622
1954-06-02,296.860291
1954-06-03,295.692047
1954-06-04,297.324280
1954-06-05,296.410095
1954-06-06,298.570892
1954-06-07,295.861603
1954-06-08,296.031555
1954-06-09,296.047363
1954-06-10,294.327850
1954-06-11,292.418304
1954-06-12,294.788635
1954-06-13,296.046234
1954-06-14,296.003143
1954-06-15,295.630585
1954-06-16,297.358276
1954-06-17,292.731903
1954-06-18,296.539948
1954-06-19,297.575867
1954-06-20,297.165924
1954-06-21,296.711945
1954-06-22,297.142151
1954-06-23,297.383057
1954-06-24,298.157074
1954-06-25,296.911377
1954-06-26,296.683624
1954-06-27,295.971222
1954-06-28,295.345306
1954-06-29,295.212341
1954-06-30,294.858185
1954-07-01,294.577759
1954-07-02,295.200989
1954-07-03,296.069550
1954-07-04,296.046387
1954-07-05,295.537842
1954-07-06,295.574158
1954-07-07,295.033325
1954-07-08,295.261169
1954-07-09,295.192017
1954-07-10,295.300476
1954-07-11,295.396729
1954-07-12,295.196625
1954-07-13,295.499451
1954-07-14,296.614075
1954-07-15,298.555206
1954-07-16,297.913727
1954-07-17,297.757263
1954-07-18,298.728607
1954-07-19,299.193573
1954-07-20,297.723022
1954-07-21,297.093781
1954-07-22,296.619995
1954-07-23,296.354065
1954-07-24,295.480591
1954-07-25,295.380981
1954-07-26,295.343597
1954-07-27,295.519226
1954-07-28,292.295654
1954-07-29,295.499329
1954-07-30,296.487244
1954-07-31,296.522430
1954-08-01,296.446838
1954-08-02,296.742157
1954-08-03,295.712402
1954-08-04,294.879822
1954-08-05,294.275970
1954-08-06,294.893250
1954-08-07,295.134094
1954-08-08,295.605133
1954-08-09,294.624756
1954-08-10,292.936646
1954-08-11,294.579834
1954-08-12,295.142548
1954-08-13,295.050934
1954-08-14,295.286255
1954-08-15,294.913971
1954-08-16,294.385071
1954-08-17,294.453552
1954-08-18,294.753723
1954-08-19,295.704651
1954-08-20,295.181244
1954-08-21,295.043671
1954-08-22,295.878174
1954-08-23,294.937927
1954-08-24,295.247589
1954-08-25,297.677185
1954-08-26,298.300446
1954-08-27,299.292664
1954-08-28,298.276123
1954-08-29,296.622589
1954-08-30,295.247498
1954-08-31,295.887360
1954-09-01,295.089447
1954-09-02,295.764954
1954-09-03,295.375793
1954-09-04,295.058563
1954-09-05,296.108704
1954-09-06,296.891602
1954-09-07,296.300079
1954-09-08,296.564880
1954-09-09,297.888397
1954-09-10,298.457672
1954-09-11,299.105682
1954-09-12,297.167297
1954-09-13,294.428802
1954-09-14,292.141724
1954-09-15,294.336426
1954-09-16,294.666534
1954-09-17,294.376617
1954-09-18,293.874451
1954-09-19,291.068207
1954-09-20,293.099243
1954-09-21,294.091675
1954-09-22,293.066437
1954-09-23,293.504150
1954-09-24,294.186981
1954-09-25,294.439819
1954-09-26,294.902924
1954-09-27,295.664429
1954-09-28,296.024597
1954-09-29,295.397736
1954-09-30,289.970734
1954-10-01,292.320740
1954-10-02,288.256592
1954-10-03,283.112213
1954-10-04,283.095062
1954-10-05,288.346741
1954-10-06,289.412537
1954-10-07,286.184296
1954-10-08,283.435272
1954-10-09,286.284393
1954-10-10,285.719696
1954-10-11,282.482391
1954-10-12,283.936951
1954-10-13,287.355011
1954-10-14,290.624237
1954-10-15,291.223206
1954-10-16,288.472351
1954-10-17,284.544830
1954-10-18,284.232635
1954-10-19,281.378143
1954-10-20,280.891205
1954-10-21,282.578308
1954-10-22,284.155457
1954-10-23,286.489746
1954-10-24,287.423065
1954-10-25,288.079620
1954-10-26,287.108734
1954-10-27,287.146545
1954-10-28,278.828949
1954-10-29,280.841583
1954-10-30,280.644531
1954-10-31,281.398834
1954-11-01,286.458984
1954-11-02,289.730865
1954-11-03,290.853088
1954-11-04,289.965637
1954-11-05,291.087158
1954-11-06,290.081818
1954-11-07,289.142090
1954-11-08,287.435791
1954-11-09,287.303497
1954-11-10,289.189911
1954-11-11,289.612396
1954-11-12,291.507568
1954-11-13,274.921570
1954-11-14,276.605530
1954-11-15,278.694580
1954-11-16,278.220612
1954-11-17,280.925690
1954-11-18,286.962128
1954-11-19,279.889893
1954-11-20,279.684967
1954-11-21,284.296082
1954-11-22,279.796448
1954-11-23,281.018646
1954-11-24,286.606873
1954-11-25,287.500580
1954-11-26,283.219360
1954-11-27,283.893585
1954-11-28,283.224396
1954-11-29,287.325714
1954-11-30,278.663086
1954-12-01,277.867981
1954-12-02,280.594147
1954-12-03,284.625092
1954-12-04,286.301270
1954-12-05,288.797058
1954-12-06,278.643860
1954-12-07,272.976013
1954-12-08,273.216003
1954-12-09,274.430267
1954-12-10,274.253174
1954-12-11,273.569153
1954-12-12,271.760529
1954-12-13,274.491211
1954-12-14,278.154541
1954-12-15,280.368042
1954-12-16,276.674164
1954-12-17,274.903412
1954-12-18,279.873779
1954-12-19,276.005951
1954-12-20,275.682831
1954-12-21,276.608490
1954-12-22,276.530029
1954-12-23,274.973206
1954-12-24,278.691437
1954-12-25,280.621796
1954-12-26,277.199615
1954-12-27,277.496521
1954-12-28,278.937042
1954-12-29,278.982269
1954-12-30,276.786224
1954-12-31,275.935883
1955-01-01,274.964325
1955-01-02,275.779205
1955-01-03,276.722015
1955-01-04,273.057312
1955-01-05,278.972107
1955-01-06,273.284393
1955-01-07,280.159302
1955-01-08,278.511780
1955-01-09,277.891785
1955-01-10,278.859924
1955-01-11,268.902222
1955-01-12,274.559814
1955-01-13,281.056366
1955-01-14,281.316437
1955-01-15,281.456146
1955-01-16,282.116089
1955-01-17,282.407471
1955-01-18,281.207153
1955-01-19,281.050568
1955-01-20,281.545959
1955-01-21,283.293335
1955-01-22,281.620728
1955-01-23,279.970123
1955-01-24,279.764587
1955-01-25,274.191406
1955-01-26,272.267517
1955-01-27,264.623047
1955-01-28,266.865234
1955-01-29,274.035370
1955-01-30,265.169250
1955-01-31,265.884491
1955-02-01,271.206024
1955-02-02,274.051636
1955-02-03,277.148712
1955-02-04,278.656342
1955-02-05,280.265137
1955-02-06,283.334869
1955-02-07,285.605988
1955-02-08,284.796417
1955-02-09,283.002380
1955-02-10,282.517181
1955-02-11,285.806274
1955-02-12,286.782135
1955-02-13,289.976898
1955-02-14,284.667816
1955-02-15,278.249390
1955-02-16,277.121490
1955-02-17,278.686829
1955-02-18,280.727020
1955-02-19,285.339081
1955-02-20,289.931366
1955-02-21,287.065155
1955-02-22,284.251129
1955-02-23,287.992645
1955-02-24,287.370728
1955-02-25,288.712311
1955-02-26,288.316528
1955-02-27,287.317139
1955-02-28,283.999451
1955-03-01,281.322388
1955-03-02,287.666962
1955-03-03,289.146088
1955-03-04,287.975220
1955-03-05,281.398346
1955-03-06,288.701019
1955-03-07,278.348663
1955-03-08,274.988129
1955-03-09,283.626160
1955-03-10,281.762909
1955-03-11,280.334961
1955-03-12,281.598663
1955-03-13,285.975220
1955-03-14,289.337036
1955-03-15,290.034119
1955-03-16,290.234924
1955-03-17,291.440521
1955-03-18,291.345062
1955-03-19,280.897675
1955-03-20,278.895844
1955-03-21,280.928345
1955-03-22,283.460724
1955-03-23,286.455444
1955-03-24,284.348145
1955-03-25,282.516693
1955-03-26,287.539276
1955-03-27,287.172150
1955-03-28,279.369873
1955-03-29,275.153870
1955-03-30,277.262360
1955-03-31,282.881470
1955-04-01,283.990753
1955-04-02,281.267670
1955-04-03,280.078003
1955-04-04,280.353790
1955-04-05,281.076080
1955-04-06,282.679047
1955-04-07,286.337524
1955-04-08,286.690552
1955-04-09,288.466064
1955-04-10,288.520752
1955-04-11,291.338348
1955-04-12,291.796936
1955-04-13,292.124725
1955-04-14,287.362091
1955-04-15,289.956848
1955-04-16,291.811401
1955-04-17,289.540924
1955-04-18,290.098724
1955-04-19,290.031128
1955-04-20,293.132965
1955-04-21,291.193298
1955-04-22,292.453766
1955-04-23,290.290314
1955-04-24,286.599854
1955-04-25,285.882965
1955-04-26,290.775635
1955-04-27,289.002319
1955-04-28,289.940186
1955-04-29,286.760040
1955-04-30,290.209412
1955-05-01,284.722839
1955-05-02,285.961273
1955-05-03,284.615112
1955-05-04,285.779785
1955-05-05,289.248077
1955-05-06,291.518707
1955-05-07,291.064209
