#Variables:
#tasmin_HadGEM2-ES365_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_HadGEM2-ES365_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_HadGEM2-ES365_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_HadGEM2-ES365_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)"
""
yyyy-mm-dd,tasmin_HadGEM2-ES365_historical(K),tasmax_HadGEM2-ES365_historical(K),pr_HadGEM2-ES365_historical(mm)
1951-08-13,299.860413,310.268616,0.000000
1951-08-14,299.610565,310.668091,0.000000
1951-08-15,298.672028,309.793732,3.115535
1951-08-16,297.420898,308.865997,3.100566
1951-08-17,296.556091,307.724426,1.662971
1951-08-18,296.786133,307.892365,0.000000
1951-08-19,296.407562,306.043915,1.241873
1951-08-20,296.814362,306.143311,0.743426
1951-08-21,296.008972,307.235718,0.000000
1951-08-22,296.354340,308.361176,0.602032
1951-08-23,296.210571,308.183167,0.000000
1951-08-24,297.006226,307.105042,1.426388
1951-08-25,297.285492,306.154236,1.338992
1951-08-26,297.807343,304.089142,4.257473
1951-08-27,297.799072,306.663055,1.275859
1951-08-28,297.192322,304.981781,0.000000
1951-08-29,296.854187,303.053955,0.524911
1951-08-30,296.982758,303.352936,2.576390
1951-08-31,297.295715,303.936279,4.246841
1951-09-01,296.599640,305.324677,0.444241
1951-09-02,296.044434,305.832214,0.000000
1951-09-03,296.593201,306.333099,0.000000
1951-09-04,296.789398,306.484283,0.000000
1951-09-05,297.399963,306.612457,0.000000
1951-09-06,297.710541,307.003723,0.000000
1951-09-07,297.595764,307.190918,0.000000
1951-09-08,298.122009,307.041931,0.000000
1951-09-09,297.855469,307.199036,0.000000
1951-09-10,295.451660,306.389648,3.376001
1951-09-11,293.905823,303.859680,21.206091
1951-09-12,292.895142,298.038666,0.000000
1951-09-13,291.643066,302.863098,0.000000
1951-09-14,290.283417,304.782898,0.000000
1951-09-15,290.794861,305.773285,0.000000
1951-09-16,293.809265,306.076721,0.000000
1951-09-17,294.685028,306.190826,0.815311
1951-09-18,295.037964,305.732849,0.000000
1951-09-19,294.273468,305.772736,0.000000
1951-09-20,292.790527,306.039856,0.000000
1951-09-21,293.128632,305.862915,0.000000
1951-09-22,293.537292,305.305298,0.280399
1951-09-23,294.448486,304.318298,1.571194
1951-09-24,293.724670,302.936981,2.530180
1951-09-25,294.580048,301.608398,0.556071
1951-09-26,292.789001,303.691406,0.000000
1951-09-27,293.041809,304.224335,0.000000
1951-09-28,293.971313,304.482452,0.000000
1951-09-29,294.671997,305.584961,0.000000
1951-09-30,295.794403,305.928253,0.000000
1951-10-01,295.825104,305.900452,3.002095
1951-10-02,294.076019,305.505737,4.261764
1951-10-03,293.089264,305.242645,1.993669
1951-10-04,290.824432,303.049652,8.398912
1951-10-05,288.053894,301.518097,5.339797
1951-10-06,289.029572,301.520294,0.000000
1951-10-07,286.755829,300.734619,0.000000
1951-10-08,285.049713,300.433472,0.000000
1951-10-09,285.195679,301.450500,0.000000
1951-10-10,286.707947,303.329803,0.000000
1951-10-11,290.159851,300.914001,0.000000
1951-10-12,288.702301,298.373840,0.000000
1951-10-13,284.840790,299.411926,0.000000
1951-10-14,287.887299,302.682251,0.000000
1951-10-15,290.755432,304.564636,0.460048
1951-10-16,291.958405,306.367950,0.000000
1951-10-17,294.126190,305.330078,0.000000
1951-10-18,294.820374,304.945740,0.509116
1951-10-19,292.927246,305.172241,0.923272
1951-10-20,292.909454,302.918976,1.975825
1951-10-21,290.824371,303.423035,0.000000
1951-10-22,291.545563,301.188629,0.000000
1951-10-23,291.558228,298.015808,13.999391
1951-10-24,289.994965,298.121002,13.289309
1951-10-25,290.219757,297.246246,0.498079
1951-10-26,287.727264,294.720886,0.600318
1951-10-27,284.874542,294.615265,0.000000
1951-10-28,280.110199,294.951447,0.000000
1951-10-29,277.121246,297.057343,0.000000
1951-10-30,278.082031,298.133698,0.000000
1951-10-31,283.065460,298.998627,0.000000
1951-11-01,286.572601,301.609070,0.000000
1951-11-02,289.654633,301.732452,0.000000
1951-11-03,289.771393,302.401947,1.550095
1951-11-04,290.113678,303.216705,0.000000
1951-11-05,286.181671,301.738068,0.000000
1951-11-06,288.267456,301.570190,0.000000
1951-11-07,288.249176,301.066681,0.000000
1951-11-08,289.422699,301.268677,0.000000
1951-11-09,286.332306,299.362549,3.451385
1951-11-10,280.630951,290.987915,2.827120
1951-11-11,278.977356,282.605408,0.000000
1951-11-12,279.009064,285.768799,0.000000
1951-11-13,282.408295,288.259460,0.000000
1951-11-14,284.607025,292.429901,28.114735
1951-11-15,286.561554,293.930084,38.479717
1951-11-16,284.927277,294.188354,6.315443
1951-11-17,286.195648,293.499451,0.000000
1951-11-18,280.649017,294.371338,0.000000
1951-11-19,280.936859,296.659119,0.000000
1951-11-20,285.283691,297.769196,0.000000
1951-11-21,282.951782,294.747192,1.459224
1951-11-22,279.595428,286.838409,41.451115
1951-11-23,277.065155,281.240448,9.901612
1951-11-24,275.861359,281.440460,0.351236
1951-11-25,273.123535,284.929382,0.000000
1951-11-26,271.846344,287.942780,0.000000
1951-11-27,276.249084,291.740295,0.000000
1951-11-28,277.177917,290.788879,10.168221
1951-11-29,275.005798,286.591583,8.819623
1951-11-30,275.351410,283.665100,0.000000
1951-12-01,276.677826,287.447723,2.395202
1951-12-02,280.327759,286.265625,5.154370
1951-12-03,280.073242,286.156097,0.000000
1951-12-04,277.258728,285.059967,0.000000
1951-12-05,276.615662,283.599274,0.000000
1951-12-06,276.613464,282.048279,0.000000
1951-12-07,276.635315,281.684845,0.000000
1951-12-08,276.446533,284.240723,0.427368
1951-12-09,276.671906,287.601318,0.000000
1951-12-10,278.573029,290.001129,0.000000
1951-12-11,276.992249,291.152039,0.000000
1951-12-12,276.449554,291.891022,0.000000
1951-12-13,277.803162,292.236206,0.000000
1951-12-14,279.983856,293.705353,0.000000
1951-12-15,280.929749,287.968140,7.507227
1951-12-16,281.537262,293.061981,8.214341
1951-12-17,276.671021,290.707733,0.000000
1951-12-18,277.358215,289.104675,0.000000
1951-12-19,282.099091,290.507385,0.000000
1951-12-20,282.099030,293.455872,0.000000
1951-12-21,281.877808,297.528198,0.000000
1951-12-22,282.669861,297.369354,0.000000
1951-12-23,285.592133,296.092896,0.000000
1951-12-24,274.733093,292.132904,0.000000
1951-12-25,271.491180,284.156494,0.000000
1951-12-26,268.557190,285.150909,0.000000
1951-12-27,273.351807,290.104431,0.000000
1951-12-28,283.553741,293.588501,1.604370
1951-12-29,276.559448,290.545074,1.989943
1951-12-30,271.716522,282.458862,0.415353
1951-12-31,268.392151,278.347565,0.000000
1952-01-01,270.537537,286.147888,0.000000
1952-01-02,271.222351,291.788239,0.000000
1952-01-03,278.479980,293.620026,0.000000
1952-01-04,283.898743,294.608429,0.682671
1952-01-05,283.387939,289.919159,7.091427
1952-01-06,281.714966,291.175537,2.943383
1952-01-07,276.378601,295.199951,0.000000
1952-01-08,279.284424,291.860535,0.000000
1952-01-09,280.059235,287.886017,2.852388
1952-01-10,280.697479,287.409210,1.243257
1952-01-11,277.831421,292.316040,0.000000
1952-01-12,281.316437,295.739227,0.000000
1952-01-13,282.626923,297.130676,0.000000
1952-01-14,281.907990,297.416656,0.000000
1952-01-15,281.222900,293.417419,0.000000
1952-01-16,280.233826,288.426697,2.654763
1952-01-17,276.541199,281.933868,6.828671
1952-01-18,275.658661,280.151154,3.165783
1952-01-19,275.468475,280.377838,0.458911
1952-01-20,275.698975,281.324493,0.442382
1952-01-21,277.679810,289.955750,0.000000
1952-01-22,279.298920,292.886993,0.000000
1952-01-23,276.673126,294.958984,0.000000
1952-01-24,276.862091,291.402985,0.000000
1952-01-25,275.894958,285.294464,18.817715
1952-01-26,274.669128,283.824066,15.928650
1952-01-27,274.274170,282.961884,6.666127
1952-01-28,274.485382,285.303070,0.000000
1952-01-29,273.127197,286.922394,0.000000
1952-01-30,273.836792,289.720703,0.000000
1952-01-31,279.087616,288.746246,0.000000
1952-02-01,277.729492,284.414703,0.000000
1952-02-02,276.218414,287.877319,0.761197
1952-02-03,281.016022,295.451843,0.000000
1952-02-04,282.455933,296.636292,0.000000
1952-02-05,284.004395,293.330872,0.000000
1952-02-06,285.789612,293.870789,0.000000
1952-02-07,286.393250,297.667297,0.000000
1952-02-08,287.425842,299.240082,0.000000
1952-02-09,282.070404,295.212891,22.400831
1952-02-10,280.192383,291.364166,40.006767
1952-02-11,280.961365,288.746918,35.185963
1952-02-12,281.578491,289.603851,16.167667
1952-02-13,281.225311,289.203644,1.374735
1952-02-14,276.676208,289.651306,0.000000
1952-02-15,277.373169,294.051178,0.000000
1952-02-16,279.791443,294.761108,0.000000
1952-02-17,280.599884,292.586700,0.000000
1952-02-18,280.897125,292.988037,0.000000
1952-02-19,283.863770,292.887390,2.031209
1952-02-20,279.162354,291.085907,0.935028
1952-02-21,276.770355,289.501892,0.000000
1952-02-22,282.784790,293.197021,0.000000
1952-02-23,286.565308,296.507385,1.491767
1952-02-24,288.220001,299.061432,0.000000
1952-02-25,288.022491,300.493439,0.000000
1952-02-26,279.979126,297.077545,0.520756
1952-02-27,279.782043,289.856995,0.000000
1952-02-28,280.332733,288.974884,0.000000
1952-02-29,280.486633,290.031738,0.000000
1952-03-01,280.640533,291.088593,0.000000
1952-03-02,281.431061,291.956085,0.000000
1952-03-03,282.274902,295.106995,0.000000
1952-03-04,282.867401,296.193268,0.000000
1952-03-05,287.321808,297.188721,0.000000
1952-03-06,286.398285,289.369080,16.749672
1952-03-07,286.342163,291.264587,34.121998
1952-03-08,287.411224,297.583191,12.186747
1952-03-09,286.437317,295.302185,1.703966
1952-03-10,283.667633,292.734589,0.000000
1952-03-11,287.839508,297.110596,0.000000
1952-03-12,288.355774,300.135132,0.000000
1952-03-13,288.728912,299.381500,1.833624
1952-03-14,286.535645,299.560883,11.077553
1952-03-15,284.544037,303.508148,0.000000
1952-03-16,286.985596,300.016296,0.000000
1952-03-17,289.702209,299.424530,0.749943
1952-03-18,280.662140,294.718292,0.000000
1952-03-19,281.377655,288.401794,0.000000
1952-03-20,279.392181,283.637543,6.835536
1952-03-21,278.701050,284.705139,2.656095
1952-03-22,281.358582,288.942200,20.265987
1952-03-23,285.232208,293.375244,1.422588
1952-03-24,286.863403,297.281891,2.025575
1952-03-25,285.689331,301.088470,0.000000
1952-03-26,284.446625,303.703339,0.000000
1952-03-27,286.489136,300.790527,0.000000
1952-03-28,286.156067,298.295288,0.000000
1952-03-29,288.689178,301.287811,18.907234
1952-03-30,290.638000,301.223206,8.442092
1952-03-31,286.400024,297.442200,1.236335
1952-04-01,283.755157,291.257782,0.000000
1952-04-02,284.568481,292.114319,0.000000
1952-04-03,285.994629,294.787811,0.000000
1952-04-04,289.342346,299.203156,0.283203
1952-04-05,290.683167,301.109985,0.541675
1952-04-06,285.446198,303.571289,0.000000
1952-04-07,284.316681,305.276031,0.000000
1952-04-08,286.869598,304.263306,0.000000
1952-04-09,289.215088,304.213226,0.000000
1952-04-10,282.051697,303.627014,0.000000
1952-04-11,277.563599,290.578522,0.000000
1952-04-12,274.703857,287.204346,0.000000
1952-04-13,276.129608,291.179871,0.000000
1952-04-14,282.505859,297.460114,0.000000
1952-04-15,286.081268,300.420410,0.000000
1952-04-16,288.033752,301.650391,0.000000
1952-04-17,289.027069,301.282257,0.000000
1952-04-18,290.155273,302.386444,0.000000
1952-04-19,291.201233,304.009644,0.000000
1952-04-20,290.184052,303.027710,2.108417
1952-04-21,290.098724,301.176331,1.396495
1952-04-22,289.524475,301.968353,0.423961
1952-04-23,289.676971,301.942017,2.118028
1952-04-24,290.013702,302.375916,0.903610
1952-04-25,288.302094,303.723938,2.511925
1952-04-26,287.381866,303.626923,0.840715
1952-04-27,291.737671,299.318298,16.349752
1952-04-28,292.095703,298.116394,34.170223
1952-04-29,291.663116,296.946991,24.486237
1952-04-30,291.177887,296.113159,5.989432
1952-05-01,292.514496,300.773499,9.083846
1952-05-02,292.452942,301.038177,2.119794
1952-05-03,292.215851,302.623413,0.000000
1952-05-04,292.199432,302.305511,0.000000
1952-05-05,292.819336,302.315918,0.000000
1952-05-06,292.671661,302.599609,0.000000
1952-05-07,293.083405,302.332428,0.000000
1952-05-08,293.047821,301.698853,0.000000
1952-05-09,292.960815,302.250336,0.000000
1952-05-10,293.134918,302.521851,0.000000
1952-05-11,292.501007,301.865662,0.000000
1952-05-12,291.661011,301.824768,0.000000
1952-05-13,291.325562,302.202423,0.000000
1952-05-14,292.114105,302.107483,0.428621
1952-05-15,291.871399,301.464722,0.000000
1952-05-16,293.700653,299.780457,2.689695
1952-05-17,293.262939,299.554230,13.680220
1952-05-18,293.569397,301.207275,25.751057
1952-05-19,292.244507,305.354218,4.472562
1952-05-20,292.313171,303.529144,0.000000
1952-05-21,292.766418,302.387146,1.023377
1952-05-22,293.622528,301.990692,0.533415
1952-05-23,293.398529,301.404541,6.035552
1952-05-24,292.582550,302.177429,0.794220
1952-05-25,292.515411,303.830292,0.000000
1952-05-26,294.282257,303.446686,4.442104
1952-05-27,292.408356,303.978119,0.000000
1952-05-28,292.096558,306.081085,0.000000
1952-05-29,292.806213,306.622253,0.000000
1952-05-30,293.350311,306.704651,0.000000
1952-05-31,294.267822,306.362793,0.786084
1952-06-01,294.331055,304.275818,7.781780
1952-06-02,294.989594,304.048279,3.927643
1952-06-03,293.814819,305.381989,0.000000
1952-06-04,293.758392,307.296478,0.000000
1952-06-05,294.902039,309.113037,0.000000
1952-06-06,296.316254,309.038147,5.916135
1952-06-07,295.623718,306.946198,0.668498
1952-06-08,294.582458,305.934326,0.876103
1952-06-09,295.188843,305.716156,2.421607
1952-06-10,295.009918,303.813660,5.014892
1952-06-11,294.904144,305.784729,0.000000
1952-06-12,295.293793,307.614838,0.000000
1952-06-13,295.963531,307.238800,1.541442
1952-06-14,296.851685,306.867126,0.886034
1952-06-15,295.755249,307.950745,0.000000
1952-06-16,295.077728,308.161377,0.503433
1952-06-17,294.941071,306.765808,0.000000
1952-06-18,294.813202,306.937195,0.000000
1952-06-19,295.358063,306.248016,0.000000
1952-06-20,295.898438,305.813904,0.000000
1952-06-21,295.376251,306.178772,0.000000
1952-06-22,294.783081,307.304077,0.000000
1952-06-23,294.124542,307.487732,0.000000
1952-06-24,295.678284,306.542694,0.806392
1952-06-25,296.873657,305.534027,6.264978
1952-06-26,296.714508,303.883575,4.247021
1952-06-27,296.708466,302.206696,6.772917
1952-06-28,296.373474,298.140808,13.959198
1952-06-29,295.303223,296.209564,21.197166
1952-06-30,295.783508,302.434570,48.993385
1952-07-01,296.682648,304.744690,38.886341
1952-07-02,296.545624,304.066742,6.271218
1952-07-03,296.601807,305.398071,0.811027
1952-07-04,296.109467,305.370239,0.000000
1952-07-05,295.692902,305.772156,0.000000
1952-07-06,295.257599,305.890411,0.000000
1952-07-07,295.016724,305.820862,0.000000
1952-07-08,295.563812,306.015167,0.000000
1952-07-09,296.547791,305.879578,0.000000
1952-07-10,296.875336,304.817352,1.560270
1952-07-11,297.523529,303.851166,10.536699
1952-07-12,296.317719,305.546692,5.608154
1952-07-13,295.923401,305.900940,3.431078
1952-07-14,296.293793,306.266205,0.000000
1952-07-15,296.889374,306.349426,0.000000
1952-07-16,296.297607,306.256409,0.000000
1952-07-17,295.899902,306.390289,0.000000
1952-07-18,295.509644,305.933380,0.000000
1952-07-19,296.097626,306.397095,0.000000
1952-07-20,296.571564,306.555969,0.000000
1952-07-21,296.593414,306.693878,0.000000
1952-07-22,296.752380,306.415039,0.000000
1952-07-23,296.262115,306.066711,0.000000
1952-07-24,295.372467,306.515228,0.000000
1952-07-25,295.634369,304.106262,6.703128
1952-07-26,295.418152,301.759521,12.804761
1952-07-27,295.973938,302.594208,13.834814
1952-07-28,296.596497,305.700317,6.029332
1952-07-29,295.630920,305.619690,0.820673
1952-07-30,294.988373,305.318451,0.318125
1952-07-31,295.394318,306.427765,0.000000
1952-08-01,295.684631,306.039307,0.000000
1952-08-02,294.785431,306.664764,0.000000
1952-08-03,294.414581,306.433777,0.000000
1952-08-04,294.201141,306.115112,0.297414
1952-08-05,294.710602,307.161469,0.000000
1952-08-06,295.121368,307.761169,0.000000
1952-08-07,295.089233,308.023865,0.000000
1952-08-08,295.398529,307.679108,0.000000
1952-08-09,294.679688,307.324951,0.846858
1952-08-10,295.488983,307.644257,0.000000
1952-08-11,295.453247,308.562073,3.273634
1952-08-12,295.831177,308.163910,0.796664
1952-08-13,296.116760,307.053894,3.924130
1952-08-14,297.178375,306.027374,5.374476
1952-08-15,297.811462,304.206512,14.941347
1952-08-16,296.064209,304.617737,5.419496
1952-08-17,296.058289,305.128479,0.635829
1952-08-18,295.792206,306.388641,0.000000
1952-08-19,295.990204,305.535797,3.237019
1952-08-20,296.984894,303.300903,6.920969
1952-08-21,296.615570,301.090057,20.834558
1952-08-22,297.088654,301.664459,14.949370
1952-08-23,296.069214,303.031372,1.018112
1952-08-24,295.546753,303.338043,0.000000
1952-08-25,295.075928,304.296631,0.423876
1952-08-26,294.606293,304.845123,0.000000
1952-08-27,295.099670,304.878601,0.000000
1952-08-28,295.082062,305.102600,0.000000
1952-08-29,293.712891,302.840851,0.000000
1952-08-30,293.126404,303.338013,0.000000
1952-08-31,293.733185,303.444824,0.529709
1952-09-01,293.554413,304.226257,0.000000
1952-09-02,292.781097,305.843231,0.800878
1952-09-03,294.377258,306.644226,3.112461
1952-09-04,295.520660,306.610718,20.963106
1952-09-05,295.396790,304.969116,13.285650
1952-09-06,294.604156,303.766663,23.741669
1952-09-07,292.801270,300.830536,23.268572
1952-09-08,294.299561,300.760193,35.809422
1952-09-09,293.855774,300.869629,6.599543
1952-09-10,293.726776,301.519623,2.057339
1952-09-11,292.448212,302.192230,3.593507
1952-09-12,291.720612,302.649445,0.000000
1952-09-13,293.027283,303.271545,0.000000
1952-09-14,295.055786,304.279968,0.393085
1952-09-15,296.094147,304.787201,1.555783
1952-09-16,297.047272,304.732452,4.192815
1952-09-17,294.181763,302.999298,10.073370
1952-09-18,287.212433,296.950287,6.640635
1952-09-19,285.508881,295.532837,2.707846
1952-09-20,284.876740,300.481415,0.000000
1952-09-21,284.192352,302.770996,0.000000
1952-09-22,284.713623,303.548309,0.000000
1952-09-23,285.014679,303.552032,0.926599
1952-09-24,286.054688,304.954529,0.000000
1952-09-25,286.546051,305.150421,0.000000
1952-09-26,287.240112,303.236725,0.000000
1952-09-27,287.229126,303.720947,0.000000
1952-09-28,289.193146,305.444641,0.000000
1952-09-29,289.712494,305.420502,0.000000
1952-09-30,289.265564,303.621613,0.000000
1952-10-01,290.576782,303.926697,0.000000
1952-10-02,292.701080,305.045044,0.000000
1952-10-03,292.480164,306.203247,0.000000
1952-10-04,291.985840,306.336517,0.000000
1952-10-05,292.066284,305.010925,0.000000
1952-10-06,293.839966,304.259735,0.000000
1952-10-07,292.403259,299.446350,26.704666
1952-10-08,290.092194,297.301270,114.067322
1952-10-09,290.147095,298.265839,83.164566
1952-10-10,292.369019,301.490601,10.002386
1952-10-11,294.779877,302.924988,0.000000
1952-10-12,294.360138,302.470917,0.000000
1952-10-13,292.067993,301.964233,0.394404
1952-10-14,290.369080,302.288116,0.000000
1952-10-15,290.073212,301.544312,0.000000
1952-10-16,290.162628,301.599091,1.075463
1952-10-17,290.874603,299.586914,0.000000
1952-10-18,289.644745,296.485504,0.000000
1952-10-19,284.877441,297.902710,0.000000
1952-10-20,291.157349,300.759796,0.000000
1952-10-21,292.225128,302.513000,0.000000
1952-10-22,291.637634,301.992432,0.000000
1952-10-23,292.725494,300.157898,0.000000
1952-10-24,291.987122,297.884705,24.030537
1952-10-25,286.277039,300.094696,1.498856
1952-10-26,288.740967,300.641418,0.000000
1952-10-27,291.426239,300.624695,0.000000
1952-10-28,291.877319,301.605255,3.424098
1952-10-29,291.243347,299.958221,2.164831
1952-10-30,287.334564,297.313202,6.422310
1952-10-31,285.762177,294.780365,0.000000
1952-11-01,284.793488,291.084076,5.092175
1952-11-02,283.016998,293.551331,0.000000
1952-11-03,288.834625,297.901154,3.823779
1952-11-04,283.962494,293.753906,19.102577
1952-11-05,278.646301,294.495819,0.000000
1952-11-06,279.684692,290.021973,0.000000
1952-11-07,280.141266,287.664520,0.000000
