#Variables:
#tasmin_NorESM1-M_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_NorESM1-M_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_NorESM1-M_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_NorESM1-M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)"
""
yyyy-mm-dd,tasmin_NorESM1-M_historical(K),tasmax_NorESM1-M_historical(K),pr_NorESM1-M_historical(mm)
1951-08-16,296.378479,308.843292,0.000000
1951-08-17,295.668243,307.333130,2.755916
1951-08-18,295.160248,306.861328,0.915577
1951-08-19,295.597290,307.814270,0.895175
1951-08-20,297.216125,306.720032,6.674868
1951-08-21,296.474060,305.470795,5.921509
1951-08-22,296.534119,305.279266,6.570637
1951-08-23,296.111542,306.096008,3.257219
1951-08-24,297.154022,308.576111,1.679008
1951-08-25,297.324402,309.500824,0.000000
1951-08-26,297.585236,310.081207,0.000000
1951-08-27,297.707123,309.588379,0.000000
1951-08-28,295.312256,308.759338,0.000000
1951-08-29,295.133667,308.558014,0.000000
1951-08-30,296.612122,310.134644,0.000000
1951-08-31,295.451660,311.174774,0.286869
1951-09-01,296.752747,308.561035,1.736334
1951-09-02,295.381470,305.917145,0.286592
1951-09-03,295.196320,306.534607,0.844926
1951-09-04,296.760559,309.235260,0.849728
1951-09-05,298.044891,310.619476,5.493471
1951-09-06,292.083282,302.217499,53.312351
1951-09-07,292.895142,301.661438,2.453835
1951-09-08,290.651917,303.081879,0.000000
1951-09-09,291.318359,304.192413,0.000000
1951-09-10,291.902832,305.457306,0.000000
1951-09-11,292.694397,304.352142,0.000000
1951-09-12,292.889160,303.622894,0.000000
1951-09-13,292.918274,304.977875,0.000000
1951-09-14,294.106323,303.814789,0.000000
1951-09-15,293.800018,304.033356,0.000000
1951-09-16,293.412994,304.263458,0.000000
1951-09-17,292.304718,306.788757,0.000000
1951-09-18,294.724609,308.017487,0.000000
1951-09-19,296.621307,308.184143,0.000000
1951-09-20,297.161804,306.779388,0.000000
1951-09-21,295.728668,305.592316,2.358961
1951-09-22,294.502625,304.982819,1.284222
1951-09-23,294.761871,304.195099,1.555783
1951-09-24,294.265991,305.048553,0.541245
1951-09-25,293.586273,304.450256,1.796141
1951-09-26,292.906464,303.283844,0.795122
1951-09-27,292.232086,303.641144,0.000000
1951-09-28,293.838440,306.794891,0.000000
1951-09-29,294.351044,307.109467,0.000000
1951-09-30,293.979340,304.795746,0.943826
1951-10-01,290.739899,303.765350,0.000000
1951-10-02,288.786316,305.634735,0.000000
1951-10-03,288.641205,306.929596,0.000000
1951-10-04,289.955963,307.179474,0.000000
1951-10-05,292.485168,306.931244,0.000000
1951-10-06,293.256134,304.219482,0.000000
1951-10-07,288.580719,303.284241,0.000000
1951-10-08,287.313629,304.776520,0.000000
1951-10-09,288.808838,306.791046,0.000000
1951-10-10,290.777405,306.689850,0.000000
1951-10-11,290.682281,306.965118,0.000000
1951-10-12,291.040497,307.019928,0.000000
1951-10-13,293.031616,306.705902,0.911394
1951-10-14,293.502319,304.828949,1.395709
1951-10-15,286.241455,301.524109,0.000000
1951-10-16,282.198914,301.594513,0.000000
1951-10-17,284.027954,304.357269,0.000000
1951-10-18,285.939148,304.725067,0.000000
1951-10-19,285.756989,304.771912,0.000000
1951-10-20,287.156311,305.158875,0.000000
1951-10-21,288.995636,305.304810,0.000000
1951-10-22,290.082214,303.701935,0.000000
1951-10-23,288.308197,302.240723,0.000000
1951-10-24,287.218658,304.223358,0.000000
1951-10-25,289.221436,303.363342,0.000000
1951-10-26,288.088287,299.296387,7.085492
1951-10-27,292.067993,303.677917,0.000000
1951-10-28,291.553162,302.634430,7.826715
1951-10-29,291.091217,300.438660,19.152493
1951-10-30,289.872620,297.396820,14.229897
1951-10-31,287.761475,291.580597,1.854745
1951-11-01,288.217316,295.050262,1.074352
1951-11-02,282.582275,295.272705,4.346666
1951-11-03,273.214508,280.493164,0.565159
1951-11-04,269.886047,286.077881,0.000000
1951-11-05,275.115265,291.264313,0.000000
1951-11-06,277.358307,295.401062,0.000000
1951-11-07,277.485657,287.585785,0.000000
1951-11-08,274.148987,284.953552,0.000000
1951-11-09,273.719482,289.871887,0.000000
1951-11-10,278.547302,294.731903,0.000000
1951-11-11,280.713989,300.393341,0.000000
1951-11-12,284.976044,301.215027,0.000000
1951-11-13,285.214935,300.700104,0.000000
1951-11-14,288.422882,299.412964,2.659815
1951-11-15,286.662750,296.878510,2.916527
1951-11-16,282.210815,293.517029,0.000000
1951-11-17,281.154816,291.636261,0.000000
1951-11-18,278.166412,296.659119,0.000000
1951-11-19,283.932037,299.180237,0.000000
1951-11-20,279.073181,297.637054,0.000000
1951-11-21,284.605469,300.445374,0.000000
1951-11-22,285.458496,294.111450,0.659802
1951-11-23,277.358429,296.419830,0.000000
1951-11-24,282.138824,300.385895,0.000000
1951-11-25,285.719238,302.999969,0.000000
1951-11-26,285.135498,296.158478,0.000000
1951-11-27,278.051575,298.925690,0.464117
1951-11-28,283.530609,300.121002,0.000000
1951-11-29,282.058990,298.541046,0.000000
1951-11-30,281.481384,297.270111,0.000000
1951-12-01,281.242004,296.794220,0.000000
1951-12-02,284.708160,295.102142,0.000000
1951-12-03,283.788849,294.161285,5.671117
1951-12-04,275.964691,291.273529,4.091922
1951-12-05,270.696899,281.729797,0.000000
1951-12-06,268.408203,283.006927,0.000000
1951-12-07,269.703949,288.666595,0.000000
1951-12-08,271.410736,286.773193,0.000000
1951-12-09,270.755707,289.437439,0.000000
1951-12-10,274.346100,293.152618,0.000000
1951-12-11,282.947113,297.871582,0.000000
1951-12-12,286.957397,297.998260,0.415353
1951-12-13,281.889130,293.247223,0.000000
1951-12-14,276.304626,292.445404,0.992853
1951-12-15,283.518250,292.017029,20.057074
1951-12-16,281.487793,289.788971,11.458701
1951-12-17,277.598877,286.889832,3.757307
1951-12-18,279.401489,284.309784,6.412708
1951-12-19,281.007782,284.755096,2.913303
1951-12-20,283.894806,288.234467,21.318380
1951-12-21,280.159485,289.750580,8.473417
1951-12-22,280.585632,285.596008,30.873976
1951-12-23,277.605530,287.240845,1.073212
1951-12-24,274.978851,284.275116,0.000000
1951-12-25,270.047150,285.046661,0.000000
1951-12-26,271.631042,286.582855,0.000000
1951-12-27,278.928314,292.733215,0.000000
1951-12-28,283.110413,289.283966,1.877341
1951-12-29,272.543457,288.100952,0.000000
1951-12-30,274.839020,289.536926,0.000000
1951-12-31,280.511658,290.605133,0.000000
1952-01-01,282.956238,295.847839,0.000000
1952-01-02,284.258972,290.575958,5.391653
1952-01-03,281.204498,289.840729,9.446182
1952-01-04,272.024841,286.147888,12.433454
1952-01-05,270.491455,274.810333,0.000000
1952-01-06,271.460907,275.055756,0.000000
1952-01-07,269.344574,275.719055,0.000000
1952-01-08,273.050751,288.634644,0.000000
1952-01-09,271.806702,284.617767,0.000000
1952-01-10,272.957489,282.616760,0.000000
1952-01-11,268.902222,280.157135,0.000000
1952-01-12,271.031342,276.064545,10.208596
1952-01-13,274.601593,286.567078,2.216330
1952-01-14,273.038696,288.939484,0.000000
1952-01-15,276.187408,286.432343,0.000000
1952-01-16,275.780670,282.873199,1.688707
1952-01-17,271.631439,285.405334,0.000000
1952-01-18,273.798248,287.042999,0.000000
1952-01-19,280.436340,296.801636,0.000000
1952-01-20,283.917114,297.051056,0.000000
1952-01-21,285.487762,292.924164,1.587677
1952-01-22,286.646851,294.479828,0.000000
1952-01-23,287.962708,296.151184,0.611071
1952-01-24,280.104340,294.192383,0.000000
1952-01-25,273.273590,285.248627,0.000000
1952-01-26,277.886688,292.124634,2.535748
1952-01-27,280.484344,287.877594,6.493915
1952-01-28,276.186005,283.037231,8.030148
1952-01-29,277.449951,293.475250,3.795449
1952-01-30,282.786346,290.673126,0.000000
1952-01-31,273.902832,286.567902,0.000000
1952-02-01,265.364136,280.642059,0.000000
1952-02-02,266.106964,281.089722,0.000000
1952-02-03,273.221130,282.679077,0.000000
1952-02-04,273.792297,283.502106,13.193293
1952-02-05,267.125336,275.310211,2.924908
1952-02-06,270.682281,280.252777,0.000000
1952-02-07,271.882507,285.482300,0.000000
1952-02-08,271.932648,281.584045,0.000000
1952-02-09,266.111481,276.420654,0.000000
1952-02-10,266.819794,275.320129,0.000000
1952-02-11,268.911621,280.328644,0.000000
1952-02-12,270.362427,279.207733,0.000000
1952-02-13,270.611816,283.031189,0.000000
1952-02-14,271.619507,284.190369,0.000000
1952-02-15,272.462189,287.117920,0.000000
1952-02-16,276.903168,286.837158,0.000000
1952-02-17,278.031250,288.281372,0.000000
1952-02-18,281.541046,288.974884,1.171681
1952-02-19,283.439667,290.744629,4.444082
1952-02-20,283.409241,292.174438,5.441323
1952-02-21,282.919495,290.321350,0.842318
1952-02-22,278.914795,287.257385,1.015994
1952-02-23,275.605011,293.004120,0.000000
1952-02-24,276.770355,293.862518,0.000000
1952-02-25,280.918976,295.170288,0.000000
1952-02-26,285.821259,300.196747,0.000000
1952-02-27,276.998260,294.721985,5.518583
1952-02-28,271.770538,283.855835,0.000000
1952-02-29,272.484406,285.729675,0.000000
1952-03-01,273.198273,287.603485,0.000000
1952-03-02,275.810394,290.103607,0.000000
1952-03-03,280.848877,294.799347,0.000000
1952-03-04,283.617706,299.248444,0.000000
1952-03-05,284.633240,300.792175,0.000000
1952-03-06,286.821625,298.496124,0.000000
1952-03-07,288.406738,300.270111,0.000000
1952-03-08,286.939362,301.190918,0.000000
1952-03-09,286.104828,301.140472,0.000000
1952-03-10,287.767578,299.000488,0.000000
1952-03-11,274.352509,292.958252,0.000000
1952-03-12,268.200043,284.033356,0.000000
1952-03-13,273.629425,288.832214,0.000000
1952-03-14,278.052307,292.257751,0.000000
1952-03-15,281.379059,298.108063,0.000000
1952-03-16,283.287201,298.777710,0.000000
1952-03-17,287.529938,293.194702,0.000000
1952-03-18,282.096130,291.695618,0.000000
1952-03-19,278.020111,286.869598,0.000000
1952-03-20,274.745728,285.131744,0.000000
1952-03-21,276.955505,288.318573,0.000000
1952-03-22,276.858429,291.960632,0.000000
1952-03-23,277.627289,294.013062,0.000000
1952-03-24,279.586029,295.902496,0.000000
1952-03-25,281.528381,298.102661,0.000000
1952-03-26,281.343994,295.788025,0.000000
1952-03-27,283.172028,292.675293,0.000000
1952-03-28,284.176575,296.635437,2.312096
1952-03-29,283.433716,295.492371,0.000000
1952-03-30,280.785767,294.849731,0.000000
1952-03-31,282.654480,297.541382,0.000000
1952-04-01,284.550629,300.354675,0.000000
1952-04-02,285.136444,301.435730,0.000000
1952-04-03,285.258911,296.910217,0.000000
1952-04-04,286.776276,295.709381,0.000000
1952-04-05,287.268280,298.359985,0.000000
1952-04-06,289.149628,302.129028,0.000000
1952-04-07,289.376923,299.955261,0.000000
1952-04-08,290.307007,297.113373,0.000000
1952-04-09,285.081665,295.221619,0.000000
1952-04-10,280.441742,297.751709,0.000000
1952-04-11,279.922821,300.381500,0.000000
1952-04-12,281.953644,298.998016,0.000000
1952-04-13,286.869720,294.460602,0.328821
1952-04-14,286.337524,298.106842,7.633861
1952-04-15,285.592743,303.517975,0.000000
1952-04-16,285.214447,304.785797,0.000000
1952-04-17,285.543182,304.754639,0.000000
1952-04-18,286.395386,302.237457,0.000000
1952-04-19,285.965393,300.922302,0.000000
1952-04-20,285.656067,302.396973,0.000000
1952-04-21,285.561798,303.946472,0.000000
1952-04-22,286.057404,306.032379,0.000000
1952-04-23,287.490662,302.924622,0.000000
1952-04-24,287.450317,303.061951,0.000000
1952-04-25,290.814606,300.942444,0.000000
1952-04-26,290.807922,302.600708,0.441058
1952-04-27,288.644135,303.473083,0.000000
1952-04-28,290.360474,300.770630,0.000000
1952-04-29,291.025909,302.495850,0.406069
1952-04-30,293.166504,307.425568,0.588844
1952-05-01,287.050690,304.461853,0.000000
1952-05-02,284.691620,302.286835,0.000000
1952-05-03,287.470093,299.062744,0.000000
1952-05-04,290.699982,297.143097,9.932075
1952-05-05,290.008972,296.476166,8.759477
1952-05-06,286.836487,292.798492,6.176064
1952-05-07,287.080780,294.783966,0.000000
1952-05-08,290.930359,295.568634,16.111139
1952-05-09,291.658173,298.949432,3.939511
1952-05-10,293.667358,303.797485,1.435772
1952-05-11,293.529144,301.813354,0.714857
1952-05-12,293.037109,301.133667,4.786911
1952-05-13,293.068207,300.937897,0.000000
1952-05-14,293.148590,300.561523,0.000000
1952-05-15,293.626801,300.691528,0.833148
1952-05-16,293.350159,299.885864,0.000000
1952-05-17,293.247742,299.631958,0.000000
1952-05-18,292.742737,300.955170,0.000000
1952-05-19,292.287476,303.683289,0.000000
1952-05-20,292.469849,304.169006,0.000000
1952-05-21,292.967194,306.441071,0.000000
1952-05-22,293.663452,307.345093,5.798694
1952-05-23,292.877960,306.342346,13.724474
1952-05-24,293.227661,304.214355,19.753017
1952-05-25,294.096802,299.093475,31.592770
1952-05-26,292.881592,296.295624,27.106079
1952-05-27,293.602325,296.977844,10.642826
1952-05-28,293.846649,300.832886,25.575161
1952-05-29,293.430389,303.942474,8.557642
1952-05-30,293.387482,306.666443,0.000000
1952-05-31,293.061279,305.774872,0.000000
1952-06-01,291.125427,299.631073,3.052876
1952-06-02,292.680206,299.507935,1.034376
1952-06-03,292.574310,301.378357,3.949154
1952-06-04,292.029327,302.410736,1.002797
1952-06-05,292.498016,302.371979,0.000000
1952-06-06,293.349945,306.655701,0.000000
1952-06-07,294.866638,306.132721,5.065337
1952-06-08,295.533997,305.913422,1.850222
1952-06-09,295.743988,306.492859,0.000000
1952-06-10,295.942780,307.470520,0.000000
1952-06-11,295.951111,308.326935,0.000000
1952-06-12,295.480682,307.224152,0.000000
1952-06-13,296.278046,305.871857,0.000000
1952-06-14,295.512512,305.213196,0.000000
1952-06-15,294.941071,302.990814,0.000000
1952-06-16,294.793854,304.587097,0.000000
1952-06-17,294.945709,305.913849,0.000000
1952-06-18,294.645508,306.012634,0.000000
1952-06-19,293.771637,305.556641,0.000000
1952-06-20,294.174103,305.885193,0.000000
1952-06-21,295.068207,306.634033,0.000000
1952-06-22,296.085175,307.536835,1.434872
1952-06-23,297.190582,307.920624,2.388268
1952-06-24,297.414337,307.280457,4.474397
1952-06-25,297.290100,307.384552,6.526843
1952-06-26,298.252533,307.660736,6.264978
1952-06-27,297.143433,306.542694,6.134582
1952-06-28,297.065552,306.147064,0.000000
1952-06-29,296.284790,303.889465,1.267817
1952-06-30,294.771210,302.460632,0.000000
1952-07-01,293.636078,304.234955,0.000000
1952-07-02,294.031311,306.120483,0.000000
1952-07-03,294.419678,306.923309,0.000000
1952-07-04,294.860901,307.882385,0.000000
1952-07-05,294.207825,308.102509,0.000000
1952-07-06,294.221863,307.373260,0.000000
1952-07-07,295.257233,307.693237,0.000000
1952-07-08,295.837708,307.222321,0.713111
1952-07-09,296.292358,307.582458,0.000000
1952-07-10,295.633301,306.550537,0.000000
1952-07-11,296.097290,306.041260,0.000000
1952-07-12,296.181854,306.029388,0.000000
1952-07-13,296.457275,303.994812,0.000000
1952-07-14,296.816193,303.977661,4.059712
1952-07-15,295.858887,304.054474,1.895586
1952-07-16,295.816132,305.128540,0.812611
1952-07-17,296.278870,305.617737,3.583689
1952-07-18,296.238159,304.161865,6.029332
1952-07-19,295.859711,304.817993,0.000000
1952-07-20,295.060852,304.805878,0.000000
1952-07-21,294.932068,306.217163,0.000000
1952-07-22,294.617767,306.819580,0.000000
1952-07-23,294.841675,305.517395,0.000000
1952-07-24,294.656281,305.203125,1.101701
1952-07-25,294.157806,303.782257,3.763676
1952-07-26,294.176483,302.492676,2.113998
1952-07-27,294.817413,303.973328,1.239514
1952-07-28,295.025391,302.840515,5.935571
1952-07-29,294.880371,304.182648,3.194797
1952-07-30,294.674805,306.401520,0.000000
1952-07-31,295.138763,307.359436,0.000000
1952-08-01,295.265594,310.010406,0.000000
1952-08-02,295.800201,311.544098,0.000000
1952-08-03,296.555908,311.176331,0.444073
1952-08-04,296.966736,308.023865,0.000000
1952-08-05,297.057800,306.899170,0.000000
1952-08-06,295.140594,307.497498,0.283075
1952-08-07,295.179749,308.149048,0.000000
1952-08-08,295.400055,308.260529,0.000000
1952-08-09,295.799072,308.980225,0.000000
1952-08-10,295.735931,308.531952,0.000000
1952-08-11,295.089386,307.211853,0.000000
1952-08-12,294.369385,306.730499,0.307130
1952-08-13,294.909576,307.695435,0.000000
1952-08-14,295.659271,310.017456,0.000000
1952-08-15,296.672516,309.411072,0.000000
1952-08-16,296.422333,307.556488,1.798824
1952-08-17,296.192810,307.965210,0.638778
1952-08-18,295.936462,309.047516,0.000000
1952-08-19,295.043671,309.023163,0.937788
1952-08-20,295.159119,310.607025,1.893326
1952-08-21,297.584961,311.431061,0.000000
1952-08-22,297.311829,311.154114,0.000000
1952-08-23,297.085663,310.674011,0.000000
1952-08-24,297.110901,309.110504,1.887560
1952-08-25,297.777161,308.044922,0.000000
1952-08-26,297.583466,308.094696,0.578883
1952-08-27,298.509796,309.260986,3.061218
1952-08-28,296.981079,310.534576,0.000000
1952-08-29,296.420746,310.221344,0.000000
1952-08-30,296.149780,309.337524,0.000000
1952-08-31,295.143036,308.023956,0.000000
1952-09-01,295.247498,307.325806,0.000000
1952-09-02,295.379517,307.256439,0.456306
1952-09-03,296.269653,308.560028,0.000000
1952-09-04,295.808868,310.307556,0.000000
1952-09-05,295.385590,310.280701,0.000000
1952-09-06,296.372009,307.835205,1.257536
1952-09-07,294.904877,302.226593,31.616798
1952-09-08,294.501770,303.775970,21.964689
1952-09-09,294.749481,301.506927,19.000862
1952-09-10,295.737335,302.353882,3.593507
1952-09-11,295.731689,304.223450,8.514876
1952-09-12,294.845459,304.263550,3.676298
1952-09-13,295.418915,304.817383,0.000000
1952-09-14,295.043182,305.170685,0.000000
1952-09-15,294.336426,305.520996,0.000000
1952-09-16,294.788055,305.971832,0.000000
1952-09-17,295.091614,305.434357,2.117483
1952-09-18,293.421631,305.704102,0.000000
1952-09-19,292.004059,304.253662,0.000000
1952-09-20,291.052246,303.451447,0.000000
1952-09-21,290.410583,305.372711,0.000000
1952-09-22,289.970947,307.291260,0.000000
1952-09-23,290.069061,307.083893,0.000000
1952-09-24,292.481323,307.493286,0.000000
1952-09-25,291.751648,305.838562,0.000000
1952-09-26,283.870026,299.145020,0.000000
1952-09-27,281.644653,293.393921,0.000000
1952-09-28,284.984863,301.054199,0.000000
1952-09-29,285.049713,303.198669,0.000000
1952-09-30,286.076233,304.982605,0.000000
1952-10-01,286.892731,305.917664,0.000000
1952-10-02,288.218933,307.845581,0.288712
1952-10-03,289.899567,308.075317,0.000000
1952-10-04,290.282257,306.228821,0.000000
1952-10-05,290.698914,305.306488,0.000000
1952-10-06,290.733215,304.988922,0.000000
1952-10-07,291.391510,303.183105,0.000000
1952-10-08,289.630676,302.861908,0.000000
1952-10-09,284.938110,302.917999,0.000000
1952-10-10,285.172821,304.393005,0.000000
1952-10-11,286.149139,304.992310,0.000000
1952-10-12,286.580383,304.843933,0.000000
1952-10-13,288.335419,305.455139,0.000000
1952-10-14,288.481079,304.219788,0.000000
1952-10-15,287.703125,304.997040,0.000000
1952-10-16,287.749878,304.657043,0.000000
1952-10-17,287.884552,304.851929,0.000000
1952-10-18,288.366638,304.964264,0.000000
1952-10-19,287.909149,304.804443,0.000000
1952-10-20,287.727264,305.901825,0.000000
1952-10-21,288.167938,306.700623,0.000000
1952-10-22,289.101807,303.936493,0.000000
1952-10-23,286.697388,299.437500,0.000000
1952-10-24,281.545959,297.852783,0.000000
1952-10-25,281.924805,296.914551,0.000000
1952-10-26,280.085236,294.110840,0.000000
1952-10-27,280.068451,293.183716,0.000000
1952-10-28,279.184235,295.791534,0.000000
1952-10-29,279.706177,299.266846,0.000000
1952-10-30,281.221558,299.947021,0.000000
1952-10-31,283.231903,301.896973,0.000000
1952-11-01,283.218353,302.676270,0.000000
1952-11-02,284.932831,304.843750,0.000000
1952-11-03,288.110748,302.486938,0.000000
1952-11-04,281.717010,301.037018,0.000000
1952-11-05,281.954803,296.016541,0.000000
1952-11-06,283.355530,305.156891,0.000000
1952-11-07,285.436981,305.668457,0.000000
1952-11-08,286.016052,305.833588,0.000000
