#Variables:
#rhsmin_bcc-csm1-1_historical(%):Surface Daily Minimum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmin_bcc-csm1-1_historical(%)"
1953-01-31,53.028587
1953-02-01,56.869858
1953-02-02,43.114304
1953-02-03,46.892925
1953-02-04,36.901699
1953-02-05,40.966595
1953-02-06,36.002579
1953-02-07,28.719471
1953-02-08,33.652645
1953-02-09,42.785870
1953-02-10,41.441395
1953-02-11,51.676342
1953-02-12,24.088596
1953-02-13,23.651852
1953-02-14,25.007196
1953-02-15,27.380602
1953-02-16,22.028645
1953-02-17,29.545343
1953-02-18,25.639021
1953-02-19,23.642048
1953-02-20,26.039280
1953-02-21,32.065773
1953-02-22,25.010288
1953-02-23,27.594538
1953-02-24,39.967560
1953-02-25,19.286484
1953-02-26,12.841217
1953-02-27,11.833354
1953-02-28,12.390377
1953-03-01,12.509460
1953-03-02,18.572115
1953-03-03,20.429567
1953-03-04,22.810404
1953-03-05,45.017162
1953-03-06,41.456726
1953-03-07,31.888996
1953-03-08,35.271969
1953-03-09,37.350548
1953-03-10,61.053425
1953-03-11,62.293987
1953-03-12,72.685989
1953-03-13,83.153404
1953-03-14,69.725975
1953-03-15,40.308365
1953-03-16,33.277718
1953-03-17,42.530182
1953-03-18,39.252666
1953-03-19,39.256664
1953-03-20,41.611176
1953-03-21,47.975815
1953-03-22,34.544056
1953-03-23,36.718479
1953-03-24,44.685001
1953-03-25,44.656311
1953-03-26,37.557327
1953-03-27,36.015648
1953-03-28,36.417206
1953-03-29,34.811790
1953-03-30,29.480669
1953-03-31,29.775578
1953-04-01,43.394379
1953-04-02,40.406082
1953-04-03,40.736938
1953-04-04,38.124973
1953-04-05,30.701710
1953-04-06,31.309898
1953-04-07,33.053364
1953-04-08,32.872559
1953-04-09,29.615423
1953-04-10,22.942032
1953-04-11,23.384119
1953-04-12,27.101013
1953-04-13,30.712784
1953-04-14,24.323975
1953-04-15,14.754803
1953-04-16,16.083292
1953-04-17,17.152365
1953-04-18,48.919518
1953-04-19,44.011005
1953-04-20,39.705578
1953-04-21,38.693626
1953-04-22,46.214977
1953-04-23,41.259224
1953-04-24,20.282612
1953-04-25,11.908293
1953-04-26,10.792195
1953-04-27,10.403056
1953-04-28,21.370371
1953-04-29,17.467777
1953-04-30,19.512177
1953-05-01,39.027348
1953-05-02,26.737160
1953-05-03,26.725464
1953-05-04,30.539354
1953-05-05,37.112030
1953-05-06,38.865841
1953-05-07,45.880333
1953-05-08,55.018055
1953-05-09,52.944958
1953-05-10,48.002178
1953-05-11,46.298534
1953-05-12,49.509327
1953-05-13,48.053837
1953-05-14,41.128223
1953-05-15,48.671711
1953-05-16,52.810863
1953-05-17,54.418049
1953-05-18,50.932228
1953-05-19,46.279182
1953-05-20,36.208649
1953-05-21,36.292053
1953-05-22,47.393944
1953-05-23,58.853798
1953-05-24,56.559784
1953-05-25,52.530350
1953-05-26,41.082348
1953-05-27,40.068489
1953-05-28,39.925869
1953-05-29,41.108395
1953-05-30,46.066280
1953-05-31,52.986877
1953-06-01,48.867336
1953-06-02,44.169121
1953-06-03,41.879726
1953-06-04,39.971004
1953-06-05,39.112312
1953-06-06,41.317265
1953-06-07,44.470291
1953-06-08,48.826843
1953-06-09,46.982719
1953-06-10,43.559772
1953-06-11,37.214817
1953-06-12,33.770748
1953-06-13,31.450766
1953-06-14,28.382467
1953-06-15,27.156628
1953-06-16,31.040955
1953-06-17,32.377888
1953-06-18,29.290342
1953-06-19,28.809540
1953-06-20,33.423206
1953-06-21,31.811941
1953-06-22,29.353884
1953-06-23,26.752867
1953-06-24,28.381460
1953-06-25,26.308977
1953-06-26,28.379709
1953-06-27,29.175125
1953-06-28,33.899307
1953-06-29,47.426155
1953-06-30,57.043644
1953-07-01,66.432777
1953-07-02,59.199718
1953-07-03,57.261745
1953-07-04,55.853512
1953-07-05,56.250839
1953-07-06,51.209385
1953-07-07,47.733852
1953-07-08,47.676590
1953-07-09,43.388687
1953-07-10,42.675564
1953-07-11,39.410049
1953-07-12,33.439289
1953-07-13,30.980925
1953-07-14,34.873260
1953-07-15,52.027565
1953-07-16,46.932808
1953-07-17,46.179790
1953-07-18,48.318249
1953-07-19,52.059677
1953-07-20,46.976673
1953-07-21,38.616768
1953-07-22,37.842583
1953-07-23,38.776772
1953-07-24,44.176765
1953-07-25,44.571129
1953-07-26,41.554241
1953-07-27,39.033356
1953-07-28,36.569817
1953-07-29,36.126144
1953-07-30,38.132504
1953-07-31,38.015812
1953-08-01,39.197258
1953-08-02,41.717411
1953-08-03,30.561646
1953-08-04,29.695835
1953-08-05,31.829952
1953-08-06,33.158802
1953-08-07,36.878754
1953-08-08,35.215435
1953-08-09,34.319153
1953-08-10,32.563984
1953-08-11,32.055092
1953-08-12,33.713043
1953-08-13,37.604214
1953-08-14,35.366436
1953-08-15,31.529531
1953-08-16,32.147850
1953-08-17,36.037067
1953-08-18,42.484818
1953-08-19,41.269630
1953-08-20,39.611897
1953-08-21,41.705624
1953-08-22,43.337605
1953-08-23,39.617512
1953-08-24,41.309860
1953-08-25,43.453598
1953-08-26,43.881107
1953-08-27,49.597172
1953-08-28,54.657528
1953-08-29,50.872280
1953-08-30,47.911816
1953-08-31,45.562134
1953-09-01,39.350147
1953-09-02,37.807552
1953-09-03,37.570240
1953-09-04,37.107304
1953-09-05,37.051533
1953-09-06,40.316154
1953-09-07,41.897995
1953-09-08,42.908588
1953-09-09,43.487473
1953-09-10,44.575439
1953-09-11,56.060265
1953-09-12,55.651394
1953-09-13,49.039536
1953-09-14,42.129391
1953-09-15,39.336433
1953-09-16,36.955761
1953-09-17,37.457336
1953-09-18,36.077328
1953-09-19,39.988827
1953-09-20,52.757912
1953-09-21,36.341949
1953-09-22,31.831224
1953-09-23,29.003347
1953-09-24,28.827894
1953-09-25,27.615519
1953-09-26,29.784269
1953-09-27,31.870703
1953-09-28,33.402767
1953-09-29,31.556414
1953-09-30,32.524864
1953-10-01,31.688606
1953-10-02,30.259144
1953-10-03,26.761478
1953-10-04,21.824827
1953-10-05,20.271095
1953-10-06,20.900900
1953-10-07,23.332605
1953-10-08,35.846077
1953-10-09,27.494621
1953-10-10,27.325718
1953-10-11,28.164701
1953-10-12,28.993696
1953-10-13,28.874741
1953-10-14,30.912989
1953-10-15,32.162495
1953-10-16,35.040333
1953-10-17,38.557724
1953-10-18,43.071804
1953-10-19,52.078228
1953-10-20,48.819309
1953-10-21,46.144852
1953-10-22,44.985714
1953-10-23,46.076801
1953-10-24,50.941780
1953-10-25,32.744370
1953-10-26,30.292263
1953-10-27,29.788467
1953-10-28,25.135471
1953-10-29,22.746202
1953-10-30,23.955257
1953-10-31,27.128664
1953-11-01,28.438633
1953-11-02,31.958363
1953-11-03,37.650417
1953-11-04,57.366905
1953-11-05,77.854095
1953-11-06,49.451523
1953-11-07,43.591034
1953-11-08,42.875042
1953-11-09,42.486103
1953-11-10,41.299404
1953-11-11,43.843361
1953-11-12,30.495577
1953-11-13,26.411722
1953-11-14,25.188053
1953-11-15,24.086399
1953-11-16,24.860666
1953-11-17,29.323647
1953-11-18,28.355919
1953-11-19,28.796133
1953-11-20,29.810062
1953-11-21,31.576704
1953-11-22,45.669960
1953-11-23,34.732693
1953-11-24,28.129524
1953-11-25,30.805115
1953-11-26,38.679619
1953-11-27,33.616146
1953-11-28,58.843418
1953-11-29,52.909000
1953-11-30,47.784466
1953-12-01,47.525944
1953-12-02,45.828690
1953-12-03,44.067909
1953-12-04,38.532665
1953-12-05,34.709587
1953-12-06,30.659517
1953-12-07,24.631811
1953-12-08,27.414989
1953-12-09,33.886051
1953-12-10,28.212063
1953-12-11,41.328182
1953-12-12,27.385738
1953-12-13,18.358265
1953-12-14,14.650933
1953-12-15,20.853210
1953-12-16,22.054018
1953-12-17,23.464037
1953-12-18,23.298634
1953-12-19,17.678722
1953-12-20,11.978134
1953-12-21,14.503439
1953-12-22,18.292107
1953-12-23,20.354355
1953-12-24,19.387768
1953-12-25,15.011991
1953-12-26,11.277921
1953-12-27,15.523569
1953-12-28,8.456898
1953-12-29,8.552515
1953-12-30,15.759995
1953-12-31,18.436207
1954-01-01,22.610235
1954-01-02,15.253467
1954-01-03,15.486535
1954-01-04,17.505384
1954-01-05,20.877970
1954-01-06,23.599709
1954-01-07,25.067154
1954-01-08,27.747084
1954-01-09,56.140720
1954-01-10,43.582996
1954-01-11,35.818447
1954-01-12,35.845486
1954-01-13,47.044250
1954-01-14,51.194489
1954-01-15,72.062866
1954-01-16,60.088638
1954-01-17,55.057819
1954-01-18,58.187157
1954-01-19,62.244934
1954-01-20,60.521591
1954-01-21,51.964664
1954-01-22,66.527000
1954-01-23,60.670002
1954-01-24,38.968689
1954-01-25,40.767448
1954-01-26,46.392960
1954-01-27,44.163132
1954-01-28,40.699772
1954-01-29,43.975094
1954-01-30,36.078358
1954-01-31,38.817337
1954-02-01,53.635754
1954-02-02,42.803604
1954-02-03,27.847055
1954-02-04,34.627636
1954-02-05,30.691113
1954-02-06,27.175253
1954-02-07,36.425346
1954-02-08,42.997757
1954-02-09,33.859013
1954-02-10,30.828115
1954-02-11,48.488930
1954-02-12,29.739115
1954-02-13,37.738556
1954-02-14,43.779087
1954-02-15,37.161785
1954-02-16,31.669699
1954-02-17,28.315100
1954-02-18,32.098469
1954-02-19,26.381367
1954-02-20,26.285398
1954-02-21,20.157701
1954-02-22,19.423536
1954-02-23,22.451101
1954-02-24,41.013168
1954-02-25,29.803080
1954-02-26,13.053119
1954-02-27,14.719949
1954-02-28,32.453571
1954-03-01,29.253782
1954-03-02,33.107769
1954-03-03,27.415880
1954-03-04,25.664873
1954-03-05,24.461613
1954-03-06,32.129486
1954-03-07,24.546148
1954-03-08,17.532631
1954-03-09,16.691332
1954-03-10,19.429605
1954-03-11,18.808458
1954-03-12,14.486449
1954-03-13,13.779119
1954-03-14,22.830711
1954-03-15,33.563999
1954-03-16,31.884169
1954-03-17,23.382710
1954-03-18,22.083385
1954-03-19,30.269581
1954-03-20,51.485905
1954-03-21,52.221214
1954-03-22,54.366177
1954-03-23,64.659737
1954-03-24,60.852329
1954-03-25,67.742134
1954-03-26,46.102928
1954-03-27,42.387276
1954-03-28,34.093658
1954-03-29,37.333157
1954-03-30,28.778847
1954-03-31,28.082529
1954-04-01,34.238136
1954-04-02,36.749786
1954-04-03,31.531433
1954-04-04,30.879593
1954-04-05,27.376989
1954-04-06,26.185911
1954-04-07,25.275881
1954-04-08,30.455032
1954-04-09,35.072037
1954-04-10,38.484974
1954-04-11,44.593769
1954-04-12,52.287151
1954-04-13,56.518646
1954-04-14,52.509754
1954-04-15,52.220047
1954-04-16,59.067272
1954-04-17,57.164074
1954-04-18,52.516186
1954-04-19,25.824389
1954-04-20,21.529974
1954-04-21,26.163681
1954-04-22,40.941219
1954-04-23,19.795261
1954-04-24,18.533543
1954-04-25,23.398960
1954-04-26,22.717375
1954-04-27,27.859348
1954-04-28,26.151411
1954-04-29,15.789434
1954-04-30,15.499185
1954-05-01,28.362986
1954-05-02,29.258598
1954-05-03,29.525238
1954-05-04,33.023170
1954-05-05,24.393417
1954-05-06,24.290770
1954-05-07,49.193279
1954-05-08,47.675529
1954-05-09,37.083836
1954-05-10,26.483650
1954-05-11,28.353685
1954-05-12,37.085922
1954-05-13,37.829727
1954-05-14,40.688812
1954-05-15,37.704098
1954-05-16,40.930317
1954-05-17,48.223511
1954-05-18,51.177372
1954-05-19,45.367035
1954-05-20,26.070744
1954-05-21,23.911318
1954-05-22,24.443609
1954-05-23,26.433498
1954-05-24,26.309994
1954-05-25,23.022951
1954-05-26,24.403332
1954-05-27,29.689878
1954-05-28,43.076950
1954-05-29,56.893284
1954-05-30,38.027588
1954-05-31,23.745234
1954-06-01,24.951479
1954-06-02,31.743853
1954-06-03,48.331085
1954-06-04,31.995737
1954-06-05,30.752295
1954-06-06,31.890640
1954-06-07,35.715157
1954-06-08,26.762711
1954-06-09,26.569311
1954-06-10,26.719818
1954-06-11,26.915232
1954-06-12,28.800737
1954-06-13,30.698923
1954-06-14,32.451569
1954-06-15,42.817535
1954-06-16,24.795773
1954-06-17,23.003452
1954-06-18,23.136635
1954-06-19,24.413956
1954-06-20,37.216290
1954-06-21,36.442944
1954-06-22,35.079128
1954-06-23,36.435787
1954-06-24,38.209072
1954-06-25,40.476341
1954-06-26,47.965725
1954-06-27,49.668095
1954-06-28,49.270046
1954-06-29,49.048458
1954-06-30,46.897388
1954-07-01,47.202038
1954-07-02,49.996624
1954-07-03,51.559063
1954-07-04,60.262630
1954-07-05,54.240318
1954-07-06,49.729172
1954-07-07,49.944099
1954-07-08,52.549473
1954-07-09,54.175720
1954-07-10,53.851166
1954-07-11,52.027504
1954-07-12,48.881210
1954-07-13,40.811874
1954-07-14,35.714924
1954-07-15,28.564219
1954-07-16,24.955061
1954-07-17,25.154701
1954-07-18,28.474730
1954-07-19,29.885862
1954-07-20,32.346813
1954-07-21,33.467503
1954-07-22,35.764542
1954-07-23,43.383308
1954-07-24,46.431797
1954-07-25,43.563904
1954-07-26,43.872780
1954-07-27,43.365318
1954-07-28,43.104794
1954-07-29,49.056351
1954-07-30,57.552670
1954-07-31,52.101204
1954-08-01,49.153999
1954-08-02,46.259697
1954-08-03,45.858620
1954-08-04,44.594540
1954-08-05,44.983982
1954-08-06,46.743256
1954-08-07,47.899651
1954-08-08,46.806320
1954-08-09,41.201538
1954-08-10,35.001259
1954-08-11,32.911518
1954-08-12,31.550081
1954-08-13,31.279314
1954-08-14,29.580055
1954-08-15,29.316799
1954-08-16,29.302820
1954-08-17,31.451681
1954-08-18,31.757477
1954-08-19,28.591314
1954-08-20,25.568491
1954-08-21,25.965099
1954-08-22,28.368368
1954-08-23,28.869921
1954-08-24,25.943323
1954-08-25,21.349951
1954-08-26,18.137440
1954-08-27,21.631233
1954-08-28,25.040747
1954-08-29,25.179964
1954-08-30,23.475342
1954-08-31,25.244518
1954-09-01,26.468603
1954-09-02,28.999201
1954-09-03,30.506582
1954-09-04,32.451042
1954-09-05,35.318329
1954-09-06,37.594349
1954-09-07,31.566511
1954-09-08,26.062645
1954-09-09,23.910313
1954-09-10,21.338894
1954-09-11,22.716894
1954-09-12,25.966209
1954-09-13,22.827957
1954-09-14,22.882399
1954-09-15,37.046532
1954-09-16,42.903591
1954-09-17,44.474712
1954-09-18,33.499672
1954-09-19,28.702623
1954-09-20,29.830559
1954-09-21,28.273888
1954-09-22,27.054182
1954-09-23,27.264410
1954-09-24,27.935213
1954-09-25,27.065422
1954-09-26,26.775707
1954-09-27,29.241135
1954-09-28,30.095299
1954-09-29,26.415071
1954-09-30,20.034081
1954-10-01,19.883591
1954-10-02,21.026628
1954-10-03,34.224525
1954-10-04,34.518909
1954-10-05,35.243847
1954-10-06,51.569248
1954-10-07,63.396938
1954-10-08,57.972443
1954-10-09,53.968845
1954-10-10,66.935608
1954-10-11,75.153366
1954-10-12,69.804924
1954-10-13,60.157463
1954-10-14,61.837833
1954-10-15,61.515923
1954-10-16,57.335289
1954-10-17,53.846939
1954-10-18,50.147144
1954-10-19,36.741894
1954-10-20,33.155563
1954-10-21,32.035625
1954-10-22,32.798271
1954-10-23,36.077137
1954-10-24,38.219116
1954-10-25,33.604473
1954-10-26,34.015724
1954-10-27,30.670090
1954-10-28,27.305822
1954-10-29,30.499292
1954-10-30,23.237453
1954-10-31,24.986444
1954-11-01,27.041712
1954-11-02,33.230347
1954-11-03,39.919487
1954-11-04,40.411160
1954-11-05,38.457878
1954-11-06,38.590137
1954-11-07,41.387737
1954-11-08,36.307892
1954-11-09,35.623070
1954-11-10,38.526775
1954-11-11,40.165668
1954-11-12,29.646982
1954-11-13,31.075684
1954-11-14,31.309599
1954-11-15,31.239902
1954-11-16,25.470055
1954-11-17,25.393959
1954-11-18,45.897442
1954-11-19,55.804119
1954-11-20,56.932522
1954-11-21,44.610950
1954-11-22,39.990971
1954-11-23,46.358032
1954-11-24,53.523392
1954-11-25,42.772820
1954-11-26,38.814304
1954-11-27,27.038698
1954-11-28,31.200632
1954-11-29,42.084393
1954-11-30,36.726536
1954-12-01,31.304014
1954-12-02,34.554066
1954-12-03,35.472519
1954-12-04,42.579262
1954-12-05,42.482227
1954-12-06,41.433151
1954-12-07,28.379850
1954-12-08,28.394222
1954-12-09,29.217779
1954-12-10,26.116615
1954-12-11,27.051485
1954-12-12,14.026495
1954-12-13,14.388067
1954-12-14,21.947374
1954-12-15,30.350847
1954-12-16,28.359274
1954-12-17,28.315273
1954-12-18,40.883873
1954-12-19,43.066315
1954-12-20,42.683247
1954-12-21,43.624557
1954-12-22,27.308701
1954-12-23,31.969234
1954-12-24,40.180920
1954-12-25,28.524632
1954-12-26,15.251070
1954-12-27,18.320902
1954-12-28,20.399540
1954-12-29,23.663149
1954-12-30,14.146227
1954-12-31,16.319809
1955-01-01,26.475029
1955-01-02,21.431192
1955-01-03,24.830734
1955-01-04,21.133694
1955-01-05,15.987064
1955-01-06,18.305988
1955-01-07,15.256644
1955-01-08,13.981358
1955-01-09,15.412858
1955-01-10,16.664158
1955-01-11,19.335798
1955-01-12,22.312943
1955-01-13,24.881954
1955-01-14,14.633094
1955-01-15,14.106580
1955-01-16,13.523900
1955-01-17,16.710814
1955-01-18,12.809390
1955-01-19,15.731801
1955-01-20,11.349981
1955-01-21,12.116401
1955-01-22,12.766159
1955-01-23,15.479378
1955-01-24,18.563679
1955-01-25,20.417133
1955-01-26,34.153141
1955-01-27,42.052948
1955-01-28,35.768337
1955-01-29,29.951649
1955-01-30,22.582027
1955-01-31,19.318815
1955-02-01,22.465687
1955-02-02,19.732304
1955-02-03,12.969248
1955-02-04,11.537866
1955-02-05,13.212769
1955-02-06,17.736355
1955-02-07,17.596872
1955-02-08,18.670168
1955-02-09,16.844749
1955-02-10,15.135885
1955-02-11,16.813469
1955-02-12,13.458599
1955-02-13,14.450964
1955-02-14,6.438488
1955-02-15,7.598079
1955-02-16,9.110683
1955-02-17,14.280228
1955-02-18,56.748413
1955-02-19,57.346764
1955-02-20,39.935917
1955-02-21,48.273125
1955-02-22,54.784042
1955-02-23,43.007908
1955-02-24,40.850689
1955-02-25,32.773296
1955-02-26,28.937639
1955-02-27,28.474476
1955-02-28,23.433058
1955-03-01,19.332920
1955-03-02,23.382235
1955-03-03,27.687773
1955-03-04,22.059317
1955-03-05,18.826797
1955-03-06,19.881329
1955-03-07,30.880232
1955-03-08,45.629494
1955-03-09,47.373859
1955-03-10,54.980183
1955-03-11,35.617531
1955-03-12,39.983318
1955-03-13,51.758934
1955-03-14,51.110310
1955-03-15,54.051804
1955-03-16,51.389484
1955-03-17,57.692986
1955-03-18,45.444054
1955-03-19,36.946644
1955-03-20,34.597496
1955-03-21,31.877274
1955-03-22,29.294254
1955-03-23,23.939621
1955-03-24,12.335511
1955-03-25,12.395928
1955-03-26,19.981615
1955-03-27,27.402008
1955-03-28,48.814636
1955-03-29,38.441628
1955-03-30,28.255995
1955-03-31,29.650043
1955-04-01,41.786980
1955-04-02,50.381439
1955-04-03,40.731007
1955-04-04,36.091877
1955-04-05,33.356182
1955-04-06,34.646072
1955-04-07,40.001633
1955-04-08,39.312542
1955-04-09,38.630444
1955-04-10,32.417393
1955-04-11,31.179424
1955-04-12,21.548296
1955-04-13,24.729635
1955-04-14,49.914471
1955-04-15,55.111393
1955-04-16,61.533100
1955-04-17,51.452389
1955-04-18,48.939255
1955-04-19,47.508652
1955-04-20,47.237453
1955-04-21,51.000710
1955-04-22,53.134373
1955-04-23,30.020014
1955-04-24,17.423279
1955-04-25,17.783512
1955-04-26,54.854340
1955-04-27,66.505836
1955-04-28,67.571541
1955-04-29,63.826271
1955-04-30,64.305962
1955-05-01,50.063065
1955-05-02,50.644703
1955-05-03,50.725002
1955-05-04,51.349487
1955-05-05,51.830631
1955-05-06,48.605152
1955-05-07,48.228779
1955-05-08,49.781803
1955-05-09,51.019794
1955-05-10,39.116913
1955-05-11,26.369125
1955-05-12,26.531677
1955-05-13,27.972376
1955-05-14,28.094496
1955-05-15,30.231689
1955-05-16,42.530205
1955-05-17,40.035927
1955-05-18,40.698524
1955-05-19,40.910564
1955-05-20,36.446323
1955-05-21,39.972206
1955-05-22,34.410145
1955-05-23,24.806290
1955-05-24,25.429203
1955-05-25,32.240910
1955-05-26,40.239723
1955-05-27,42.387924
1955-05-28,43.579681
1955-05-29,44.604973
1955-05-30,46.188866
1955-05-31,58.214825
1955-06-01,63.823784
1955-06-02,54.888500
1955-06-03,52.954021
1955-06-04,48.986668
1955-06-05,53.033276
1955-06-06,40.444782
1955-06-07,39.271332
1955-06-08,38.116093
1955-06-09,39.265938
1955-06-10,53.013840
1955-06-11,47.315380
1955-06-12,44.120358
1955-06-13,44.036926
1955-06-14,43.475685
1955-06-15,43.548779
1955-06-16,42.207821
1955-06-17,41.137184
1955-06-18,36.613914
1955-06-19,34.720875
1955-06-20,36.261543
1955-06-21,38.679531
1955-06-22,44.031517
1955-06-23,52.932495
1955-06-24,52.024410
1955-06-25,45.532692
1955-06-26,44.010983
1955-06-27,40.916302
1955-06-28,42.368019
1955-06-29,39.560524
1955-06-30,36.224117
1955-07-01,36.187534
1955-07-02,34.634960
1955-07-03,36.882957
1955-07-04,43.755341
1955-07-05,44.922558
1955-07-06,45.147892
1955-07-07,48.360668
1955-07-08,44.120522
1955-07-09,44.208340
1955-07-10,50.536488
1955-07-11,45.774200
1955-07-12,47.040218
1955-07-13,46.841602
1955-07-14,42.311813
1955-07-15,38.790394
1955-07-16,40.006748
1955-07-17,35.785736
1955-07-18,36.455978
1955-07-19,46.038361
1955-07-20,46.690018
1955-07-21,45.982281
1955-07-22,45.449471
1955-07-23,39.926994
1955-07-24,38.164001
1955-07-25,35.012154
1955-07-26,32.262875
1955-07-27,32.969135
1955-07-28,34.369949
1955-07-29,40.445679
1955-07-30,38.301861
1955-07-31,36.149281
1955-08-01,31.413942
1955-08-02,31.516239
1955-08-03,29.947725
1955-08-04,27.770380
