#Variables:
#rhsmax_bcc-csm1-1_rcp45(%):Surface Daily Maximum Relative Humidity
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_rhsmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,rhsmax_bcc-csm1-1_rcp45(%)"
2009-01-30,76.654800
2009-01-31,73.720978
2009-02-01,89.186371
2009-02-02,99.859009
2009-02-03,99.752876
2009-02-04,99.558708
2009-02-05,99.597046
2009-02-06,99.562683
2009-02-07,95.786842
2009-02-08,95.688164
2009-02-09,83.643623
2009-02-10,88.444565
2009-02-11,92.273880
2009-02-12,88.155396
2009-02-13,99.550919
2009-02-14,99.848793
2009-02-15,99.980255
2009-02-16,60.793194
2009-02-17,52.105701
2009-02-18,63.367508
2009-02-19,55.993198
2009-02-20,99.917747
2009-02-21,99.894806
2009-02-22,100.000000
2009-02-23,99.898201
2009-02-24,99.870110
2009-02-25,98.225861
2009-02-26,99.881165
2009-02-27,88.491798
2009-02-28,96.384956
2009-03-01,71.326462
2009-03-02,71.020912
2009-03-03,99.185844
2009-03-04,99.790581
2009-03-05,100.000000
2009-03-06,97.721062
2009-03-07,99.181503
2009-03-08,93.281845
2009-03-09,99.198425
2009-03-10,93.480515
2009-03-11,100.000000
2009-03-12,99.620605
2009-03-13,100.000000
2009-03-14,88.344093
2009-03-15,74.020615
2009-03-16,73.978851
2009-03-17,95.474358
2009-03-18,88.031670
2009-03-19,55.952877
2009-03-20,46.597336
2009-03-21,35.048046
2009-03-22,56.673500
2009-03-23,54.728218
2009-03-24,54.845509
2009-03-25,79.809326
2009-03-26,79.944511
2009-03-27,61.015446
2009-03-28,61.745815
2009-03-29,65.867142
2009-03-30,79.938560
2009-03-31,61.990627
2009-04-01,77.670471
2009-04-02,82.532570
2009-04-03,88.915909
2009-04-04,81.740372
2009-04-05,82.838638
2009-04-06,91.036743
2009-04-07,94.125717
2009-04-08,98.623505
2009-04-09,89.698250
2009-04-10,53.971096
2009-04-11,81.699402
2009-04-12,90.607155
2009-04-13,72.474648
2009-04-14,56.699333
2009-04-15,37.342533
2009-04-16,57.782566
2009-04-17,72.103828
2009-04-18,73.681473
2009-04-19,91.353111
2009-04-20,57.134014
2009-04-21,71.497322
2009-04-22,63.313099
2009-04-23,72.095078
2009-04-24,92.958694
2009-04-25,99.132187
2009-04-26,99.633163
2009-04-27,99.671478
2009-04-28,99.602654
2009-04-29,99.649513
2009-04-30,99.676598
2009-05-01,99.588020
2009-05-02,99.648285
2009-05-03,99.581779
2009-05-04,99.620667
2009-05-05,99.464226
2009-05-06,99.452698
2009-05-07,99.416298
2009-05-08,99.628090
2009-05-09,99.679817
2009-05-10,99.689850
2009-05-11,99.651634
2009-05-12,99.665123
2009-05-13,98.115753
2009-05-14,88.719353
2009-05-15,85.343582
2009-05-16,99.372475
2009-05-17,99.267509
2009-05-18,99.180191
2009-05-19,99.403030
2009-05-20,99.541466
2009-05-21,94.987724
2009-05-22,99.186989
2009-05-23,99.547615
2009-05-24,99.580536
2009-05-25,99.552673
2009-05-26,99.341431
2009-05-27,99.245575
2009-05-28,99.554855
2009-05-29,99.262215
2009-05-30,99.406189
2009-05-31,97.364204
2009-06-01,97.793922
2009-06-02,98.455154
2009-06-03,98.040192
2009-06-04,95.643845
2009-06-05,98.162933
2009-06-06,98.493156
2009-06-07,98.963860
2009-06-08,97.810524
2009-06-09,97.763573
2009-06-10,97.877121
2009-06-11,98.321541
2009-06-12,96.750893
2009-06-13,98.411034
2009-06-14,98.473221
2009-06-15,97.104568
2009-06-16,97.363007
2009-06-17,97.372925
2009-06-18,96.885475
2009-06-19,96.161743
2009-06-20,95.272980
2009-06-21,95.450165
2009-06-22,94.798523
2009-06-23,95.435989
2009-06-24,96.871544
2009-06-25,96.639427
2009-06-26,96.976151
2009-06-27,97.713829
2009-06-28,98.561348
2009-06-29,97.699089
2009-06-30,95.967865
2009-07-01,91.865311
2009-07-02,90.811928
2009-07-03,94.234268
2009-07-04,95.963486
2009-07-05,95.816536
2009-07-06,95.248901
2009-07-07,93.983208
2009-07-08,95.075592
2009-07-09,98.512573
2009-07-10,98.349403
2009-07-11,98.492325
2009-07-12,97.296585
2009-07-13,97.240631
2009-07-14,97.386749
2009-07-15,95.384186
2009-07-16,95.428520
2009-07-17,94.427551
2009-07-18,91.364311
2009-07-19,93.288338
2009-07-20,94.250580
2009-07-21,94.261040
2009-07-22,93.631920
2009-07-23,91.022217
2009-07-24,88.096313
2009-07-25,90.456924
2009-07-26,75.776588
2009-07-27,67.313255
2009-07-28,82.280716
2009-07-29,89.660065
2009-07-30,92.251823
2009-07-31,90.454437
2009-08-01,84.222610
2009-08-02,85.661964
2009-08-03,94.524635
2009-08-04,93.465500
2009-08-05,90.565567
2009-08-06,82.317375
2009-08-07,69.925476
2009-08-08,81.019363
2009-08-09,83.012276
2009-08-10,80.541855
2009-08-11,70.059235
2009-08-12,90.352020
2009-08-13,95.393761
2009-08-14,94.275520
2009-08-15,94.061279
2009-08-16,86.941193
2009-08-17,90.386658
2009-08-18,90.393944
2009-08-19,91.572220
2009-08-20,94.612976
2009-08-21,97.046799
2009-08-22,94.195007
2009-08-23,91.216270
2009-08-24,91.990967
2009-08-25,98.000587
2009-08-26,98.053650
2009-08-27,98.782501
2009-08-28,98.910072
2009-08-29,98.925682
2009-08-30,98.904327
2009-08-31,98.804558
2009-09-01,99.081512
2009-09-02,99.205688
2009-09-03,99.063919
2009-09-04,98.479187
2009-09-05,99.090332
2009-09-06,97.576378
2009-09-07,99.053413
2009-09-08,99.190048
2009-09-09,99.193314
2009-09-10,99.162964
2009-09-11,97.834282
2009-09-12,98.380119
2009-09-13,99.404785
2009-09-14,99.333000
2009-09-15,99.457474
2009-09-16,99.470169
2009-09-17,84.624718
2009-09-18,88.075142
2009-09-19,90.250275
2009-09-20,91.258789
2009-09-21,97.312897
2009-09-22,97.283607
2009-09-23,91.116730
2009-09-24,78.388390
2009-09-25,80.882744
2009-09-26,75.880447
2009-09-27,79.323578
2009-09-28,76.388184
2009-09-29,78.564156
2009-09-30,90.800896
2009-10-01,75.851707
2009-10-02,78.045265
2009-10-03,66.342964
2009-10-04,59.443020
2009-10-05,65.241531
2009-10-06,48.963917
2009-10-07,47.917473
2009-10-08,57.929955
2009-10-09,52.817081
2009-10-10,58.678173
2009-10-11,70.460648
2009-10-12,60.496185
2009-10-13,62.295643
2009-10-14,65.619820
2009-10-15,66.873619
2009-10-16,70.831573
2009-10-17,76.718407
2009-10-18,98.429741
2009-10-19,100.000000
2009-10-20,100.000000
2009-10-21,100.000000
2009-10-22,100.000000
2009-10-23,78.294090
2009-10-24,74.164078
2009-10-25,76.611969
2009-10-26,67.503769
2009-10-27,87.542770
2009-10-28,82.247360
2009-10-29,40.695358
2009-10-30,39.933407
2009-10-31,68.325722
2009-11-01,79.989891
2009-11-02,82.111931
2009-11-03,54.017597
2009-11-04,74.226181
2009-11-05,79.396881
2009-11-06,85.133942
2009-11-07,93.462868
2009-11-08,68.621246
2009-11-09,68.487144
2009-11-10,68.270889
2009-11-11,63.185684
2009-11-12,56.942032
2009-11-13,62.237850
2009-11-14,62.264198
2009-11-15,66.682564
2009-11-16,83.781731
2009-11-17,87.670151
2009-11-18,96.335426
2009-11-19,97.577850
2009-11-20,94.848488
2009-11-21,100.000000
2009-11-22,99.976585
2009-11-23,100.000000
2009-11-24,100.000000
2009-11-25,100.000000
2009-11-26,99.872978
2009-11-27,94.520691
2009-11-28,93.677933
2009-11-29,93.646439
2009-11-30,85.291359
2009-12-01,83.432373
2009-12-02,61.517433
2009-12-03,66.770554
2009-12-04,50.761131
2009-12-05,36.775200
2009-12-06,55.005871
2009-12-07,53.569794
2009-12-08,54.884930
2009-12-09,50.982857
2009-12-10,40.564529
2009-12-11,76.347672
2009-12-12,80.969368
2009-12-13,92.803665
2009-12-14,98.888374
2009-12-15,100.000000
2009-12-16,97.373734
2009-12-17,74.949547
2009-12-18,84.990547
2009-12-19,100.000000
2009-12-20,100.000000
2009-12-21,94.435814
2009-12-22,74.092567
2009-12-23,70.784538
2009-12-24,66.043190
2009-12-25,65.125824
2009-12-26,64.330315
2009-12-27,60.930847
2009-12-28,80.187843
2009-12-29,72.021164
2009-12-30,68.005852
2009-12-31,84.618317
2010-01-01,99.328903
2010-01-02,99.967369
2010-01-03,99.965706
2010-01-04,100.000000
2010-01-05,99.923454
2010-01-06,99.617722
2010-01-07,99.681252
2010-01-08,99.839500
2010-01-09,99.376114
2010-01-10,90.116714
2010-01-11,88.612534
2010-01-12,99.562004
2010-01-13,99.706352
2010-01-14,99.966782
2010-01-15,100.000000
2010-01-16,95.178085
2010-01-17,99.903114
2010-01-18,99.917679
2010-01-19,100.000000
2010-01-20,99.906670
2010-01-21,100.000000
2010-01-22,89.390327
2010-01-23,90.347374
2010-01-24,97.176071
2010-01-25,99.842194
2010-01-26,96.625168
2010-01-27,93.416229
2010-01-28,94.027420
2010-01-29,98.635002
2010-01-30,96.394020
2010-01-31,99.640343
2010-02-01,99.922005
2010-02-02,99.872673
2010-02-03,99.519646
2010-02-04,95.821541
2010-02-05,99.918365
2010-02-06,99.573204
2010-02-07,99.458672
2010-02-08,75.865334
2010-02-09,99.892754
2010-02-10,69.756126
2010-02-11,53.271519
2010-02-12,54.291546
2010-02-13,77.136017
2010-02-14,84.315071
2010-02-15,99.850616
2010-02-16,100.000000
2010-02-17,100.000000
2010-02-18,99.849564
2010-02-19,79.626884
2010-02-20,87.822929
2010-02-21,86.957832
2010-02-22,81.665428
2010-02-23,66.102264
2010-02-24,87.665108
2010-02-25,79.581894
2010-02-26,70.198540
2010-02-27,94.230476
2010-02-28,73.736336
2010-03-01,61.023911
2010-03-02,68.189110
2010-03-03,43.404984
2010-03-04,36.805912
2010-03-05,50.297653
2010-03-06,50.025894
2010-03-07,36.536045
2010-03-08,53.204250
2010-03-09,68.872345
2010-03-10,75.038574
2010-03-11,50.375877
2010-03-12,94.901619
2010-03-13,85.292847
2010-03-14,62.744602
2010-03-15,70.004890
2010-03-16,62.777184
2010-03-17,69.499588
2010-03-18,61.156029
2010-03-19,63.557388
2010-03-20,67.969803
2010-03-21,72.796440
2010-03-22,77.228889
2010-03-23,89.069725
2010-03-24,69.604744
2010-03-25,41.612782
2010-03-26,37.342247
2010-03-27,43.010170
2010-03-28,30.192209
2010-03-29,61.717358
2010-03-30,54.680630
2010-03-31,37.318089
2010-04-01,74.297096
2010-04-02,92.410294
2010-04-03,98.705833
2010-04-04,99.653633
2010-04-05,99.514366
2010-04-06,98.548553
2010-04-07,99.577148
2010-04-08,99.407471
2010-04-09,99.595177
2010-04-10,99.655922
2010-04-11,99.450882
2010-04-12,98.661079
2010-04-13,98.737564
2010-04-14,98.652245
2010-04-15,98.776367
2010-04-16,99.549553
2010-04-17,99.205612
2010-04-18,99.289879
2010-04-19,99.274475
2010-04-20,99.658569
2010-04-21,99.607719
2010-04-22,99.548668
2010-04-23,99.308121
2010-04-24,99.179398
2010-04-25,99.633041
2010-04-26,99.657349
2010-04-27,99.423088
2010-04-28,99.584023
2010-04-29,99.330338
2010-04-30,98.638824
2010-05-01,99.669205
2010-05-02,99.688614
2010-05-03,99.670921
2010-05-04,99.415909
2010-05-05,99.443077
2010-05-06,99.636879
2010-05-07,99.461151
2010-05-08,96.811111
2010-05-09,99.466225
2010-05-10,99.670158
2010-05-11,99.533203
2010-05-12,99.655128
2010-05-13,99.631699
2010-05-14,99.620239
2010-05-15,99.415863
2010-05-16,99.255051
2010-05-17,99.429115
2010-05-18,99.227867
2010-05-19,99.217171
2010-05-20,99.217720
2010-05-21,99.530464
2010-05-22,99.184708
2010-05-23,99.215630
2010-05-24,97.943634
2010-05-25,99.332390
2010-05-26,88.943512
2010-05-27,83.697083
2010-05-28,97.109604
2010-05-29,99.183372
2010-05-30,99.181877
2010-05-31,97.822586
2010-06-01,93.083519
2010-06-02,92.648628
2010-06-03,97.900482
2010-06-04,98.759285
2010-06-05,98.979851
2010-06-06,99.140808
2010-06-07,98.165421
2010-06-08,76.079086
2010-06-09,60.877377
2010-06-10,57.853733
2010-06-11,50.005230
2010-06-12,58.331497
2010-06-13,87.703384
2010-06-14,95.380638
2010-06-15,97.709129
2010-06-16,98.720924
2010-06-17,98.638885
2010-06-18,98.640747
2010-06-19,97.416321
2010-06-20,96.598824
2010-06-21,96.719200
2010-06-22,96.943352
2010-06-23,97.161934
2010-06-24,95.806023
2010-06-25,96.497360
2010-06-26,97.048050
2010-06-27,98.140465
2010-06-28,96.890244
2010-06-29,96.535431
2010-06-30,97.321602
2010-07-01,97.088638
2010-07-02,96.921524
2010-07-03,95.670509
2010-07-04,95.910568
2010-07-05,97.748596
2010-07-06,98.386887
2010-07-07,96.982712
2010-07-08,95.562744
2010-07-09,94.649101
2010-07-10,94.541008
2010-07-11,95.290947
2010-07-12,95.812256
2010-07-13,95.836060
2010-07-14,93.990669
2010-07-15,96.149475
2010-07-16,95.316483
2010-07-17,97.528603
2010-07-18,97.109970
2010-07-19,96.228813
2010-07-20,95.480843
2010-07-21,96.860107
2010-07-22,97.647659
2010-07-23,97.702271
2010-07-24,98.202812
2010-07-25,98.672836
2010-07-26,98.563576
2010-07-27,98.879951
2010-07-28,98.662407
2010-07-29,98.571625
2010-07-30,98.583504
2010-07-31,98.898361
2010-08-01,98.365738
2010-08-02,98.728134
2010-08-03,98.713219
2010-08-04,98.297729
2010-08-05,96.865250
2010-08-06,95.023254
2010-08-07,95.111092
2010-08-08,94.735855
2010-08-09,94.929482
2010-08-10,96.904327
2010-08-11,97.663231
2010-08-12,95.123802
2010-08-13,96.239655
2010-08-14,94.262390
2010-08-15,94.000114
2010-08-16,94.487778
2010-08-17,94.101013
2010-08-18,84.724800
2010-08-19,85.860374
2010-08-20,89.042007
2010-08-21,93.986847
2010-08-22,89.664909
2010-08-23,83.563232
2010-08-24,78.764877
2010-08-25,69.208374
2010-08-26,85.303680
2010-08-27,98.648788
2010-08-28,98.872917
2010-08-29,99.188385
2010-08-30,98.972031
2010-08-31,95.813202
2010-09-01,96.396477
2010-09-02,97.791626
2010-09-03,99.066322
2010-09-04,96.373146
2010-09-05,94.165131
2010-09-06,99.066528
2010-09-07,99.110962
2010-09-08,99.191643
2010-09-09,96.460739
2010-09-10,96.673065
2010-09-11,96.094299
2010-09-12,97.536430
2010-09-13,99.564796
2010-09-14,99.530609
2010-09-15,99.577820
2010-09-16,98.683128
2010-09-17,94.834290
2010-09-18,97.319695
2010-09-19,99.424812
2010-09-20,99.419128
2010-09-21,99.551125
2010-09-22,99.330688
2010-09-23,98.500191
2010-09-24,99.411789
2010-09-25,99.436134
2010-09-26,99.393684
2010-09-27,99.268494
2010-09-28,99.834785
2010-09-29,99.830849
2010-09-30,99.964081
2010-10-01,99.921120
2010-10-02,99.974487
2010-10-03,99.756363
2010-10-04,99.909813
2010-10-05,99.737083
2010-10-06,99.861626
2010-10-07,96.027916
2010-10-08,98.979019
2010-10-09,96.817223
2010-10-10,77.201393
2010-10-11,97.584793
2010-10-12,99.845963
2010-10-13,100.000000
2010-10-14,100.000000
2010-10-15,100.000000
2010-10-16,100.000000
2010-10-17,100.000000
2010-10-18,100.000000
2010-10-19,100.000000
2010-10-20,100.000000
2010-10-21,100.000000
2010-10-22,100.000000
2010-10-23,100.000000
2010-10-24,100.000000
2010-10-25,100.000000
2010-10-26,99.923042
2010-10-27,100.000000
2010-10-28,99.800728
2010-10-29,100.000000
2010-10-30,100.000000
2010-10-31,100.000000
2010-11-01,100.000000
2010-11-02,99.966484
2010-11-03,100.000000
2010-11-04,100.000000
2010-11-05,100.000000
2010-11-06,100.000000
2010-11-07,100.000000
2010-11-08,100.000000
2010-11-09,100.000000
2010-11-10,100.000000
2010-11-11,100.000000
2010-11-12,100.000000
2010-11-13,97.103630
2010-11-14,100.000000
2010-11-15,99.971352
2010-11-16,99.983490
2010-11-17,100.000000
2010-11-18,100.000000
2010-11-19,100.000000
2010-11-20,99.985031
2010-11-21,100.000000
2010-11-22,96.476311
2010-11-23,100.000000
2010-11-24,99.932587
2010-11-25,100.000000
2010-11-26,99.961342
2010-11-27,95.038040
2010-11-28,98.840714
2010-11-29,99.957138
2010-11-30,99.702682
2010-12-01,99.897430
2010-12-02,97.729065
2010-12-03,95.320023
2010-12-04,99.585846
2010-12-05,100.000000
2010-12-06,99.818451
2010-12-07,99.909790
2010-12-08,99.386398
2010-12-09,99.862732
2010-12-10,99.307518
2010-12-11,99.300545
2010-12-12,100.000000
2010-12-13,82.692482
2010-12-14,69.536285
2010-12-15,82.381744
2010-12-16,100.000000
2010-12-17,100.000000
2010-12-18,100.000000
2010-12-19,88.451508
2010-12-20,82.459152
2010-12-21,100.000000
2010-12-22,100.000000
2010-12-23,79.288506
2010-12-24,79.125916
2010-12-25,84.988304
2010-12-26,82.685425
2010-12-27,93.904823
2010-12-28,79.605042
2010-12-29,100.000000
2010-12-30,100.000000
2010-12-31,100.000000
2011-01-01,99.797371
2011-01-02,82.935951
2011-01-03,99.627678
2011-01-04,99.624016
2011-01-05,99.844131
2011-01-06,99.764534
2011-01-07,100.000000
2011-01-08,99.997017
2011-01-09,100.000000
2011-01-10,95.849510
2011-01-11,99.803108
2011-01-12,99.596298
2011-01-13,90.150322
2011-01-14,84.600044
2011-01-15,70.310593
2011-01-16,96.370888
2011-01-17,93.732780
2011-01-18,99.955902
2011-01-19,98.601624
2011-01-20,97.707947
2011-01-21,85.613205
2011-01-22,79.791039
2011-01-23,74.236176
2011-01-24,71.028511
2011-01-25,78.117165
2011-01-26,80.122658
2011-01-27,79.015396
2011-01-28,63.227322
2011-01-29,79.220055
2011-01-30,81.073814
2011-01-31,74.889893
2011-02-01,79.517899
2011-02-02,76.761627
2011-02-03,63.501034
2011-02-04,68.190430
2011-02-05,81.155838
2011-02-06,99.929565
2011-02-07,99.824936
2011-02-08,99.374550
2011-02-09,90.636147
2011-02-10,71.360603
2011-02-11,81.757683
2011-02-12,99.455055
2011-02-13,88.264702
2011-02-14,99.565971
2011-02-15,92.930077
2011-02-16,100.000000
2011-02-17,99.848999
2011-02-18,100.000000
2011-02-19,77.148369
2011-02-20,89.754631
2011-02-21,99.160599
2011-02-22,85.942711
2011-02-23,91.563370
2011-02-24,72.280037
2011-02-25,71.318932
2011-02-26,87.681046
2011-02-27,100.000000
2011-02-28,100.000000
2011-03-01,100.000000
2011-03-02,100.000000
2011-03-03,100.000000
2011-03-04,99.311653
2011-03-05,97.952408
2011-03-06,98.903702
2011-03-07,64.545074
2011-03-08,72.971825
2011-03-09,73.746368
2011-03-10,68.260147
2011-03-11,50.391018
2011-03-12,59.800995
2011-03-13,51.338581
2011-03-14,50.785057
2011-03-15,57.215508
2011-03-16,46.092667
2011-03-17,98.357201
2011-03-18,99.667908
2011-03-19,99.642326
2011-03-20,99.476639
2011-03-21,98.900490
2011-03-22,98.726067
2011-03-23,99.900192
2011-03-24,82.715599
2011-03-25,84.964859
2011-03-26,89.058372
2011-03-27,94.818771
2011-03-28,98.857513
2011-03-29,98.369446
2011-03-30,91.262138
2011-03-31,80.435066
2011-04-01,86.258507
2011-04-02,78.939102
2011-04-03,90.662453
2011-04-04,86.055992
2011-04-05,90.064880
2011-04-06,81.453827
2011-04-07,88.651398
2011-04-08,98.554611
2011-04-09,99.000092
2011-04-10,87.007294
2011-04-11,77.315262
2011-04-12,85.273376
2011-04-13,98.629593
2011-04-14,99.363441
2011-04-15,98.637680
2011-04-16,99.180588
2011-04-17,99.217827
2011-04-18,99.502815
2011-04-19,99.207062
2011-04-20,99.253151
2011-04-21,99.545952
2011-04-22,99.614159
2011-04-23,99.407265
2011-04-24,99.583939
2011-04-25,99.615067
2011-04-26,99.650322
2011-04-27,99.493439
2011-04-28,99.124260
2011-04-29,99.282501
2011-04-30,99.128448
2011-05-01,99.602020
2011-05-02,99.670563
2011-05-03,95.690071
2011-05-04,92.868622
2011-05-05,95.950226
2011-05-06,99.797668
2011-05-07,99.672409
2011-05-08,99.680107
2011-05-09,99.676407
2011-05-10,99.578796
2011-05-11,99.669586
2011-05-12,99.780945
2011-05-13,97.219673
2011-05-14,99.467491
2011-05-15,99.603134
2011-05-16,99.355492
2011-05-17,99.430153
2011-05-18,99.529404
2011-05-19,99.458473
2011-05-20,99.380081
2011-05-21,99.536705
2011-05-22,99.225075
2011-05-23,97.146385
2011-05-24,69.668274
2011-05-25,57.304867
2011-05-26,85.656013
2011-05-27,83.631683
2011-05-28,90.985504
2011-05-29,99.221947
2011-05-30,99.220070
2011-05-31,98.409561
2011-06-01,98.352341
2011-06-02,98.367470
2011-06-03,97.580345
2011-06-04,98.429771
2011-06-05,98.206116
2011-06-06,98.286003
2011-06-07,97.998573
2011-06-08,98.862083
2011-06-09,99.053734
2011-06-10,98.556236
2011-06-11,99.027580
2011-06-12,98.032364
2011-06-13,98.808243
2011-06-14,98.301094
2011-06-15,98.488174
2011-06-16,97.200684
2011-06-17,98.056999
2011-06-18,97.783043
2011-06-19,97.671989
2011-06-20,96.852722
2011-06-21,96.559151
2011-06-22,96.532982
2011-06-23,96.604828
2011-06-24,96.561600
2011-06-25,96.556648
2011-06-26,96.732513
2011-06-27,97.613220
2011-06-28,97.973984
2011-06-29,96.599121
2011-06-30,94.650017
2011-07-01,91.937759
2011-07-02,90.517715
2011-07-03,85.131477
2011-07-04,95.838692
2011-07-05,79.590195
2011-07-06,88.783867
2011-07-07,88.674088
2011-07-08,69.872185
2011-07-09,60.155239
2011-07-10,89.985359
2011-07-11,96.665443
2011-07-12,95.982452
2011-07-13,90.996948
2011-07-14,92.877701
2011-07-15,95.968384
2011-07-16,91.335152
2011-07-17,90.485977
2011-07-18,92.100433
2011-07-19,85.886414
2011-07-20,96.319199
2011-07-21,95.428818
2011-07-22,95.513817
2011-07-23,95.569275
2011-07-24,95.355042
2011-07-25,97.130531
2011-07-26,97.636993
2011-07-27,93.440742
2011-07-28,94.179993
