#Variables:
#pr_bcc-csm1-1_rcp85(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,pr_bcc-csm1-1_rcp85(mm)"
2009-02-02,0.000000
2009-02-03,0.000000
2009-02-04,0.000000
2009-02-05,0.000000
2009-02-06,0.495673
2009-02-07,0.000000
2009-02-08,0.000000
2009-02-09,0.329733
2009-02-10,0.000000
2009-02-11,0.000000
2009-02-12,0.000000
2009-02-13,0.000000
2009-02-14,0.000000
2009-02-15,0.000000
2009-02-16,1.308409
2009-02-17,0.000000
2009-02-18,0.000000
2009-02-19,0.000000
2009-02-20,0.000000
2009-02-21,0.000000
2009-02-22,1.421769
2009-02-23,4.599666
2009-02-24,0.000000
2009-02-25,0.000000
2009-02-26,0.000000
2009-02-27,0.000000
2009-02-28,0.000000
2009-03-01,0.000000
2009-03-02,0.000000
2009-03-03,0.000000
2009-03-04,0.000000
2009-03-05,0.419191
2009-03-06,0.000000
2009-03-07,3.024757
2009-03-08,2.251688
2009-03-09,2.290045
2009-03-10,1.264206
2009-03-11,3.189024
2009-03-12,10.535837
2009-03-13,0.000000
2009-03-14,0.000000
2009-03-15,0.000000
2009-03-16,0.000000
2009-03-17,0.000000
2009-03-18,0.000000
2009-03-19,3.198056
2009-03-20,0.000000
2009-03-21,0.000000
2009-03-22,1.279082
2009-03-23,3.478658
2009-03-24,0.000000
2009-03-25,0.000000
2009-03-26,0.000000
2009-03-27,0.000000
2009-03-28,0.450404
2009-03-29,0.000000
2009-03-30,0.000000
2009-03-31,1.966319
2009-04-01,0.000000
2009-04-02,0.000000
2009-04-03,0.000000
2009-04-04,0.000000
2009-04-05,0.000000
2009-04-06,0.000000
2009-04-07,0.000000
2009-04-08,0.000000
2009-04-09,0.000000
2009-04-10,0.000000
2009-04-11,0.671785
2009-04-12,0.000000
2009-04-13,0.000000
2009-04-14,1.884446
2009-04-15,4.028717
2009-04-16,25.258402
2009-04-17,35.099594
2009-04-18,5.579920
2009-04-19,0.000000
2009-04-20,0.000000
2009-04-21,0.000000
2009-04-22,4.143549
2009-04-23,1.229514
2009-04-24,11.534474
2009-04-25,16.182779
2009-04-26,0.000000
2009-04-27,0.000000
2009-04-28,35.674355
2009-04-29,9.166600
2009-04-30,1.635435
2009-05-01,10.411142
2009-05-02,0.000000
2009-05-03,11.732124
2009-05-04,15.008988
2009-05-05,20.027180
2009-05-06,7.943165
2009-05-07,8.588387
2009-05-08,3.238948
2009-05-09,2.524675
2009-05-10,0.897020
2009-05-11,0.513711
2009-05-12,1.945703
2009-05-13,0.000000
2009-05-14,0.000000
2009-05-15,0.000000
2009-05-16,9.594805
2009-05-17,1.371403
2009-05-18,1.359818
2009-05-19,6.355376
2009-05-20,5.889944
2009-05-21,9.838108
2009-05-22,5.201103
2009-05-23,4.688416
2009-05-24,0.000000
2009-05-25,3.299696
2009-05-26,0.000000
2009-05-27,0.600271
2009-05-28,11.789094
2009-05-29,0.000000
2009-05-30,0.000000
2009-05-31,0.000000
2009-06-01,0.000000
2009-06-02,0.000000
2009-06-03,0.000000
2009-06-04,0.000000
2009-06-05,2.805547
2009-06-06,0.000000
2009-06-07,0.000000
2009-06-08,0.000000
2009-06-09,0.000000
2009-06-10,2.134738
2009-06-11,6.532641
2009-06-12,2.496635
2009-06-13,0.000000
2009-06-14,0.000000
2009-06-15,0.000000
2009-06-16,0.000000
2009-06-17,0.000000
2009-06-18,0.000000
2009-06-19,0.000000
2009-06-20,0.000000
2009-06-21,0.000000
2009-06-22,0.000000
2009-06-23,0.000000
2009-06-24,0.546064
2009-06-25,0.000000
2009-06-26,0.318332
2009-06-27,0.760973
2009-06-28,0.348267
2009-06-29,0.000000
2009-06-30,0.000000
2009-07-01,0.000000
2009-07-02,0.000000
2009-07-03,0.000000
2009-07-04,0.000000
2009-07-05,0.000000
2009-07-06,0.000000
2009-07-07,0.000000
2009-07-08,0.000000
2009-07-09,0.000000
2009-07-10,0.000000
2009-07-11,0.000000
2009-07-12,0.000000
2009-07-13,0.000000
2009-07-14,1.818304
2009-07-15,0.926494
2009-07-16,1.177120
2009-07-17,0.000000
2009-07-18,0.000000
2009-07-19,0.000000
2009-07-20,0.000000
2009-07-21,0.000000
2009-07-22,0.000000
2009-07-23,1.697378
2009-07-24,0.000000
2009-07-25,0.451662
2009-07-26,2.113415
2009-07-27,2.942985
2009-07-28,2.494401
2009-07-29,1.463774
2009-07-30,0.000000
2009-07-31,1.478874
2009-08-01,0.000000
2009-08-02,0.000000
2009-08-03,0.000000
2009-08-04,0.000000
2009-08-05,0.000000
2009-08-06,0.381176
2009-08-07,0.000000
2009-08-08,0.000000
2009-08-09,0.000000
2009-08-10,0.000000
2009-08-11,2.588796
2009-08-12,0.000000
2009-08-13,0.000000
2009-08-14,1.173251
2009-08-15,0.000000
2009-08-16,1.759817
2009-08-17,0.610642
2009-08-18,0.000000
2009-08-19,0.000000
2009-08-20,0.000000
2009-08-21,0.000000
2009-08-22,0.000000
2009-08-23,0.000000
2009-08-24,0.000000
2009-08-25,0.000000
2009-08-26,0.000000
2009-08-27,0.000000
2009-08-28,0.000000
2009-08-29,0.000000
2009-08-30,2.034467
2009-08-31,4.667161
2009-09-01,0.967818
2009-09-02,4.313851
2009-09-03,1.992091
2009-09-04,3.716349
2009-09-05,2.142812
2009-09-06,0.000000
2009-09-07,4.635074
2009-09-08,7.116559
2009-09-09,7.574489
2009-09-10,10.133609
2009-09-11,6.279555
2009-09-12,17.074432
2009-09-13,49.754486
2009-09-14,41.226620
2009-09-15,0.798890
2009-09-16,1.563950
2009-09-17,0.000000
2009-09-18,0.000000
2009-09-19,0.000000
2009-09-20,0.000000
2009-09-21,0.456010
2009-09-22,15.280227
2009-09-23,10.492273
2009-09-24,6.765759
2009-09-25,0.431807
2009-09-26,0.553433
2009-09-27,0.000000
2009-09-28,0.000000
2009-09-29,0.000000
2009-09-30,0.000000
2009-10-01,0.000000
2009-10-02,0.797531
2009-10-03,0.000000
2009-10-04,0.000000
2009-10-05,0.316056
2009-10-06,0.000000
2009-10-07,2.064562
2009-10-08,12.053040
2009-10-09,3.527490
2009-10-10,12.240969
2009-10-11,1.131246
2009-10-12,12.180097
2009-10-13,0.000000
2009-10-14,0.000000
2009-10-15,0.000000
2009-10-16,0.000000
2009-10-17,0.000000
2009-10-18,0.000000
2009-10-19,0.000000
2009-10-20,0.000000
2009-10-21,0.000000
2009-10-22,0.000000
2009-10-23,5.636838
2009-10-24,8.433859
2009-10-25,0.842114
2009-10-26,0.307311
2009-10-27,0.438704
2009-10-28,0.000000
2009-10-29,0.000000
2009-10-30,0.000000
2009-10-31,0.000000
2009-11-01,0.000000
2009-11-02,0.000000
2009-11-03,0.000000
2009-11-04,0.000000
2009-11-05,0.000000
2009-11-06,4.591441
2009-11-07,11.882854
2009-11-08,5.127914
2009-11-09,0.355544
2009-11-10,1.919926
2009-11-11,0.000000
2009-11-12,0.000000
2009-11-13,6.181720
2009-11-14,14.375025
2009-11-15,6.125868
2009-11-16,0.000000
2009-11-17,0.000000
2009-11-18,0.667346
2009-11-19,1.198549
2009-11-20,1.153959
2009-11-21,0.000000
2009-11-22,0.000000
2009-11-23,0.000000
2009-11-24,1.706081
2009-11-25,0.000000
2009-11-26,0.000000
2009-11-27,2.015004
2009-11-28,0.000000
2009-11-29,5.673100
2009-11-30,0.000000
2009-12-01,0.000000
2009-12-02,0.000000
2009-12-03,0.000000
2009-12-04,0.000000
2009-12-05,0.000000
2009-12-06,0.000000
2009-12-07,0.000000
2009-12-08,0.525603
2009-12-09,3.746485
2009-12-10,0.000000
2009-12-11,12.123349
2009-12-12,0.631787
2009-12-13,0.000000
2009-12-14,15.022596
2009-12-15,0.586469
2009-12-16,0.000000
2009-12-17,31.469040
2009-12-18,0.000000
2009-12-19,0.000000
2009-12-20,0.000000
2009-12-21,0.000000
2009-12-22,0.000000
2009-12-23,2.531403
2009-12-24,7.069664
2009-12-25,0.000000
2009-12-26,0.000000
2009-12-27,5.686403
2009-12-28,26.874655
2009-12-29,1.418267
2009-12-30,1.180765
2009-12-31,0.000000
2010-01-01,10.094662
2010-01-02,0.000000
2010-01-03,0.000000
2010-01-04,0.000000
2010-01-05,0.548847
2010-01-06,9.591352
2010-01-07,1.460496
2010-01-08,0.000000
2010-01-09,0.000000
2010-01-10,0.000000
2010-01-11,0.000000
2010-01-12,0.000000
2010-01-13,0.000000
2010-01-14,0.000000
2010-01-15,0.000000
2010-01-16,0.000000
2010-01-17,0.000000
2010-01-18,0.000000
2010-01-19,0.000000
2010-01-20,0.000000
2010-01-21,0.000000
2010-01-22,0.000000
2010-01-23,0.000000
2010-01-24,0.000000
2010-01-25,0.000000
2010-01-26,0.000000
2010-01-27,0.000000
2010-01-28,0.000000
2010-01-29,0.000000
2010-01-30,0.000000
2010-01-31,0.000000
2010-02-01,0.000000
2010-02-02,0.648836
2010-02-03,4.775792
2010-02-04,4.223539
2010-02-05,0.000000
2010-02-06,0.000000
2010-02-07,0.000000
2010-02-08,0.922907
2010-02-09,0.000000
2010-02-10,0.000000
2010-02-11,0.621410
2010-02-12,0.000000
2010-02-13,0.000000
2010-02-14,0.000000
2010-02-15,0.000000
2010-02-16,0.000000
2010-02-17,0.000000
2010-02-18,0.000000
2010-02-19,0.000000
2010-02-20,0.000000
2010-02-21,0.000000
2010-02-22,0.000000
2010-02-23,1.258573
2010-02-24,1.327160
2010-02-25,0.000000
2010-02-26,0.000000
2010-02-27,2.373474
2010-02-28,10.582984
2010-03-01,6.750994
2010-03-02,0.000000
2010-03-03,0.000000
2010-03-04,0.000000
2010-03-05,0.000000
2010-03-06,2.993213
2010-03-07,4.065373
2010-03-08,1.288263
2010-03-09,0.000000
2010-03-10,0.487032
2010-03-11,0.634777
2010-03-12,6.204659
2010-03-13,2.542589
2010-03-14,0.000000
2010-03-15,4.541254
2010-03-16,0.000000
2010-03-17,0.000000
2010-03-18,0.000000
2010-03-19,0.000000
2010-03-20,0.000000
2010-03-21,0.000000
2010-03-22,0.000000
2010-03-23,0.000000
2010-03-24,0.000000
2010-03-25,1.980249
2010-03-26,0.821529
2010-03-27,0.000000
2010-03-28,0.000000
2010-03-29,0.000000
2010-03-30,0.000000
2010-03-31,0.000000
2010-04-01,0.000000
2010-04-02,0.000000
2010-04-03,0.000000
2010-04-04,0.899709
2010-04-05,0.377400
2010-04-06,0.000000
2010-04-07,0.000000
2010-04-08,0.000000
2010-04-09,0.553017
2010-04-10,0.000000
2010-04-11,0.000000
2010-04-12,0.000000
2010-04-13,5.806154
2010-04-14,0.888169
2010-04-15,0.000000
2010-04-16,0.000000
2010-04-17,0.000000
2010-04-18,0.000000
2010-04-19,0.000000
2010-04-20,0.000000
2010-04-21,0.000000
2010-04-22,0.000000
2010-04-23,23.905594
2010-04-24,17.844749
2010-04-25,3.299950
2010-04-26,2.658752
2010-04-27,0.334257
2010-04-28,0.389505
2010-04-29,0.614689
2010-04-30,0.000000
2010-05-01,0.000000
2010-05-02,0.000000
2010-05-03,0.000000
2010-05-04,0.000000
2010-05-05,0.000000
2010-05-06,0.000000
2010-05-07,0.000000
2010-05-08,0.859324
2010-05-09,0.807379
2010-05-10,0.000000
2010-05-11,0.000000
2010-05-12,0.000000
2010-05-13,0.000000
2010-05-14,0.000000
2010-05-15,0.000000
2010-05-16,3.899152
2010-05-17,5.912964
2010-05-18,0.000000
2010-05-19,0.000000
2010-05-20,9.719403
2010-05-21,4.209690
2010-05-22,0.000000
2010-05-23,0.000000
2010-05-24,0.000000
2010-05-25,0.000000
2010-05-26,0.000000
2010-05-27,2.241487
2010-05-28,0.000000
2010-05-29,0.000000
2010-05-30,0.000000
2010-05-31,0.000000
2010-06-01,0.000000
2010-06-02,16.419521
2010-06-03,30.220091
2010-06-04,39.676003
2010-06-05,0.000000
2010-06-06,0.000000
2010-06-07,0.000000
2010-06-08,0.000000
2010-06-09,0.000000
2010-06-10,0.000000
2010-06-11,2.627838
2010-06-12,0.000000
2010-06-13,0.000000
2010-06-14,0.000000
2010-06-15,1.761680
2010-06-16,0.000000
2010-06-17,0.000000
2010-06-18,1.655166
2010-06-19,7.595768
2010-06-20,4.529736
2010-06-21,1.908143
2010-06-22,64.490761
2010-06-23,59.345432
2010-06-24,8.309772
2010-06-25,1.365155
2010-06-26,0.000000
2010-06-27,0.000000
2010-06-28,0.000000
2010-06-29,0.000000
2010-06-30,0.000000
2010-07-01,0.000000
2010-07-02,0.000000
2010-07-03,0.000000
2010-07-04,0.000000
2010-07-05,0.000000
2010-07-06,0.000000
2010-07-07,0.000000
2010-07-08,3.133301
2010-07-09,3.135793
2010-07-10,0.000000
2010-07-11,0.999535
2010-07-12,7.932654
2010-07-13,0.000000
2010-07-14,0.000000
2010-07-15,0.945770
2010-07-16,0.000000
2010-07-17,1.141688
2010-07-18,0.000000
2010-07-19,5.423357
2010-07-20,9.860410
2010-07-21,34.399700
2010-07-22,22.532440
2010-07-23,1.935063
2010-07-24,10.674593
2010-07-25,10.920979
2010-07-26,274.996063
2010-07-27,264.083038
2010-07-28,65.387177
2010-07-29,0.000000
2010-07-30,5.124718
2010-07-31,1.768534
2010-08-01,2.103186
2010-08-02,1.918646
2010-08-03,0.000000
2010-08-04,5.412827
2010-08-05,29.858456
2010-08-06,37.730995
2010-08-07,24.160892
2010-08-08,29.065596
2010-08-09,24.200890
2010-08-10,8.295021
2010-08-11,4.621516
2010-08-12,2.517394
2010-08-13,11.300352
2010-08-14,2.032991
2010-08-15,0.589255
2010-08-16,4.103534
2010-08-17,0.979213
2010-08-18,0.000000
2010-08-19,0.979977
2010-08-20,0.920614
2010-08-21,0.000000
2010-08-22,0.000000
2010-08-23,0.000000
2010-08-24,0.000000
2010-08-25,0.000000
2010-08-26,0.000000
2010-08-27,0.000000
2010-08-28,0.000000
2010-08-29,0.000000
2010-08-30,1.824251
2010-08-31,0.000000
2010-09-01,0.865254
2010-09-02,2.194585
2010-09-03,5.091065
2010-09-04,3.012072
2010-09-05,2.421319
2010-09-06,0.913608
2010-09-07,0.000000
2010-09-08,0.348618
2010-09-09,4.002792
2010-09-10,3.035929
2010-09-11,2.198832
2010-09-12,0.000000
2010-09-13,0.000000
2010-09-14,0.000000
2010-09-15,0.000000
2010-09-16,0.000000
2010-09-17,0.000000
2010-09-18,0.000000
2010-09-19,0.000000
2010-09-20,0.000000
2010-09-21,53.367630
2010-09-22,52.338188
2010-09-23,14.714840
2010-09-24,0.000000
2010-09-25,0.000000
2010-09-26,0.000000
2010-09-27,0.000000
2010-09-28,0.000000
2010-09-29,0.000000
2010-09-30,0.000000
2010-10-01,0.000000
2010-10-02,0.000000
2010-10-03,0.000000
2010-10-04,0.000000
2010-10-05,0.000000
2010-10-06,0.000000
2010-10-07,0.000000
2010-10-08,0.000000
2010-10-09,0.000000
2010-10-10,0.000000
2010-10-11,0.000000
2010-10-12,0.000000
2010-10-13,0.000000
2010-10-14,0.285032
2010-10-15,5.186714
2010-10-16,5.854590
2010-10-17,4.828886
2010-10-18,0.290413
2010-10-19,0.000000
2010-10-20,3.466520
2010-10-21,0.000000
2010-10-22,0.000000
2010-10-23,0.000000
2010-10-24,0.556665
2010-10-25,3.942422
2010-10-26,0.000000
2010-10-27,0.000000
2010-10-28,0.000000
2010-10-29,0.000000
2010-10-30,0.000000
2010-10-31,0.284268
2010-11-01,0.670632
2010-11-02,36.299793
2010-11-03,12.604994
2010-11-04,11.815839
2010-11-05,9.120852
2010-11-06,0.428301
2010-11-07,0.000000
2010-11-08,0.000000
2010-11-09,0.356690
2010-11-10,0.000000
2010-11-11,0.000000
2010-11-12,1.350329
2010-11-13,2.006828
2010-11-14,0.000000
2010-11-15,0.000000
2010-11-16,0.000000
2010-11-17,0.000000
2010-11-18,0.000000
2010-11-19,0.000000
2010-11-20,0.000000
2010-11-21,0.000000
2010-11-22,0.000000
2010-11-23,0.000000
2010-11-24,0.000000
2010-11-25,2.034696
2010-11-26,4.417256
2010-11-27,3.822755
2010-11-28,0.000000
2010-11-29,0.000000
2010-11-30,0.000000
2010-12-01,0.000000
2010-12-02,0.000000
2010-12-03,0.000000
2010-12-04,0.000000
2010-12-05,0.000000
2010-12-06,0.000000
2010-12-07,8.666546
2010-12-08,35.244194
2010-12-09,9.135009
2010-12-10,0.000000
2010-12-11,1.247480
2010-12-12,0.000000
2010-12-13,8.095300
2010-12-14,2.123732
2010-12-15,0.000000
2010-12-16,0.000000
2010-12-17,0.000000
2010-12-18,0.000000
2010-12-19,0.000000
2010-12-20,1.643744
2010-12-21,7.837674
2010-12-22,0.000000
2010-12-23,0.000000
2010-12-24,1.072476
2010-12-25,11.901672
2010-12-26,6.908183
2010-12-27,0.000000
2010-12-28,0.000000
2010-12-29,17.765867
2010-12-30,9.844255
2010-12-31,2.109424
2011-01-01,0.000000
2011-01-02,0.000000
2011-01-03,0.000000
2011-01-04,0.000000
2011-01-05,0.000000
2011-01-06,0.000000
2011-01-07,0.000000
2011-01-08,0.000000
2011-01-09,0.000000
2011-01-10,0.000000
2011-01-11,0.000000
2011-01-12,1.575194
2011-01-13,2.316583
2011-01-14,0.000000
2011-01-15,0.370585
2011-01-16,0.000000
2011-01-17,0.000000
2011-01-18,0.000000
2011-01-19,0.000000
2011-01-20,0.000000
2011-01-21,1.337327
2011-01-22,13.205852
2011-01-23,8.095849
2011-01-24,0.851865
2011-01-25,0.000000
2011-01-26,0.000000
2011-01-27,0.000000
2011-01-28,0.000000
2011-01-29,0.000000
2011-01-30,13.367961
2011-01-31,0.000000
2011-02-01,0.000000
2011-02-02,0.000000
2011-02-03,0.000000
2011-02-04,0.000000
2011-02-05,0.290747
2011-02-06,0.000000
2011-02-07,0.000000
2011-02-08,0.000000
2011-02-09,0.000000
2011-02-10,0.000000
2011-02-11,0.000000
2011-02-12,1.207544
2011-02-13,3.096970
2011-02-14,4.125012
2011-02-15,0.000000
2011-02-16,0.000000
2011-02-17,0.000000
2011-02-18,10.129162
2011-02-19,2.871351
2011-02-20,0.000000
2011-02-21,0.000000
2011-02-22,0.000000
2011-02-23,0.000000
2011-02-24,0.000000
2011-02-25,0.000000
2011-02-26,0.000000
2011-02-27,0.000000
2011-02-28,2.368945
2011-03-01,7.501042
2011-03-02,0.943859
2011-03-03,0.432259
2011-03-04,0.000000
2011-03-05,0.000000
2011-03-06,0.000000
2011-03-07,0.000000
2011-03-08,0.000000
2011-03-09,8.691099
2011-03-10,2.157568
2011-03-11,0.000000
2011-03-12,0.000000
2011-03-13,0.000000
2011-03-14,0.000000
2011-03-15,17.602530
2011-03-16,4.437575
2011-03-17,24.559757
2011-03-18,0.000000
2011-03-19,0.000000
2011-03-20,0.000000
2011-03-21,0.000000
2011-03-22,0.000000
2011-03-23,0.000000
2011-03-24,0.510123
2011-03-25,1.316961
2011-03-26,0.000000
2011-03-27,0.000000
2011-03-28,1.708425
2011-03-29,0.000000
2011-03-30,1.060569
2011-03-31,0.000000
2011-04-01,0.000000
2011-04-02,0.000000
2011-04-03,2.592191
2011-04-04,0.000000
2011-04-05,0.000000
2011-04-06,0.000000
2011-04-07,0.000000
2011-04-08,32.001083
2011-04-09,7.615939
2011-04-10,0.000000
2011-04-11,0.000000
2011-04-12,0.756383
2011-04-13,6.782928
2011-04-14,0.753926
2011-04-15,0.000000
2011-04-16,0.000000
2011-04-17,0.000000
2011-04-18,0.330141
2011-04-19,2.592338
2011-04-20,2.284831
2011-04-21,0.000000
2011-04-22,0.000000
2011-04-23,0.000000
2011-04-24,0.000000
2011-04-25,0.000000
2011-04-26,0.000000
2011-04-27,0.000000
2011-04-28,0.000000
2011-04-29,0.633861
2011-04-30,0.000000
2011-05-01,0.000000
2011-05-02,0.772432
2011-05-03,0.000000
2011-05-04,12.094377
2011-05-05,2.061072
2011-05-06,10.898131
2011-05-07,10.045339
2011-05-08,5.329694
2011-05-09,10.604218
2011-05-10,5.029407
2011-05-11,0.000000
2011-05-12,0.000000
2011-05-13,0.000000
2011-05-14,0.000000
2011-05-15,0.000000
2011-05-16,0.000000
2011-05-17,0.000000
2011-05-18,0.000000
2011-05-19,0.000000
2011-05-20,5.284366
2011-05-21,4.117769
2011-05-22,0.000000
2011-05-23,0.000000
2011-05-24,0.000000
2011-05-25,0.000000
2011-05-26,0.000000
2011-05-27,3.910619
2011-05-28,3.275172
2011-05-29,0.000000
2011-05-30,0.000000
2011-05-31,0.000000
2011-06-01,0.000000
2011-06-02,0.595532
2011-06-03,8.579950
2011-06-04,0.000000
2011-06-05,0.518308
2011-06-06,0.000000
2011-06-07,0.000000
2011-06-08,0.000000
2011-06-09,0.000000
2011-06-10,0.000000
2011-06-11,0.000000
2011-06-12,0.000000
2011-06-13,0.000000
2011-06-14,0.000000
2011-06-15,0.447201
2011-06-16,0.000000
2011-06-17,0.000000
2011-06-18,3.011241
2011-06-19,3.819320
2011-06-20,5.206436
2011-06-21,0.000000
2011-06-22,0.000000
2011-06-23,0.000000
2011-06-24,0.000000
2011-06-25,0.000000
2011-06-26,0.000000
2011-06-27,0.000000
2011-06-28,3.081180
2011-06-29,4.253640
2011-06-30,16.244020
2011-07-01,53.990665
2011-07-02,5.277943
2011-07-03,15.065605
2011-07-04,6.039811
2011-07-05,10.461774
2011-07-06,48.133869
2011-07-07,23.282890
2011-07-08,17.074482
2011-07-09,14.483940
2011-07-10,6.640963
2011-07-11,4.142030
2011-07-12,0.000000
2011-07-13,0.000000
2011-07-14,0.000000
2011-07-15,1.097621
2011-07-16,0.000000
2011-07-17,1.301184
2011-07-18,0.000000
2011-07-19,0.000000
2011-07-20,0.000000
2011-07-21,0.000000
2011-07-22,2.428324
2011-07-23,3.415541
2011-07-24,0.000000
2011-07-25,0.000000
2011-07-26,0.000000
2011-07-27,0.000000
2011-07-28,0.000000
2011-07-29,0.000000
2011-07-30,0.000000
2011-07-31,0.000000
2011-08-01,0.000000
2011-08-02,0.000000
2011-08-03,0.000000
2011-08-04,0.000000
2011-08-05,0.000000
2011-08-06,0.000000
2011-08-07,0.000000
2011-08-08,0.473580
2011-08-09,0.000000
2011-08-10,0.000000
2011-08-11,0.000000
2011-08-12,0.000000
2011-08-13,0.000000
2011-08-14,0.000000
2011-08-15,0.000000
2011-08-16,0.000000
2011-08-17,0.000000
2011-08-18,0.000000
2011-08-19,0.000000
2011-08-20,0.000000
2011-08-21,0.000000
2011-08-22,0.000000
2011-08-23,0.000000
2011-08-24,0.000000
2011-08-25,0.000000
2011-08-26,0.000000
2011-08-27,0.000000
2011-08-28,0.000000
2011-08-29,2.196831
2011-08-30,0.330032
2011-08-31,4.445703
2011-09-01,0.719551
2011-09-02,0.608879
2011-09-03,0.000000
2011-09-04,0.000000
2011-09-05,0.000000
2011-09-06,0.000000
2011-09-07,0.000000
2011-09-08,0.000000
2011-09-09,0.000000
2011-09-10,0.000000
2011-09-11,0.416463
2011-09-12,0.000000
2011-09-13,0.000000
2011-09-14,1.171438
2011-09-15,2.154333
2011-09-16,17.863348
2011-09-17,10.220172
2011-09-18,4.435419
2011-09-19,0.000000
2011-09-20,0.000000
2011-09-21,0.000000
2011-09-22,0.000000
2011-09-23,0.000000
2011-09-24,0.000000
2011-09-25,0.000000
2011-09-26,0.000000
2011-09-27,0.000000
2011-09-28,0.000000
2011-09-29,0.000000
2011-09-30,0.000000
2011-10-01,0.000000
2011-10-02,0.460799
2011-10-03,0.000000
2011-10-04,0.000000
2011-10-05,0.000000
2011-10-06,1.394877
2011-10-07,0.000000
2011-10-08,0.000000
2011-10-09,0.000000
2011-10-10,0.000000
2011-10-11,0.000000
2011-10-12,0.000000
2011-10-13,0.000000
2011-10-14,0.000000
2011-10-15,0.000000
2011-10-16,0.000000
2011-10-17,0.000000
2011-10-18,0.735434
2011-10-19,0.843839
2011-10-20,4.706207
2011-10-21,3.802088
2011-10-22,0.869361
2011-10-23,1.447890
2011-10-24,5.204237
2011-10-25,13.277584
2011-10-26,0.000000
2011-10-27,0.000000
2011-10-28,0.000000
2011-10-29,0.000000
2011-10-30,0.000000
2011-10-31,0.000000
2011-11-01,0.000000
2011-11-02,0.000000
