#Variables:
#uas_bcc-csm1-1_historical(ms-1):Eastward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_uas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,uas_bcc-csm1-1_historical(ms-1)"
1952-12-01,4.490561
1952-12-02,-1.040205
1952-12-03,-0.419586
1952-12-04,2.071136
1952-12-05,-1.242171
1952-12-06,0.866759
1952-12-07,0.792191
1952-12-08,1.704490
1952-12-09,-0.248122
1952-12-10,-2.419567
1952-12-11,-0.740857
1952-12-12,-0.365503
1952-12-13,0.948271
1952-12-14,0.865228
1952-12-15,1.157767
1952-12-16,1.903564
1952-12-17,2.347160
1952-12-18,-0.227742
1952-12-19,1.301057
1952-12-20,1.905541
1952-12-21,-2.263298
1952-12-22,-3.873937
1952-12-23,-3.111868
1952-12-24,-1.460031
1952-12-25,-0.119374
1952-12-26,2.190538
1952-12-27,-3.345656
1952-12-28,-3.131354
1952-12-29,1.197850
1952-12-30,4.927236
1952-12-31,4.634634
1953-01-01,3.689219
1953-01-02,3.207582
1953-01-03,2.027870
1953-01-04,3.074791
1953-01-05,0.879877
1953-01-06,3.802306
1953-01-07,2.025943
1953-01-08,-2.715791
1953-01-09,1.173287
1953-01-10,0.586619
1953-01-11,-0.609746
1953-01-12,0.361305
1953-01-13,-0.324930
1953-01-14,-1.802422
1953-01-15,-0.140752
1953-01-16,1.912014
1953-01-17,4.183359
1953-01-18,4.870145
1953-01-19,-2.282165
1953-01-20,-5.540586
1953-01-21,-3.818794
1953-01-22,-0.221685
1953-01-23,-4.206655
1953-01-24,-3.789402
1953-01-25,-3.496480
1953-01-26,-3.530554
1953-01-27,-4.408134
1953-01-28,-1.464426
1953-01-29,-3.370499
1953-01-30,-2.222644
1953-01-31,0.893219
1953-02-01,-4.222865
1953-02-02,-3.911501
1953-02-03,-3.417870
1953-02-04,-0.081537
1953-02-05,0.820355
1953-02-06,-0.354603
1953-02-07,1.846791
1953-02-08,2.480083
1953-02-09,-1.971698
1953-02-10,-2.375048
1953-02-11,0.482662
1953-02-12,0.535308
1953-02-13,3.292774
1953-02-14,3.380404
1953-02-15,4.084625
1953-02-16,3.419805
1953-02-17,1.264988
1953-02-18,2.250116
1953-02-19,1.484554
1953-02-20,-3.467356
1953-02-21,0.291402
1953-02-22,1.401519
1953-02-23,0.112142
1953-02-24,-0.000016
1953-02-25,0.657376
1953-02-26,-2.144405
1953-02-27,-1.562621
1953-02-28,0.709875
1953-03-01,0.211424
1953-03-02,0.241034
1953-03-03,-0.858883
1953-03-04,-4.084555
1953-03-05,-5.236353
1953-03-06,-0.958443
1953-03-07,0.676238
1953-03-08,-1.653564
1953-03-09,-1.921989
1953-03-10,-2.300939
1953-03-11,-2.411947
1953-03-12,-3.214579
1953-03-13,-5.306585
1953-03-14,-3.806311
1953-03-15,2.287762
1953-03-16,4.905435
1953-03-17,1.102447
1953-03-18,-2.058463
1953-03-19,-0.978952
1953-03-20,-1.441818
1953-03-21,-3.039998
1953-03-22,-0.307024
1953-03-23,0.102323
1953-03-24,-1.283965
1953-03-25,-2.196273
1953-03-26,-1.260690
1953-03-27,-1.168026
1953-03-28,-0.251804
1953-03-29,-1.050639
1953-03-30,0.012217
1953-03-31,0.191395
1953-04-01,0.218658
1953-04-02,-1.941092
1953-04-03,-2.420577
1953-04-04,0.980620
1953-04-05,5.787131
1953-04-06,4.170661
1953-04-07,-0.108691
1953-04-08,-0.098168
1953-04-09,0.723856
1953-04-10,4.815093
1953-04-11,-0.000012
1953-04-12,-2.381616
1953-04-13,-1.143417
1953-04-14,3.367008
1953-04-15,4.039625
1953-04-16,-2.457470
1953-04-17,-3.991207
1953-04-18,-3.680558
1953-04-19,-3.261153
1953-04-20,-1.836023
1953-04-21,-1.461033
1953-04-22,-1.914477
1953-04-23,2.240076
1953-04-24,5.394500
1953-04-25,4.358880
1953-04-26,3.073263
1953-04-27,-2.421937
1953-04-28,-3.347849
1953-04-29,-1.411096
1953-04-30,0.846684
1953-05-01,-0.229394
1953-05-02,-2.561799
1953-05-03,-0.254490
1953-05-04,-1.660663
1953-05-05,0.940515
1953-05-06,0.968391
1953-05-07,0.071189
1953-05-08,-0.530924
1953-05-09,-1.217927
1953-05-10,-1.364210
1953-05-11,-1.952253
1953-05-12,-1.379227
1953-05-13,0.618188
1953-05-14,0.662369
1953-05-15,-2.874819
1953-05-16,-5.119843
1953-05-17,-4.139474
1953-05-18,1.435342
1953-05-19,4.841064
1953-05-20,5.626944
1953-05-21,-3.456243
1953-05-22,-4.248958
1953-05-23,-2.284338
1953-05-24,-1.480796
1953-05-25,-3.050704
1953-05-26,-1.547550
1953-05-27,-0.267669
1953-05-28,-0.603462
1953-05-29,-1.883382
1953-05-30,-3.084255
1953-05-31,-3.080860
1953-06-01,-2.502205
1953-06-02,-1.560855
1953-06-03,-1.590749
1953-06-04,-0.000016
1953-06-05,-0.443388
1953-06-06,-0.000013
1953-06-07,0.338832
1953-06-08,-1.637359
1953-06-09,-3.632628
1953-06-10,-2.532024
1953-06-11,0.088364
1953-06-12,0.511980
1953-06-13,0.897811
1953-06-14,0.249392
1953-06-15,-0.918262
1953-06-16,-1.269576
1953-06-17,-1.216712
1953-06-18,-0.751358
1953-06-19,-1.581900
1953-06-20,-1.715752
1953-06-21,-0.836487
1953-06-22,-1.102072
1953-06-23,-1.515299
1953-06-24,-1.006652
1953-06-25,-0.066003
1953-06-26,-1.176387
1953-06-27,-1.590492
1953-06-28,-2.385192
1953-06-29,-2.332370
1953-06-30,-2.776404
1953-07-01,-1.266922
1953-07-02,-0.721979
1953-07-03,-1.515755
1953-07-04,-0.548767
1953-07-05,-1.266641
1953-07-06,-1.002157
1953-07-07,-0.320749
1953-07-08,-1.296699
1953-07-09,-1.944000
1953-07-10,-1.494971
1953-07-11,-0.896793
1953-07-12,-0.454514
1953-07-13,-0.562864
1953-07-14,-1.898369
1953-07-15,-3.262377
1953-07-16,-3.353864
1953-07-17,-3.016863
1953-07-18,-1.664666
1953-07-19,-1.236499
1953-07-20,-0.000012
1953-07-21,-0.000010
1953-07-22,0.120972
1953-07-23,-0.989191
1953-07-24,-1.041013
1953-07-25,-0.583219
1953-07-26,-1.334201
1953-07-27,-1.015131
1953-07-28,-0.137711
1953-07-29,1.076297
1953-07-30,0.732833
1953-07-31,0.122413
1953-08-01,-0.524436
1953-08-02,-0.000012
1953-08-03,0.153876
1953-08-04,0.096617
1953-08-05,0.056383
1953-08-06,-0.075104
1953-08-07,0.105529
1953-08-08,1.820012
1953-08-09,2.008845
1953-08-10,1.673328
1953-08-11,-0.460486
1953-08-12,-2.013450
1953-08-13,-2.887018
1953-08-14,-1.827202
1953-08-15,-0.000011
1953-08-16,-1.067145
1953-08-17,-2.154649
1953-08-18,-2.631544
1953-08-19,-2.729085
1953-08-20,-2.390072
1953-08-21,-1.948753
1953-08-22,-2.243050
1953-08-23,-1.395566
1953-08-24,-1.540328
1953-08-25,0.057978
1953-08-26,-0.545589
1953-08-27,-3.004075
1953-08-28,-2.953843
1953-08-29,-2.430825
1953-08-30,-1.746442
1953-08-31,-1.279741
1953-09-01,-0.706414
1953-09-02,-0.517042
1953-09-03,-0.046089
1953-09-04,0.435586
1953-09-05,-0.445966
1953-09-06,-1.306898
1953-09-07,-2.183736
1953-09-08,-2.556920
1953-09-09,-2.581055
1953-09-10,-3.141523
1953-09-11,-3.922745
1953-09-12,-3.759082
1953-09-13,-2.891991
1953-09-14,-1.066239
1953-09-15,-0.437129
1953-09-16,-1.594425
1953-09-17,-0.667392
1953-09-18,2.071318
1953-09-19,-2.122152
1953-09-20,-2.907256
1953-09-21,-2.652304
1953-09-22,-1.800778
1953-09-23,0.871122
1953-09-24,2.075922
1953-09-25,0.044157
1953-09-26,-1.072249
1953-09-27,-1.124422
1953-09-28,-1.320690
1953-09-29,-0.444180
1953-09-30,-0.770492
1953-10-01,-2.524968
1953-10-02,-4.466176
1953-10-03,-3.899087
1953-10-04,-2.183517
1953-10-05,0.039483
1953-10-06,2.620032
1953-10-07,3.518796
1953-10-08,1.556836
1953-10-09,1.307082
1953-10-10,1.437486
1953-10-11,-1.679112
1953-10-12,-0.780177
1953-10-13,-1.208659
1953-10-14,-3.013605
1953-10-15,-3.588888
1953-10-16,-0.626852
1953-10-17,0.372649
1953-10-18,-2.169569
1953-10-19,-3.382501
1953-10-20,-1.662909
1953-10-21,1.194869
1953-10-22,0.936639
1953-10-23,-0.728357
1953-10-24,-0.400503
1953-10-25,-1.312809
1953-10-26,0.394057
1953-10-27,1.657676
1953-10-28,-2.667329
1953-10-29,1.172828
1953-10-30,1.101555
1953-10-31,-0.948506
1953-11-01,0.503186
1953-11-02,0.276367
1953-11-03,-1.744275
1953-11-04,-5.212974
1953-11-05,-2.110388
1953-11-06,-0.926732
1953-11-07,-2.785760
1953-11-08,0.734272
1953-11-09,0.604473
1953-11-10,-0.696545
1953-11-11,-1.526176
1953-11-12,-3.097586
1953-11-13,0.978648
1953-11-14,2.744608
1953-11-15,3.583291
1953-11-16,2.182538
1953-11-17,3.396570
1953-11-18,-0.000002
1953-11-19,0.064989
1953-11-20,-1.640970
1953-11-21,0.047475
1953-11-22,0.086230
1953-11-23,2.290765
1953-11-24,-0.690766
1953-11-25,1.346298
1953-11-26,-2.149356
1953-11-27,-3.982852
1953-11-28,-2.387110
1953-11-29,-3.260165
1953-11-30,-0.767565
1953-12-01,1.791962
1953-12-02,-2.478936
1953-12-03,-0.509924
1953-12-04,1.419981
1953-12-05,1.318626
1953-12-06,3.223992
1953-12-07,-1.353153
1953-12-08,-1.696007
1953-12-09,2.012622
1953-12-10,2.139928
1953-12-11,-1.689250
1953-12-12,2.960793
1953-12-13,2.821247
1953-12-14,1.933960
1953-12-15,3.767938
1953-12-16,4.889189
1953-12-17,6.979342
1953-12-18,2.144993
1953-12-19,4.643846
1953-12-20,0.865165
1953-12-21,2.415702
1953-12-22,4.813114
1953-12-23,3.228565
1953-12-24,4.913588
1953-12-25,1.196169
1953-12-26,3.756096
1953-12-27,4.977275
1953-12-28,2.749580
1953-12-29,4.552189
1953-12-30,6.059023
1953-12-31,3.307079
1954-01-01,1.170626
1954-01-02,1.552330
1954-01-03,0.489186
1954-01-04,0.087682
1954-01-05,-2.262808
1954-01-06,-1.367385
1954-01-07,-1.087488
1954-01-08,-3.147898
1954-01-09,-3.125619
1954-01-10,-3.720573
1954-01-11,-2.336305
1954-01-12,-1.273908
1954-01-13,-3.750965
1954-01-14,-4.031610
1954-01-15,-2.588447
1954-01-16,-2.803239
1954-01-17,-0.929960
1954-01-18,-1.998625
1954-01-19,-2.156708
1954-01-20,-3.087293
1954-01-21,-1.004844
1954-01-22,-2.957970
1954-01-23,-2.508728
1954-01-24,1.398196
1954-01-25,1.262853
1954-01-26,-2.126469
1954-01-27,1.540830
1954-01-28,1.609944
1954-01-29,-0.541779
1954-01-30,1.938541
1954-01-31,-1.290878
1954-02-01,-1.326062
1954-02-02,1.017012
1954-02-03,-1.038732
1954-02-04,-2.480111
1954-02-05,-2.842892
1954-02-06,-2.015699
1954-02-07,-0.083233
1954-02-08,0.488252
1954-02-09,-3.582989
1954-02-10,-3.769234
1954-02-11,-3.495565
1954-02-12,0.569909
1954-02-13,-1.788688
1954-02-14,-0.707386
1954-02-15,3.881520
1954-02-16,2.794453
1954-02-17,1.954512
1954-02-18,3.822668
1954-02-19,2.312284
1954-02-20,3.932381
1954-02-21,0.934712
1954-02-22,-3.841949
1954-02-23,-2.633590
1954-02-24,-0.154699
1954-02-25,-0.220730
1954-02-26,5.511456
1954-02-27,-3.316231
1954-02-28,-4.744525
1954-03-01,-0.589176
1954-03-02,-0.240672
1954-03-03,4.525919
1954-03-04,7.083576
1954-03-05,0.617110
1954-03-06,-4.646395
1954-03-07,3.487929
1954-03-08,4.900827
1954-03-09,3.386996
1954-03-10,2.955640
1954-03-11,4.081066
1954-03-12,0.169162
1954-03-13,-1.404981
1954-03-14,-3.685634
1954-03-15,-2.471281
1954-03-16,-0.306200
1954-03-17,-2.892644
1954-03-18,-4.687192
1954-03-19,-4.131512
1954-03-20,-3.306431
1954-03-21,-1.632071
1954-03-22,-2.386724
1954-03-23,-5.237526
1954-03-24,-2.237251
1954-03-25,-1.125037
1954-03-26,2.763113
1954-03-27,4.387763
1954-03-28,1.394412
1954-03-29,-2.556221
1954-03-30,5.740523
1954-03-31,1.657302
1954-04-01,-3.409464
1954-04-02,2.551501
1954-04-03,-1.063130
1954-04-04,-1.816669
1954-04-05,-2.340760
1954-04-06,-1.311527
1954-04-07,-0.366721
1954-04-08,-0.849130
1954-04-09,-1.290960
1954-04-10,-1.475147
1954-04-11,-3.533303
1954-04-12,-4.431424
1954-04-13,-4.093866
1954-04-14,-3.143357
1954-04-15,-3.286212
1954-04-16,-2.020022
1954-04-17,-2.785906
1954-04-18,-2.065366
1954-04-19,2.252093
1954-04-20,-2.682251
1954-04-21,-4.615528
1954-04-22,-1.542889
1954-04-23,2.037610
1954-04-24,-3.262992
1954-04-25,-4.356935
1954-04-26,-3.696359
1954-04-27,-2.837024
1954-04-28,-2.084302
1954-04-29,-1.856355
1954-04-30,-1.494885
1954-05-01,0.784881
1954-05-02,2.012707
1954-05-03,1.528932
1954-05-04,1.884334
1954-05-05,3.263865
1954-05-06,-2.845349
1954-05-07,-1.056455
1954-05-08,-0.622586
1954-05-09,0.640694
1954-05-10,2.606346
1954-05-11,0.550330
1954-05-12,-1.622177
1954-05-13,0.938696
1954-05-14,0.997809
1954-05-15,0.063165
1954-05-16,-0.700706
1954-05-17,-1.471756
1954-05-18,-0.461320
1954-05-19,1.684015
1954-05-20,4.176753
1954-05-21,5.668694
1954-05-22,5.528957
1954-05-23,3.736276
1954-05-24,2.740838
1954-05-25,0.270087
1954-05-26,-2.837442
1954-05-27,-4.862747
1954-05-28,-3.734323
1954-05-29,-2.384497
1954-05-30,1.068549
1954-05-31,3.146880
1954-06-01,2.003489
1954-06-02,1.238692
1954-06-03,0.277094
1954-06-04,0.827782
1954-06-05,0.267530
1954-06-06,-0.112476
1954-06-07,1.153302
1954-06-08,0.197379
1954-06-09,-4.903099
1954-06-10,-4.655893
1954-06-11,-2.631723
1954-06-12,-1.092457
1954-06-13,-1.547058
1954-06-14,-2.871362
1954-06-15,-4.127368
1954-06-16,-2.624093
1954-06-17,-1.511000
1954-06-18,-0.505319
1954-06-19,-1.065168
1954-06-20,-1.558301
1954-06-21,-1.557175
1954-06-22,-1.029693
1954-06-23,-2.407265
1954-06-24,-2.120361
1954-06-25,-1.684891
1954-06-26,-1.725401
1954-06-27,-2.041586
1954-06-28,-1.400280
1954-06-29,-1.238181
1954-06-30,-1.509211
1954-07-01,-1.828463
1954-07-02,-2.744802
1954-07-03,-3.033149
1954-07-04,-2.021619
1954-07-05,-0.354829
1954-07-06,-0.399140
1954-07-07,-1.249882
1954-07-08,-1.333063
1954-07-09,-1.305451
1954-07-10,-1.651318
1954-07-11,-1.342716
1954-07-12,-0.634822
1954-07-13,1.049299
1954-07-14,1.887984
1954-07-15,1.969190
1954-07-16,-0.373123
1954-07-17,-1.966316
1954-07-18,-1.951398
1954-07-19,-1.941229
1954-07-20,-2.069488
1954-07-21,-2.165436
1954-07-22,-2.276288
1954-07-23,-2.719153
1954-07-24,-2.359782
1954-07-25,-1.528494
1954-07-26,-2.174948
1954-07-27,-2.227807
1954-07-28,-2.895803
1954-07-29,-4.274844
1954-07-30,-3.195846
1954-07-31,-2.962051
1954-08-01,-2.498697
1954-08-02,-1.529849
1954-08-03,-2.157984
1954-08-04,-2.356722
1954-08-05,-2.055828
1954-08-06,-2.717066
1954-08-07,-2.794697
1954-08-08,-3.061605
1954-08-09,-2.335886
1954-08-10,-1.290508
1954-08-11,-0.235389
1954-08-12,-0.000012
1954-08-13,-0.000011
1954-08-14,-0.096796
1954-08-15,-0.542259
1954-08-16,-0.495431
1954-08-17,-0.458754
1954-08-18,0.324825
1954-08-19,0.378723
1954-08-20,0.689787
1954-08-21,-1.071825
1954-08-22,-1.861870
1954-08-23,-1.120408
1954-08-24,-0.209305
1954-08-25,1.263231
1954-08-26,0.100591
1954-08-27,-0.998613
1954-08-28,-0.297476
1954-08-29,1.088327
1954-08-30,-0.969250
1954-08-31,-2.240308
1954-09-01,-2.151448
1954-09-02,-1.574875
1954-09-03,-1.384272
1954-09-04,-1.102627
1954-09-05,-1.461494
1954-09-06,-1.568063
1954-09-07,-1.536218
1954-09-08,-1.327983
1954-09-09,-0.693586
1954-09-10,-0.388241
1954-09-11,0.165760
1954-09-12,-2.663137
1954-09-13,-4.241334
1954-09-14,-3.720665
1954-09-15,-3.557104
1954-09-16,-3.824405
1954-09-17,-4.812998
1954-09-18,-3.692987
1954-09-19,-0.428204
1954-09-20,0.942708
1954-09-21,1.980804
1954-09-22,1.483894
1954-09-23,0.974330
1954-09-24,1.525848
1954-09-25,-0.074047
1954-09-26,-0.591008
1954-09-27,0.244025
1954-09-28,-1.695501
1954-09-29,-3.407431
1954-09-30,-1.426066
1954-10-01,1.110559
1954-10-02,-3.424187
1954-10-03,-3.218349
1954-10-04,-0.677140
1954-10-05,-0.826123
1954-10-06,-2.554631
1954-10-07,-5.025950
1954-10-08,-4.998591
1954-10-09,-4.108426
1954-10-10,-2.818773
1954-10-11,-2.920092
1954-10-12,-0.417245
1954-10-13,-0.099299
1954-10-14,-2.041811
1954-10-15,-1.035784
1954-10-16,0.905606
1954-10-17,1.094536
1954-10-18,-1.731492
1954-10-19,-2.253467
1954-10-20,-0.947072
1954-10-21,1.283319
1954-10-22,1.707416
1954-10-23,0.904472
1954-10-24,1.840611
1954-10-25,2.164075
1954-10-26,2.361251
1954-10-27,5.625231
1954-10-28,4.679067
1954-10-29,6.659279
1954-10-30,3.338007
1954-10-31,-3.593115
1954-11-01,-1.264982
1954-11-02,-0.582057
1954-11-03,-1.383378
1954-11-04,-2.057052
1954-11-05,-1.236823
1954-11-06,-1.195793
1954-11-07,0.208747
1954-11-08,1.977639
1954-11-09,0.622883
1954-11-10,1.213543
1954-11-11,0.608919
1954-11-12,0.416542
1954-11-13,-2.478229
1954-11-14,0.863958
1954-11-15,0.011342
1954-11-16,-0.367250
1954-11-17,3.009087
1954-11-18,-2.576162
1954-11-19,-5.062366
1954-11-20,-3.710542
1954-11-21,1.206161
1954-11-22,2.292216
1954-11-23,-0.206170
1954-11-24,-1.456070
1954-11-25,2.641848
1954-11-26,4.639879
1954-11-27,0.089573
1954-11-28,-3.872868
1954-11-29,0.326476
1954-11-30,-1.036053
1954-12-01,1.833215
1954-12-02,2.281264
1954-12-03,1.422665
1954-12-04,-2.063745
1954-12-05,1.368507
1954-12-06,0.155030
1954-12-07,2.264868
1954-12-08,2.091815
1954-12-09,-0.119846
1954-12-10,-0.086747
1954-12-11,-2.039829
1954-12-12,-0.039511
1954-12-13,1.355131
1954-12-14,0.170842
1954-12-15,1.000560
1954-12-16,-1.218610
1954-12-17,2.434754
1954-12-18,-0.074224
1954-12-19,2.132245
1954-12-20,3.391886
1954-12-21,4.702513
1954-12-22,0.442111
1954-12-23,-0.496163
1954-12-24,0.757623
1954-12-25,1.826238
1954-12-26,2.724005
1954-12-27,4.215451
1954-12-28,2.000627
1954-12-29,-0.745872
1954-12-30,0.734237
1954-12-31,0.076631
1955-01-01,0.049941
1955-01-02,4.471419
1955-01-03,3.674801
1955-01-04,2.260850
1955-01-05,4.914909
1955-01-06,-2.958490
1955-01-07,1.906784
1955-01-08,3.229531
1955-01-09,2.437429
1955-01-10,0.375334
1955-01-11,-3.666072
1955-01-12,-1.794315
1955-01-13,-0.293069
1955-01-14,2.717904
1955-01-15,3.516654
1955-01-16,2.521271
1955-01-17,-1.080210
1955-01-18,0.787036
1955-01-19,-2.964457
1955-01-20,2.412051
1955-01-21,0.129206
1955-01-22,-3.148221
1955-01-23,0.194086
1955-01-24,-2.887316
1955-01-25,-3.994677
1955-01-26,-3.827152
1955-01-27,-1.101744
1955-01-28,2.560292
1955-01-29,3.880925
1955-01-30,-2.097063
1955-01-31,-1.510336
1955-02-01,1.889985
1955-02-02,2.213969
1955-02-03,2.004141
1955-02-04,2.591348
1955-02-05,1.864119
1955-02-06,3.751628
1955-02-07,4.291395
1955-02-08,2.767045
1955-02-09,-1.426043
1955-02-10,0.290383
1955-02-11,1.955072
1955-02-12,2.424958
1955-02-13,2.877000
1955-02-14,7.632868
1955-02-15,-0.503186
1955-02-16,-3.096124
1955-02-17,-3.769583
1955-02-18,-3.730467
1955-02-19,-0.101017
1955-02-20,1.874050
1955-02-21,-1.951786
1955-02-22,-2.464625
1955-02-23,1.944775
1955-02-24,-0.061048
1955-02-25,1.707254
1955-02-26,3.094043
1955-02-27,0.713999
1955-02-28,-1.666062
1955-03-01,-2.445439
1955-03-02,-1.408190
1955-03-03,0.705004
1955-03-04,-1.172661
1955-03-05,-1.538980
1955-03-06,-0.486599
1955-03-07,-4.170771
1955-03-08,-2.715959
1955-03-09,-2.208417
1955-03-10,-3.591587
1955-03-11,-2.332084
1955-03-12,-2.063455
1955-03-13,-1.430463
1955-03-14,-1.270462
1955-03-15,-1.773242
1955-03-16,-2.630808
1955-03-17,-1.080942
1955-03-18,3.543205
1955-03-19,4.621167
1955-03-20,3.484268
1955-03-21,2.115247
1955-03-22,0.707296
1955-03-23,3.466629
1955-03-24,0.391036
1955-03-25,2.744537
1955-03-26,4.166959
1955-03-27,-3.636687
1955-03-28,-4.056505
1955-03-29,1.178633
1955-03-30,1.880511
1955-03-31,0.426342
1955-04-01,-2.628490
1955-04-02,-2.454050
1955-04-03,-0.163967
1955-04-04,-0.186986
1955-04-05,-0.307589
1955-04-06,-0.810868
1955-04-07,-1.447027
1955-04-08,-0.152813
1955-04-09,0.692838
1955-04-10,-1.378426
1955-04-11,-1.230607
1955-04-12,0.636102
1955-04-13,-4.729044
1955-04-14,-4.293754
1955-04-15,-4.207758
1955-04-16,-3.679910
1955-04-17,-1.024016
1955-04-18,-3.110627
1955-04-19,-2.117951
1955-04-20,-3.822305
1955-04-21,-3.449027
1955-04-22,-1.797184
1955-04-23,1.100659
1955-04-24,2.967297
1955-04-25,-2.121977
1955-04-26,-5.344253
1955-04-27,-5.262290
1955-04-28,-5.222004
1955-04-29,-3.659403
1955-04-30,-2.639033
1955-05-01,0.221916
1955-05-02,-3.108582
1955-05-03,-2.395652
1955-05-04,0.272657
1955-05-05,0.318992
1955-05-06,0.155997
1955-05-07,-1.083848
1955-05-08,-2.387246
1955-05-09,-0.778588
1955-05-10,0.615917
1955-05-11,0.285090
1955-05-12,-3.535144
1955-05-13,-3.070258
1955-05-14,-3.345060
1955-05-15,-1.214773
1955-05-16,0.296064
1955-05-17,0.369845
1955-05-18,1.142174
1955-05-19,1.296824
1955-05-20,1.181005
1955-05-21,0.202811
1955-05-22,0.717857
1955-05-23,1.210183
1955-05-24,-2.929184
1955-05-25,-4.348773
1955-05-26,-0.612134
1955-05-27,0.061595
1955-05-28,-4.190137
1955-05-29,-3.376283
1955-05-30,-1.913460
1955-05-31,-2.069534
1955-06-01,-3.094650
1955-06-02,-0.885175
1955-06-03,-1.898531
1955-06-04,-1.009694
1955-06-05,-1.287843
1955-06-06,-1.445260
1955-06-07,-1.741404
1955-06-08,-1.765306
1955-06-09,-1.999063
1955-06-10,-1.260283
1955-06-11,-1.323155
1955-06-12,-2.407272
1955-06-13,-3.346881
1955-06-14,-3.187520
1955-06-15,-1.634510
1955-06-16,-1.183017
1955-06-17,-0.901990
1955-06-18,-1.526961
1955-06-19,-1.915247
1955-06-20,-1.012511
1955-06-21,-1.055761
1955-06-22,-2.008769
1955-06-23,-2.933992
1955-06-24,-2.531848
1955-06-25,-1.863880
1955-06-26,-0.798502
1955-06-27,-0.806395
1955-06-28,-0.934796
1955-06-29,-1.019071
1955-06-30,-1.019410
1955-07-01,-1.251013
1955-07-02,-0.581086
1955-07-03,-1.715728
1955-07-04,-2.580614
1955-07-05,-1.994780
1955-07-06,-1.899305
1955-07-07,-1.369319
1955-07-08,-0.832338
1955-07-09,-1.994117
1955-07-10,-2.995218
1955-07-11,-0.548271
1955-07-12,-0.871531
1955-07-13,-1.524121
1955-07-14,-1.501432
1955-07-15,-1.811664
1955-07-16,-1.653876
1955-07-17,-0.847807
1955-07-18,-1.887829
1955-07-19,-2.670591
1955-07-20,-2.610667
1955-07-21,-2.105729
1955-07-22,-1.956338
1955-07-23,-0.583840
1955-07-24,-0.210036
1955-07-25,-0.868693
1955-07-26,0.284387
1955-07-27,0.282280
1955-07-28,-0.995247
1955-07-29,-1.021092
1955-07-30,-0.501360
1955-07-31,-0.960856
1955-08-01,-1.492455
1955-08-02,-1.798515
1955-08-03,-1.916170
1955-08-04,-1.825992
1955-08-05,-1.458931
1955-08-06,-1.077409
1955-08-07,-1.388790
1955-08-08,-1.084178
1955-08-09,-0.355422
1955-08-10,-0.356932
1955-08-11,-1.482924
1955-08-12,-1.514656
1955-08-13,-1.430257
1955-08-14,-1.968319
1955-08-15,-1.747155
1955-08-16,-1.129333
1955-08-17,-1.024325
1955-08-18,-1.578452
1955-08-19,-1.631271
1955-08-20,-2.017608
1955-08-21,-1.341246
1955-08-22,-0.919076
1955-08-23,-2.023486
1955-08-24,-1.992496
1955-08-25,-2.522123
1955-08-26,-3.065887
1955-08-27,-4.043056
1955-08-28,-4.407946
1955-08-29,-4.084861
1955-08-30,-3.002989
1955-08-31,-3.065650
1955-09-01,-3.220582
1955-09-02,-4.430615
1955-09-03,-2.120306
