#Variables:
#vas_bcc-csm1-1_historical(ms-1):Northward Wind
"#Data Extracted for Average over Grid Cell w/ center: 29.7713 Latitude, -98.6892 Longitude (closest value to Latitude:29.7839, Longitude:-98.7092) "
#Original Data File(s):
#agg_macav2metdata_vas_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,vas_bcc-csm1-1_historical(ms-1)"
1953-01-10,5.043763
1953-01-11,5.283711
1953-01-12,3.283479
1953-01-13,3.003412
1953-01-14,4.438159
1953-01-15,4.116236
1953-01-16,3.459285
1953-01-17,3.123476
1953-01-18,4.017603
1953-01-19,-1.688048
1953-01-20,-0.673836
1953-01-21,4.755997
1953-01-22,5.742987
1953-01-23,-3.103044
1953-01-24,-2.353614
1953-01-25,0.593983
1953-01-26,-1.281020
1953-01-27,-3.901111
1953-01-28,-0.310224
1953-01-29,-0.788518
1953-01-30,-0.290494
1953-01-31,2.439243
1953-02-01,-3.395310
1953-02-02,-4.314053
1953-02-03,-3.718828
1953-02-04,0.926152
1953-02-05,3.491817
1953-02-06,-2.261128
1953-02-07,-0.116949
1953-02-08,3.867948
1953-02-09,-3.678281
1953-02-10,2.728203
1953-02-11,3.687793
1953-02-12,-3.129377
1953-02-13,3.044989
1953-02-14,5.399316
1953-02-15,6.822664
1953-02-16,4.350231
1953-02-17,5.186864
1953-02-18,4.760351
1953-02-19,1.161344
1953-02-20,3.069679
1953-02-21,4.684156
1953-02-22,2.037694
1953-02-23,4.478975
1953-02-24,5.571554
1953-02-25,-5.888935
1953-02-26,-4.098936
1953-02-27,2.879502
1953-02-28,4.479221
1953-03-01,4.455010
1953-03-02,4.847296
1953-03-03,5.874723
1953-03-04,6.121130
1953-03-05,4.806862
1953-03-06,4.595057
1953-03-07,5.961100
1953-03-08,6.000206
1953-03-09,4.543577
1953-03-10,-3.174443
1953-03-11,-5.172462
1953-03-12,-5.599837
1953-03-13,-2.191867
1953-03-14,2.124648
1953-03-15,1.807774
1953-03-16,2.872082
1953-03-17,-7.442284
1953-03-18,-5.082487
1953-03-19,4.031267
1953-03-20,3.958697
1953-03-21,-6.025104
1953-03-22,-0.037087
1953-03-23,4.268794
1953-03-24,4.674079
1953-03-25,3.336789
1953-03-26,3.137219
1953-03-27,3.553803
1953-03-28,4.838810
1953-03-29,5.903953
1953-03-30,4.076710
1953-03-31,2.118774
1953-04-01,1.977235
1953-04-02,-0.637504
1953-04-03,6.016590
1953-04-04,6.168431
1953-04-05,-2.212773
1953-04-06,-2.593623
1953-04-07,-0.384288
1953-04-08,4.776134
1953-04-09,5.644010
1953-04-10,-3.957414
1953-04-11,-5.897103
1953-04-12,2.611638
1953-04-13,7.060388
1953-04-14,4.721450
1953-04-15,-4.221296
1953-04-16,2.192053
1953-04-17,6.022233
1953-04-18,-1.583745
1953-04-19,-2.808085
1953-04-20,2.977241
1953-04-21,7.038368
1953-04-22,6.783761
1953-04-23,5.877232
1953-04-24,5.524440
1953-04-25,4.483581
1953-04-26,-0.515377
1953-04-27,-4.590612
1953-04-28,-4.917551
1953-04-29,1.765619
1953-04-30,6.741296
1953-05-01,3.088868
1953-05-02,0.126273
1953-05-03,4.694021
1953-05-04,3.300207
1953-05-05,6.045226
1953-05-06,6.544261
1953-05-07,6.742814
1953-05-08,5.964728
1953-05-09,4.898099
1953-05-10,5.420609
1953-05-11,7.153125
1953-05-12,4.029963
1953-05-13,3.539888
1953-05-14,2.716478
1953-05-15,1.831304
1953-05-16,-0.589846
1953-05-17,4.963721
1953-05-18,5.786030
1953-05-19,5.526328
1953-05-20,1.786891
1953-05-21,-1.800584
1953-05-22,2.950648
1953-05-23,3.866119
1953-05-24,4.925158
1953-05-25,-2.824029
1953-05-26,-1.349420
1953-05-27,4.157416
1953-05-28,6.033899
1953-05-29,7.424027
1953-05-30,10.028208
1953-05-31,6.435305
1953-06-01,4.806067
1953-06-02,3.312411
1953-06-03,2.424549
1953-06-04,3.590699
1953-06-05,5.895557
1953-06-06,5.744145
1953-06-07,5.230630
1953-06-08,4.281960
1953-06-09,4.673678
1953-06-10,3.726414
1953-06-11,4.712357
1953-06-12,5.862289
1953-06-13,4.892822
1953-06-14,2.649810
1953-06-15,3.425117
1953-06-16,5.334237
1953-06-17,6.276718
1953-06-18,6.590143
1953-06-19,6.960607
1953-06-20,6.082455
1953-06-21,3.304175
1953-06-22,3.196311
1953-06-23,2.609020
1953-06-24,2.354075
1953-06-25,3.545133
1953-06-26,4.796043
1953-06-27,4.377489
1953-06-28,3.386576
1953-06-29,-1.601338
1953-06-30,-3.096887
1953-07-01,-2.297456
1953-07-02,-0.713539
1953-07-03,1.123578
1953-07-04,4.067336
1953-07-05,5.364677
1953-07-06,5.736897
1953-07-07,5.868723
1953-07-08,5.378282
1953-07-09,4.626411
1953-07-10,4.350207
1953-07-11,3.266782
1953-07-12,2.897736
1953-07-13,2.150600
1953-07-14,1.365914
1953-07-15,0.845096
1953-07-16,1.127198
1953-07-17,1.752503
1953-07-18,3.529345
1953-07-19,3.742601
1953-07-20,4.417083
1953-07-21,4.931816
1953-07-22,4.918109
1953-07-23,5.465965
1953-07-24,4.667006
1953-07-25,3.837541
1953-07-26,3.424989
1953-07-27,2.704522
1953-07-28,3.291258
1953-07-29,3.099908
1953-07-30,4.064438
1953-07-31,5.250482
1953-08-01,5.052249
1953-08-02,4.145243
1953-08-03,3.491768
1953-08-04,3.369190
1953-08-05,3.759447
1953-08-06,4.157613
1953-08-07,4.740446
1953-08-08,4.436618
1953-08-09,4.508413
1953-08-10,5.133934
1953-08-11,6.186317
1953-08-12,6.044734
1953-08-13,3.832476
1953-08-14,3.372148
1953-08-15,3.214624
1953-08-16,2.042444
1953-08-17,2.049390
1953-08-18,1.708739
1953-08-19,1.988602
1953-08-20,2.266600
1953-08-21,2.700450
1953-08-22,3.038088
1953-08-23,4.001884
1953-08-24,3.810397
1953-08-25,4.034967
1953-08-26,3.790301
1953-08-27,3.743774
1953-08-28,4.064676
1953-08-29,4.664678
1953-08-30,5.269125
1953-08-31,4.826479
1953-09-01,3.843758
1953-09-02,2.800477
1953-09-03,2.009124
1953-09-04,2.283484
1953-09-05,3.675361
1953-09-06,4.603427
1953-09-07,3.939313
1953-09-08,1.348211
1953-09-09,1.821092
1953-09-10,1.583322
1953-09-11,1.351549
1953-09-12,0.531424
1953-09-13,1.805820
1953-09-14,3.009700
1953-09-15,2.590545
1953-09-16,1.906712
1953-09-17,0.729183
1953-09-18,1.345078
1953-09-19,-2.899109
1953-09-20,-4.536330
1953-09-21,-3.420225
1953-09-22,-2.965619
1953-09-23,-4.684736
1953-09-24,-2.754296
1953-09-25,-0.892158
1953-09-26,-2.368212
1953-09-27,-2.190452
1953-09-28,1.965981
1953-09-29,3.281865
1953-09-30,3.252882
1953-10-01,3.064932
1953-10-02,1.509746
1953-10-03,0.760150
1953-10-04,1.429840
1953-10-05,2.843290
1953-10-06,4.833566
1953-10-07,4.335712
1953-10-08,0.597083
1953-10-09,-1.817367
1953-10-10,-3.476696
1953-10-11,1.806181
1953-10-12,3.341277
1953-10-13,3.848246
1953-10-14,0.089115
1953-10-15,-0.098668
1953-10-16,2.227673
1953-10-17,3.033564
1953-10-18,3.737230
1953-10-19,2.232719
1953-10-20,4.528132
1953-10-21,7.078297
1953-10-22,5.284712
1953-10-23,3.655361
1953-10-24,-1.207008
1953-10-25,-4.657706
1953-10-26,-1.730093
1953-10-27,-1.489325
1953-10-28,-4.711047
1953-10-29,2.792015
1953-10-30,3.712048
1953-10-31,5.152829
1953-11-01,5.048301
1953-11-02,4.391244
1953-11-03,3.605813
1953-11-04,0.177753
1953-11-05,3.405973
1953-11-06,-8.068474
1953-11-07,-3.548079
1953-11-08,3.032582
1953-11-09,3.620067
1953-11-10,4.293005
1953-11-11,2.873578
1953-11-12,1.575860
1953-11-13,3.450808
1953-11-14,4.257384
1953-11-15,2.372140
1953-11-16,3.474307
1953-11-17,3.524542
1953-11-18,4.420534
1953-11-19,5.433229
1953-11-20,5.838424
1953-11-21,6.585423
1953-11-22,4.988665
1953-11-23,1.922106
1953-11-24,1.516799
1953-11-25,4.375481
1953-11-26,2.788558
1953-11-27,3.580297
1953-11-28,2.347038
1953-11-29,-3.627042
1953-11-30,1.505189
1953-12-01,3.921176
1953-12-02,-2.320818
1953-12-03,3.607775
1953-12-04,4.471787
1953-12-05,7.296927
1953-12-06,5.815285
1953-12-07,-0.642948
1953-12-08,3.150548
1953-12-09,2.908525
1953-12-10,3.222919
1953-12-11,5.290843
1953-12-12,-2.337819
1953-12-13,-4.068731
1953-12-14,0.947329
1953-12-15,3.529079
1953-12-16,-2.926327
1953-12-17,-4.138804
1953-12-18,-5.920578
1953-12-19,-3.485128
1953-12-20,-4.582366
1953-12-21,4.764697
1953-12-22,-0.888631
1953-12-23,1.464018
1953-12-24,0.133589
1953-12-25,-0.269937
1953-12-26,-2.062049
1953-12-27,-2.147150
1953-12-28,-7.623838
1953-12-29,-1.625115
1953-12-30,1.332439
1953-12-31,-2.948381
1954-01-01,-8.100803
1954-01-02,-3.546352
1954-01-03,1.227504
1954-01-04,0.819944
1954-01-05,-1.051947
1954-01-06,2.305049
1954-01-07,-2.645651
1954-01-08,-0.642064
1954-01-09,0.282944
1954-01-10,-3.163339
1954-01-11,-1.604035
1954-01-12,-2.176462
1954-01-13,-0.724210
1954-01-14,1.438969
1954-01-15,-0.212062
1954-01-16,-4.327341
1954-01-17,-2.373765
1954-01-18,1.405776
1954-01-19,-2.667245
1954-01-20,-3.286116
1954-01-21,1.101745
1954-01-22,-0.705812
1954-01-23,-3.364276
1954-01-24,3.954516
1954-01-25,4.298835
1954-01-26,0.419985
1954-01-27,5.323238
1954-01-28,3.088327
1954-01-29,3.656229
1954-01-30,2.562713
1954-01-31,1.678430
1954-02-01,4.657587
1954-02-02,3.885535
1954-02-03,-3.313112
1954-02-04,-2.681500
1954-02-05,-3.036932
1954-02-06,1.786144
1954-02-07,4.461470
1954-02-08,-1.141576
1954-02-09,-3.687160
1954-02-10,-1.283029
1954-02-11,-2.270548
1954-02-12,1.992276
1954-02-13,3.747395
1954-02-14,4.853706
1954-02-15,0.609625
1954-02-16,1.692452
1954-02-17,-0.708204
1954-02-18,-1.955370
1954-02-19,-3.438774
1954-02-20,0.603410
1954-02-21,-3.029696
1954-02-22,-0.982645
1954-02-23,5.624686
1954-02-24,3.310956
1954-02-25,4.262412
1954-02-26,1.787907
1954-02-27,-0.799261
1954-02-28,0.066870
1954-03-01,-0.553268
1954-03-02,3.758596
1954-03-03,4.757418
1954-03-04,5.157615
1954-03-05,-3.870991
1954-03-06,3.896747
1954-03-07,4.599450
1954-03-08,4.092936
1954-03-09,2.613716
1954-03-10,-1.697175
1954-03-11,-1.926596
1954-03-12,-4.027043
1954-03-13,2.097246
1954-03-14,-0.424705
1954-03-15,4.214810
1954-03-16,0.110739
1954-03-17,-5.987216
1954-03-18,3.761676
1954-03-19,4.094301
1954-03-20,5.568497
1954-03-21,5.591975
1954-03-22,4.377796
1954-03-23,-5.412670
1954-03-24,-5.216249
1954-03-25,2.528951
1954-03-26,0.816493
1954-03-27,4.477704
1954-03-28,0.649519
1954-03-29,4.328756
1954-03-30,2.614933
1954-03-31,3.813612
1954-04-01,3.347721
1954-04-02,-1.906597
1954-04-03,-5.533239
1954-04-04,1.583450
1954-04-05,-3.041773
1954-04-06,3.681036
1954-04-07,6.182351
1954-04-08,8.170638
1954-04-09,6.934865
1954-04-10,3.742304
1954-04-11,-5.152490
1954-04-12,-2.934659
1954-04-13,-2.068877
1954-04-14,-0.666562
1954-04-15,4.056913
1954-04-16,4.405260
1954-04-17,4.216400
1954-04-18,6.477268
1954-04-19,0.279589
1954-04-20,1.473656
1954-04-21,5.564907
1954-04-22,8.579964
1954-04-23,4.102190
1954-04-24,-4.858993
1954-04-25,-6.303480
1954-04-26,-2.220008
1954-04-27,1.840705
1954-04-28,2.833997
1954-04-29,3.997260
1954-04-30,7.163481
1954-05-01,5.152270
1954-05-02,5.556140
1954-05-03,4.199399
1954-05-04,4.453727
1954-05-05,2.857802
1954-05-06,0.138368
1954-05-07,3.534492
1954-05-08,7.717273
1954-05-09,5.824816
1954-05-10,4.305046
1954-05-11,3.711556
1954-05-12,4.519653
1954-05-13,4.711242
1954-05-14,5.551574
1954-05-15,5.135045
1954-05-16,4.086994
1954-05-17,1.661273
1954-05-18,-0.548393
1954-05-19,3.622056
1954-05-20,3.993537
1954-05-21,3.646883
1954-05-22,3.492759
1954-05-23,1.107812
1954-05-24,2.385437
1954-05-25,0.139838
1954-05-26,-1.489692
1954-05-27,0.097854
1954-05-28,3.209479
1954-05-29,5.514977
1954-05-30,6.363457
1954-05-31,3.592997
1954-06-01,3.167521
1954-06-02,4.473111
1954-06-03,4.035130
1954-06-04,4.965933
1954-06-05,3.145803
1954-06-06,4.196783
1954-06-07,2.666855
1954-06-08,2.155399
1954-06-09,-2.572552
1954-06-10,0.311795
1954-06-11,2.605084
1954-06-12,5.017431
1954-06-13,6.141274
1954-06-14,6.605709
1954-06-15,-1.875553
1954-06-16,-3.996952
1954-06-17,0.766351
1954-06-18,5.393198
1954-06-19,6.812992
1954-06-20,5.930937
1954-06-21,5.763306
1954-06-22,6.716799
1954-06-23,7.796793
1954-06-24,8.020162
1954-06-25,8.215246
1954-06-26,8.309228
1954-06-27,6.572855
1954-06-28,6.414629
1954-06-29,6.112309
1954-06-30,5.153889
1954-07-01,4.081422
1954-07-02,4.403378
1954-07-03,6.712445
1954-07-04,5.028503
1954-07-05,5.779797
1954-07-06,6.702805
1954-07-07,6.419821
1954-07-08,5.640703
1954-07-09,5.433555
1954-07-10,6.532018
1954-07-11,6.230003
1954-07-12,5.126436
1954-07-13,4.875399
1954-07-14,3.978064
1954-07-15,3.487948
1954-07-16,0.212739
1954-07-17,-0.947468
1954-07-18,3.693641
1954-07-19,4.084382
1954-07-20,4.539023
1954-07-21,6.103812
1954-07-22,6.894665
1954-07-23,6.415452
1954-07-24,5.175256
1954-07-25,3.098979
1954-07-26,1.100906
1954-07-27,0.795417
1954-07-28,0.339790
1954-07-29,0.430455
1954-07-30,-1.265829
1954-07-31,-1.376356
1954-08-01,-1.283318
1954-08-02,3.175037
1954-08-03,4.965198
1954-08-04,2.969935
1954-08-05,2.470755
1954-08-06,-0.294910
1954-08-07,-0.279988
1954-08-08,1.899634
1954-08-09,1.908803
1954-08-10,2.491060
1954-08-11,2.816816
1954-08-12,3.356069
1954-08-13,3.747413
1954-08-14,3.818089
1954-08-15,3.917783
1954-08-16,3.556407
1954-08-17,4.398618
1954-08-18,3.846924
1954-08-19,2.492750
1954-08-20,2.993492
1954-08-21,5.261857
1954-08-22,4.785041
1954-08-23,4.344123
1954-08-24,2.704117
1954-08-25,1.752759
1954-08-26,0.796368
1954-08-27,-0.652102
1954-08-28,1.769554
1954-08-29,2.833656
1954-08-30,0.783378
1954-08-31,-0.370847
1954-09-01,1.561061
1954-09-02,3.324745
1954-09-03,4.257693
1954-09-04,5.332069
1954-09-05,4.841452
1954-09-06,4.500501
1954-09-07,3.061866
1954-09-08,1.787650
1954-09-09,0.382123
1954-09-10,2.657937
1954-09-11,3.790780
1954-09-12,-3.762593
1954-09-13,-3.716043
1954-09-14,-0.657872
1954-09-15,2.365261
1954-09-16,1.733450
1954-09-17,-0.056484
1954-09-18,0.904077
1954-09-19,1.963425
1954-09-20,2.435219
1954-09-21,1.842373
1954-09-22,2.442963
1954-09-23,1.970337
1954-09-24,1.424555
1954-09-25,2.275295
1954-09-26,2.411917
1954-09-27,2.329243
1954-09-28,-1.809171
1954-09-29,-1.785913
1954-09-30,2.854588
1954-10-01,4.759130
1954-10-02,-1.744333
1954-10-03,-4.157417
1954-10-04,2.473437
1954-10-05,4.278849
1954-10-06,1.432845
1954-10-07,-2.458209
1954-10-08,-3.327068
1954-10-09,-2.472753
1954-10-10,-2.686086
1954-10-11,0.380172
1954-10-12,1.974810
1954-10-13,3.112341
1954-10-14,6.258898
1954-10-15,3.319789
1954-10-16,-3.253302
1954-10-17,-3.344034
1954-10-18,-4.483088
1954-10-19,-3.027422
1954-10-20,-2.003906
1954-10-21,0.319642
1954-10-22,2.883831
1954-10-23,4.753205
1954-10-24,3.295728
1954-10-25,-2.862841
1954-10-26,3.413634
1954-10-27,-4.519817
1954-10-28,-5.464908
1954-10-29,0.890266
1954-10-30,0.087647
1954-10-31,2.284744
1954-11-01,5.773700
1954-11-02,6.370772
1954-11-03,6.275019
1954-11-04,6.017804
1954-11-05,7.322065
1954-11-06,5.421351
1954-11-07,5.382828
1954-11-08,3.308673
1954-11-09,4.342932
1954-11-10,4.882512
1954-11-11,5.372735
1954-11-12,6.394879
1954-11-13,-6.122652
1954-11-14,-3.814696
1954-11-15,-3.494022
1954-11-16,0.950494
1954-11-17,3.589043
1954-11-18,2.624031
1954-11-19,-3.390497
1954-11-20,3.250913
1954-11-21,2.774533
1954-11-22,3.882111
1954-11-23,4.063605
1954-11-24,5.824963
1954-11-25,5.295650
1954-11-26,2.784008
1954-11-27,0.660461
1954-11-28,2.656377
1954-11-29,3.069072
1954-11-30,-3.373457
1954-12-01,4.082319
1954-12-02,4.557410
1954-12-03,3.789820
1954-12-04,4.371458
1954-12-05,3.820324
1954-12-06,-5.346732
1954-12-07,-4.743398
1954-12-08,-2.919905
1954-12-09,-3.172114
1954-12-10,-1.239604
1954-12-11,-4.953498
1954-12-12,-3.901772
1954-12-13,-2.646684
1954-12-14,3.416074
1954-12-15,0.083880
1954-12-16,-5.571590
1954-12-17,-0.360656
1954-12-18,-3.221444
1954-12-19,-3.309063
1954-12-20,0.494791
1954-12-21,2.936234
1954-12-22,-2.382049
1954-12-23,3.655971
1954-12-24,5.120232
1954-12-25,1.997573
1954-12-26,-4.172929
1954-12-27,1.284412
1954-12-28,1.953154
1954-12-29,2.047252
1954-12-30,-4.594959
1954-12-31,-1.926513
1955-01-01,-0.196113
1955-01-02,0.830071
1955-01-03,2.693679
1955-01-04,-1.804037
1955-01-05,-1.960854
1955-01-06,2.279035
1955-01-07,4.063363
1955-01-08,2.025014
1955-01-09,4.643982
1955-01-10,0.374471
1955-01-11,-0.687111
1955-01-12,4.134422
1955-01-13,4.280833
1955-01-14,-1.017270
1955-01-15,-4.081448
1955-01-16,-3.570007
1955-01-17,-3.739200
1955-01-18,2.936172
1955-01-19,0.114432
1955-01-20,4.387021
1955-01-21,2.091012
1955-01-22,1.396740
1955-01-23,4.206896
1955-01-24,-0.573597
1955-01-25,3.348006
1955-01-26,-0.828572
1955-01-27,-5.585818
1955-01-28,3.726493
1955-01-29,5.547690
1955-01-30,-8.390035
1955-01-31,2.096835
1955-02-01,6.909167
1955-02-02,5.060991
1955-02-03,3.597940
1955-02-04,3.425923
1955-02-05,4.648384
1955-02-06,2.501277
1955-02-07,1.774499
1955-02-08,-1.939471
1955-02-09,-2.528461
1955-02-10,1.896656
1955-02-11,-2.896132
1955-02-12,1.983661
1955-02-13,5.870297
1955-02-14,0.730720
1955-02-15,-3.526953
1955-02-16,0.104075
1955-02-17,2.412477
1955-02-18,2.892155
1955-02-19,4.712350
1955-02-20,6.458682
1955-02-21,1.376249
1955-02-22,3.523389
1955-02-23,3.374124
1955-02-24,3.782558
1955-02-25,3.423933
1955-02-26,-3.133017
1955-02-27,-3.588089
1955-02-28,-3.437545
1955-03-01,2.446127
1955-03-02,6.885511
1955-03-03,4.907279
1955-03-04,-5.456698
1955-03-05,4.236033
1955-03-06,6.722582
1955-03-07,-3.803970
1955-03-08,-2.551732
1955-03-09,4.646163
1955-03-10,-3.791485
1955-03-11,-2.665480
1955-03-12,3.855278
1955-03-13,7.192577
1955-03-14,5.846280
1955-03-15,4.984242
1955-03-16,4.547575
1955-03-17,5.309567
1955-03-18,4.422372
1955-03-19,-3.335495
1955-03-20,0.123228
1955-03-21,2.607046
1955-03-22,4.203041
1955-03-23,1.568182
1955-03-24,-8.040323
1955-03-25,5.609809
1955-03-26,0.829124
1955-03-27,-0.832512
1955-03-28,-5.947390
1955-03-29,-5.960800
1955-03-30,4.328657
1955-03-31,5.023391
1955-04-01,-2.263207
1955-04-02,-4.509227
1955-04-03,-0.822226
1955-04-04,3.243927
1955-04-05,4.814043
1955-04-06,4.647438
1955-04-07,3.823858
1955-04-08,5.205547
1955-04-09,6.057744
1955-04-10,3.553006
1955-04-11,5.758469
1955-04-12,4.581670
1955-04-13,-0.486253
1955-04-14,0.145378
1955-04-15,3.355080
1955-04-16,4.693791
1955-04-17,4.150058
1955-04-18,2.872244
1955-04-19,2.365865
1955-04-20,3.095546
1955-04-21,3.947762
1955-04-22,4.611547
1955-04-23,5.379173
1955-04-24,3.124413
1955-04-25,3.145509
1955-04-26,-2.315941
1955-04-27,-3.471982
1955-04-28,-2.189932
1955-04-29,-2.544851
1955-04-30,-2.260314
1955-05-01,-2.648302
1955-05-02,1.678185
1955-05-03,2.844020
1955-05-04,4.156119
1955-05-05,4.147653
1955-05-06,4.668787
1955-05-07,6.065863
1955-05-08,6.085354
1955-05-09,5.387728
1955-05-10,6.051996
1955-05-11,3.448064
1955-05-12,-2.626989
1955-05-13,0.666412
1955-05-14,2.830501
1955-05-15,4.079639
1955-05-16,4.113684
1955-05-17,4.930219
1955-05-18,1.765684
1955-05-19,3.628212
1955-05-20,4.825145
1955-05-21,5.953068
1955-05-22,5.604963
1955-05-23,-0.783097
1955-05-24,-1.525460
1955-05-25,1.942800
1955-05-26,2.695285
1955-05-27,1.713771
1955-05-28,-2.246293
1955-05-29,1.645236
1955-05-30,5.601131
1955-05-31,1.103263
1955-06-01,-4.049326
1955-06-02,0.234425
1955-06-03,3.953614
1955-06-04,4.175535
1955-06-05,3.532485
1955-06-06,2.620400
1955-06-07,1.224319
1955-06-08,1.719584
1955-06-09,-3.134828
1955-06-10,0.284947
1955-06-11,3.002041
1955-06-12,4.105455
1955-06-13,4.137755
1955-06-14,4.908207
1955-06-15,4.466406
1955-06-16,4.632765
1955-06-17,4.589499
1955-06-18,3.051342
1955-06-19,1.792653
1955-06-20,2.718155
1955-06-21,5.767787
1955-06-22,5.495066
1955-06-23,5.405020
1955-06-24,3.749294
1955-06-25,4.068794
1955-06-26,5.210336
1955-06-27,4.679136
1955-06-28,4.519430
1955-06-29,5.198107
1955-06-30,3.258631
1955-07-01,3.152405
1955-07-02,4.045865
1955-07-03,4.880863
1955-07-04,4.979330
1955-07-05,3.926217
1955-07-06,3.499168
1955-07-07,3.769419
1955-07-08,4.383094
1955-07-09,1.879768
1955-07-10,-1.207204
1955-07-11,3.235831
1955-07-12,5.290265
1955-07-13,5.491130
1955-07-14,6.561893
1955-07-15,6.734750
1955-07-16,5.265758
1955-07-17,5.788766
1955-07-18,6.366926
1955-07-19,5.547311
1955-07-20,5.722857
1955-07-21,5.487969
1955-07-22,4.653447
1955-07-23,4.497544
1955-07-24,3.018489
1955-07-25,0.406388
1955-07-26,2.356285
1955-07-27,5.495061
1955-07-28,6.632959
1955-07-29,5.166748
1955-07-30,4.629698
1955-07-31,5.028307
1955-08-01,4.972527
1955-08-02,4.998094
1955-08-03,4.935943
1955-08-04,4.498178
1955-08-05,3.199051
1955-08-06,2.356111
1955-08-07,2.852135
1955-08-08,2.266686
1955-08-09,2.386580
1955-08-10,3.585247
1955-08-11,4.717201
1955-08-12,4.434332
1955-08-13,4.693695
1955-08-14,4.661470
1955-08-15,3.411653
1955-08-16,4.167921
1955-08-17,4.325196
1955-08-18,4.159092
1955-08-19,3.191113
1955-08-20,3.718879
1955-08-21,4.654357
1955-08-22,4.883461
1955-08-23,4.993505
1955-08-24,4.396727
1955-08-25,3.326365
1955-08-26,3.533543
1955-08-27,1.596363
1955-08-28,0.896817
1955-08-29,0.284606
1955-08-30,-1.338791
1955-08-31,-1.223507
1955-09-01,-2.265728
1955-09-02,-1.747365
1955-09-03,3.037889
1955-09-04,2.653682
1955-09-05,1.060338
1955-09-06,-2.248839
1955-09-07,-0.787934
1955-09-08,2.996318
1955-09-09,4.223053
1955-09-10,4.436615
1955-09-11,4.831939
1955-09-12,5.402594
1955-09-13,4.812287
1955-09-14,4.577435
1955-09-15,4.399849
1955-09-16,5.592719
1955-09-17,5.509003
1955-09-18,4.475958
1955-09-19,3.915735
1955-09-20,4.598114
1955-09-21,4.978266
1955-09-22,4.828496
1955-09-23,1.886074
1955-09-24,-1.055097
1955-09-25,-0.150028
1955-09-26,-2.633535
1955-09-27,0.713070
1955-09-28,3.412990
1955-09-29,2.394833
1955-09-30,2.464156
1955-10-01,-1.669850
1955-10-02,1.189259
1955-10-03,5.577642
1955-10-04,6.262333
1955-10-05,6.519564
1955-10-06,4.752716
1955-10-07,-4.929870
1955-10-08,-3.180425
1955-10-09,-1.786749
1955-10-10,0.701626
1955-10-11,3.199390
1955-10-12,1.763298
1955-10-13,-4.157290
1955-10-14,2.235496
1955-10-15,5.216362
