#Variables:
#tasmin_IPSL-CM5A-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-LR_historical(K),tasmax_IPSL-CM5A-LR_historical(K),pr_IPSL-CM5A-LR_historical(mm)
1951-08-10,295.700958,308.237518,0.827024
1951-08-11,294.777893,307.702667,0.303787
1951-08-12,294.893799,308.050842,0.000000
1951-08-13,294.633484,307.705475,0.300070
1951-08-14,295.573486,308.413177,0.301922
1951-08-15,295.622833,308.700043,0.000000
1951-08-16,295.135193,309.723724,0.000000
1951-08-17,294.717346,310.915741,0.000000
1951-08-18,294.712952,310.487000,0.000000
1951-08-19,295.425446,310.364838,0.000000
1951-08-20,296.012482,309.825623,1.275859
1951-08-21,296.841614,309.004120,1.174343
1951-08-22,296.872833,303.105743,122.647949
1951-08-23,296.855438,301.583527,15.007010
1951-08-24,293.776489,305.397217,0.000000
1951-08-25,291.713593,307.565399,0.000000
1951-08-26,291.778748,308.141785,0.000000
1951-08-27,295.190216,308.203583,0.000000
1951-08-28,294.620056,308.666473,0.000000
1951-08-29,294.361694,308.754242,0.000000
1951-08-30,292.448212,310.071838,0.325714
1951-08-31,294.436829,308.300140,0.000000
1951-09-01,295.734344,305.422394,5.706176
1951-09-02,295.269653,304.356537,4.539712
1951-09-03,292.415253,305.915070,4.975021
1951-09-04,292.008514,306.259308,2.050006
1951-09-05,293.730194,305.769287,1.257536
1951-09-06,293.943420,305.364746,3.497271
1951-09-07,292.147156,305.169373,0.815588
1951-09-08,291.399506,306.306396,0.000000
1951-09-09,291.889984,307.214508,0.000000
1951-09-10,292.781097,307.921570,0.000000
1951-09-11,293.958282,307.915894,0.000000
1951-09-12,293.720764,308.597687,0.000000
1951-09-13,293.660400,307.259308,0.000000
1951-09-14,293.443604,307.337311,0.000000
1951-09-15,293.147339,306.712463,3.010343
1951-09-16,293.771942,306.931274,0.000000
1951-09-17,293.545532,307.386688,0.000000
1951-09-18,293.501038,307.005615,0.000000
1951-09-19,293.625488,307.020233,0.000000
1951-09-20,294.262329,306.923004,0.000000
1951-09-21,293.805908,307.668762,0.638957
1951-09-22,293.627014,308.331543,0.519368
1951-09-23,294.579803,309.224518,0.000000
1951-09-24,291.736877,306.133911,0.000000
1951-09-25,288.001251,296.019073,2.644857
1951-09-26,281.237152,296.256226,0.000000
1951-09-27,283.338776,298.584351,0.000000
1951-09-28,287.682404,300.878967,2.045058
1951-09-29,292.128662,301.238403,8.667145
1951-09-30,289.286285,297.683380,0.000000
1951-10-01,287.725616,300.358582,0.000000
1951-10-02,289.343628,300.485504,0.000000
1951-10-03,291.117676,300.489166,0.370248
1951-10-04,290.826233,301.645538,3.207989
1951-10-05,291.683472,300.404602,0.000000
1951-10-06,283.435272,300.617676,0.000000
1951-10-07,287.865723,305.498322,0.000000
1951-10-08,290.697998,304.773376,0.000000
1951-10-09,290.892639,303.869598,2.191578
1951-10-10,287.760651,298.719727,0.000000
1951-10-11,284.997681,298.151581,0.000000
1951-10-12,286.885559,298.382935,0.000000
1951-10-13,281.691772,297.325348,0.000000
1951-10-14,284.939178,300.878510,0.000000
1951-10-15,289.722473,299.296661,0.000000
1951-10-16,290.366669,301.262970,3.332823
1951-10-17,290.162628,302.673828,0.479926
1951-10-18,292.237518,302.999481,0.000000
1951-10-19,290.755432,302.955994,0.753081
1951-10-20,289.620972,300.190125,1.233647
1951-10-21,290.997620,304.683014,0.996819
1951-10-22,292.343323,303.084106,0.000000
1951-10-23,287.146545,298.498077,0.000000
1951-10-24,285.236359,295.132721,2.234374
1951-10-25,285.727325,298.197937,0.000000
1951-10-26,286.160828,296.589874,0.565041
1951-10-27,290.395233,300.420715,13.752222
1951-10-28,288.267334,300.189117,0.875625
1951-10-29,280.898773,294.379211,0.000000
1951-10-30,275.914764,290.410248,0.000000
1951-10-31,280.004089,290.051544,0.613822
1951-11-01,280.408844,292.294586,0.000000
1951-11-02,280.846619,297.629486,0.000000
1951-11-03,284.714233,298.184479,0.000000
1951-11-04,287.212036,301.590271,0.000000
1951-11-05,286.476532,303.041290,0.000000
1951-11-06,287.372101,302.615601,0.000000
1951-11-07,285.999603,301.596161,0.481056
1951-11-08,289.018402,302.303589,0.000000
1951-11-09,289.846008,303.022522,0.000000
1951-11-10,289.117371,304.006744,0.000000
1951-11-11,289.153076,299.015228,0.000000
1951-11-12,283.515350,296.445831,0.507705
1951-11-13,286.110504,301.920074,0.000000
1951-11-14,287.755463,303.784058,0.000000
1951-11-15,289.613159,304.041443,0.000000
1951-11-16,289.740143,303.753235,0.000000
1951-11-17,289.640961,299.956818,0.000000
1951-11-18,287.210144,296.883209,0.000000
1951-11-19,286.968018,298.940277,0.000000
1951-11-20,282.759918,295.555481,0.000000
1951-11-21,282.676453,296.480133,0.000000
1951-11-22,285.867432,297.170837,1.580482
1951-11-23,281.703735,293.359619,0.000000
1951-11-24,278.927490,295.338043,0.000000
1951-11-25,286.049164,298.589722,0.000000
1951-11-26,272.876953,293.742401,0.000000
1951-11-27,271.793945,280.651520,0.000000
1951-11-28,274.969910,280.717285,4.649219
1951-11-29,275.288086,288.804077,0.000000
1951-11-30,276.636475,293.211975,0.000000
1951-12-01,280.301331,299.305969,0.000000
1951-12-02,284.389923,298.119995,0.000000
1951-12-03,280.949677,297.188843,0.000000
1951-12-04,284.246857,298.088104,0.000000
1951-12-05,287.916809,295.560608,0.000000
1951-12-06,277.350677,290.261414,0.000000
1951-12-07,277.332581,292.656799,0.000000
1951-12-08,281.182678,296.661041,0.000000
1951-12-09,282.790558,297.403564,0.000000
1951-12-10,283.138397,298.438354,0.000000
1951-12-11,287.257233,297.091400,0.837694
1951-12-12,287.662476,295.911194,6.621552
1951-12-13,284.520691,293.359772,3.401476
1951-12-14,282.823975,290.325226,7.212505
1951-12-15,276.531647,284.277924,4.805901
1951-12-16,275.939270,281.626343,3.151634
1951-12-17,275.298279,280.818115,0.644184
1951-12-18,276.170074,285.440094,0.000000
1951-12-19,279.780792,293.409393,0.000000
1951-12-20,285.890015,294.560730,0.000000
1951-12-21,281.345825,291.506287,0.000000
1951-12-22,278.187469,287.909668,0.000000
1951-12-23,274.705505,284.847717,0.000000
1951-12-24,276.838470,290.614929,1.850075
1951-12-25,284.559204,293.709564,3.192767
1951-12-26,276.304626,289.546051,0.627738
1951-12-27,264.856293,282.490021,0.000000
1951-12-28,264.171326,281.213715,0.000000
1951-12-29,268.111206,286.803009,0.000000
1951-12-30,278.419220,294.680634,0.000000
1951-12-31,285.646515,299.628418,0.000000
1952-01-01,286.502258,300.636841,0.000000
1952-01-02,278.625183,295.658752,0.000000
1952-01-03,276.129944,287.221619,1.459212
1952-01-04,279.013275,286.196655,5.391653
1952-01-05,277.861633,285.692780,0.000000
1952-01-06,276.401855,289.363464,0.000000
1952-01-07,283.792267,300.203339,0.000000
1952-01-08,279.941223,292.924835,0.000000
1952-01-09,270.756805,288.587341,0.000000
1952-01-10,273.516174,286.668182,0.000000
1952-01-11,267.456024,278.249512,0.000000
1952-01-12,271.583618,286.551910,0.000000
1952-01-13,276.008667,291.563995,0.000000
1952-01-14,277.828979,297.710907,0.000000
1952-01-15,281.622345,299.509369,0.000000
1952-01-16,284.707642,299.318024,0.000000
1952-01-17,284.623688,300.233124,0.000000
1952-01-18,285.456512,298.075745,0.822833
1952-01-19,272.429504,289.845581,3.675242
1952-01-20,273.135742,280.313171,6.047128
1952-01-21,275.390381,282.577972,2.718716
1952-01-22,273.767212,288.873627,0.000000
1952-01-23,275.778076,292.457733,0.000000
1952-01-24,277.403625,293.969055,0.000000
1952-01-25,278.763367,288.599823,0.000000
1952-01-26,280.104340,287.237976,11.340343
1952-01-27,281.379211,285.806793,33.285686
1952-01-28,278.711578,288.023712,2.698812
1952-01-29,274.399170,288.078552,0.000000
1952-01-30,276.821289,292.242523,0.000000
1952-01-31,279.816254,292.442413,0.000000
1952-02-01,278.030609,290.507660,0.000000
1952-02-02,277.765228,288.978363,0.000000
1952-02-03,271.584076,285.167877,0.000000
1952-02-04,274.479614,292.645111,0.000000
1952-02-05,281.994568,292.191681,0.000000
1952-02-06,273.177338,287.486664,0.000000
1952-02-07,280.178284,294.876099,0.000000
1952-02-08,281.052490,291.650482,0.000000
1952-02-09,277.080627,292.617767,0.000000
1952-02-10,282.406769,293.051300,0.000000
1952-02-11,280.957886,287.509766,10.609860
1952-02-12,279.686005,286.061249,13.574905
1952-02-13,279.317993,284.907684,14.843981
1952-02-14,280.002167,291.103516,1.323327
1952-02-15,280.884399,294.925629,0.000000
1952-02-16,281.952850,299.112762,0.000000
1952-02-17,285.750732,297.369812,5.299141
1952-02-18,280.327698,296.807953,0.724764
1952-02-19,279.525696,295.747467,0.000000
1952-02-20,280.859070,290.299133,0.705630
1952-02-21,277.128204,289.999847,0.000000
1952-02-22,279.452881,295.477814,0.000000
1952-02-23,281.264404,298.960358,0.000000
1952-02-24,284.422089,300.791687,0.000000
1952-02-25,286.403625,303.409729,0.000000
1952-02-26,284.393616,300.840912,0.000000
1952-02-27,283.316406,299.144470,0.000000
1952-02-28,286.049377,299.047760,0.000000
1952-02-29,286.835083,299.666077,0.745883
1952-03-01,287.620758,300.284424,1.491767
1952-03-02,287.477478,302.517883,0.000000
1952-03-03,288.362396,300.591125,0.000000
1952-03-04,288.062408,303.042236,0.652197
1952-03-05,289.596832,300.846741,0.392479
1952-03-06,281.636169,293.502472,0.000000
1952-03-07,279.778900,283.695465,0.000000
1952-03-08,279.374481,290.724792,0.000000
1952-03-09,279.390106,295.326019,0.000000
1952-03-10,282.562988,294.445801,0.000000
1952-03-11,285.183868,303.849854,0.000000
1952-03-12,287.955750,303.952179,0.000000
1952-03-13,287.935577,305.560638,0.000000
1952-03-14,289.749054,303.896606,0.000000
1952-03-15,287.031006,298.372345,0.000000
1952-03-16,286.187225,293.730194,0.000000
1952-03-17,285.534058,301.323181,0.000000
1952-03-18,285.255798,295.984070,0.000000
1952-03-19,281.196777,291.804840,0.000000
1952-03-20,281.038086,290.226013,0.000000
1952-03-21,279.764740,289.084473,0.000000
1952-03-22,281.752502,290.866699,0.000000
1952-03-23,283.152771,299.106995,0.401788
1952-03-24,288.827698,303.095276,0.000000
1952-03-25,290.092407,303.992554,0.000000
1952-03-26,290.830597,301.297211,0.000000
1952-03-27,284.493469,298.349243,0.000000
1952-03-28,285.598785,299.676147,0.000000
1952-03-29,290.360443,304.215515,0.000000
1952-03-30,289.271851,300.984070,0.000000
1952-03-31,286.378113,303.249329,0.000000
1952-04-01,289.197693,297.687225,3.540745
1952-04-02,287.808960,297.574188,10.360126
1952-04-03,282.748688,299.121399,0.000000
1952-04-04,285.296600,304.263306,0.000000
1952-04-05,287.461853,303.402924,0.000000
1952-04-06,288.040314,305.952576,0.000000
1952-04-07,290.043610,308.085419,0.000000
1952-04-08,290.692474,309.511475,0.000000
1952-04-09,292.876221,304.485779,0.000000
1952-04-10,292.185333,305.615479,0.000000
1952-04-11,291.759766,302.603424,0.323327
1952-04-12,286.029022,292.324829,34.587036
1952-04-13,282.653412,291.379761,16.237743
1952-04-14,279.888275,293.503296,1.829602
1952-04-15,279.535553,298.151520,0.000000
1952-04-16,283.696014,302.131165,0.000000
1952-04-17,286.808960,304.964752,0.000000
1952-04-18,287.250061,300.939087,0.000000
1952-04-19,286.832886,304.739197,0.000000
1952-04-20,287.580261,298.721558,0.000000
1952-04-21,279.168030,297.870972,0.000000
1952-04-22,285.810028,302.711151,0.000000
1952-04-23,287.807098,304.526581,0.000000
1952-04-24,289.119507,306.961029,0.000000
1952-04-25,289.619476,305.955078,0.000000
1952-04-26,289.993408,309.119995,0.000000
1952-04-27,291.942841,308.119568,0.000000
1952-04-28,291.250092,303.562073,0.000000
1952-04-29,290.522003,306.024384,0.000000
1952-04-30,291.658295,306.271423,0.000000
1952-05-01,292.827484,306.824738,0.000000
1952-05-02,293.748474,309.894684,0.875861
1952-05-03,294.332184,303.959656,13.426140
1952-05-04,288.894531,303.220215,0.000000
1952-05-05,290.948456,308.679047,0.000000
1952-05-06,292.440155,307.495697,0.000000
1952-05-07,292.921967,312.183472,0.000000
1952-05-08,293.121246,310.075684,1.594948
1952-05-09,294.535736,305.727356,0.000000
1952-05-10,293.753876,304.548859,0.295881
1952-05-11,293.463165,309.924072,0.000000
1952-05-12,294.778076,307.659912,0.000000
1952-05-13,293.580261,307.195160,0.000000
1952-05-14,294.121796,309.058777,0.000000
1952-05-15,294.487976,307.959656,0.937946
1952-05-16,293.519562,305.696594,2.690842
1952-05-17,293.602753,302.932892,1.906534
1952-05-18,290.888855,302.279938,0.000000
1952-05-19,293.227783,304.316345,6.466323
1952-05-20,291.981140,302.193756,5.192673
1952-05-21,292.510162,304.368225,4.724295
1952-05-22,292.580109,304.734039,0.000000
1952-05-23,292.498505,306.764099,0.000000
1952-05-24,292.469482,310.588135,0.000000
1952-05-25,294.017456,310.726654,0.000000
1952-05-26,295.317810,310.623718,0.000000
1952-05-27,295.667786,309.970215,0.000000
1952-05-28,295.649719,308.876434,0.000000
1952-05-29,293.745300,306.886658,1.023377
1952-05-30,294.921387,301.576599,0.000000
1952-05-31,292.616394,300.953461,0.000000
1952-06-01,293.958618,304.317047,2.020973
1952-06-02,295.072205,302.933502,15.596764
1952-06-03,294.373749,306.639221,0.557916
1952-06-04,294.873474,308.893494,0.554876
1952-06-05,293.286713,305.726501,0.000000
1952-06-06,292.331665,306.635101,0.000000
1952-06-07,296.021423,306.063629,7.781780
1952-06-08,292.382538,301.199005,8.617917
1952-06-09,290.722992,304.846252,0.719451
1952-06-10,291.690216,307.406311,0.000000
1952-06-11,292.933807,306.321716,0.000000
1952-06-12,294.353485,307.437347,4.912802
1952-06-13,294.840485,309.134705,4.009702
1952-06-14,295.118225,309.929840,0.000000
1952-06-15,296.062775,307.097168,0.000000
1952-06-16,295.073639,306.718201,5.536914
1952-06-17,294.863190,305.704468,2.797929
1952-06-18,294.873779,307.129059,0.879390
1952-06-19,294.945709,307.590515,0.000000
1952-06-20,295.719482,308.206024,0.000000
1952-06-21,296.049225,308.597321,0.000000
1952-06-22,295.393860,307.202728,0.000000
1952-06-23,294.313354,305.262054,0.455491
1952-06-24,294.451385,303.960907,0.000000
1952-06-25,293.846130,304.431305,1.294789
1952-06-26,293.629578,305.681763,0.000000
1952-06-27,293.654510,304.788513,0.000000
1952-06-28,294.603790,304.890747,4.385025
1952-06-29,294.813202,305.443939,0.000000
1952-06-30,294.993988,307.245544,0.000000
1952-07-01,294.507141,305.610657,0.722786
1952-07-02,294.616333,302.684174,18.163908
1952-07-03,295.022552,300.921143,12.071384
1952-07-04,292.757965,304.143158,3.431078
1952-07-05,295.050140,305.019562,11.126106
1952-07-06,295.178894,305.082947,18.249081
1952-07-07,295.092346,306.550537,0.000000
1952-07-08,295.051971,308.608490,0.000000
1952-07-09,296.039215,309.040497,0.000000
1952-07-10,295.696533,308.367523,3.051514
1952-07-11,295.677368,306.880127,0.737778
1952-07-12,294.965973,305.815033,0.000000
1952-07-13,294.721283,305.617798,1.882500
1952-07-14,294.508881,306.029388,0.000000
1952-07-15,295.398895,306.790222,0.000000
1952-07-16,295.565369,307.839233,0.000000
1952-07-17,295.352814,306.400757,1.000326
1952-07-18,295.724335,303.973328,8.522451
1952-07-19,295.234650,306.459717,0.861176
1952-07-20,294.974487,306.129028,0.520779
1952-07-21,294.681488,305.995178,0.000000
1952-07-22,295.374115,306.380188,0.292366
1952-07-23,295.917206,307.040588,0.000000
1952-07-24,296.648682,304.565430,0.000000
1952-07-25,296.686188,304.581879,5.562771
1952-07-26,296.493530,306.308716,2.082866
1952-07-27,296.202454,309.453552,0.000000
1952-07-28,296.856201,310.621490,0.000000
1952-07-29,296.020477,310.594971,0.000000
1952-07-30,294.660980,309.852661,0.000000
1952-07-31,293.706238,309.566467,0.000000
1952-08-01,294.081512,309.473450,0.000000
1952-08-02,294.686523,308.811401,0.000000
1952-08-03,295.089233,308.655792,0.000000
1952-08-04,295.832520,308.774536,0.000000
1952-08-05,296.795319,309.170410,0.000000
1952-08-06,296.900177,308.561066,0.000000
1952-08-07,296.863312,309.485168,0.304318
1952-08-08,296.680298,310.655060,0.286792
1952-08-09,296.976562,311.037384,0.000000
1952-08-10,297.355743,310.203613,1.219895
1952-08-11,296.955963,308.651306,7.183612
1952-08-12,296.737549,307.707886,3.924130
1952-08-13,295.629395,307.214172,2.922161
1952-08-14,295.423126,306.915161,4.364295
1952-08-15,295.915894,307.149994,5.109037
1952-08-16,296.055939,308.340668,7.424623
1952-08-17,296.450073,307.644806,7.463034
1952-08-18,297.739014,308.854492,38.546810
1952-08-19,297.933716,307.427734,8.444255
1952-08-20,296.585297,305.791473,1.377958
1952-08-21,295.100830,306.027374,0.000000
1952-08-22,294.289520,304.776062,0.000000
1952-08-23,292.923889,305.248474,0.321895
1952-08-24,291.120697,306.485809,0.000000
1952-08-25,292.841827,306.989594,0.000000
1952-08-26,293.720428,307.235718,0.000000
1952-08-27,295.079407,307.648315,0.000000
1952-08-28,294.886719,307.373444,0.000000
1952-08-29,293.970856,305.551727,0.000000
1952-08-30,293.855774,305.773102,0.000000
1952-08-31,294.774872,305.270569,0.000000
1952-09-01,295.604767,305.437500,1.098310
1952-09-02,295.670319,306.310059,1.592528
1952-09-03,295.101105,306.938110,1.019078
1952-09-04,295.200653,306.946838,0.319246
1952-09-05,295.670471,306.642212,0.000000
1952-09-06,296.039398,305.737030,0.000000
1952-09-07,296.059326,306.265411,0.000000
1952-09-08,296.596161,307.004089,0.000000
1952-09-09,295.749176,306.568115,1.752135
1952-09-10,294.235687,303.636658,1.144378
1952-09-11,290.038208,305.094543,0.000000
1952-09-12,294.274353,305.793091,0.000000
1952-09-13,292.180389,307.267700,0.000000
1952-09-14,294.599121,307.252655,0.000000
1952-09-15,295.060120,306.971069,0.000000
1952-09-16,294.439819,304.501923,6.722929
1952-09-17,293.689148,303.575409,40.323391
1952-09-18,291.581573,297.955048,21.131422
1952-09-19,294.449921,301.618042,23.479805
1952-09-20,293.625977,301.046906,25.772383
1952-09-21,291.662079,300.439972,4.381962
1952-09-22,290.788086,301.600433,0.000000
1952-09-23,288.948608,297.865417,0.000000
1952-09-24,283.773865,297.037140,0.000000
1952-09-25,285.605103,302.862061,0.000000
1952-09-26,287.885132,303.452271,0.000000
1952-09-27,288.235229,305.453217,0.000000
1952-09-28,290.772064,306.231689,0.000000
1952-09-29,292.086121,305.508514,0.000000
1952-09-30,293.667084,305.740387,15.023511
1952-10-01,292.431152,302.374542,29.455797
1952-10-02,284.217316,297.851807,10.002386
1952-10-03,283.043060,297.398834,0.000000
1952-10-04,282.843536,299.768860,0.000000
1952-10-05,284.179535,300.767883,0.000000
1952-10-06,287.192505,301.622772,0.000000
1952-10-07,287.778839,302.800415,0.000000
1952-10-08,287.357300,302.824738,0.000000
1952-10-09,286.281067,301.602966,0.000000
1952-10-10,286.580383,304.655792,0.000000
1952-10-11,287.308258,304.433075,0.000000
1952-10-12,288.175415,302.674225,0.000000
1952-10-13,289.395630,303.282776,0.000000
1952-10-14,288.639343,303.883209,0.000000
1952-10-15,290.361420,299.891449,0.547849
1952-10-16,288.740967,298.215118,4.997189
1952-10-17,282.578308,296.311462,0.000000
1952-10-18,281.410034,297.061279,0.000000
1952-10-19,283.949585,297.678833,0.957568
1952-10-20,285.376984,298.504730,0.000000
1952-10-21,286.562347,299.598877,0.349757
1952-10-22,288.092529,299.675476,1.282445
1952-10-23,288.316711,302.269592,0.000000
1952-10-24,289.647461,300.367767,1.362875
1952-10-25,289.194000,297.933136,4.394660
1952-10-26,289.451630,297.232147,11.102047
1952-10-27,287.888733,297.288147,179.549179
1952-10-28,278.546997,286.409424,7.657410
1952-10-29,285.024261,292.825500,6.515378
1952-10-30,278.010742,286.162323,0.000000
1952-10-31,280.884583,288.003052,0.000000
1952-11-01,279.448334,287.382965,0.000000
1952-11-02,277.204926,287.155792,0.000000
1952-11-03,279.720093,294.161407,0.000000
1952-11-04,283.806366,299.717010,0.000000
1952-11-05,287.518341,301.728333,0.000000
1952-11-06,288.203979,300.550568,0.000000
1952-11-07,285.705994,295.696320,2.113967
1952-11-08,285.444611,294.610687,7.089118
