#Variables:
#tasmin_CanESM2_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CanESM2_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CanESM2_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CanESM2_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)"
""
yyyy-mm-dd,tasmin_CanESM2_historical(K),tasmax_CanESM2_historical(K),pr_CanESM2_historical(mm)
1951-08-18,297.079346,310.267029,0.000000
1951-08-19,296.458862,309.716766,0.000000
1951-08-20,296.936157,310.134979,1.153241
1951-08-21,296.548920,309.004944,0.389953
1951-08-22,297.536652,308.459686,0.000000
1951-08-23,296.618591,308.677612,0.000000
1951-08-24,296.059143,309.630493,0.000000
1951-08-25,295.859161,310.236603,0.448406
1951-08-26,295.991150,308.483521,0.624046
1951-08-27,296.083344,307.790497,1.275859
1951-08-28,296.855438,307.982941,1.415634
1951-08-29,295.969818,307.106049,0.716113
1951-08-30,296.019226,305.925690,0.734827
1951-08-31,296.180328,303.123260,48.372246
1951-09-01,295.216492,304.939697,0.000000
1951-09-02,293.591187,307.023224,0.000000
1951-09-03,293.569031,307.072296,0.000000
1951-09-04,293.804779,306.254089,0.000000
1951-09-05,293.850159,306.259308,0.000000
1951-09-06,294.873199,307.003387,0.000000
1951-09-07,294.317200,307.885345,0.000000
1951-09-08,292.547211,310.831726,0.000000
1951-09-09,296.306671,310.450592,0.325714
1951-09-10,294.770538,306.862427,0.000000
1951-09-11,294.358124,308.000824,0.000000
1951-09-12,295.385406,307.831116,1.098310
1951-09-13,295.547241,307.662292,10.635406
1951-09-14,293.947510,308.039368,0.000000
1951-09-15,295.659180,306.197784,0.000000
1951-09-16,294.685028,304.887177,0.000000
1951-09-17,293.359863,306.038635,0.000000
1951-09-18,293.523651,306.353546,0.000000
1951-09-19,292.108002,306.873993,0.000000
1951-09-20,290.926422,307.420837,0.000000
1951-09-21,294.749664,308.693390,0.000000
1951-09-22,293.905334,308.430267,0.000000
1951-09-23,293.711670,308.289825,0.000000
1951-09-24,291.918823,309.595551,0.000000
1951-09-25,290.253174,310.820618,0.000000
1951-09-26,295.162933,311.372253,0.000000
1951-09-27,296.678528,310.354858,0.000000
1951-09-28,297.304138,308.519257,0.000000
1951-09-29,295.362640,309.489838,0.000000
1951-09-30,296.729279,308.931152,0.000000
1951-10-01,297.028442,306.231293,0.000000
1951-10-02,292.453064,309.031952,0.000000
1951-10-03,286.852142,309.025696,0.000000
1951-10-04,289.347900,306.597809,4.146354
1951-10-05,290.853271,302.156464,10.002386
1951-10-06,290.700836,298.284088,57.393734
1951-10-07,291.812653,299.295654,28.268421
1951-10-08,292.698853,295.849182,3.362709
1951-10-09,292.113129,292.419403,6.637913
1951-10-10,287.315094,297.056396,0.000000
1951-10-11,290.852570,298.373840,0.000000
1951-10-12,287.327118,297.782410,12.803477
1951-10-13,292.779663,299.253784,1.515788
1951-10-14,290.423004,300.029816,0.000000
1951-10-15,286.489746,298.860321,0.000000
1951-10-16,284.011719,292.584503,0.000000
1951-10-17,280.153778,290.573639,0.000000
1951-10-18,275.861298,294.488098,0.000000
1951-10-19,279.031769,297.481598,0.000000
1951-10-20,284.207611,298.905151,0.000000
1951-10-21,291.125977,298.155304,0.000000
1951-10-22,290.364105,299.178497,0.788072
1951-10-23,286.905640,302.127197,0.000000
1951-10-24,288.278412,298.882751,2.597004
1951-10-25,293.792450,298.039276,0.000000
1951-10-26,291.982697,299.215210,0.000000
1951-10-27,291.968323,298.929871,0.000000
1951-10-28,291.341827,302.587738,0.000000
1951-10-29,288.203979,300.361908,0.000000
1951-10-30,282.184814,298.315338,0.000000
1951-10-31,277.079071,299.756805,0.000000
1951-11-01,288.295074,296.915405,0.000000
1951-11-02,292.750397,301.896973,1.217115
1951-11-03,280.879456,297.487091,0.000000
1951-11-04,277.507385,291.781891,0.000000
1951-11-05,280.841583,295.483490,0.000000
1951-11-06,286.444336,293.231659,10.554983
1951-11-07,287.201965,296.886108,11.384239
1951-11-08,283.826141,292.275146,0.000000
1951-11-09,275.286255,288.944122,0.000000
1951-11-10,278.265503,294.161407,0.000000
1951-11-11,285.333435,295.180542,0.000000
1951-11-12,284.123566,292.038177,3.086076
1951-11-13,287.705536,299.286560,8.689148
1951-11-14,289.770325,299.214386,8.368087
1951-11-15,282.210815,293.284332,7.254226
1951-11-16,277.167725,290.017273,0.491091
1951-11-17,276.940460,293.796783,0.000000
1951-11-18,275.865295,294.831177,0.000000
1951-11-19,281.882355,298.538483,0.000000
1951-11-20,275.613281,291.894562,0.000000
1951-11-21,270.819305,284.436584,0.000000
1951-11-22,274.818085,287.632599,0.000000
1951-11-23,283.227417,298.323273,0.000000
1951-11-24,284.629089,294.889130,0.000000
1951-11-25,271.439819,287.022125,0.000000
1951-11-26,281.398071,292.979736,2.811406
1951-11-27,281.140869,293.680176,12.403818
1951-11-28,273.722260,281.209839,18.217056
1951-11-29,271.456940,280.022949,6.120760
1951-11-30,270.558502,282.460785,0.000000
1951-12-01,270.671326,287.645874,0.000000
1951-12-02,275.255524,291.330933,0.000000
1951-12-03,279.733002,287.581390,0.000000
1951-12-04,271.410736,285.492310,0.000000
1951-12-05,270.696899,285.663635,0.000000
1951-12-06,276.554199,288.052338,0.000000
1951-12-07,276.965210,290.998535,0.000000
1951-12-08,285.989227,298.446228,0.000000
1951-12-09,285.044495,299.331177,0.521763
1951-12-10,283.213226,293.531525,1.142275
1951-12-11,275.337463,282.871277,1.409020
1951-12-12,271.322510,282.142029,0.000000
1951-12-13,274.093903,286.746582,0.000000
1951-12-14,275.006226,283.367218,0.000000
1951-12-15,273.339478,284.644379,0.000000
1951-12-16,268.557190,283.549561,0.000000
1951-12-17,278.349823,288.966827,1.900296
1951-12-18,273.049652,283.416534,0.000000
1951-12-19,273.054840,287.185455,0.000000
1951-12-20,283.914917,291.338562,1.073212
1951-12-21,276.593445,287.773132,1.272634
1951-12-22,276.313995,289.366699,0.000000
1951-12-23,276.404449,285.125580,0.000000
1951-12-24,269.217865,281.251831,0.000000
1951-12-25,276.526184,279.063538,0.644184
1951-12-26,274.659760,278.250854,9.233364
1951-12-27,273.613922,280.695099,0.938652
1951-12-28,274.650513,282.093658,0.000000
1951-12-29,272.301544,280.655273,0.000000
1951-12-30,280.049774,288.364960,25.906116
1951-12-31,281.049896,286.537933,23.065474
1952-01-01,275.764252,282.604065,1.055462
1952-01-02,275.567200,280.085358,0.000000
1952-01-03,272.825897,277.937897,19.851889
1952-01-04,278.859924,285.183624,10.918934
1952-01-05,277.865631,290.741852,0.000000
1952-01-06,282.356079,293.285248,0.000000
1952-01-07,274.871094,286.928192,0.000000
1952-01-08,271.816559,277.306152,0.000000
1952-01-09,270.652985,280.725281,0.000000
1952-01-10,273.927521,284.307587,0.000000
1952-01-11,275.051392,280.684662,0.000000
1952-01-12,272.240631,285.292053,0.323086
1952-01-13,273.271912,289.307648,0.000000
1952-01-14,274.303436,289.288208,0.000000
1952-01-15,275.407532,290.880432,0.000000
1952-01-16,278.476501,287.187256,5.021238
1952-01-17,273.208832,278.206604,30.969946
1952-01-18,274.423553,279.472015,40.055496
1952-01-19,275.435608,283.045166,70.389046
1952-01-20,272.806671,278.417572,16.504370
1952-01-21,277.227020,283.435638,0.000000
1952-01-22,276.631561,285.841095,0.000000
1952-01-23,272.784485,290.921204,0.000000
1952-01-24,276.742676,288.112976,0.000000
1952-01-25,267.766785,280.189392,0.000000
1952-01-26,269.951630,281.285065,0.000000
1952-01-27,274.669128,283.930664,0.000000
1952-01-28,279.146637,283.950623,0.722472
1952-01-29,280.840881,286.742584,3.470658
1952-01-30,280.261780,286.418060,7.458490
1952-01-31,278.121063,285.167877,4.779978
1952-02-01,273.036407,283.317444,3.628752
1952-02-02,275.480682,278.753082,2.635590
1952-02-03,274.668884,279.746246,0.744908
1952-02-04,274.065582,284.209625,0.000000
1952-02-05,273.555664,289.849426,0.000000
1952-02-06,278.656342,291.087402,0.000000
1952-02-07,277.345642,292.193726,0.491153
1952-02-08,278.560242,294.187927,0.000000
1952-02-09,279.773834,290.671875,0.000000
1952-02-10,277.100525,285.158783,1.300310
1952-02-11,273.636963,279.629089,0.000000
1952-02-12,272.403473,281.766479,0.000000
1952-02-13,273.567169,285.066956,0.000000
1952-02-14,271.219635,287.092285,0.000000
1952-02-15,271.739044,286.375061,0.000000
1952-02-16,281.869110,290.028442,19.299303
1952-02-17,278.652344,285.391998,4.930954
1952-02-18,274.048737,283.318542,0.000000
1952-02-19,271.770538,283.278595,0.000000
1952-02-20,270.101349,286.729156,0.000000
1952-02-21,276.541565,291.185883,0.000000
1952-02-22,275.754181,289.910370,0.000000
1952-02-23,282.187592,294.345520,3.118290
1952-02-24,281.218231,290.827332,0.000000
1952-02-25,279.565979,291.858002,0.000000
1952-02-26,278.585175,295.435852,0.000000
1952-02-27,282.708588,297.229919,0.000000
1952-02-28,281.499329,298.332642,0.000000
1952-02-29,279.997314,296.360352,0.000000
1952-03-01,278.495270,294.388092,0.000000
1952-03-02,277.203613,291.760498,0.000000
1952-03-03,280.725983,290.103607,0.000000
1952-03-04,287.145630,292.541809,20.586363
1952-03-05,281.144104,287.927643,8.296532
1952-03-06,282.976501,293.492523,0.000000
1952-03-07,284.638336,293.147705,0.000000
1952-03-08,286.398285,291.065857,0.000000
1952-03-09,285.849243,292.322296,0.000000
1952-03-10,284.389587,296.345032,0.632338
1952-03-11,283.303497,294.492584,0.000000
1952-03-12,283.317291,296.632111,0.000000
1952-03-13,286.988007,295.707489,0.000000
1952-03-14,287.035400,293.229248,2.843920
1952-03-15,287.389465,291.380219,15.643853
1952-03-16,286.806396,297.270996,0.000000
1952-03-17,284.446625,299.902161,0.000000
1952-03-18,287.019409,300.927368,0.000000
1952-03-19,289.516815,298.993866,0.304117
1952-03-20,290.660919,300.698944,0.000000
1952-03-21,291.042389,301.001587,0.000000
1952-03-22,282.116852,297.595642,0.000000
1952-03-23,284.942383,298.217285,0.000000
1952-03-24,289.006561,300.675598,0.854234
1952-03-25,283.460724,298.995270,0.753813
1952-03-26,283.310638,300.633545,0.000000
1952-03-27,284.075104,298.305603,0.000000
1952-03-28,288.091705,296.244781,0.000000
1952-03-29,290.484894,300.351349,1.212758
1952-03-30,289.657501,303.091400,0.872042
1952-03-31,290.580750,300.640320,0.000000
1952-04-01,289.279938,297.488159,0.000000
1952-04-02,287.800079,300.763702,0.000000
1952-04-03,288.526123,299.926453,0.000000
1952-04-04,288.418549,297.285156,0.000000
1952-04-05,289.349670,296.762360,0.000000
1952-04-06,288.272766,294.760620,0.000000
1952-04-07,287.964722,300.618469,0.000000
1952-04-08,289.341553,302.521454,7.928264
1952-04-09,289.116760,302.797821,0.000000
1952-04-10,290.181702,303.674591,0.000000
1952-04-11,286.215973,303.476654,0.000000
1952-04-12,286.441254,303.317719,0.000000
1952-04-13,287.902161,303.951752,0.000000
1952-04-14,290.164886,304.279114,0.000000
1952-04-15,291.145935,305.213135,0.000000
1952-04-16,291.677185,307.043091,0.000000
1952-04-17,291.904572,303.610229,13.598930
1952-04-18,292.212738,300.932709,0.000000
1952-04-19,292.425476,299.181488,0.000000
1952-04-20,291.692535,296.971924,6.394315
1952-04-21,288.147461,292.099396,30.529737
1952-04-22,281.426025,292.776764,0.000000
1952-04-23,280.286438,295.591797,0.000000
1952-04-24,280.956757,297.994720,0.000000
1952-04-25,288.654755,300.675720,0.000000
1952-04-26,283.153076,296.379181,7.007710
1952-04-27,278.867920,293.343018,0.000000
1952-04-28,283.992432,298.294769,0.000000
1952-04-29,289.498657,298.534851,0.652368
1952-04-30,293.138885,301.112091,17.212627
1952-05-01,289.427673,293.495728,14.565582
1952-05-02,285.813354,293.386078,0.000000
1952-05-03,289.652374,296.220642,33.633778
1952-05-04,291.169678,297.418701,4.439653
1952-05-05,293.851257,303.212830,0.000000
1952-05-06,294.873016,304.361908,0.000000
1952-05-07,290.730835,303.538422,0.000000
1952-05-08,292.700012,303.202759,18.132685
1952-05-09,293.970856,301.199677,19.008747
1952-05-10,290.080963,299.865173,24.760855
1952-05-11,290.644714,298.764709,11.768270
1952-05-12,289.831696,298.947937,0.000000
1952-05-13,292.093262,299.331635,16.513502
1952-05-14,292.121948,296.745422,37.165867
1952-05-15,290.743347,297.462891,26.577707
1952-05-16,291.103149,295.778107,1.233643
1952-05-17,289.933044,297.168732,13.489182
1952-05-18,291.362061,295.259857,9.310447
1952-05-19,292.205139,295.374451,4.717418
1952-05-20,290.239227,296.031403,0.000000
1952-05-21,289.653778,297.350647,5.718552
1952-05-22,288.987793,298.276245,2.979894
1952-05-23,285.815186,300.508209,0.000000
1952-05-24,286.391296,302.472107,0.000000
1952-05-25,287.197662,302.977478,0.000000
1952-05-26,287.371307,303.009949,0.000000
1952-05-27,286.061584,305.347717,0.000000
1952-05-28,289.547089,307.209503,1.151420
1952-05-29,287.937683,306.463837,1.615985
1952-05-30,289.576508,301.903015,12.263764
1952-05-31,292.812897,305.673767,0.551092
1952-06-01,293.229279,306.676086,0.000000
1952-06-02,294.156067,306.868225,0.000000
1952-06-03,293.701843,307.758636,0.000000
1952-06-04,294.025909,309.869751,0.000000
1952-06-05,295.199921,312.014099,0.360155
1952-06-06,296.046692,308.457214,10.534440
1952-06-07,297.154449,308.328461,10.170918
1952-06-08,296.074615,308.459564,0.000000
1952-06-09,295.429810,309.286194,0.000000
1952-06-10,296.924591,311.023682,0.000000
1952-06-11,298.110626,311.340851,0.000000
1952-06-12,298.533142,310.369995,0.000000
1952-06-13,297.125092,309.863708,0.000000
1952-06-14,297.077271,310.598022,0.000000
1952-06-15,296.637939,308.968292,0.000000
1952-06-16,296.861115,307.407715,0.000000
1952-06-17,295.849213,307.304260,0.539044
1952-06-18,296.582458,306.872223,0.000000
1952-06-19,296.702271,306.525665,0.000000
1952-06-20,296.591827,306.945251,0.000000
1952-06-21,296.693787,307.411407,0.000000
1952-06-22,297.150726,308.263153,0.000000
1952-06-23,296.249298,310.823792,0.000000
1952-06-24,297.493958,311.736267,0.000000
1952-06-25,297.755249,312.323517,0.000000
1952-06-26,298.479675,312.024445,0.000000
1952-06-27,299.008514,310.288757,0.806392
1952-06-28,297.223328,307.542542,1.721661
1952-06-29,296.888336,307.177948,0.000000
1952-06-30,296.259155,308.976135,0.000000
1952-07-01,297.508820,309.408112,0.496286
1952-07-02,298.636658,310.822357,0.000000
1952-07-03,299.133423,313.794403,0.000000
1952-07-04,299.516449,312.078766,0.000000
1952-07-05,296.507324,309.571320,0.000000
1952-07-06,297.478088,310.134766,0.000000
1952-07-07,297.972717,311.224274,0.000000
1952-07-08,295.516876,310.248962,0.000000
1952-07-09,295.662628,309.877319,0.000000
1952-07-10,295.709747,307.307007,0.000000
1952-07-11,297.119446,306.778107,0.000000
1952-07-12,296.713745,308.569794,0.000000
1952-07-13,297.718658,309.566650,0.000000
1952-07-14,296.123016,309.953552,0.000000
1952-07-15,295.388885,312.016968,0.000000
1952-07-16,298.602356,312.490356,0.000000
1952-07-17,297.372498,311.708679,0.000000
1952-07-18,297.467834,311.567108,0.000000
1952-07-19,297.928131,311.046295,0.000000
1952-07-20,297.490540,310.314514,0.679281
1952-07-21,297.702881,308.629791,0.000000
1952-07-22,296.546844,308.087311,0.000000
1952-07-23,296.501892,309.323425,0.000000
1952-07-24,295.604401,309.479431,0.000000
1952-07-25,294.893707,309.522430,0.000000
1952-07-26,295.742035,308.991760,0.680088
1952-07-27,295.931641,308.982788,0.000000
1952-07-28,295.376953,309.430511,0.000000
1952-07-29,295.500366,310.742737,0.000000
1952-07-30,294.618561,312.049500,0.000000
1952-07-31,295.286743,312.753967,0.000000
1952-08-01,297.628571,312.546570,0.000000
1952-08-02,297.361267,312.082520,0.000000
1952-08-03,298.545654,313.001404,0.000000
1952-08-04,300.342041,311.609985,1.109915
1952-08-05,299.032837,313.722290,0.000000
1952-08-06,299.784515,311.763824,0.000000
1952-08-07,296.989349,309.280579,0.000000
1952-08-08,296.426880,309.384003,0.000000
1952-08-09,295.671112,310.015137,0.000000
1952-08-10,295.246796,310.886688,0.000000
1952-08-11,296.901001,310.100647,0.000000
1952-08-12,296.446777,309.054688,0.280419
1952-08-13,296.782623,308.705536,1.858905
1952-08-14,295.718140,308.441833,0.000000
1952-08-15,297.308014,306.901215,1.156804
1952-08-16,296.830933,303.243774,16.125957
1952-08-17,296.295807,306.065125,0.000000
1952-08-18,293.011322,306.923645,0.000000
1952-08-19,295.703278,306.615417,5.109037
1952-08-20,295.874817,301.060730,4.144286
1952-08-21,294.976318,304.002014,0.765108
1952-08-22,292.841827,306.495728,0.961057
1952-08-23,293.794739,306.133820,0.000000
1952-08-24,291.735077,307.108582,0.000000
1952-08-25,294.616211,308.859344,0.000000
1952-08-26,296.602325,306.306458,0.548064
1952-08-27,296.413574,304.549713,0.531824
1952-08-28,295.253113,306.970551,0.294367
1952-08-29,295.121796,306.242310,6.982502
1952-08-30,295.609863,306.994843,7.424602
1952-08-31,295.895477,306.771698,0.868298
1952-09-01,295.974060,306.524841,0.000000
1952-09-02,295.250336,307.259338,0.000000
1952-09-03,296.053375,307.691650,0.000000
1952-09-04,292.765900,308.661194,0.000000
1952-09-05,292.889160,308.799988,0.000000
1952-09-06,293.464081,307.038788,0.000000
1952-09-07,296.722900,305.276398,0.000000
1952-09-08,292.723755,309.592377,0.000000
1952-09-09,293.691345,313.640533,0.000000
1952-09-10,293.289734,313.657379,0.000000
1952-09-11,295.586090,313.937927,0.000000
1952-09-12,295.990387,313.227142,0.000000
1952-09-13,293.645660,313.808716,0.000000
1952-09-14,289.970673,313.623016,0.000000
1952-09-15,297.167053,307.190796,0.000000
1952-09-16,295.052643,305.428925,0.000000
1952-09-17,294.433228,301.222412,11.425003
1952-09-18,293.054932,304.748932,0.000000
1952-09-19,293.120575,306.827515,0.000000
1952-09-20,287.396973,307.000702,0.000000
1952-09-21,285.447876,306.411469,0.000000
1952-09-22,284.977966,305.900818,0.000000
1952-09-23,292.711731,304.834442,0.000000
1952-09-24,290.625366,305.363342,0.000000
1952-09-25,290.060181,306.039337,0.532963
1952-09-26,288.160645,307.331696,0.000000
1952-09-27,291.528839,307.525909,0.000000
1952-09-28,291.749146,306.692139,0.000000
1952-09-29,293.128357,306.605103,0.000000
1952-09-30,292.770508,305.211700,0.000000
1952-10-01,292.917023,303.955444,0.000000
1952-10-02,292.299835,304.243011,0.000000
1952-10-03,291.019989,304.803497,0.000000
1952-10-04,290.506409,304.403656,0.000000
1952-10-05,290.176880,305.426483,0.000000
1952-10-06,286.028351,306.484650,0.000000
1952-10-07,284.997681,306.972076,0.000000
1952-10-08,290.692749,302.780701,0.000000
1952-10-09,288.346741,301.851105,0.000000
1952-10-10,287.525177,301.364532,0.000000
1952-10-11,283.011658,303.532288,0.000000
1952-10-12,285.517639,306.433868,0.000000
1952-10-13,286.562347,305.675720,0.000000
1952-10-14,286.572479,304.267517,0.000000
1952-10-15,282.239258,304.985992,0.000000
1952-10-16,282.439758,304.881500,0.000000
1952-10-17,281.945953,304.984894,0.000000
1952-10-18,286.844849,303.483154,0.000000
1952-10-19,288.993866,297.894592,0.000000
1952-10-20,281.298035,298.323547,0.000000
1952-10-21,279.660126,301.461914,0.000000
1952-10-22,278.167236,303.597565,0.000000
1952-10-23,281.181458,302.797668,0.000000
1952-10-24,289.617188,296.122131,0.000000
1952-10-25,290.512848,295.201324,0.000000
1952-10-26,285.693237,301.295319,24.182331
1952-10-27,287.778534,295.743713,24.030537
1952-10-28,284.975586,294.805359,18.955736
1952-10-29,282.084747,295.302521,0.000000
1952-10-30,283.016266,292.443390,0.000000
1952-10-31,282.483032,295.541138,0.000000
1952-11-01,285.767609,292.454681,0.000000
1952-11-02,283.588074,295.189697,0.000000
1952-11-03,283.074158,296.813873,0.000000
1952-11-04,283.076080,297.396820,0.000000
1952-11-05,281.548920,298.106903,0.000000
1952-11-06,280.575012,298.005463,0.000000
1952-11-07,281.234711,298.485962,0.000000
1952-11-08,284.836792,299.532867,0.000000
