#Variables:
#tasmin_CCSM4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CCSM4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)"
""
yyyy-mm-dd,tasmin_CCSM4_historical(K),tasmax_CCSM4_historical(K),pr_CCSM4_historical(mm)
1951-08-18,296.099609,310.795959,0.000000
1951-08-19,296.742889,310.843781,0.000000
1951-08-20,296.916748,311.348175,0.000000
1951-08-21,296.874908,311.888367,0.000000
1951-08-22,297.801971,311.656494,0.289937
1951-08-23,298.673676,310.851471,0.000000
1951-08-24,298.120697,311.431305,0.000000
1951-08-25,298.276123,311.114349,0.000000
1951-08-26,296.726410,310.598236,0.000000
1951-08-27,295.225037,311.230042,0.440868
1951-08-28,297.826050,311.702972,0.000000
1951-08-29,298.347748,312.718018,0.000000
1951-08-30,297.774353,310.865540,0.000000
1951-08-31,298.650330,310.128113,1.824982
1951-09-01,299.363373,309.591370,8.563259
1951-09-02,297.872864,308.655029,10.343400
1951-09-03,297.814819,307.540894,2.432371
1951-09-04,298.545319,310.455261,0.000000
1951-09-05,297.863312,310.670410,0.000000
1951-09-06,296.556976,310.038971,0.000000
1951-09-07,295.857971,308.972565,0.419241
1951-09-08,296.635498,309.145172,0.000000
1951-09-09,297.736481,309.975037,0.000000
1951-09-10,296.445923,310.858887,0.000000
1951-09-11,294.457336,309.570526,0.000000
1951-09-12,295.108948,308.180725,0.000000
1951-09-13,297.178894,309.032928,0.000000
1951-09-14,295.251221,308.165497,0.000000
1951-09-15,295.363220,307.490875,0.000000
1951-09-16,295.298615,307.914764,0.000000
1951-09-17,294.942657,308.751709,0.000000
1951-09-18,296.094147,306.837555,0.000000
1951-09-19,296.713104,306.263885,1.191110
1951-09-20,297.293427,306.181641,2.644857
1951-09-21,296.041138,306.440765,18.791119
1951-09-22,294.781952,304.320312,4.568401
1951-09-23,290.094604,304.134308,0.000000
1951-09-24,290.019104,304.445953,0.000000
1951-09-25,291.670349,300.465820,0.000000
1951-09-26,291.581573,302.692352,0.000000
1951-09-27,288.692627,302.924316,0.954750
1951-09-28,292.438080,302.863556,0.000000
1951-09-29,291.319061,305.772156,0.000000
1951-09-30,292.789703,307.337189,0.000000
1951-10-01,293.332764,308.033752,0.000000
1951-10-02,294.485565,307.263916,0.000000
1951-10-03,293.367767,308.420990,0.000000
1951-10-04,292.920776,307.964417,0.000000
1951-10-05,292.941620,306.590637,0.000000
1951-10-06,292.544373,304.842957,0.000000
1951-10-07,294.821106,304.034760,0.000000
1951-10-08,293.768555,301.244293,19.757137
1951-10-09,293.681274,301.440552,0.000000
1951-10-10,292.162170,300.485504,1.309613
1951-10-11,290.412140,297.258667,40.073078
1951-10-12,287.447662,290.678925,4.146354
1951-10-13,288.468536,296.323853,0.654637
1951-10-14,287.054169,298.385529,0.000000
1951-10-15,291.108673,300.914856,2.317671
1951-10-16,292.288208,301.550507,17.070057
1951-10-17,292.550903,302.268921,5.341782
1951-10-18,287.864227,300.816071,0.547849
1951-10-19,290.383820,302.803467,0.000000
1951-10-20,293.574036,303.463928,0.000000
1951-10-21,294.658142,302.624298,4.394660
1951-10-22,291.473877,299.690735,1.146603
1951-10-23,285.605621,295.812286,0.000000
1951-10-24,283.047180,298.052277,0.000000
1951-10-25,287.348969,301.886292,0.000000
1951-10-26,290.985321,303.391266,0.000000
1951-10-27,292.697418,302.339355,2.454537
1951-10-28,293.735779,301.440979,0.724862
1951-10-29,292.601471,301.598206,0.000000
1951-10-30,290.827332,301.041962,0.000000
1951-10-31,286.670380,297.670135,0.945070
1951-11-01,280.072052,287.912354,0.000000
1951-11-02,280.082428,296.216827,0.000000
1951-11-03,285.211426,301.368286,0.000000
1951-11-04,286.202728,301.076843,0.000000
1951-11-05,285.570770,299.075226,0.000000
1951-11-06,285.362823,301.707214,0.000000
1951-11-07,286.003815,300.320190,0.000000
1951-11-08,284.936768,299.266846,0.000000
1951-11-09,285.682159,299.697205,0.000000
1951-11-10,286.179657,299.250397,0.000000
1951-11-11,277.669556,292.666565,0.000000
1951-11-12,278.643585,292.214264,0.000000
1951-11-13,281.032166,297.944550,0.000000
1951-11-14,282.840912,293.584229,3.425713
1951-11-15,278.230499,287.749908,10.760719
1951-11-16,278.780396,284.282562,10.808743
1951-11-17,284.767822,299.093689,4.729615
1951-11-18,286.364471,297.239044,0.000000
1951-11-19,281.295105,293.254639,0.000000
1951-11-20,278.114777,286.181580,0.000000
1951-11-21,280.772278,297.621490,0.000000
1951-11-22,284.163666,298.216248,0.000000
1951-11-23,281.018646,297.343353,0.000000
1951-11-24,287.605530,300.449554,0.000000
1951-11-25,289.781860,300.289520,0.000000
1951-11-26,288.473419,303.249207,0.000000
1951-11-27,281.334229,300.105682,0.000000
1951-11-28,278.758179,285.325226,0.464117
1951-11-29,279.695251,289.075317,1.611003
1951-11-30,281.396362,287.759644,1.464667
1951-12-01,278.896362,290.810852,0.000000
1951-12-02,279.450562,287.576721,0.000000
1951-12-03,271.454315,286.500336,0.000000
1951-12-04,276.247101,289.789795,0.000000
1951-12-05,276.075775,288.247925,0.000000
1951-12-06,281.463531,287.890625,0.000000
1951-12-07,278.839783,286.796997,0.000000
1951-12-08,274.639740,287.654083,0.000000
1951-12-09,275.171631,290.994965,0.000000
1951-12-10,274.861908,292.957153,0.000000
1951-12-11,275.771088,293.954254,1.691670
1951-12-12,281.869446,289.815155,0.000000
1951-12-13,274.549530,289.621246,0.000000
1951-12-14,274.663483,290.988586,0.000000
1951-12-15,282.323975,293.727325,0.000000
1951-12-16,285.728699,296.310028,5.650658
1951-12-17,279.634125,291.292267,0.000000
1951-12-18,277.627747,292.991333,0.000000
1951-12-19,283.830933,297.078461,0.000000
1951-12-20,279.091736,296.220428,0.000000
1951-12-21,283.570862,296.218109,0.000000
1951-12-22,278.758057,292.838135,0.000000
1951-12-23,277.488922,293.961334,0.000000
1951-12-24,281.345825,293.401306,0.000000
1951-12-25,286.772125,297.039673,0.000000
1951-12-26,281.492584,292.888306,0.000000
1951-12-27,273.563660,289.466187,0.000000
1951-12-28,280.049774,298.306946,0.000000
1951-12-29,280.841492,298.936096,0.000000
1951-12-30,279.574707,295.391357,0.000000
1951-12-31,285.233429,293.648956,0.000000
1952-01-01,276.352844,289.447784,0.000000
1952-01-02,275.638306,296.568909,0.000000
1952-01-03,281.392212,303.240051,0.000000
1952-01-04,286.676910,296.950775,0.000000
1952-01-05,279.199371,294.553680,0.000000
1952-01-06,276.014038,297.769440,0.000000
1952-01-07,281.701935,302.686676,0.000000
1952-01-08,280.886078,294.089844,0.336502
1952-01-09,277.404175,284.656738,16.143406
1952-01-10,280.837860,288.118439,33.909771
1952-01-11,282.082062,291.679535,2.397099
1952-01-12,277.351532,289.844513,0.000000
1952-01-13,278.299316,296.705536,0.000000
1952-01-14,281.384705,300.275848,0.000000
1952-01-15,283.691254,300.823761,0.000000
1952-01-16,274.872711,290.105743,9.334826
1952-01-17,274.066742,287.739899,0.000000
1952-01-18,274.974365,290.347870,0.000000
1952-01-19,275.939819,292.900543,0.000000
1952-01-20,279.177887,296.245789,0.000000
1952-01-21,281.735931,295.321198,0.000000
1952-01-22,285.004364,297.324371,0.000000
1952-01-23,279.620850,295.470886,1.915002
1952-01-24,276.359711,285.463257,0.000000
1952-01-25,281.611572,289.918579,0.000000
1952-01-26,284.866058,293.695099,0.000000
1952-01-27,286.651825,298.718201,0.000000
1952-01-28,288.029938,299.937500,1.145899
1952-01-29,286.264465,297.559479,0.385103
1952-01-30,282.058624,294.717499,0.307706
1952-01-31,283.590698,289.055786,0.000000
1952-02-01,285.788239,291.983032,0.000000
1952-02-02,285.423859,292.410339,0.000000
1952-02-03,285.764404,293.250671,0.000000
1952-02-04,283.886810,292.859985,0.000000
1952-02-05,277.481934,291.668274,0.000000
1952-02-06,279.087616,293.708588,0.000000
1952-02-07,280.758362,289.841827,0.000000
1952-02-08,279.435120,286.821228,0.000000
1952-02-09,277.087036,289.438141,0.000000
1952-02-10,276.969574,292.474731,0.000000
1952-02-11,278.977997,295.655823,0.000000
1952-02-12,281.780945,298.036346,0.000000
1952-02-13,281.167236,297.525208,0.000000
1952-02-14,281.725525,299.240082,0.000000
1952-02-15,284.577118,300.972626,0.000000
1952-02-16,287.277161,300.014465,0.000000
1952-02-17,282.365448,297.403534,0.000000
1952-02-18,275.151672,288.235657,0.000000
1952-02-19,274.800232,286.520203,0.000000
1952-02-20,273.210907,283.641235,0.000000
1952-02-21,276.377106,285.397675,0.000000
1952-02-22,273.698730,287.931427,0.000000
1952-02-23,273.989136,288.671509,0.000000
1952-02-24,275.962799,290.131348,0.000000
1952-02-25,282.008240,288.660065,7.156352
1952-02-26,281.430328,289.149384,5.042437
1952-02-27,279.690125,289.856873,0.000000
1952-02-28,283.515625,293.771210,0.000000
1952-02-29,283.401855,293.457794,6.470803
1952-03-01,283.288116,293.144379,12.941607
1952-03-02,287.004395,297.593964,30.078426
1952-03-03,285.502411,298.223877,0.000000
1952-03-04,281.127838,292.641602,0.000000
1952-03-05,279.823700,289.083435,0.000000
1952-03-06,277.085358,289.069702,0.000000
1952-03-07,279.853943,290.739288,0.000000
1952-03-08,278.019867,292.573730,0.000000
1952-03-09,282.111023,298.635406,0.000000
1952-03-10,285.252686,299.982086,0.000000
1952-03-11,282.511230,301.553101,0.000000
1952-03-12,283.409363,295.277313,0.000000
1952-03-13,279.489105,291.868286,0.000000
1952-03-14,282.226532,291.357208,0.000000
1952-03-15,281.722443,288.168030,7.166594
1952-03-16,280.285522,287.019379,5.146575
1952-03-17,283.223206,290.097351,7.117033
1952-03-18,285.271210,292.229492,4.456834
1952-03-19,287.467010,300.265472,1.188617
1952-03-20,284.602509,297.380157,0.000000
1952-03-21,284.846771,293.310242,0.000000
1952-03-22,285.855194,288.318573,3.739176
1952-03-23,284.490417,295.226532,16.956083
1952-03-24,287.567963,296.500885,3.679064
1952-03-25,286.118439,298.298950,0.000000
1952-03-26,288.524414,297.756439,3.443215
1952-03-27,289.828094,303.379211,0.000000
1952-03-28,289.189392,304.247437,1.167178
1952-03-29,285.773010,300.567535,0.000000
1952-03-30,281.429077,295.913910,0.359077
1952-03-31,287.539276,298.241486,0.000000
1952-04-01,289.896362,301.449768,4.179445
1952-04-02,278.393097,296.085815,0.000000
1952-04-03,278.347778,293.325195,0.000000
1952-04-04,282.038116,299.589081,0.000000
1952-04-05,288.323486,305.474792,0.000000
1952-04-06,288.573853,300.518372,10.150192
1952-04-07,291.083527,301.718872,26.396460
1952-04-08,288.135376,302.755646,1.545328
1952-04-09,287.377075,300.523315,0.000000
1952-04-10,282.969421,295.931946,0.000000
1952-04-11,283.902893,288.531250,32.868935
1952-04-12,282.696350,289.530914,0.879865
1952-04-13,281.675873,298.848114,0.000000
1952-04-14,284.496460,301.628784,0.000000
1952-04-15,285.640472,300.870789,0.000000
1952-04-16,285.602997,301.057678,0.000000
1952-04-17,288.459442,303.403198,0.000000
1952-04-18,288.730438,304.591736,0.000000
1952-04-19,289.538544,304.222412,0.000000
1952-04-20,291.373840,302.262329,0.000000
1952-04-21,292.556152,303.063293,0.000000
1952-04-22,292.583771,300.712677,9.615543
1952-04-23,292.377350,297.014862,3.288000
1952-04-24,291.882141,297.203339,0.840715
1952-04-25,292.672302,296.589447,18.537554
1952-04-26,293.357300,303.735565,0.493735
1952-04-27,294.126556,302.562164,3.199466
1952-04-28,291.329254,303.037720,7.329633
1952-04-29,290.003601,306.158508,6.322337
1952-04-30,291.246796,308.295563,0.704648
1952-05-01,292.501160,307.041687,0.587878
1952-05-02,294.456940,303.728485,6.271661
1952-05-03,294.723175,302.439484,0.000000
1952-05-04,294.260101,300.925629,7.841444
1952-05-05,294.288452,302.785278,16.392576
1952-05-06,295.035339,303.621399,0.816637
1952-05-07,295.790192,304.012634,1.859355
1952-05-08,295.811768,304.533600,1.260980
1952-05-09,293.208252,307.582855,0.000000
1952-05-10,292.378632,303.771515,0.289882
1952-05-11,290.267822,299.102478,0.000000
1952-05-12,286.656006,301.476776,0.000000
1952-05-13,287.181274,301.740387,0.000000
1952-05-14,288.715790,300.954498,0.000000
1952-05-15,291.668335,300.998413,0.000000
1952-05-16,291.793060,300.309113,0.334598
1952-05-17,291.399384,300.957489,13.724474
1952-05-18,289.526428,299.727631,10.314847
1952-05-19,285.565887,293.938171,0.000000
1952-05-20,284.052612,296.474396,0.000000
1952-05-21,285.645325,300.421082,0.000000
1952-05-22,287.325470,303.863525,0.000000
1952-05-23,290.333923,304.314117,0.000000
1952-05-24,290.279449,304.838654,0.000000
1952-05-25,293.076569,305.906342,0.000000
1952-05-26,293.145203,304.910583,0.000000
1952-05-27,293.158966,305.532318,0.000000
1952-05-28,292.900116,305.967560,0.000000
1952-05-29,293.758453,305.806641,0.000000
1952-05-30,293.961151,306.928314,0.000000
1952-05-31,293.338287,306.143829,0.000000
1952-06-01,295.027374,303.478180,4.397279
1952-06-02,295.679413,300.573547,4.970261
1952-06-03,293.961334,298.226837,10.333651
1952-06-04,294.385071,300.389069,39.612053
1952-06-05,294.102722,300.505463,6.558711
1952-06-06,293.828125,301.903687,4.912802
1952-06-07,295.632050,303.027588,0.779989
1952-06-08,298.302460,309.393372,0.000000
1952-06-09,298.168762,310.940125,0.546341
1952-06-10,294.424622,309.026001,0.798210
1952-06-11,293.586609,309.826843,5.987708
1952-06-12,297.081085,308.814301,1.220383
1952-06-13,296.641724,305.913849,19.774900
1952-06-14,297.287842,302.355652,11.275633
1952-06-15,296.637939,302.327148,24.365206
1952-06-16,297.642792,304.888458,0.000000
1952-06-17,296.135712,305.487762,0.000000
1952-06-18,295.860962,306.523315,0.000000
1952-06-19,295.200134,305.743805,0.000000
1952-06-20,295.927185,306.117157,0.000000
1952-06-21,295.609772,305.928772,0.000000
1952-06-22,295.411560,306.039764,0.000000
1952-06-23,296.069702,306.945618,0.000000
1952-06-24,296.017456,307.843109,0.000000
1952-06-25,294.757629,308.448730,0.000000
1952-06-26,296.052277,309.935486,0.000000
1952-06-27,297.143433,309.914948,0.000000
1952-06-28,296.968079,310.113983,0.000000
1952-06-29,298.638641,308.969788,0.000000
1952-06-30,297.154205,307.185638,0.000000
1952-07-01,296.695129,307.512390,0.000000
1952-07-02,296.447174,307.403473,0.000000
1952-07-03,296.886017,307.227203,0.000000
1952-07-04,296.158264,307.345398,0.000000
1952-07-05,296.102631,306.893829,0.000000
1952-07-06,297.157837,306.624542,0.000000
1952-07-07,298.023407,307.488770,0.000000
1952-07-08,296.018311,307.489655,0.000000
1952-07-09,297.134491,308.650696,0.000000
1952-07-10,297.972717,309.160645,0.000000
1952-07-11,297.259857,308.462097,0.000000
1952-07-12,296.522003,307.136414,0.000000
1952-07-13,296.571136,307.500580,0.000000
1952-07-14,296.478851,309.452484,0.000000
1952-07-15,297.165833,310.873505,0.000000
1952-07-16,298.891663,310.333435,12.515188
1952-07-17,297.781555,305.072906,7.156966
1952-07-18,295.972900,307.319611,0.000000
1952-07-19,296.952789,306.817627,0.000000
1952-07-20,297.813416,307.563721,0.000000
1952-07-21,298.527588,308.188812,0.000000
1952-07-22,298.501404,310.059570,2.235964
1952-07-23,297.455536,309.378082,0.000000
1952-07-24,297.862183,311.372742,0.000000
1952-07-25,297.499603,312.323578,0.000000
1952-07-26,296.550690,312.121033,0.000000
1952-07-27,296.356598,311.086060,0.000000
1952-07-28,296.354095,309.431488,0.000000
1952-07-29,297.568024,309.350586,0.000000
1952-07-30,297.460541,311.390167,0.000000
1952-07-31,298.461945,311.065155,1.766276
1952-08-01,298.454102,311.878998,0.000000
1952-08-02,297.635162,312.230469,0.000000
1952-08-03,296.742157,311.671387,0.000000
1952-08-04,297.424133,310.016815,6.080630
1952-08-05,298.430542,311.048065,0.000000
1952-08-06,296.543365,308.883545,0.000000
1952-08-07,295.993286,308.319397,1.791625
1952-08-08,296.620239,308.984070,0.000000
1952-08-09,297.152496,309.670532,0.000000
1952-08-10,297.113647,310.976440,0.000000
1952-08-11,296.545502,310.236115,0.346798
1952-08-12,296.825165,310.680573,0.000000
1952-08-13,297.286621,309.902740,0.288385
1952-08-14,297.223022,307.689514,0.446286
1952-08-15,295.789612,308.014374,0.000000
1952-08-16,296.444489,309.054657,0.000000
1952-08-17,296.389709,309.292328,0.000000
1952-08-18,296.636475,308.877930,0.000000
1952-08-19,296.901459,309.055542,0.000000
1952-08-20,297.480377,310.531647,0.000000
1952-08-21,297.077545,310.166046,0.000000
1952-08-22,296.367218,310.976593,0.000000
1952-08-23,297.304260,311.076385,0.000000
1952-08-24,296.618958,309.125336,0.000000
1952-08-25,296.263519,307.071198,0.556699
1952-08-26,296.004242,305.637238,1.098199
1952-08-27,295.964081,308.111603,0.897857
1952-08-28,296.372711,308.603577,0.000000
1952-08-29,295.994934,307.358917,7.213114
1952-08-30,295.959412,308.453094,0.000000
1952-08-31,297.152466,309.906372,0.000000
1952-09-01,297.008636,310.044800,0.000000
1952-09-02,296.752747,309.424622,0.000000
1952-09-03,296.354828,308.804230,0.000000
1952-09-04,296.283844,309.024689,0.412620
1952-09-05,295.361115,307.681061,0.734827
1952-09-06,294.778656,307.306824,3.112461
1952-09-07,295.514832,306.859009,1.508655
1952-09-08,295.811035,307.053955,0.000000
1952-09-09,295.403900,307.555542,0.000000
1952-09-10,294.515106,307.380707,0.000000
1952-09-11,295.731689,306.963074,0.000000
1952-09-12,294.905365,305.473694,1.381284
1952-09-13,295.091614,306.203003,1.436084
1952-09-14,294.922241,304.954437,0.775518
1952-09-15,294.555084,306.599823,0.401445
1952-09-16,295.509277,310.061096,0.000000
1952-09-17,295.508667,310.121704,0.000000
1952-09-18,295.398560,308.355408,0.000000
1952-09-19,286.780884,304.954620,0.900534
1952-09-20,290.122925,305.684143,0.000000
1952-09-21,294.091675,308.823395,0.000000
1952-09-22,294.803009,308.313446,0.000000
1952-09-23,295.654877,307.278412,0.000000
1952-09-24,296.310333,307.039825,0.778590
1952-09-25,295.621552,306.207581,0.000000
1952-09-26,295.022827,306.131104,0.000000
1952-09-27,296.089691,306.532074,6.640635
1952-09-28,290.225800,304.779175,1.499327
1952-09-29,290.726593,304.002991,0.000000
1952-09-30,290.407043,304.538422,0.000000
1952-10-01,288.578949,305.900848,0.000000
1952-10-02,289.343628,306.801208,0.000000
1952-10-03,289.623444,305.864471,0.000000
1952-10-04,288.068542,305.403534,0.000000
1952-10-05,287.774963,304.558197,0.000000
1952-10-06,289.738800,305.443115,0.000000
1952-10-07,291.119751,302.424927,0.000000
1952-10-08,286.948120,297.958954,0.000000
1952-10-09,286.977936,299.762482,0.578566
1952-10-10,287.466888,303.431305,0.000000
1952-10-11,288.289215,301.241302,0.000000
1952-10-12,287.867462,300.163391,0.000000
1952-10-13,289.029877,301.217224,0.000000
1952-10-14,288.197968,297.595856,0.000000
1952-10-15,283.535156,292.822479,0.000000
1952-10-16,282.600250,291.825287,0.000000
1952-10-17,284.408447,289.987885,0.000000
1952-10-18,285.376984,292.289429,0.000000
1952-10-19,284.693390,298.893097,0.000000
1952-10-20,284.198303,303.300415,0.000000
1952-10-21,286.933472,307.058533,0.000000
1952-10-22,288.913239,306.778564,0.000000
1952-10-23,286.049896,302.339447,0.000000
1952-10-24,286.939545,307.246216,0.000000
1952-10-25,290.135651,302.270081,0.000000
1952-10-26,283.241425,304.354248,0.000000
1952-10-27,285.825195,305.053345,0.000000
1952-10-28,289.027893,301.278748,0.000000
1952-10-29,289.715210,298.782257,0.000000
1952-10-30,290.678528,299.999908,0.000000
1952-10-31,291.094269,301.524841,0.000000
1952-11-01,289.752686,301.097717,1.299229
1952-11-02,291.701813,301.880463,1.041684
1952-11-03,292.135529,302.676270,0.000000
1952-11-04,291.753784,302.056244,0.991326
1952-11-05,292.059723,299.734772,3.374051
1952-11-06,288.273438,296.370392,0.438672
1952-11-07,287.497009,292.820465,3.424098
1952-11-08,288.177429,297.501526,0.754499
1952-11-09,282.179199,294.828125,0.000000
