#Variables:
#tasmin_CSIRO-Mk3-6-0_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CSIRO-Mk3-6-0_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CSIRO-Mk3-6-0_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)"
""
yyyy-mm-dd,tasmin_CSIRO-Mk3-6-0_historical(K),tasmax_CSIRO-Mk3-6-0_historical(K),pr_CSIRO-Mk3-6-0_historical(mm)
1951-08-08,296.905884,310.988342,0.000000
1951-08-09,297.235565,311.652069,0.000000
1951-08-10,296.899658,311.513428,0.000000
1951-08-11,297.831573,310.975067,0.291041
1951-08-12,296.508545,311.250946,0.856946
1951-08-13,296.386444,311.065155,0.000000
1951-08-14,296.544312,311.607971,0.000000
1951-08-15,298.239990,311.136444,0.000000
1951-08-16,297.526489,310.166046,0.000000
1951-08-17,295.606598,309.763977,0.000000
1951-08-18,295.962555,310.858582,0.000000
1951-08-19,296.851562,311.648376,0.000000
1951-08-20,297.111786,312.545166,0.000000
1951-08-21,299.048126,313.751892,0.000000
1951-08-22,297.837982,312.465576,0.000000
1951-08-23,298.412781,311.941528,0.000000
1951-08-24,298.164459,311.875092,0.000000
1951-08-25,296.618591,310.017456,0.000000
1951-08-26,296.930969,309.820862,0.000000
1951-08-27,298.721039,313.577026,0.000000
1951-08-28,299.861816,313.676575,0.000000
1951-08-29,295.381470,312.177002,0.000000
1951-08-30,295.165741,309.622162,0.000000
1951-08-31,295.604767,309.508453,0.000000
1951-09-01,296.692352,310.355591,0.000000
1951-09-02,297.582611,307.914764,3.890242
1951-09-03,296.157959,307.149506,0.567451
1951-09-04,295.121796,307.956818,0.696185
1951-09-05,294.822327,308.350830,0.000000
1951-09-06,293.960236,306.990570,0.000000
1951-09-07,295.267242,305.514191,0.650048
1951-09-08,292.442505,302.614471,8.261544
1951-09-09,295.675507,301.365326,6.861803
1951-09-10,293.685944,304.997772,0.000000
1951-09-11,292.855927,304.749939,0.000000
1951-09-12,292.907196,302.819305,28.537302
1951-09-13,295.392761,303.635376,20.096558
1951-09-14,295.508911,307.004852,31.361670
1951-09-15,296.145691,305.013092,2.604083
1951-09-16,295.440521,303.575409,3.010343
1951-09-17,295.958923,304.179932,1.343277
1951-09-18,294.769012,304.354218,2.027540
1951-09-19,293.443604,303.944733,4.194940
1951-09-20,293.537292,301.441101,0.000000
1951-09-21,292.790802,302.594635,0.000000
1951-09-22,293.123749,302.898834,1.268675
1951-09-23,292.447815,302.627686,0.000000
1951-09-24,289.862061,302.874237,0.000000
1951-09-25,291.072876,302.757446,0.000000
1951-09-26,292.121185,300.404816,4.328304
1951-09-27,291.365479,300.764618,11.643678
1951-09-28,291.975433,299.775574,43.691601
1951-09-29,293.128357,297.950745,22.355589
1951-09-30,293.850250,299.768860,14.999255
1951-10-01,294.768219,303.896881,0.000000
1951-10-02,293.545105,304.750427,0.000000
1951-10-03,294.186890,304.930115,0.000000
1951-10-04,294.367828,304.859131,0.000000
1951-10-05,294.634216,305.580872,0.000000
1951-10-06,293.739563,303.034058,28.268421
1951-10-07,293.733459,302.426971,11.412795
1951-10-08,293.317322,305.916931,1.007251
1951-10-09,294.221130,305.815460,0.000000
1951-10-10,289.606598,303.375122,0.000000
1951-10-11,284.997681,297.117584,0.000000
1951-10-12,285.026520,301.265411,0.000000
1951-10-13,289.777710,303.809814,0.000000
1951-10-14,294.116913,304.610718,0.000000
1951-10-15,294.614471,303.584351,0.000000
1951-10-16,293.800476,303.701935,1.602710
1951-10-17,292.748718,299.437256,15.167736
1951-10-18,291.635742,298.662476,9.674832
1951-10-19,289.837524,296.081177,0.000000
1951-10-20,286.614410,298.076416,0.000000
1951-10-21,287.108734,300.948578,0.000000
1951-10-22,290.418762,302.317261,0.000000
1951-10-23,291.246002,297.903778,1.230866
1951-10-24,289.859558,297.380310,15.597696
1951-10-25,289.816498,298.526825,18.285065
1951-10-26,293.416199,302.680939,4.996617
1951-10-27,294.483002,303.244751,1.833773
1951-10-28,288.182831,299.410675,24.697613
1951-10-29,283.076080,292.338074,0.000000
1951-10-30,278.582733,289.162109,0.000000
1951-10-31,281.040619,288.603943,0.000000
1951-11-01,285.245911,295.085510,4.658776
1951-11-02,286.303223,294.383087,2.143158
1951-11-03,284.670349,295.090393,1.074352
1951-11-04,289.635040,298.156891,17.430273
1951-11-05,287.864655,297.233032,26.581985
1951-11-06,280.110199,291.727234,0.000000
1951-11-07,280.082428,293.380798,0.000000
1951-11-08,280.209808,295.043030,0.000000
1951-11-09,280.813416,295.610779,0.000000
1951-11-10,287.303253,298.541718,0.000000
1951-11-11,288.704742,300.888367,0.000000
1951-11-12,287.600098,301.128662,2.943453
1951-11-13,277.234711,291.489105,0.000000
1951-11-14,275.514496,288.279022,0.000000
1951-11-15,277.721039,292.275635,0.952571
1951-11-16,284.812958,295.191345,11.158132
1951-11-17,289.687195,301.543365,1.498731
1951-11-18,284.188385,298.780457,0.000000
1951-11-19,286.299866,299.450195,0.000000
1951-11-20,289.081940,298.549377,0.000000
1951-11-21,283.042847,292.991394,0.000000
1951-11-22,280.568512,285.877136,0.000000
1951-11-23,280.748901,285.935699,0.606437
1951-11-24,270.394409,282.474365,0.000000
1951-11-25,271.047791,286.852081,0.000000
1951-11-26,278.050354,296.125793,0.000000
1951-11-27,276.659637,288.081207,8.819623
1951-11-28,282.051666,290.237823,1.196672
1951-11-29,287.488220,299.784424,0.000000
1951-11-30,285.906006,299.168396,2.200926
1951-12-01,277.726959,286.928436,0.000000
1951-12-02,276.067902,292.760376,0.000000
1951-12-03,286.958099,294.856293,0.000000
1951-12-04,282.470459,291.043579,0.000000
1951-12-05,284.195709,288.918365,0.000000
1951-12-06,284.928070,290.742340,0.886058
1951-12-07,285.433441,296.233002,7.437335
1951-12-08,282.680084,295.592499,5.792837
1951-12-09,276.251434,294.590424,0.000000
1951-12-10,286.228027,295.132050,0.000000
1951-12-11,277.139435,290.434082,0.000000
1951-12-12,272.543457,287.252045,0.000000
1951-12-13,282.948029,293.151337,0.000000
1951-12-14,282.449615,291.685516,0.000000
1951-12-15,274.259308,290.698212,0.000000
1951-12-16,278.032043,292.678802,0.000000
1951-12-17,281.692596,294.292755,0.000000
1951-12-18,280.523834,291.703125,0.000000
1951-12-19,272.142822,287.224457,0.000000
1951-12-20,269.771729,278.686646,0.000000
1951-12-21,269.603333,280.756378,0.000000
1951-12-22,278.893433,284.782043,3.174311
1951-12-23,273.555695,282.771332,1.720809
1951-12-24,277.492279,285.845734,31.021893
1951-12-25,269.525269,274.450836,12.227965
1951-12-26,267.265198,280.751343,0.000000
1951-12-27,270.667023,281.436310,0.000000
1951-12-28,274.123260,280.927338,0.000000
1951-12-29,272.082581,289.831329,0.000000
1951-12-30,276.260864,292.761688,0.000000
1951-12-31,277.683868,289.309723,0.000000
1952-01-01,277.449890,288.582275,0.000000
1952-01-02,277.585419,293.124817,0.000000
1952-01-03,281.313507,294.957733,0.000000
1952-01-04,286.151184,292.888031,2.824940
1952-01-05,286.651154,292.715332,22.400841
1952-01-06,282.255859,294.720551,3.045079
1952-01-07,278.859924,293.199646,0.000000
1952-01-08,276.129944,292.753296,0.000000
1952-01-09,278.963470,287.581177,0.000000
1952-01-10,275.826477,281.087952,3.265141
1952-01-11,276.235535,281.589966,1.028551
1952-01-12,279.450562,286.295685,0.989353
1952-01-13,278.767578,293.031860,0.000000
1952-01-14,286.649170,295.219147,2.894746
1952-01-15,278.997009,291.968994,0.000000
1952-01-16,277.418701,291.229523,0.000000
1952-01-17,281.611572,296.540131,0.000000
1952-01-18,280.524963,293.391754,0.000000
1952-01-19,272.585205,284.526581,0.000000
1952-01-20,271.327789,283.195679,0.000000
1952-01-21,272.688995,287.628815,0.000000
1952-01-22,281.526703,295.492065,0.000000
1952-01-23,281.495575,293.409973,0.000000
1952-01-24,274.827667,290.809357,0.000000
1952-01-25,275.129730,290.499054,0.000000
1952-01-26,280.980560,296.106384,0.000000
1952-01-27,283.697784,295.198456,2.312667
1952-01-28,272.494965,290.682465,1.698384
1952-01-29,273.798248,294.872986,0.000000
1952-01-30,279.970123,297.256073,0.000000
1952-01-31,277.696106,292.476562,0.000000
1952-02-01,278.564941,294.589294,0.000000
1952-02-02,286.303101,292.523987,0.893699
1952-02-03,283.286896,295.251068,1.975280
1952-02-04,273.106567,291.085602,0.000000
1952-02-05,273.487579,293.389008,0.000000
1952-02-06,274.027374,290.921326,0.000000
1952-02-07,274.832458,287.120209,0.000000
1952-02-08,277.356079,282.436127,0.000000
1952-02-09,279.633575,283.465149,2.584048
1952-02-10,282.146057,292.689789,0.696831
1952-02-11,279.097260,289.878113,0.000000
1952-02-12,280.983612,286.837189,0.000000
1952-02-13,285.093689,297.294617,0.000000
1952-02-14,272.781158,294.238586,0.000000
1952-02-15,273.094391,279.236847,0.000000
1952-02-16,278.453003,287.775391,1.607543
1952-02-17,271.827148,287.279144,2.687057
1952-02-18,271.739044,278.781952,0.000000
1952-02-19,280.904297,302.166992,0.000000
1952-02-20,286.565308,299.061859,0.000000
1952-02-21,288.000610,298.587189,4.253194
1952-02-22,286.982330,294.291107,4.674700
1952-02-23,280.425903,293.199554,2.448847
1952-02-24,277.575714,283.571472,0.000000
1952-02-25,275.915619,281.045898,0.000000
1952-02-26,279.144928,283.218109,0.000000
1952-02-27,281.818939,291.497070,28.925884
1952-02-28,282.892426,290.147858,12.941607
1952-02-29,280.790649,290.251740,6.470803
1952-03-01,278.688904,290.355621,0.000000
1952-03-02,284.047638,299.184387,5.362047
1952-03-03,287.528168,298.747498,1.552620
1952-03-04,284.494354,295.334351,0.000000
1952-03-05,279.624908,293.393127,0.000000
1952-03-06,278.285797,295.027130,0.000000
1952-03-07,284.517731,297.853210,0.000000
1952-03-08,290.964203,303.559326,6.751053
1952-03-09,284.016083,299.389130,5.685457
1952-03-10,279.667114,293.440948,0.000000
1952-03-11,274.246368,287.648438,0.000000
1952-03-12,274.915833,289.966736,0.000000
1952-03-13,282.746307,289.034882,1.424343
1952-03-14,285.327271,295.981140,15.703757
1952-03-15,287.106537,294.942841,2.135097
1952-03-16,279.819122,291.881439,0.000000
1952-03-17,277.070618,291.763611,0.000000
1952-03-18,282.968048,291.804840,0.000000
1952-03-19,287.806458,300.496918,0.921816
1952-03-20,283.566589,296.903473,1.502368
1952-03-21,277.728424,282.637787,0.000000
1952-03-22,274.266907,284.705139,0.000000
1952-03-23,280.847626,288.643921,3.068603
1952-03-24,287.663788,295.654999,42.965672
1952-03-25,289.296997,296.513947,36.756824
1952-03-26,279.424408,290.097351,3.963761
1952-03-27,277.381714,288.065247,0.000000
1952-03-28,277.196777,292.328644,0.000000
1952-03-29,280.685822,296.631866,0.000000
1952-03-30,283.152496,301.317566,0.000000
1952-03-31,286.969604,302.313965,0.500976
1952-04-01,286.733337,300.693634,0.000000
1952-04-02,289.540771,300.397827,2.624214
1952-04-03,290.315033,298.738556,2.367476
1952-04-04,291.789520,296.161926,0.452391
1952-04-05,290.307007,296.709106,1.924533
1952-04-06,289.409912,297.580933,0.000000
1952-04-07,288.268311,300.077087,0.000000
1952-04-08,288.568085,298.610809,9.610671
1952-04-09,286.310608,296.946075,1.226909
1952-04-10,285.053497,298.391754,0.000000
1952-04-11,284.754089,296.047913,0.000000
1952-04-12,288.573853,294.427429,25.146372
1952-04-13,282.043823,291.063995,5.615082
1952-04-14,278.820435,294.014771,0.000000
1952-04-15,282.616608,298.782227,0.000000
1952-04-16,285.881775,300.373566,0.000000
1952-04-17,288.551819,300.778076,0.330625
1952-04-18,281.064362,301.373016,0.000000
1952-04-19,286.493744,300.217255,0.000000
1952-04-20,290.806213,303.444061,0.000000
1952-04-21,284.815460,304.053986,0.000000
1952-04-22,287.241821,302.310425,0.000000
1952-04-23,287.835785,301.601501,0.000000
1952-04-24,292.134888,302.675842,0.000000
1952-04-25,291.410126,303.037720,3.979924
1952-04-26,289.919769,303.586395,0.000000
1952-04-27,286.737518,300.818481,0.000000
1952-04-28,287.964111,297.067078,4.237687
1952-04-29,292.417145,302.328308,13.906916
1952-04-30,285.872192,300.798553,0.000000
1952-05-01,283.860901,294.289795,0.000000
1952-05-02,285.369263,293.057678,0.000000
1952-05-03,286.719971,295.706360,0.000000
1952-05-04,286.641022,300.472473,0.000000
1952-05-05,290.302094,302.295227,0.000000
1952-05-06,291.125946,303.447144,0.000000
1952-05-07,290.856812,303.889709,0.000000
1952-05-08,292.931061,304.489410,3.424526
1952-05-09,292.659943,302.021027,18.868328
1952-05-10,293.646545,300.243561,18.654921
1952-05-11,286.630035,297.366760,0.361269
1952-05-12,284.793854,299.347076,0.000000
1952-05-13,290.769897,299.074341,0.000000
1952-05-14,292.701569,301.009155,0.000000
1952-05-15,292.348541,303.309570,0.000000
1952-05-16,292.192627,302.274353,0.000000
1952-05-17,293.225616,303.686005,0.316402
1952-05-18,287.115082,306.584778,0.000000
1952-05-19,291.293610,305.066772,0.000000
1952-05-20,294.071106,303.274170,1.153902
1952-05-21,293.227783,301.113647,12.539770
1952-05-22,291.247711,302.452209,0.000000
1952-05-23,291.803253,304.046661,0.000000
1952-05-24,292.501038,304.541779,0.000000
1952-05-25,293.663239,306.599670,0.000000
1952-05-26,292.614075,305.440155,0.000000
1952-05-27,289.355652,303.177368,0.000000
1952-05-28,288.909576,303.923187,0.000000
1952-05-29,287.786621,304.393494,0.000000
1952-05-30,288.962189,304.257477,0.000000
1952-05-31,291.056000,302.217865,0.000000
1952-06-01,290.022308,302.713562,0.000000
1952-06-02,292.029327,305.534210,0.000000
1952-06-03,293.278870,307.863159,1.597175
1952-06-04,294.100891,308.624146,0.000000
1952-06-05,295.326508,309.010498,0.000000
1952-06-06,295.909637,309.346313,0.000000
1952-06-07,295.343323,308.148102,0.000000
1952-06-08,294.533691,307.125610,0.000000
1952-06-09,293.123413,307.384003,0.000000
1952-06-10,292.243988,306.244446,0.000000
1952-06-11,292.226257,305.814972,0.000000
1952-06-12,294.424622,305.553802,0.000000
1952-06-13,295.422394,305.759705,0.000000
1952-06-14,295.805359,306.288574,2.332807
1952-06-15,294.454010,307.501648,0.000000
1952-06-16,295.032776,306.962585,0.000000
1952-06-17,292.547852,305.209229,0.000000
1952-06-18,293.603302,304.505554,0.000000
1952-06-19,295.833466,303.960907,1.590379
1952-06-20,294.487946,303.883575,0.000000
1952-06-21,293.309387,304.359131,0.000000
1952-06-22,294.978119,306.125336,0.877167
1952-06-23,293.406342,305.882416,0.000000
1952-06-24,293.461487,306.263519,0.720673
1952-06-25,294.784027,308.707214,0.000000
1952-06-26,295.411469,310.213501,0.885913
1952-06-27,294.808990,307.478271,0.000000
1952-06-28,296.645416,306.945251,10.708196
1952-06-29,294.214539,300.158081,20.901127
1952-06-30,294.865173,302.954315,9.005030
1952-07-01,294.157562,302.948029,4.183232
1952-07-02,295.200073,305.242859,0.000000
1952-07-03,295.685028,306.469574,0.000000
1952-07-04,296.084320,306.074493,4.209000
1952-07-05,296.402679,306.029388,3.004383
1952-07-06,295.424561,305.820862,0.000000
1952-07-07,294.241150,305.579224,0.000000
1952-07-08,295.315826,306.621521,0.000000
1952-07-09,296.153015,306.288574,0.737778
1952-07-10,295.730621,306.446503,0.433096
1952-07-11,296.806549,307.445557,0.000000
1952-07-12,297.095947,308.005585,0.000000
1952-07-13,297.048706,308.031647,0.000000
1952-07-14,296.243408,307.505402,0.000000
1952-07-15,296.529175,307.234283,0.000000
1952-07-16,296.385590,307.584503,0.000000
1952-07-17,296.247955,308.538757,0.000000
1952-07-18,297.126129,309.979401,0.000000
1952-07-19,297.053894,310.527283,0.000000
1952-07-20,296.850006,309.617249,0.000000
1952-07-21,297.433472,309.273804,0.000000
1952-07-22,297.286835,306.880676,10.485261
1952-07-23,296.496643,303.437286,37.376427
1952-07-24,296.536530,302.823425,39.229164
1952-07-25,295.476685,304.433319,4.504300
1952-07-26,295.122894,304.508453,0.000000
1952-07-27,295.808075,305.727325,0.000000
1952-07-28,295.254364,305.947937,0.000000
1952-07-29,294.995789,305.610443,0.000000
1952-07-30,294.559265,306.017212,0.368802
1952-07-31,294.824982,306.520569,0.000000
1952-08-01,295.700958,306.351105,4.381487
1952-08-02,295.494659,305.490631,1.569991
1952-08-03,294.599945,306.757385,1.463693
1952-08-04,296.115479,306.579163,1.869761
1952-08-05,296.650024,306.433777,1.804791
1952-08-06,295.190643,306.896362,0.000000
1952-08-07,295.573395,306.797455,0.000000
1952-08-08,297.288086,308.111664,0.000000
1952-08-09,298.287354,309.616089,0.000000
1952-08-10,297.080475,309.593201,0.303256
1952-08-11,295.691742,308.405365,0.279888
1952-08-12,297.030945,307.634308,8.344566
1952-08-13,295.978180,308.229675,0.000000
1952-08-14,298.438965,307.553314,13.699397
1952-08-15,297.427246,305.746460,6.278615
1952-08-16,295.863464,304.527435,4.797486
1952-08-17,295.869904,303.919800,0.000000
1952-08-18,297.173096,304.521393,2.762281
1952-08-19,295.859863,305.076324,0.000000
1952-08-20,295.379852,305.593292,0.000000
1952-08-21,295.083679,306.376617,1.679008
1952-08-22,295.232361,306.252258,0.000000
1952-08-23,295.101868,306.899658,0.000000
1952-08-24,295.290253,307.640503,0.488888
1952-08-25,295.927460,307.660187,3.345927
1952-08-26,297.154022,307.302460,5.755125
1952-08-27,297.651764,306.673370,7.233902
1952-08-28,296.569214,303.734528,16.125957
1952-08-29,294.874664,301.420898,6.786354
1952-08-30,294.142181,302.328735,18.205198
1952-08-31,294.632355,302.862976,7.660114
1952-09-01,294.068512,303.426117,20.379059
1952-09-02,293.016693,301.229126,3.725455
1952-09-03,295.138184,303.167847,2.515511
1952-09-04,293.989380,303.107422,3.082029
1952-09-05,294.262482,303.644653,0.000000
1952-09-06,293.862793,305.005249,0.000000
1952-09-07,294.726532,305.285706,1.856728
1952-09-08,296.224365,305.003601,9.026304
1952-09-09,296.909454,304.597351,0.000000
1952-09-10,295.384003,304.443390,19.000862
1952-09-11,294.092682,302.283569,10.770005
1952-09-12,294.260315,303.134735,1.346027
1952-09-13,293.790375,305.638000,0.000000
1952-09-14,292.906464,305.434357,0.000000
1952-09-15,295.494568,304.825836,2.358961
1952-09-16,289.728333,302.292938,0.000000
1952-09-17,285.793121,300.881409,0.000000
1952-09-18,283.478394,302.055939,0.000000
1952-09-19,284.990723,303.284607,0.000000
1952-09-20,286.850220,304.531311,0.000000
1952-09-21,293.421631,304.276062,4.804823
1952-09-22,295.240662,304.538361,7.181232
1952-09-23,294.978546,305.305298,0.807598
1952-09-24,292.987854,304.251526,4.381962
1952-09-25,286.832092,296.412201,0.000000
1952-09-26,287.954346,296.081116,0.000000
1952-09-27,291.754456,301.215759,0.000000
1952-09-28,294.822540,303.384521,1.417429
1952-09-29,292.884216,302.061066,12.803477
1952-09-30,290.888794,299.337830,0.000000
1952-10-01,287.776581,293.688049,0.500402
1952-10-02,286.931213,292.981201,25.878611
1952-10-03,292.878113,300.628296,6.403222
1952-10-04,292.415192,300.944244,2.697128
1952-10-05,286.922485,299.296173,0.000000
1952-10-06,286.594177,297.839172,0.000000
1952-10-07,290.717804,302.751984,0.000000
1952-10-08,290.726593,299.888153,12.264038
1952-10-09,281.287262,281.287262,13.462387
1952-10-10,287.355103,295.966278,0.000000
1952-10-11,291.985840,301.655243,29.455797
1952-10-12,290.225800,300.779266,13.627653
1952-10-13,287.156311,295.266724,0.000000
1952-10-14,283.426086,298.242004,0.000000
1952-10-15,283.346039,299.138580,0.000000
1952-10-16,286.267242,299.598877,0.000000
1952-10-17,289.422821,301.632416,1.282445
1952-10-18,289.344177,299.022095,0.000000
1952-10-19,280.085236,290.831116,0.000000
1952-10-20,280.941711,292.813629,0.000000
1952-10-21,284.408783,297.155212,0.000000
1952-10-22,284.068268,297.901672,0.000000
1952-10-23,285.343109,298.509552,0.000000
1952-10-24,287.639038,297.832550,0.000000
1952-10-25,289.769989,296.185577,0.000000
1952-10-26,286.137390,299.680908,0.000000
1952-10-27,286.789551,297.368286,0.000000
1952-10-28,284.500397,294.616119,0.000000
1952-10-29,278.166412,293.612671,0.000000
1952-10-30,280.046753,297.745392,0.000000
1952-10-31,283.448486,299.299561,0.000000
1952-11-01,285.755951,299.919922,0.000000
1952-11-02,286.550903,300.356781,0.000000
1952-11-03,287.163879,301.884399,0.000000
1952-11-04,286.959167,302.000671,0.450503
1952-11-05,282.880463,299.915070,0.000000
1952-11-06,286.766571,302.295746,0.576786
1952-11-07,285.708710,299.341370,0.000000
