#Variables:
#tasmin_GFDL-ESM2G_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_GFDL-ESM2G_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_GFDL-ESM2G_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)"
""
yyyy-mm-dd,tasmin_GFDL-ESM2G_historical(K),tasmax_GFDL-ESM2G_historical(K),pr_GFDL-ESM2G_historical(mm)
1951-08-13,296.272583,308.740326,0.000000
1951-08-14,296.830933,309.634460,0.000000
1951-08-15,296.693359,308.860443,0.000000
1951-08-16,297.178375,309.763977,0.000000
1951-08-17,297.068756,309.386475,0.000000
1951-08-18,296.820007,308.844513,0.000000
1951-08-19,297.327942,309.054962,0.000000
1951-08-20,298.164459,309.630493,0.000000
1951-08-21,298.111206,310.016785,0.000000
1951-08-22,297.871429,309.666870,0.000000
1951-08-23,297.738068,309.560242,0.000000
1951-08-24,297.933716,309.796631,0.000000
1951-08-25,298.148438,309.385712,0.000000
1951-08-26,297.799072,309.503571,0.000000
1951-08-27,297.072174,309.590637,0.000000
1951-08-28,296.550079,308.865997,0.000000
1951-08-29,296.997162,308.628204,0.000000
1951-08-30,297.244659,309.027466,0.000000
1951-08-31,297.161255,309.434601,0.000000
1951-09-01,297.016296,309.135895,0.000000
1951-09-02,297.018860,308.573639,0.000000
1951-09-03,296.322998,307.559631,0.000000
1951-09-04,296.147186,307.311707,0.000000
1951-09-05,295.553253,306.859009,1.359128
1951-09-06,295.594116,307.623810,0.000000
1951-09-07,295.254822,308.778564,0.000000
1951-09-08,295.078888,311.024445,0.000000
1951-09-09,295.885864,312.985382,0.000000
1951-09-10,296.069580,311.152222,0.000000
1951-09-11,296.059052,309.114777,0.000000
1951-09-12,296.307495,307.914764,0.000000
1951-09-13,297.195221,309.841492,0.000000
1951-09-14,295.732147,308.652985,0.000000
1951-09-15,293.808197,304.887177,0.000000
1951-09-16,292.531952,306.179260,0.000000
1951-09-17,294.954376,305.468414,0.000000
1951-09-18,294.915436,303.338165,10.548963
1951-09-19,294.320862,304.025543,3.093937
1951-09-20,294.778992,305.453217,3.453084
1951-09-21,294.555084,306.137085,0.000000
1951-09-22,294.223389,307.383972,0.000000
1951-09-23,293.139435,307.732300,0.000000
1951-09-24,294.089447,307.139496,0.000000
1951-09-25,294.508179,307.483887,0.000000
1951-09-26,295.650299,306.399078,0.000000
1951-09-27,295.013123,305.469940,0.000000
1951-09-28,294.744354,305.211029,4.754169
1951-09-29,288.295685,304.890564,12.803477
1951-09-30,286.746368,301.669861,0.000000
1951-10-01,286.428406,303.937286,0.000000
1951-10-02,288.758026,304.017151,0.000000
1951-10-03,290.500854,304.613312,0.000000
1951-10-04,292.490875,304.409393,0.000000
1951-10-05,294.351044,305.992310,4.441339
1951-10-06,294.739471,306.427124,3.218458
1951-10-07,294.685577,306.401337,3.165056
1951-10-08,295.984467,306.307159,8.163913
1951-10-09,293.888367,305.666168,1.816747
1951-10-10,286.488953,301.451813,0.627997
1951-10-11,284.813843,292.633789,0.000000
1951-10-12,286.047455,292.179321,0.000000
1951-10-13,283.340973,288.951904,0.000000
1951-10-14,283.346039,287.763123,0.547849
1951-10-15,281.369537,295.254456,0.000000
1951-10-16,286.119720,297.138702,0.000000
1951-10-17,289.868042,298.402466,1.238975
1951-10-18,287.315552,296.228333,3.332823
1951-10-19,285.898346,296.332642,0.000000
1951-10-20,286.562347,298.950592,0.000000
1951-10-21,287.182587,302.295319,0.000000
1951-10-22,287.744263,301.522644,0.000000
1951-10-23,284.453156,299.178497,0.000000
1951-10-24,279.157990,298.057068,0.000000
1951-10-25,283.678558,301.511932,0.000000
1951-10-26,288.335419,304.208008,0.000000
1951-10-27,284.928619,302.776611,0.000000
1951-10-28,281.136017,293.054596,0.000000
1951-10-29,278.118561,295.219604,0.000000
1951-10-30,278.866974,294.829315,0.000000
1951-10-31,282.582275,296.884338,0.000000
1951-11-01,284.155914,299.180664,0.000000
1951-11-02,287.486847,298.107697,0.907093
1951-11-03,288.049835,299.683807,0.000000
1951-11-04,291.232239,304.657074,0.000000
1951-11-05,291.753784,304.821320,0.000000
1951-11-06,290.687988,303.487000,0.000000
1951-11-07,286.705994,299.999908,0.000000
1951-11-08,285.733612,298.503571,0.000000
1951-11-09,276.622864,290.325714,0.000000
1951-11-10,275.314484,289.162109,0.000000
1951-11-11,273.085815,291.882263,0.000000
1951-11-12,271.776917,293.666901,0.000000
1951-11-13,280.595734,293.744537,0.000000
1951-11-14,285.905823,301.089447,6.315443
1951-11-15,285.517944,300.090332,0.000000
1951-11-16,275.432007,294.529846,0.000000
1951-11-17,275.007721,286.142090,0.000000
1951-11-18,278.692596,285.000214,0.000000
1951-11-19,281.146454,292.622711,31.086096
1951-11-20,277.693237,284.275757,33.737370
1951-11-21,281.555298,293.541840,30.128990
1951-11-22,285.704346,295.035065,5.375033
1951-11-23,283.548553,293.301636,19.537054
1951-11-24,281.662750,292.063629,23.461981
1951-11-25,275.902740,280.958405,2.811406
1951-11-26,277.984711,284.232849,0.000000
1951-11-27,276.677826,286.657013,25.729172
1951-11-28,272.550079,280.751221,2.691076
1951-11-29,273.216003,280.042725,0.000000
1951-11-30,276.282837,283.641785,8.819623
1951-12-01,276.425507,287.759644,0.310923
1951-12-02,276.513824,289.334717,0.000000
1951-12-03,278.087463,288.631134,0.000000
1951-12-04,278.144470,287.540161,0.000000
1951-12-05,277.008942,289.411774,0.000000
1951-12-06,279.344910,293.362579,0.000000
1951-12-07,280.327759,291.490875,0.000000
1951-12-08,276.674530,290.865173,0.000000
1951-12-09,277.084320,289.311035,0.000000
1951-12-10,276.958405,285.325226,1.206673
1951-12-11,277.447266,291.000885,12.850132
1951-12-12,277.426666,290.053925,3.418464
1951-12-13,273.346130,280.973450,0.923478
1951-12-14,272.142822,280.612335,0.000000
1951-12-15,273.557007,284.782043,0.000000
1951-12-16,274.735870,284.640533,0.000000
1951-12-17,278.098511,286.064697,0.000000
1951-12-18,276.427490,290.820557,0.000000
1951-12-19,281.782166,294.796936,0.000000
1951-12-20,285.088501,297.421417,0.000000
1951-12-21,276.408813,292.297394,0.406345
1951-12-22,273.822601,286.540039,0.000000
1951-12-23,276.699371,289.266602,0.000000
1951-12-24,277.330566,288.060852,0.000000
1951-12-25,277.830536,290.567963,0.000000
1951-12-26,279.053589,291.567261,0.000000
1951-12-27,281.504761,290.000061,0.000000
1951-12-28,281.990448,293.365204,0.000000
1951-12-29,284.485260,295.295532,0.000000
1951-12-30,277.095886,291.326141,0.403474
1951-12-31,274.137695,284.448181,0.000000
1952-01-01,275.196228,286.882507,0.000000
1952-01-02,279.292633,293.758118,0.000000
1952-01-03,279.274811,291.494995,0.000000
1952-01-04,280.984131,296.027924,0.000000
1952-01-05,283.831879,297.769440,0.000000
1952-01-06,271.228973,293.107849,3.335414
1952-01-07,270.730408,283.087250,0.000000
1952-01-08,273.489288,285.792999,0.000000
1952-01-09,274.351471,287.824829,0.000000
1952-01-10,276.473083,286.661713,0.000000
1952-01-11,275.770782,289.431458,0.000000
1952-01-12,277.522949,290.647095,0.000000
1952-01-13,278.394836,289.857574,0.000000
1952-01-14,281.333832,289.356262,0.000000
1952-01-15,280.910187,288.068726,1.992426
1952-01-16,283.006531,292.097626,9.433215
1952-01-17,282.305664,292.449768,2.621948
1952-01-18,285.571930,297.664246,0.948739
1952-01-19,284.219391,297.346039,0.000000
1952-01-20,277.965637,290.524445,0.000000
1952-01-21,278.057800,291.675720,0.000000
1952-01-22,281.092316,294.759918,0.000000
1952-01-23,282.908051,295.926483,0.000000
1952-01-24,282.485168,296.383179,0.000000
1952-01-25,282.786346,298.895111,0.000000
1952-01-26,284.755951,299.237396,0.000000
1952-01-27,284.281219,298.076324,0.000000
1952-01-28,284.920654,297.545776,0.000000
1952-01-29,285.401581,296.564026,0.000000
1952-01-30,285.376373,295.846039,0.000000
1952-01-31,288.025543,298.665741,1.338188
1952-02-01,287.345245,297.351105,2.437332
1952-02-02,280.957886,294.589294,8.603877
1952-02-03,277.810272,287.204132,10.609860
1952-02-04,273.792053,281.836823,1.975280
1952-02-05,271.978699,283.571472,1.256974
1952-02-06,271.641968,278.406311,0.000000
1952-02-07,267.803619,277.731537,0.000000
1952-02-08,266.732208,273.020996,0.000000
1952-02-09,266.897308,280.642059,0.000000
1952-02-10,270.487854,283.824036,0.000000
1952-02-11,276.059998,288.121643,0.000000
1952-02-12,277.003326,288.728729,0.000000
1952-02-13,278.041534,287.815582,0.000000
1952-02-14,279.944336,291.685303,2.066733
1952-02-15,278.478638,292.296936,0.000000
1952-02-16,277.387024,294.421936,0.000000
1952-02-17,283.501007,296.447937,0.000000
1952-02-18,287.620758,299.196045,0.791516
1952-02-19,287.566406,299.486938,0.000000
1952-02-20,287.494446,297.481354,0.000000
1952-02-21,278.472870,294.236755,0.000000
1952-02-22,275.360596,290.293182,0.000000
1952-02-23,272.228180,287.866974,0.000000
1952-02-24,277.854401,294.236084,0.000000
1952-02-25,285.610474,298.115723,0.000000
1952-02-26,279.351105,298.693817,0.000000
1952-02-27,284.620819,296.959900,0.880754
1952-02-28,283.881805,292.174438,0.000000
1952-02-29,283.834229,293.672363,0.389201
1952-03-01,283.786621,295.170288,0.778402
1952-03-02,286.391541,294.607758,0.479717
1952-03-03,287.801666,299.332123,0.000000
1952-03-04,279.505310,297.188721,0.000000
1952-03-05,284.354309,295.876770,0.000000
1952-03-06,279.711731,293.955444,0.000000
1952-03-07,284.445831,296.096375,0.000000
1952-03-08,285.854431,295.107697,0.000000
1952-03-09,281.704468,296.191101,0.000000
1952-03-10,282.548920,299.110107,0.000000
1952-03-11,284.810913,302.297546,0.000000
1952-03-12,287.415314,303.994568,0.000000
1952-03-13,287.615448,303.568909,0.000000
1952-03-14,287.846039,303.941956,0.000000
1952-03-15,290.472656,304.578217,0.000000
1952-03-16,286.761932,304.130127,1.424343
1952-03-17,281.762207,295.739349,0.000000
1952-03-18,283.027893,299.586792,0.000000
1952-03-19,285.073853,299.365448,0.000000
1952-03-20,285.675323,299.198669,0.000000
1952-03-21,286.256989,300.411407,0.000000
1952-03-22,288.390442,302.274811,0.000000
1952-03-23,288.240082,301.349609,0.953454
1952-03-24,286.375854,298.299133,0.324547
1952-03-25,277.361725,291.488647,0.000000
1952-03-26,279.876495,295.322601,0.000000
1952-03-27,283.483948,298.821747,0.000000
1952-03-28,288.410370,303.867950,0.000000
1952-03-29,290.170532,304.072449,0.000000
1952-03-30,291.487274,304.078552,0.000000
1952-03-31,291.797455,302.937042,0.000000
1952-04-01,287.976105,302.193878,0.000000
1952-04-02,281.801514,294.760620,0.000000
1952-04-03,282.624054,299.577209,0.000000
1952-04-04,287.037994,302.388428,0.000000
1952-04-05,290.980316,303.963257,0.000000
1952-04-06,290.331299,304.008759,0.000000
1952-04-07,290.831268,303.204071,0.879865
1952-04-08,288.500427,300.997406,0.000000
1952-04-09,288.505646,301.965302,0.000000
1952-04-10,289.627197,303.491547,0.000000
1952-04-11,290.649200,302.966583,0.000000
1952-04-12,291.246704,301.966095,2.017112
1952-04-13,289.540771,297.097656,17.028187
1952-04-14,287.972565,296.161926,0.000000
1952-04-15,288.933716,297.445190,0.000000
1952-04-16,289.698639,301.820984,5.214612
1952-04-17,287.096710,301.859070,0.000000
1952-04-18,285.292450,300.495514,0.000000
1952-04-19,282.746948,300.735352,0.000000
1952-04-20,288.460419,304.970490,0.000000
1952-04-21,291.811401,306.320190,0.000000
1952-04-22,293.166504,306.635010,0.000000
1952-04-23,289.424652,306.180847,0.000000
1952-04-24,290.203247,304.767578,0.000000
1952-04-25,289.619476,302.356659,0.000000
1952-04-26,287.054901,301.324188,0.000000
1952-04-27,287.266479,301.831482,0.000000
1952-04-28,290.274841,304.807617,0.000000
1952-04-29,291.962128,306.809784,1.213657
1952-04-30,291.222504,307.177887,0.000000
1952-05-01,293.987335,306.825958,1.295918
1952-05-02,290.845123,301.216278,18.467611
1952-05-03,288.562714,295.021301,16.266579
1952-05-04,286.701904,300.348663,2.080852
1952-05-05,287.965851,300.158905,0.000000
1952-05-06,291.066650,303.230652,0.000000
1952-05-07,293.078064,305.343842,0.000000
1952-05-08,294.337738,307.193634,0.000000
1952-05-09,295.142212,307.651093,0.000000
1952-05-10,294.631775,307.587646,0.000000
1952-05-11,294.750275,306.287292,0.000000
1952-05-12,294.357178,303.682922,0.000000
1952-05-13,293.778351,299.744934,5.454357
1952-05-14,293.358215,300.251068,0.430350
1952-05-15,291.771332,299.127594,0.833148
1952-05-16,291.367371,299.688507,0.920941
1952-05-17,292.854279,302.793854,5.311848
1952-05-18,292.244507,303.884369,1.325334
1952-05-19,291.980286,302.801453,2.496256
1952-05-20,287.620911,298.567749,0.000000
1952-05-21,286.131042,300.536469,0.000000
1952-05-22,289.767395,301.940948,0.000000
1952-05-23,290.624634,301.205231,0.000000
1952-05-24,291.840332,302.224976,0.501581
1952-05-25,291.972534,304.686737,0.439730
1952-05-26,293.266724,306.148193,0.000000
1952-05-27,293.642212,306.929169,1.653009
1952-05-28,294.061829,307.318634,0.000000
1952-05-29,295.166718,307.588043,2.313348
1952-05-30,296.217499,305.751099,10.384920
1952-05-31,293.650024,301.902496,8.641216
1952-06-01,291.763489,305.216248,0.000000
1952-06-02,294.473694,306.599457,0.000000
1952-06-03,295.906616,306.362793,0.808054
1952-06-04,296.496429,304.328552,6.845651
1952-06-05,294.796967,304.686096,5.214706
1952-06-06,294.236694,304.902161,0.862277
1952-06-07,295.746460,301.784271,1.850222
1952-06-08,293.431549,302.934509,0.000000
1952-06-09,292.671967,305.684570,0.000000
1952-06-10,295.082153,302.512360,23.543278
1952-06-11,296.515228,303.642456,20.643873
1952-06-12,295.622070,305.813171,9.485441
1952-06-13,294.940857,305.592316,5.576595
1952-06-14,293.272247,305.881653,0.293674
1952-06-15,295.241699,305.964661,1.030232
1952-06-16,295.598297,306.127747,6.670710
1952-06-17,296.075409,306.625916,2.254288
1952-06-18,295.568420,307.266663,3.856164
1952-06-19,296.360748,307.070068,16.257315
1952-06-20,294.589813,300.151550,24.365206
1952-06-21,295.992554,302.933655,13.959198
1952-06-22,295.825623,304.185883,5.939280
1952-06-23,295.624390,304.532715,0.000000
1952-06-24,295.398804,305.811890,0.000000
1952-06-25,295.371246,305.619263,0.000000
1952-06-26,295.231873,306.121552,0.000000
1952-06-27,295.517365,307.024414,0.000000
1952-06-28,295.905670,306.756927,0.000000
1952-06-29,296.035919,307.109711,0.000000
1952-06-30,295.404541,306.429565,0.000000
1952-07-01,295.587402,306.612762,0.000000
1952-07-02,295.720001,306.638519,0.000000
1952-07-03,295.796478,306.515656,0.000000
1952-07-04,295.598572,307.882385,1.662228
1952-07-05,296.079041,308.719299,0.000000
1952-07-06,296.284973,309.918488,0.000000
1952-07-07,296.571442,309.559601,0.000000
1952-07-08,296.517700,309.573944,0.000000
1952-07-09,296.534393,309.752014,0.000000
1952-07-10,296.712189,309.759003,0.000000
1952-07-11,297.030884,310.876648,0.332818
1952-07-12,297.559418,312.125580,0.000000
1952-07-13,297.061310,310.826904,0.000000
1952-07-14,297.478088,309.961395,0.000000
1952-07-15,296.590485,308.772278,0.000000
1952-07-16,296.571411,310.057312,0.000000
1952-07-17,297.038361,311.264191,0.000000
1952-07-18,297.344055,310.618225,0.000000
1952-07-19,296.116730,309.378082,0.000000
1952-07-20,295.802002,307.830566,0.000000
1952-07-21,296.864136,308.412872,0.000000
1952-07-22,296.956238,308.624390,0.000000
1952-07-23,296.995087,308.887054,0.000000
1952-07-24,296.868866,310.275391,0.000000
1952-07-25,297.862244,311.861298,0.000000
1952-07-26,298.639099,312.333984,0.000000
1952-07-27,298.439545,311.857056,0.000000
1952-07-28,298.101562,310.658417,0.000000
1952-07-29,297.119659,310.663391,0.000000
1952-07-30,296.796448,311.136749,0.000000
1952-07-31,296.087891,310.286957,0.000000
1952-08-01,295.917023,310.033203,0.000000
1952-08-02,296.377106,310.480316,0.000000
1952-08-03,296.122314,310.215393,0.000000
1952-08-04,296.112640,309.803589,0.000000
1952-08-05,295.967407,309.385010,0.000000
1952-08-06,295.662598,308.657196,0.000000
1952-08-07,296.544037,309.422852,0.000000
1952-08-08,296.874969,308.688690,0.000000
1952-08-09,297.207031,309.329590,0.000000
1952-08-10,297.584778,310.605194,0.000000
1952-08-11,297.076324,309.553436,2.878250
1952-08-12,297.826538,308.242615,23.428057
1952-08-13,296.955963,304.206360,26.313650
1952-08-14,295.858856,303.248596,38.546810
1952-08-15,294.315765,303.243774,7.960183
1952-08-16,292.861511,303.573639,3.493963
1952-08-17,294.251953,303.624695,1.547429
1952-08-18,294.423126,304.308350,1.518671
1952-08-19,294.729248,303.932831,2.441587
1952-08-20,296.857605,303.412476,10.998549
1952-08-21,294.695557,304.622131,2.410949
1952-08-22,294.353546,304.533875,1.275859
1952-08-23,294.443756,304.517609,0.000000
1952-08-24,294.789398,304.173035,0.000000
1952-08-25,294.722717,305.434357,0.895110
1952-08-26,294.799652,305.729126,0.726435
1952-08-27,294.561523,306.113922,0.000000
1952-08-28,294.500153,305.688721,0.000000
1952-08-29,293.616241,305.005249,0.000000
1952-08-30,293.959473,305.637573,0.000000
1952-08-31,294.238556,305.868835,2.512672
1952-09-01,294.439850,308.794159,6.599543
1952-09-02,295.675507,305.011505,11.630407
1952-09-03,293.979095,304.366119,1.113988
1952-09-04,293.974701,305.128479,0.000000
1952-09-05,294.895935,305.570404,0.330404
1952-09-06,295.058563,306.168121,0.000000
1952-09-07,295.590942,306.063324,0.000000
1952-09-08,295.450287,306.334076,0.000000
1952-09-09,295.539551,306.124786,2.057339
1952-09-10,295.907715,306.032623,1.333106
1952-09-11,295.734344,305.783142,9.872280
1952-09-12,294.365204,304.721649,9.498503
1952-09-13,294.485535,305.351562,0.703329
1952-09-14,295.404266,305.423981,0.000000
1952-09-15,295.169830,305.155853,1.467042
1952-09-16,295.270691,305.460236,2.168794
1952-09-17,294.124359,305.773285,0.000000
1952-09-18,294.185547,305.929535,0.795122
1952-09-19,294.688049,305.725281,0.935967
1952-09-20,293.191071,304.098145,0.000000
1952-09-21,293.501740,305.044525,0.000000
1952-09-22,292.859802,305.248016,0.000000
1952-09-23,293.232849,305.564728,0.000000
1952-09-24,294.088928,305.399536,0.865745
1952-09-25,293.545532,304.315735,0.673903
1952-09-26,293.332794,302.337738,0.000000
1952-09-27,293.868927,300.631989,5.940197
1952-09-28,290.527618,301.916199,0.892536
1952-09-29,291.407318,303.359863,0.000000
1952-09-30,290.928040,303.294495,0.000000
1952-10-01,290.322845,304.272614,0.000000
1952-10-02,290.012695,305.306671,0.000000
1952-10-03,291.068420,305.350159,0.000000
1952-10-04,291.204529,305.767914,0.000000
1952-10-05,289.318909,304.247803,0.000000
1952-10-06,284.052155,301.299805,0.000000
1952-10-07,287.327118,304.517303,0.000000
1952-10-08,287.726501,303.571960,0.000000
1952-10-09,290.610718,302.610718,0.000000
1952-10-10,284.691467,302.469879,0.000000
1952-10-11,286.693726,304.605560,0.000000
1952-10-12,289.438599,303.153381,0.000000
1952-10-13,284.616180,301.453186,0.000000
1952-10-14,287.753387,303.486725,0.000000
1952-10-15,287.637054,302.821259,0.000000
1952-10-16,285.213257,303.755280,0.000000
1952-10-17,287.389374,305.016632,0.000000
1952-10-18,290.060150,303.919983,0.509116
1952-10-19,285.019897,300.907745,0.000000
1952-10-20,288.286316,302.589905,0.000000
1952-10-21,285.909271,303.025970,0.000000
1952-10-22,287.229584,304.799591,0.000000
1952-10-23,288.860199,304.766235,0.000000
1952-10-24,289.594147,306.321930,0.000000
1952-10-25,289.478943,306.785492,0.000000
1952-10-26,290.069397,305.512695,0.000000
1952-10-27,290.690399,304.583893,0.000000
1952-10-28,291.091217,303.443756,0.503424
1952-10-29,291.397308,303.895538,0.683138
1952-10-30,291.362457,303.469666,0.000000
1952-10-31,291.988678,303.854797,0.000000
1952-11-01,292.157867,303.385071,0.000000
1952-11-02,291.763611,303.112762,0.000000
1952-11-03,287.922455,299.439423,0.000000
1952-11-04,286.959167,298.165436,0.851880
1952-11-05,286.766571,297.327972,0.000000
1952-11-06,287.091980,296.873047,0.000000
1952-11-07,287.916626,297.138885,1.982526
1952-11-08,289.519501,301.106995,0.991326
