#Variables:
#tasmin_inmcm4_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_inmcm4_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_inmcm4_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_inmcm4_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)"
""
yyyy-mm-dd,tasmin_inmcm4_historical(K),tasmax_inmcm4_historical(K),pr_inmcm4_historical(mm)
1951-08-18,295.792206,308.017792,0.000000
1951-08-19,294.634888,308.139740,0.000000
1951-08-20,293.038300,308.475372,0.000000
1951-08-21,294.647858,308.649689,1.547429
1951-08-22,296.864746,308.485107,5.548522
1951-08-23,296.536285,306.495728,0.000000
1951-08-24,297.372650,307.730560,0.000000
1951-08-25,297.701447,308.308014,0.000000
1951-08-26,298.181366,308.912872,0.000000
1951-08-27,296.398193,309.347656,0.000000
1951-08-28,296.689941,309.502167,0.000000
1951-08-29,295.907715,308.478973,1.080166
1951-08-30,293.989899,309.672394,0.000000
1951-08-31,292.765900,311.145264,0.000000
1951-09-01,291.493408,311.779572,0.000000
1951-09-02,296.218597,311.191986,1.994028
1951-09-03,298.164642,310.122162,0.000000
1951-09-04,295.618805,308.765106,0.000000
1951-09-05,294.842987,307.907104,7.900037
1951-09-06,296.672028,304.654785,14.227350
1951-09-07,293.800598,305.899872,16.322819
1951-09-08,294.071075,302.527985,5.225948
1951-09-09,294.313141,303.454346,4.539712
1951-09-10,291.113617,303.352936,29.501158
1951-09-11,293.324982,297.413300,52.779156
1951-09-12,296.310242,301.435730,10.343400
1951-09-13,290.610260,295.833038,0.473994
1951-09-14,289.301147,298.584839,6.722929
1951-09-15,290.419495,300.986145,0.000000
1951-09-16,294.168091,301.630463,0.000000
1951-09-17,293.767578,302.265747,0.000000
1951-09-18,295.058655,303.356171,0.000000
1951-09-19,295.913086,303.313934,0.000000
1951-09-20,294.645782,303.338165,0.700996
1951-09-21,295.163116,303.345245,2.760778
1951-09-22,295.043793,300.775116,7.283678
1951-09-23,295.496857,302.422913,30.957870
1951-09-24,295.106659,300.224304,12.652747
1951-09-25,294.503662,299.533966,4.221609
1951-09-26,293.553986,296.632355,1.751061
1951-09-27,292.721863,297.440155,0.000000
1951-09-28,293.091675,299.316376,4.146354
1951-09-29,283.878632,293.082977,0.000000
1951-09-30,280.212006,295.811951,0.000000
1951-10-01,283.470398,298.261230,0.000000
1951-10-02,289.636993,299.683441,0.000000
1951-10-03,289.080078,296.278412,8.398912
1951-10-04,288.678741,294.135254,25.878611
1951-10-05,291.166138,297.687073,4.261764
1951-10-06,291.985840,301.112396,3.551615
1951-10-07,292.894470,300.878967,8.256412
1951-10-08,295.153870,299.897339,28.268421
1951-10-09,287.760651,295.203003,38.442745
1951-10-10,292.547180,294.485565,13.768600
1951-10-11,290.190613,295.869446,0.000000
1951-10-12,290.357666,297.939117,3.002095
1951-10-13,291.487823,297.762115,5.769296
1951-10-14,290.631561,297.607605,0.000000
1951-10-15,288.600342,297.315063,0.000000
1951-10-16,290.727905,297.937500,0.000000
1951-10-17,291.356201,297.900879,1.500295
1951-10-18,290.537170,297.437317,179.549179
1951-10-19,288.635559,294.812469,51.256992
1951-10-20,285.632385,291.374268,0.646192
1951-10-21,282.674255,289.331818,0.000000
1951-10-22,283.459930,293.214630,0.000000
1951-10-23,285.754059,294.388885,0.000000
1951-10-24,285.218262,294.828186,0.000000
1951-10-25,280.870117,292.362518,0.000000
1951-10-26,279.762177,292.584503,0.000000
1951-10-27,278.597565,294.153442,0.000000
1951-10-28,287.273438,296.601379,0.000000
1951-10-29,288.701355,297.882416,0.000000
1951-10-30,287.886353,297.103638,0.000000
1951-10-31,287.471863,296.907928,0.000000
1951-11-01,283.532349,298.365234,0.000000
1951-11-02,287.267059,299.663940,0.000000
1951-11-03,290.906677,302.014252,0.000000
1951-11-04,290.552521,302.373474,0.000000
1951-11-05,289.886169,300.334961,9.343324
1951-11-06,284.130615,297.327972,18.436096
1951-11-07,283.333008,288.815002,10.803922
1951-11-08,280.813416,287.393616,0.000000
1951-11-09,281.066986,287.367828,0.000000
1951-11-10,281.984039,288.047028,0.000000
1951-11-11,285.435791,293.357880,0.000000
1951-11-12,286.923798,296.617249,0.307938
1951-11-13,288.427826,298.821259,0.000000
1951-11-14,287.227509,298.362335,1.149811
1951-11-15,278.703003,287.262177,0.000000
1951-11-16,277.128662,287.258789,0.000000
1951-11-17,286.686249,289.922211,0.000000
1951-11-18,276.940460,291.136993,0.000000
1951-11-19,280.005859,291.282410,0.000000
1951-11-20,285.754517,293.918457,0.000000
1951-11-21,281.625427,289.113556,0.531928
1951-11-22,273.889465,285.520203,0.000000
1951-11-23,275.194763,288.171143,0.000000
1951-11-24,277.531097,294.348511,0.000000
1951-11-25,277.483185,294.824677,0.000000
1951-11-26,279.218658,294.950836,0.000000
1951-11-27,275.205566,294.178558,0.000000
1951-11-28,272.519196,291.660980,0.000000
1951-11-29,275.422791,293.499176,0.000000
1951-11-30,270.815491,296.954285,0.000000
1951-12-01,276.916229,297.564392,0.000000
1951-12-02,273.770294,299.350311,0.000000
1951-12-03,280.745605,300.310211,0.000000
1951-12-04,284.293976,299.548553,0.000000
1951-12-05,286.469513,291.757751,2.032169
1951-12-06,287.497284,290.728149,5.253953
1951-12-07,286.925385,290.490356,2.661310
1951-12-08,284.030853,287.478027,0.000000
1951-12-09,281.697235,283.325317,0.457919
1951-12-10,278.312622,283.934601,25.729172
1951-12-11,285.282623,292.130615,8.819623
1951-12-12,286.957397,294.546600,7.645146
1951-12-13,282.483887,294.718719,13.132228
1951-12-14,275.173706,286.197235,0.000000
1951-12-15,280.195068,284.371948,0.000000
1951-12-16,274.721100,281.336212,0.000000
1951-12-17,275.096130,283.549561,0.000000
1951-12-18,277.617157,288.072510,0.000000
1951-12-19,279.983856,288.092377,0.000000
1951-12-20,275.282867,283.540802,0.000000
1951-12-21,278.882721,287.259033,0.623046
1951-12-22,282.823975,290.398865,0.000000
1951-12-23,278.770111,290.916748,0.000000
1951-12-24,276.988281,290.860870,0.000000
1951-12-25,273.018799,289.594818,0.000000
1951-12-26,273.306030,290.005676,0.000000
1951-12-27,274.531982,290.417999,0.000000
1951-12-28,275.477570,289.478790,0.000000
1951-12-29,267.152039,283.938080,0.000000
1951-12-30,275.559174,289.160492,0.000000
1951-12-31,284.952393,291.880096,0.000000
1952-01-01,283.756226,295.185822,0.000000
1952-01-02,278.048981,293.404327,0.000000
1952-01-03,275.631592,293.481262,0.000000
1952-01-04,274.543518,293.679199,0.000000
1952-01-05,286.676910,294.479492,0.366841
1952-01-06,272.469025,293.787567,0.000000
1952-01-07,272.913086,286.889038,0.000000
1952-01-08,273.556702,285.896820,0.000000
1952-01-09,272.947266,285.377380,0.000000
1952-01-10,280.545837,289.439026,16.143406
1952-01-11,281.610992,290.894073,2.824940
1952-01-12,274.481537,285.972748,0.000000
1952-01-13,275.129028,291.974396,0.000000
1952-01-14,281.470520,294.800171,0.000000
1952-01-15,278.251984,294.319092,0.000000
1952-01-16,271.620117,280.162903,0.000000
1952-01-17,276.804291,291.857361,0.000000
1952-01-18,270.529297,291.627502,0.000000
1952-01-19,282.109344,295.154053,0.000000
1952-01-20,272.122742,295.237061,0.000000
1952-01-21,273.022888,291.549591,0.000000
1952-01-22,274.494141,290.394409,0.000000
1952-01-23,280.731262,287.005402,0.341218
1952-01-24,281.116699,287.426361,70.389046
1952-01-25,283.542786,289.542572,9.433215
1952-01-26,272.197052,290.140106,0.000000
1952-01-27,276.858307,289.737732,0.000000
1952-01-28,283.110046,289.596649,2.488756
1952-01-29,284.483429,295.910950,0.000000
1952-01-30,276.035950,294.757568,0.000000
1952-01-31,277.087036,290.560822,0.000000
1952-02-01,281.475586,295.539581,0.000000
1952-02-02,278.976654,295.267059,0.000000
1952-02-03,284.133240,296.449371,0.000000
1952-02-04,288.655945,297.787476,0.000000
1952-02-05,282.141479,297.500427,0.771692
1952-02-06,278.475189,288.657227,0.000000
1952-02-07,278.129150,284.998138,0.000000
1952-02-08,276.285919,283.999420,0.000000
1952-02-09,277.657288,284.448853,0.000000
1952-02-10,273.238281,284.607361,0.342837
1952-02-11,274.157715,284.231598,0.000000
1952-02-12,276.080383,283.065002,0.000000
1952-02-13,276.273773,282.494751,0.000000
1952-02-14,276.365784,282.679077,0.000000
1952-02-15,274.060120,287.757721,0.000000
1952-02-16,273.290253,292.074982,0.000000
1952-02-17,277.089630,291.584290,1.300472
1952-02-18,284.130463,292.521729,31.706804
1952-02-19,281.662262,287.034058,0.569068
1952-02-20,283.883789,293.725800,2.609200
1952-02-21,286.372864,298.496582,4.593958
1952-02-22,283.284119,299.957336,6.078692
1952-02-23,277.911346,290.894409,0.000000
1952-02-24,281.626923,298.353027,0.000000
1952-02-25,283.621033,298.589233,0.000000
1952-02-26,283.386292,298.969391,0.000000
1952-02-27,283.585297,299.526398,0.000000
1952-02-28,287.832794,300.141907,0.000000
1952-02-29,284.776154,299.691376,0.000000
1952-03-01,281.719513,299.240845,0.000000
1952-03-02,279.969452,292.785614,0.000000
1952-03-03,278.546448,291.654510,0.000000
1952-03-04,281.763763,291.088318,0.000000
1952-03-05,279.513763,291.186218,0.000000
1952-03-06,280.948334,291.417511,0.000000
1952-03-07,279.239105,291.229462,0.000000
1952-03-08,281.220215,291.626404,0.000000
1952-03-09,286.988007,293.474091,1.552620
1952-03-10,284.770050,294.533356,1.040872
1952-03-11,280.924438,293.604706,0.000000
1952-03-12,285.446533,293.727448,0.000000
1952-03-13,287.732330,296.789948,0.000000
1952-03-14,287.415314,298.296143,3.335338
1952-03-15,290.793182,297.465607,0.652197
1952-03-16,282.882446,297.678314,0.984081
1952-03-17,280.632233,296.790833,0.000000
1952-03-18,288.140076,296.952393,0.975098
1952-03-19,282.116852,295.465057,0.000000
1952-03-20,283.400085,289.937775,0.000000
1952-03-21,280.711731,288.726959,0.000000
1952-03-22,285.073853,296.910522,0.000000
1952-03-23,281.567596,298.391876,0.000000
1952-03-24,279.360077,299.515228,0.000000
1952-03-25,278.802399,299.700775,0.000000
1952-03-26,283.153503,297.736633,0.000000
1952-03-27,278.472931,294.305420,0.000000
1952-03-28,280.774750,293.077484,0.000000
1952-03-29,280.584503,295.593079,0.000000
1952-03-30,287.962067,301.561462,0.500976
1952-03-31,287.695862,302.248779,0.000000
1952-04-01,287.779327,301.474426,0.000000
1952-04-02,288.460907,301.355652,0.000000
1952-04-03,289.738342,301.789551,0.000000
1952-04-04,281.138184,295.791199,0.000000
1952-04-05,281.105682,290.277008,2.185723
1952-04-06,275.073761,291.920959,0.000000
1952-04-07,278.226379,297.859863,0.000000
1952-04-08,284.773285,300.177307,0.000000
1952-04-09,282.526306,302.663605,0.000000
1952-04-10,288.482269,302.528259,0.000000
1952-04-11,289.513885,300.650940,3.331086
1952-04-12,288.601776,299.844147,17.028187
1952-04-13,285.324646,295.895264,6.137945
1952-04-14,285.369995,294.889496,0.000000
1952-04-15,279.901184,289.327698,0.000000
1952-04-16,282.920471,300.097168,0.000000
1952-04-17,290.316895,303.672821,0.000000
1952-04-18,290.701843,306.024384,0.000000
1952-04-19,287.238342,306.906464,0.000000
1952-04-20,283.859711,306.812469,0.000000
1952-04-21,289.495483,306.908142,0.000000
1952-04-22,292.009583,308.325714,0.000000
1952-04-23,289.666199,308.942993,0.000000
1952-04-24,291.246796,307.651672,0.000000
1952-04-25,287.968231,303.689087,0.000000
1952-04-26,284.313568,299.422882,0.000000
1952-04-27,286.722809,296.901276,0.000000
1952-04-28,285.882965,300.763245,0.000000
1952-04-29,286.978455,303.401459,0.000000
1952-04-30,291.191315,305.343445,0.000000
1952-05-01,293.248108,306.132812,0.000000
1952-05-02,284.310181,308.978088,0.000000
1952-05-03,285.169739,309.975433,0.000000
1952-05-04,288.982941,309.688141,0.000000
1952-05-05,294.277710,306.809021,0.000000
1952-05-06,293.756195,306.717468,0.000000
1952-05-07,293.083405,306.360626,0.000000
1952-05-08,291.204895,303.974243,0.000000
1952-05-09,288.241302,303.077393,0.000000
1952-05-10,288.382843,304.772156,0.000000
1952-05-11,292.344666,306.510376,0.000000
1952-05-12,290.869080,306.446411,0.000000
1952-05-13,291.339600,304.839142,0.000000
1952-05-14,292.382263,304.386841,0.000000
1952-05-15,291.662750,305.217712,0.000000
1952-05-16,289.911316,304.589111,0.000000
1952-05-17,292.507935,305.257416,0.000000
1952-05-18,292.834229,305.954559,0.000000
1952-05-19,288.801117,306.909485,0.000000
1952-05-20,286.390656,307.124451,0.000000
1952-05-21,289.138550,307.372559,0.000000
1952-05-22,293.581360,307.053345,0.000000
1952-05-23,290.730591,305.124146,0.000000
1952-05-24,289.989777,304.141449,0.846851
1952-05-25,291.391907,303.446686,7.590897
1952-05-26,292.978424,303.648956,6.725852
1952-05-27,291.573120,302.377319,0.325704
1952-05-28,292.349731,304.287109,0.000000
1952-05-29,294.023590,304.616608,0.000000
1952-05-30,293.156708,305.603149,0.000000
1952-05-31,294.652130,305.895111,0.000000
1952-06-01,295.166412,306.293396,0.000000
1952-06-02,295.386475,307.253693,0.000000
1952-06-03,295.109863,307.396667,0.000000
1952-06-04,294.930756,308.096039,0.000000
1952-06-05,294.989594,308.012177,0.000000
1952-06-06,295.395203,306.707123,0.000000
1952-06-07,295.484650,307.393005,0.000000
1952-06-08,295.571594,307.437866,0.000000
1952-06-09,295.659546,307.412109,0.000000
1952-06-10,296.156860,307.892639,0.000000
1952-06-11,296.832642,309.265564,0.000000
1952-06-12,297.154449,310.543213,0.000000
1952-06-13,297.433563,310.562317,0.000000
1952-06-14,297.167358,310.210938,0.681473
1952-06-15,295.949707,307.204224,0.000000
1952-06-16,294.842285,307.285736,0.000000
1952-06-17,295.616791,308.064789,0.000000
1952-06-18,296.016205,307.978577,0.000000
1952-06-19,296.087463,306.674194,6.126414
1952-06-20,295.812866,305.694794,5.520146
1952-06-21,295.717987,306.608215,2.766434
1952-06-22,295.537384,306.428223,0.000000
1952-06-23,295.391479,305.508453,1.442811
1952-06-24,295.369720,304.071136,18.604187
1952-06-25,295.344391,303.889465,27.210352
1952-06-26,295.484650,302.384369,12.576417
1952-06-27,294.140564,302.611633,9.810204
1952-06-28,293.406342,303.321594,5.408211
1952-06-29,294.110931,305.063354,4.474397
1952-06-30,294.571320,306.623077,0.639416
1952-07-01,295.868103,308.243500,0.000000
1952-07-02,294.908630,308.552063,0.000000
1952-07-03,297.061249,309.408112,0.334331
1952-07-04,297.371216,309.553375,0.967652
1952-07-05,297.885742,310.798096,0.000000
1952-07-06,297.642883,311.176971,0.000000
1952-07-07,298.201355,311.303833,0.000000
1952-07-08,297.463226,311.368317,0.000000
1952-07-09,296.507172,310.537720,0.000000
1952-07-10,296.989105,310.015991,0.000000
1952-07-11,296.955322,308.283447,0.000000
1952-07-12,296.195526,309.489227,0.000000
1952-07-13,293.076080,311.172791,0.000000
1952-07-14,294.133606,312.506561,0.000000
1952-07-15,296.330261,313.427917,0.000000
1952-07-16,293.964478,313.535461,0.000000
1952-07-17,297.675537,311.502014,9.641078
1952-07-18,296.936462,304.065735,13.834814
1952-07-19,295.847931,303.277679,8.179249
1952-07-20,294.909882,305.177612,0.415642
1952-07-21,296.078125,307.131195,0.000000
1952-07-22,296.053223,308.085419,0.000000
1952-07-23,296.236511,308.651550,0.000000
1952-07-24,296.450378,308.784515,0.000000
1952-07-25,295.356415,308.630951,0.000000
1952-07-26,296.978363,308.087311,0.000000
1952-07-27,297.270691,308.501495,0.000000
1952-07-28,297.211060,309.253601,0.680088
1952-07-29,298.261078,306.402313,7.156966
1952-07-30,296.337952,306.710541,5.594112
1952-07-31,295.849213,306.135101,4.764715
1952-08-01,294.289459,308.634766,0.000000
1952-08-02,293.611145,311.068726,0.000000
1952-08-03,295.172516,311.671387,0.000000
1952-08-04,298.228119,312.398254,0.293696
1952-08-05,298.903137,311.963043,1.201824
1952-08-06,294.144684,311.790558,0.000000
1952-08-07,293.854492,311.544098,0.287854
1952-08-08,294.891418,309.785858,0.000000
1952-08-09,296.373810,308.254211,0.000000
1952-08-10,295.413208,308.049805,0.000000
1952-08-11,293.069977,308.105743,0.000000
1952-08-12,294.180023,308.337921,0.000000
1952-08-13,295.730988,309.005066,0.000000
1952-08-14,295.983276,308.865997,0.000000
1952-08-15,298.035522,309.382568,0.000000
1952-08-16,297.296356,309.114594,0.000000
1952-08-17,296.042114,307.887909,0.000000
1952-08-18,296.176544,307.358246,0.000000
1952-08-19,293.794739,307.761200,0.000000
1952-08-20,294.654541,308.132568,0.000000
1952-08-21,294.771759,308.117004,0.000000
1952-08-22,293.935120,309.715454,0.000000
1952-08-23,295.678558,310.075531,1.174343
1952-08-24,292.707642,310.935272,0.000000
1952-08-25,297.092133,310.485291,0.000000
1952-08-26,295.927460,308.427124,0.000000
1952-08-27,295.260590,308.352570,0.000000
1952-08-28,292.947540,307.826019,0.000000
1952-08-29,293.235138,306.644226,0.000000
1952-08-30,292.061340,308.485107,0.000000
1952-08-31,292.459869,309.831970,0.000000
1952-09-01,294.778656,310.114410,0.000000
1952-09-02,297.312439,309.556488,0.000000
1952-09-03,295.196320,308.256622,0.000000
1952-09-04,295.260498,306.022766,0.000000
1952-09-05,295.959412,305.076965,0.734827
1952-09-06,296.171204,306.024811,0.000000
1952-09-07,296.147186,307.416168,0.000000
1952-09-08,295.625977,308.772858,0.000000
1952-09-09,295.223633,309.024689,0.000000
1952-09-10,297.072144,306.695923,1.333106
1952-09-11,296.972229,303.917328,0.000000
1952-09-12,295.216492,303.455841,0.329370
1952-09-13,293.089935,304.831818,0.000000
1952-09-14,293.202515,305.356812,0.000000
1952-09-15,295.090637,304.884888,2.149055
1952-09-16,294.480072,304.224335,3.816335
1952-09-17,293.882324,300.749359,11.425003
1952-09-18,292.149628,301.537689,17.842751
1952-09-19,292.859802,299.944092,0.000000
1952-09-20,281.373962,300.785248,0.000000
1952-09-21,286.393799,307.382050,0.000000
1952-09-22,294.288513,307.913361,0.000000
1952-09-23,295.621552,308.008362,0.000000
1952-09-24,296.803253,306.971069,0.000000
1952-09-25,296.830902,305.886688,1.701651
1952-09-26,295.165344,302.292297,10.565342
1952-09-27,292.004639,300.279938,2.358961
1952-09-28,291.714142,301.602966,0.000000
1952-09-29,294.915161,302.545380,12.264038
1952-09-30,294.604919,300.895050,26.704666
1952-10-01,285.517639,300.653992,0.000000
1952-10-02,278.084290,292.450043,0.000000
1952-10-03,280.850922,298.887238,0.000000
1952-10-04,282.219940,300.750214,0.000000
1952-10-05,284.234955,300.826294,0.000000
1952-10-06,285.009796,302.127441,0.000000
1952-10-07,286.149139,304.309143,0.000000
1952-10-08,287.026825,304.792358,0.000000
1952-10-09,286.223145,304.558197,0.000000
1952-10-10,286.138000,302.950745,0.000000
1952-10-11,286.931213,303.711792,0.000000
1952-10-12,286.684052,304.981689,0.000000
1952-10-13,287.351135,305.308685,0.000000
1952-10-14,288.397888,305.027008,0.000000
1952-10-15,290.304535,303.612640,0.000000
1952-10-16,288.784760,303.784943,0.000000
1952-10-17,281.646851,298.090515,0.000000
1952-10-18,280.948364,301.217224,0.000000
1952-10-19,286.669128,303.682739,0.000000
1952-10-20,288.226562,303.594086,0.000000
1952-10-21,285.931091,301.847565,0.000000
1952-10-22,289.451630,301.511932,0.460048
1952-10-23,292.464874,302.299744,5.341782
1952-10-24,290.921906,301.012756,5.164216
1952-10-25,280.074524,294.112030,0.000000
1952-10-26,279.504608,294.616364,0.000000
1952-10-27,284.291565,297.050079,0.547849
1952-10-28,290.341858,298.165436,0.907093
1952-10-29,285.644623,292.338074,0.000000
1952-10-30,284.660889,290.643555,0.319146
1952-10-31,287.908966,299.888367,0.000000
1952-11-01,283.485992,300.565796,0.000000
1952-11-02,278.646301,299.001465,0.000000
1952-11-03,281.481720,301.233795,0.000000
1952-11-04,284.874695,300.793427,0.000000
1952-11-05,277.070007,293.076721,0.000000
1952-11-06,274.374725,293.721039,0.000000
1952-11-07,278.621918,297.574280,0.000000
1952-11-08,279.249542,298.384918,0.000000
1952-11-09,282.567535,299.310608,0.000000
