#Variables:,
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmin_bcc-csm1-1_rcp85(K)",
1/30/2009,289.131653
1/31/2009,283.579803
2/1/2009,279.596039
2/2/2009,280.49472
2/3/2009,285.944
2/4/2009,275.4021
2/5/2009,273.930573
2/6/2009,275.875336
2/7/2009,270.630798
2/8/2009,274.075531
2/9/2009,277.539673
2/10/2009,280.13382
2/11/2009,279.784393
2/12/2009,279.251282
2/13/2009,282.885223
2/14/2009,281.982666
2/15/2009,283.32428
2/16/2009,283.710266
2/17/2009,284.403534
2/18/2009,285.451447
2/19/2009,287.42337
2/20/2009,287.418121
2/21/2009,286.731628
2/22/2009,287.700714
2/23/2009,286.961395
2/24/2009,288.108948
2/25/2009,288.776703
2/26/2009,288.644165
2/27/2009,288.54599
2/28/2009,289.093933
3/1/2009,288.591583
3/2/2009,287.737396
3/3/2009,285.455872
3/4/2009,282.09668
3/5/2009,267.312134
3/6/2009,272.908875
3/7/2009,278.684692
3/8/2009,279.412842
3/9/2009,282.695923
3/10/2009,285.852112
3/11/2009,286.231537
3/12/2009,287.472504
3/13/2009,281.075317
3/14/2009,281.205475
3/15/2009,284.92395
3/16/2009,283.975403
3/17/2009,285.887421
3/18/2009,286.215057
3/19/2009,288.055847
3/20/2009,280.431305
3/21/2009,282.462494
3/22/2009,289.002167
3/23/2009,288.393585
3/24/2009,288.82312
3/25/2009,290.714294
3/26/2009,292.344879
3/27/2009,292.587646
3/28/2009,288.91098
3/29/2009,287.108398
3/30/2009,285.961975
3/31/2009,291.499664
4/1/2009,292.86438
4/2/2009,292.824097
4/3/2009,294.381897
4/4/2009,292.988312
4/5/2009,293.516602
4/6/2009,292.055542
4/7/2009,293.154327
4/8/2009,293.278687
4/9/2009,292.975342
4/10/2009,292.066071
4/11/2009,291.079132
4/12/2009,287.115417
4/13/2009,283.835205
4/14/2009,287.547913
4/15/2009,291.279572
4/16/2009,289.591248
4/17/2009,283.955048
4/18/2009,285.952972
4/19/2009,288.803528
4/20/2009,288.884613
4/21/2009,290.836792
4/22/2009,290.890839
4/23/2009,290.668457
4/24/2009,290.789398
4/25/2009,293.632965
4/26/2009,294.506805
4/27/2009,293.607635
4/28/2009,290.664185
4/29/2009,293.991241
4/30/2009,294.598083
5/1/2009,294.397797
5/2/2009,295.345825
5/3/2009,296.038757
5/4/2009,295.573517
5/5/2009,294.460785
5/6/2009,294.377747
5/7/2009,296.047791
5/8/2009,295.735687
5/9/2009,295.006104
5/10/2009,293.7323
5/11/2009,293.613037
5/12/2009,295.075653
5/13/2009,296.803925
5/14/2009,295.348236
5/15/2009,294.464325
5/16/2009,295.120453
5/17/2009,297.090393
5/18/2009,300.393982
5/19/2009,301.542725
5/20/2009,298.178711
5/21/2009,296.674591
5/22/2009,296.450592
5/23/2009,297.049011
5/24/2009,297.342407
5/25/2009,298.084412
5/26/2009,297.688934
5/27/2009,297.169647
5/28/2009,296.938446
5/29/2009,296.9758
5/30/2009,295.942322
5/31/2009,296.143616
6/1/2009,296.115387
6/2/2009,296.585815
6/3/2009,295.077759
6/4/2009,296.191681
6/5/2009,296.085999
6/6/2009,296.933075
6/7/2009,296.68454
6/8/2009,296.35318
6/9/2009,297.089691
6/10/2009,297.239716
6/11/2009,298.576447
6/12/2009,297.914551
6/13/2009,297.517792
6/14/2009,299.316559
6/15/2009,298.436066
6/16/2009,297.201904
6/17/2009,297.548706
6/18/2009,301.35907
6/19/2009,301.953247
6/20/2009,300.222839
6/21/2009,299.444397
6/22/2009,298.39328
6/23/2009,297.401489
6/24/2009,297.025238
6/25/2009,297.259705
6/26/2009,300.746613
6/27/2009,301.138
6/28/2009,299.935272
6/29/2009,300.475739
6/30/2009,297.961914
7/1/2009,296.63382
7/2/2009,297.333252
7/3/2009,297.966736
7/4/2009,298.033417
7/5/2009,298.490662
7/6/2009,299.169678
7/7/2009,299.134521
7/8/2009,299.13974
7/9/2009,299.67099
7/10/2009,298.980377
7/11/2009,298.355835
7/12/2009,298.33255
7/13/2009,298.946655
7/14/2009,298.324371
7/15/2009,298.863617
7/16/2009,299.514374
7/17/2009,298.928192
7/18/2009,299.27533
7/19/2009,299.39386
7/20/2009,298.395599
7/21/2009,297.280182
7/22/2009,297.633972
7/23/2009,297.135498
7/24/2009,296.956512
7/25/2009,297.717804
7/26/2009,298.012329
7/27/2009,297.873901
7/28/2009,299.35611
7/29/2009,298.996063
7/30/2009,298.375244
7/31/2009,299.682953
8/1/2009,297.185028
8/2/2009,297.595062
8/3/2009,298.362762
8/4/2009,298.853149
8/5/2009,297.458679
8/6/2009,297.181061
8/7/2009,297.965912
8/8/2009,297.267822
8/9/2009,297.446472
8/10/2009,297.772736
8/11/2009,297.364044
8/12/2009,296.975677
8/13/2009,297.028046
8/14/2009,296.67981
8/15/2009,295.903412
8/16/2009,297.440186
8/17/2009,298.730225
8/18/2009,297.844879
8/19/2009,298.587921
8/20/2009,297.752167
8/21/2009,298.207825
8/22/2009,298.188019
8/23/2009,298.224182
8/24/2009,297.603516
8/25/2009,297.89032
8/26/2009,297.597931
8/27/2009,298.265533
8/28/2009,298.377106
8/29/2009,297.22464
8/30/2009,297.101166
8/31/2009,296.943878
9/1/2009,297.163849
9/2/2009,297.555603
9/3/2009,297.939117
9/4/2009,298.70697
9/5/2009,298.389954
9/6/2009,296.71405
9/7/2009,297.006958
9/8/2009,298.728455
9/9/2009,298.781525
9/10/2009,296.674622
9/11/2009,296.00238
9/12/2009,295.725494
9/13/2009,297.180603
9/14/2009,293.826752
9/15/2009,296.867798
9/16/2009,295.897491
9/17/2009,295.923798
9/18/2009,294.511566
9/19/2009,293.488617
9/20/2009,292.521576
9/21/2009,293.149536
9/22/2009,293.859436
9/23/2009,294.051819
9/24/2009,294.578613
9/25/2009,294.901184
9/26/2009,296.617432
9/27/2009,297.320862
9/28/2009,296.578705
9/29/2009,297.92215
9/30/2009,299.965424
10/1/2009,299.459625
10/2/2009,298.135834
10/3/2009,297.720062
10/4/2009,296.564331
10/5/2009,295.407166
10/6/2009,295.629883
10/7/2009,294.626617
10/8/2009,294.996735
10/9/2009,289.062561
10/10/2009,286.856812
10/11/2009,287.937317
10/12/2009,291.163513
10/13/2009,293.221985
10/14/2009,292.774048
10/15/2009,294.893463
10/16/2009,294.74411
10/17/2009,294.027649
10/18/2009,293.561676
10/19/2009,293.659332
10/20/2009,294.314819
10/21/2009,294.000427
10/22/2009,292.348206
10/23/2009,292.982666
10/24/2009,292.901123
10/25/2009,292.294067
10/26/2009,292.451385
10/27/2009,292.971069
10/28/2009,291.371643
10/29/2009,293.452057
10/30/2009,294.252991
10/31/2009,294.772888
11/1/2009,292.727356
11/2/2009,290.805298
11/3/2009,291.499481
11/4/2009,293.14859
11/5/2009,290.662537
11/6/2009,285.070557
11/7/2009,285.912872
11/8/2009,284.110596
11/9/2009,283.291016
11/10/2009,285.909485
11/11/2009,282.619781
11/12/2009,283.849213
11/13/2009,281.177063
11/14/2009,284.121124
11/15/2009,283.443726
11/16/2009,283.193176
11/17/2009,283.755798
11/18/2009,284.572968
11/19/2009,286.224854
11/20/2009,284.780334
11/21/2009,283.544922
11/22/2009,279.536346
11/23/2009,280.474792
11/24/2009,277.862091
11/25/2009,282.364655
11/26/2009,282.151276
11/27/2009,287.430084
11/28/2009,281.750732
11/29/2009,282.90863
11/30/2009,287.884888
12/1/2009,290.77832
12/2/2009,289.595062
12/3/2009,289.475891
12/4/2009,287.457275
12/5/2009,277.815033
12/6/2009,273.212585
12/7/2009,276.810944
12/8/2009,276.190613
12/9/2009,277.036926
12/10/2009,279.745239
12/11/2009,286.922394
12/12/2009,288.641632
12/13/2009,285.832367
12/14/2009,276.979492
12/15/2009,279.132294
12/16/2009,286.85022
12/17/2009,283.766266
12/18/2009,274.489777
12/19/2009,277.476715
12/20/2009,279.325958
12/21/2009,278.940735
12/22/2009,281.380127
12/23/2009,281.921539
12/24/2009,287.433777
12/25/2009,283.452881
12/26/2009,284.682281
12/27/2009,285.359985
12/28/2009,285.828522
12/29/2009,281.721436
12/30/2009,285.509583
12/31/2009,282.967438
1/1/2010,278.975555
1/2/2010,280.626434
1/3/2010,284.241974
1/4/2010,286.204529
1/5/2010,287.72171
1/6/2010,281.024292
1/7/2010,278.569916
1/8/2010,278.442719
1/9/2010,279.35257
1/10/2010,279.266907
1/11/2010,279.456726
1/12/2010,280.204102
1/13/2010,281.141144
1/14/2010,283.665131
1/15/2010,281.539246
1/16/2010,279.018219
1/17/2010,274.545532
1/18/2010,274.069183
1/19/2010,274.869751
1/20/2010,275.999756
1/21/2010,276.828552
1/22/2010,278.735687
1/23/2010,277.798035
1/24/2010,279.796906
1/25/2010,282.216949
1/26/2010,283.420959
1/27/2010,277.230255
1/28/2010,284.779236
1/29/2010,276.230682
1/30/2010,278.225952
1/31/2010,279.590637
2/1/2010,279.907623
2/2/2010,281.864502
2/3/2010,284.662476
2/4/2010,286.102325
2/5/2010,284.660645
2/6/2010,283.453644
2/7/2010,280.818878
2/8/2010,279.062103
2/9/2010,279.54837
2/10/2010,279.39624
2/11/2010,275.820068
2/12/2010,274.527832
2/13/2010,280.621521
2/14/2010,275.704224
2/15/2010,277.393677
2/16/2010,274.232452
2/17/2010,274.591431
2/18/2010,278.267395
2/19/2010,279.226288
2/20/2010,280.43631
2/21/2010,279.762604
2/22/2010,281.031982
2/23/2010,282.296661
2/24/2010,281.654694
2/25/2010,281.903931
2/26/2010,281.893829
2/27/2010,279.312775
2/28/2010,280.576508
3/1/2010,283.24292
3/2/2010,279.959534
3/3/2010,279.849792
3/4/2010,278.977936
3/5/2010,280.935944
3/6/2010,285.478882
3/7/2010,289.03009
3/8/2010,290.278992
3/9/2010,290.86261
3/10/2010,287.767975
3/11/2010,288.025146
3/12/2010,290.298035
3/13/2010,289.538086
3/14/2010,289.187134
3/15/2010,286.674713
3/16/2010,281.552124
3/17/2010,276.936005
3/18/2010,276.048279
3/19/2010,278.844788
3/20/2010,279.544678
3/21/2010,284.313782
3/22/2010,285.227753
3/23/2010,285.509338
3/24/2010,287.190857
3/25/2010,287.747986
3/26/2010,287.048157
3/27/2010,284.209045
3/28/2010,286.191437
3/29/2010,282.937347
3/30/2010,282.021484
3/31/2010,281.344025
4/1/2010,282.585632
4/2/2010,285.795593
4/3/2010,283.946381
4/4/2010,284.524078
4/5/2010,285.831848
4/6/2010,288.966309
4/7/2010,288.187927
4/8/2010,289.431671
4/9/2010,288.425171
4/10/2010,286.175842
4/11/2010,283.751984
4/12/2010,287.447998
4/13/2010,292.945587
4/14/2010,291.108673
4/15/2010,286.974213
4/16/2010,288.272278
4/17/2010,288.588348
4/18/2010,292.03894
4/19/2010,292.314606
4/20/2010,293.63205
4/21/2010,293.150726
4/22/2010,292.577362
4/23/2010,288.700226
4/24/2010,285.550781
4/25/2010,286.659424
4/26/2010,289.604553
4/27/2010,288.166077
4/28/2010,287.216858
4/29/2010,288.466339
4/30/2010,287.154358
5/1/2010,289.122925
5/2/2010,292.704987
5/3/2010,294.78186
5/4/2010,290.987579
5/5/2010,290.705322
5/6/2010,293.417297
5/7/2010,289.350769
5/8/2010,285.968353
5/9/2010,289.866211
5/10/2010,290.812683
5/11/2010,292.717194
5/12/2010,290.852509
5/13/2010,292.947296
5/14/2010,294.991211
5/15/2010,294.369507
5/16/2010,293.805328
5/17/2010,293.621033
5/18/2010,293.68692
5/19/2010,291.065704
5/20/2010,291.429565
5/21/2010,291.608765
5/22/2010,291.917084
5/23/2010,291.052673
5/24/2010,293.741272
5/25/2010,294.16452
5/26/2010,295.150818
5/27/2010,295.132355
5/28/2010,296.324524
5/29/2010,296.092834
5/30/2010,294.90332
5/31/2010,294.643799
6/1/2010,294.812439
6/2/2010,294.747681
6/3/2010,293.391449
6/4/2010,295.645752
6/5/2010,294.696014
6/6/2010,294.310394
6/7/2010,295.822052
6/8/2010,295.681915
6/9/2010,295.008057
6/10/2010,294.449585
6/11/2010,294.161133
6/12/2010,294.29895
6/13/2010,294.198975
6/14/2010,294.516327
6/15/2010,295.791901
6/16/2010,295.513367
6/17/2010,295.935486
6/18/2010,294.489838
6/19/2010,295.262054
6/20/2010,296.344208
6/21/2010,296.489441
6/22/2010,296.127777
6/23/2010,296.436615
6/24/2010,294.900116
6/25/2010,294.997772
6/26/2010,296.532654
6/27/2010,298.111053
6/28/2010,298.119812
6/29/2010,298.014862
6/30/2010,296.232819
7/1/2010,294.116638
7/2/2010,294.246124
7/3/2010,293.08136
7/4/2010,294.372559
7/5/2010,295.806549
7/6/2010,295.820923
7/7/2010,296.120758
7/8/2010,296.67749
7/9/2010,296.962891
7/10/2010,295.464905
7/11/2010,295.480774
7/12/2010,294.762604
7/13/2010,296.61496
7/14/2010,296.414062
7/15/2010,296.984558
7/16/2010,297.414459
7/17/2010,296.717773
7/18/2010,296.270508
7/19/2010,296.202606
7/20/2010,296.257355
7/21/2010,296.763672
7/22/2010,296.525299
7/23/2010,297.39978
7/24/2010,296.19046
7/25/2010,294.034912
7/26/2010,295.430054
7/27/2010,297.274506
7/28/2010,298.360291
7/29/2010,296.190796
7/30/2010,294.947876
7/31/2010,295.70517
8/1/2010,296.483063
8/2/2010,297.080048
8/3/2010,297.408142
8/4/2010,297.27832
8/5/2010,297.422546
8/6/2010,297.413177
8/7/2010,297.730499
8/8/2010,298.271362
8/9/2010,297.944824
8/10/2010,297.836395
8/11/2010,297.034637
8/12/2010,297.896423
8/13/2010,297.867798
8/14/2010,298.700836
8/15/2010,298.969116
8/16/2010,299.109314
8/17/2010,298.483398
8/18/2010,298.536407
8/19/2010,297.675781
8/20/2010,297.218018
8/21/2010,299.439026
8/22/2010,300.368927
8/23/2010,300.351501
8/24/2010,297.538544
8/25/2010,297.693878
8/26/2010,297.662262
8/27/2010,297.403442
8/28/2010,297.788574
8/29/2010,297.63205
8/30/2010,298.740479
8/31/2010,298.820374
9/1/2010,298.457672
9/2/2010,296.650604
9/3/2010,294.055695
9/4/2010,294.395538
9/5/2010,295.690979
9/6/2010,296.872833
9/7/2010,297.209351
9/8/2010,293.999207
9/9/2010,293.161407
9/10/2010,293.800446
9/11/2010,294.883484
9/12/2010,295.748962
9/13/2010,293.898193
9/14/2010,294.180084
9/15/2010,295.235504
9/16/2010,296.584503
9/17/2010,295.64328
9/18/2010,296.312531
9/19/2010,296.648315
9/20/2010,296.216797
9/21/2010,293.821014
9/22/2010,295.912506
9/23/2010,293.425018
9/24/2010,294.282074
9/25/2010,290.931427
9/26/2010,290.983368
9/27/2010,291.502899
9/28/2010,294.075745
9/29/2010,294.224213
9/30/2010,292.976196
10/1/2010,291.829193
10/2/2010,290.629059
10/3/2010,290.965973
10/4/2010,291.751862
10/5/2010,293.605011
10/6/2010,296.034576
10/7/2010,292.873199
10/8/2010,295.463623
10/9/2010,289.843811
10/10/2010,290.227051
10/11/2010,297.119476
10/12/2010,296.550568
10/13/2010,291.572876
10/14/2010,294.178253
10/15/2010,292.871552
10/16/2010,291.923645
10/17/2010,291.37439
10/18/2010,293.039764
10/19/2010,291.769104
10/20/2010,293.146942
10/21/2010,293.69873
10/22/2010,287.771179
10/23/2010,285.010986
10/24/2010,290.789032
10/25/2010,289.4021
10/26/2010,290.763306
10/27/2010,288.978638
10/28/2010,285.068542
10/29/2010,284.059082
10/30/2010,284.588257
10/31/2010,286.8797
11/1/2010,282.524811
11/2/2010,283.797333
11/3/2010,285.58667
11/4/2010,280.090546
11/5/2010,282.210175
11/6/2010,285.076904
11/7/2010,287.344574
11/8/2010,289.058136
11/9/2010,290.911041
11/10/2010,278.134674
11/11/2010,278.022827
11/12/2010,281.543213
11/13/2010,279.308258
11/14/2010,286.882324
11/15/2010,276.873047
11/16/2010,276.176758
11/17/2010,276.526978
11/18/2010,280.691772
11/19/2010,275.50827
11/20/2010,279.124329
11/21/2010,289.790802
11/22/2010,280.158966
11/23/2010,281.168762
11/24/2010,289.517639
11/25/2010,284.988281
11/26/2010,286.436523
11/27/2010,279.153717
11/28/2010,279.706238
11/29/2010,276.398102
11/30/2010,275.206573
12/1/2010,275.593475
12/2/2010,281.662018
12/3/2010,287.499207
12/4/2010,279.826538
12/5/2010,273.982666
12/6/2010,273.648712
12/7/2010,275.083191
12/8/2010,278.085663
12/9/2010,274.093506
12/10/2010,274.727661
12/11/2010,275.063293
12/12/2010,278.812378
12/13/2010,282.565704
12/14/2010,281.211243
12/15/2010,277.520721
12/16/2010,275.969666
12/17/2010,278.763397
12/18/2010,279.150513
12/19/2010,278.685516
12/20/2010,278.303925
12/21/2010,278.56897
12/22/2010,278.072754
12/23/2010,275.020233
12/24/2010,272.42691
12/25/2010,273.18042
12/26/2010,276.243958
12/27/2010,273.58316
12/28/2010,274.47937
12/29/2010,273.609283
12/30/2010,272.921844
12/31/2010,273.425751
1/1/2011,275.118958
1/2/2011,282.686005
1/3/2011,280.575897
1/4/2011,280.177032
1/5/2011,281.133148
1/6/2011,278.384186
1/7/2011,280.259186
1/8/2011,280.623901
1/9/2011,278.380859
1/10/2011,282.045715
1/11/2011,281.611603
1/12/2011,278.146423
1/13/2011,279.116119
1/14/2011,277.302399
1/15/2011,275.150238
1/16/2011,274.888672
1/17/2011,274.191345
1/18/2011,277.249603
1/19/2011,281.997467
1/20/2011,283.697754
1/21/2011,281.309692
1/22/2011,283.426483
1/23/2011,287.11908
1/24/2011,284.748016
1/25/2011,283.190826
1/26/2011,278.613739
1/27/2011,277.725037
1/28/2011,275.765106
1/29/2011,276.683167
1/30/2011,279.855347
1/31/2011,277.402405
2/1/2011,280.430084
2/2/2011,275.055542
2/3/2011,276.453064
2/4/2011,279.877625
2/5/2011,280.21286
2/6/2011,275.67926
2/7/2011,274.066986
2/8/2011,279.071655
2/9/2011,279.041962
2/10/2011,275.447754
2/11/2011,279.972687
2/12/2011,276.813995
2/13/2011,274.777222
2/14/2011,279.503754
2/15/2011,284.239868
2/16/2011,287.061646
2/17/2011,283.47406
2/18/2011,279.762665
2/19/2011,278.161224
2/20/2011,279.461182
2/21/2011,279.263489
2/22/2011,279.814667
2/23/2011,281.289337
2/24/2011,282.686859
2/25/2011,287.065063
2/26/2011,287.221985
2/27/2011,286.104889
2/28/2011,282.78476
3/1/2011,281.948608
3/2/2011,280.161774
3/3/2011,279.689758
3/4/2011,280.301422
3/5/2011,285.885986
3/6/2011,280.444244
3/7/2011,281.274719
3/8/2011,277.586304
3/9/2011,276.990997
3/10/2011,278.037872
3/11/2011,280.788513
3/12/2011,280.865509
3/13/2011,286.112762
3/14/2011,283.22998
3/15/2011,278.355042
3/16/2011,275.741272
3/17/2011,278.709595
3/18/2011,280.812653
3/19/2011,280.846893
3/20/2011,281.934998
3/21/2011,285.721069
3/22/2011,288.120239
3/23/2011,288.386688
3/24/2011,282.382172
3/25/2011,279.755951
3/26/2011,282.255646
3/27/2011,284.703613
3/28/2011,287.195923
3/29/2011,286.037048
3/30/2011,290.206696
3/31/2011,289.748932
4/1/2011,285.536743
4/2/2011,286.450073
4/3/2011,290.061829
4/4/2011,286.709778
4/5/2011,284.257996
4/6/2011,281.336853
4/7/2011,284.369202
4/8/2011,290.26062
4/9/2011,287.392975
4/10/2011,284.268585
4/11/2011,283.474335
4/12/2011,282.393555
4/13/2011,281.844543
4/14/2011,285.617279
4/15/2011,291.303772
4/16/2011,287.874298
4/17/2011,285.121857
4/18/2011,284.881531
4/19/2011,285.420319
4/20/2011,290.641998
4/21/2011,288.270721
4/22/2011,287.46524
4/23/2011,287.642578
4/24/2011,289.149353
4/25/2011,286.563904
4/26/2011,280.785187
4/27/2011,283.638977
4/28/2011,286.007721
4/29/2011,289.213287
4/30/2011,289.054932
5/1/2011,289.031067
5/2/2011,289.280273
5/3/2011,290.234222
5/4/2011,290.80069
5/5/2011,292.715637
5/6/2011,292.755493
5/7/2011,292.522308
5/8/2011,291.680573
5/9/2011,294.667084
5/10/2011,293.61499
5/11/2011,293.324768
5/12/2011,295.10202
5/13/2011,293.823029
5/14/2011,290.429382
5/15/2011,290.611938
5/16/2011,292.817352
5/17/2011,292.460358
5/18/2011,293.444641
5/19/2011,292.100494
5/20/2011,297.370758
5/21/2011,296.786163
5/22/2011,291.999084
5/23/2011,291.016449
5/24/2011,291.367767
5/25/2011,292.188385
5/26/2011,294.053741
5/27/2011,295.333893
5/28/2011,297.586884
5/29/2011,298.492889
5/30/2011,297.450623
5/31/2011,295.429199
6/1/2011,296.975067
6/2/2011,296.399231
6/3/2011,297.52887
6/4/2011,297.299164
6/5/2011,297.079987
6/6/2011,295.714111
6/7/2011,295.980316
6/8/2011,295.881439
6/9/2011,293.640381
6/10/2011,293.668701
6/11/2011,292.792664
6/12/2011,292.985443
6/13/2011,294.843109
6/14/2011,293.538086
6/15/2011,293.888489
6/16/2011,294.101166
6/17/2011,293.624359
6/18/2011,290.186188
6/19/2011,292.377502
6/20/2011,292.49176
6/21/2011,294.625641
6/22/2011,294.456573
6/23/2011,295.745789
6/24/2011,296.181061
6/25/2011,296.189148
6/26/2011,296.118591
6/27/2011,295.61438
6/28/2011,297.029938
6/29/2011,294.029633
6/30/2011,294.526154
7/1/2011,296.595673
7/2/2011,296.351257
7/3/2011,296.162354
7/4/2011,296.172913
7/5/2011,296.741486
7/6/2011,297.218506
7/7/2011,297.193054
7/8/2011,296.835144
7/9/2011,297.21994
7/10/2011,296.888824
7/11/2011,296.233612
7/12/2011,297.808044
7/13/2011,296.365601
7/14/2011,296.204529
7/15/2011,297.37619
7/16/2011,296.909424
7/17/2011,296.854248
7/18/2011,297.222778
7/19/2011,297.588104
7/20/2011,297.18988
7/21/2011,296.911804
7/22/2011,296.197266
7/23/2011,297.44751
7/24/2011,301.369232
7/25/2011,301.617981
7/26/2011,301.635254
7/27/2011,301.715485
7/28/2011,301.168823
7/29/2011,300.030701
7/30/2011,300.022308
7/31/2011,298.921631
8/1/2011,297.2948
8/2/2011,297.408539
8/3/2011,298.928314
8/4/2011,297.450989
8/5/2011,297.603668
8/6/2011,296.937561
8/7/2011,297.156036
8/8/2011,298.335266
8/9/2011,298.58725
8/10/2011,297.606293
8/11/2011,296.01767
8/12/2011,299.444855
8/13/2011,300.916168
8/14/2011,298.436005
8/15/2011,297.905273
8/16/2011,296.815826
8/17/2011,296.093018
8/18/2011,296.04007
8/19/2011,296.80368
8/20/2011,297.354706
8/21/2011,297.191071
8/22/2011,296.521881
