#Variables:,
#tasmax_bcc-csm1-1_rcp45(K):Daily Maximum Near-Surface Air Temperature,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) ",
#Original Data File(s):,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc ,
#===============================================,
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp45(K)",
1/30/2009,292.546326
1/31/2009,293.720398
2/1/2009,297.507782
2/2/2009,292.040558
2/3/2009,285.891144
2/4/2009,288.8078
2/5/2009,289.566223
2/6/2009,293.54538
2/7/2009,297.162476
2/8/2009,299.097107
2/9/2009,300.758606
2/10/2009,297.311035
2/11/2009,293.859741
2/12/2009,295.439911
2/13/2009,290.649811
2/14/2009,296.310669
2/15/2009,297.478485
2/16/2009,294.072876
2/17/2009,294.822083
2/18/2009,296.942932
2/19/2009,296.440735
2/20/2009,296.546631
2/21/2009,297.124664
2/22/2009,294.87439
2/23/2009,298.715729
2/24/2009,295.143555
2/25/2009,295.667053
2/26/2009,298.594238
2/27/2009,302.308258
2/28/2009,295.710785
3/1/2009,291.751617
3/2/2009,293.561646
3/3/2009,294.538666
3/4/2009,294.543762
3/5/2009,300.717926
3/6/2009,303.315063
3/7/2009,297.645996
3/8/2009,288.527344
3/9/2009,292.544312
3/10/2009,296.667969
3/11/2009,298.954407
3/12/2009,301.370636
3/13/2009,299.119843
3/14/2009,304.761353
3/15/2009,300.480927
3/16/2009,293.960175
3/17/2009,295.947693
3/18/2009,293.403229
3/19/2009,289.440186
3/20/2009,286.236084
3/21/2009,284.150269
3/22/2009,286.031311
3/23/2009,283.997894
3/24/2009,283.916779
3/25/2009,283.686951
3/26/2009,290.562836
3/27/2009,293.642212
3/28/2009,294.776947
3/29/2009,297.518585
3/30/2009,303.590973
3/31/2009,296.079102
4/1/2009,293.855164
4/2/2009,298.009338
4/3/2009,301.749817
4/4/2009,294.829498
4/5/2009,296.806427
4/6/2009,300.048767
4/7/2009,300.306732
4/8/2009,300.242157
4/9/2009,302.279388
4/10/2009,301.934296
4/11/2009,301.786743
4/12/2009,304.467682
4/13/2009,298.701599
4/14/2009,296.397095
4/15/2009,299.617218
4/16/2009,300.115387
4/17/2009,298.535583
4/18/2009,300.374023
4/19/2009,302.978851
4/20/2009,300.53302
4/21/2009,300.257599
4/22/2009,302.103485
4/23/2009,301.77655
4/24/2009,299.322632
4/25/2009,290.919006
4/26/2009,290.109375
4/27/2009,296.786224
4/28/2009,304.071136
4/29/2009,304.665283
4/30/2009,301.422668
5/1/2009,297.222076
5/2/2009,302.042511
5/3/2009,300.06015
5/4/2009,300.332336
5/5/2009,300.499115
5/6/2009,299.805786
5/7/2009,298.459656
5/8/2009,297.680054
5/9/2009,301.618927
5/10/2009,302.437195
5/11/2009,304.676239
5/12/2009,303.669952
5/13/2009,301.747498
5/14/2009,303.989258
5/15/2009,303.061096
5/16/2009,300.739655
5/17/2009,298.918396
5/18/2009,301.182739
5/19/2009,303.523163
5/20/2009,302.628387
5/21/2009,305.936005
5/22/2009,305.374329
5/23/2009,303.846375
5/24/2009,300.156616
5/25/2009,298.111084
5/26/2009,299.567444
5/27/2009,299.057678
5/28/2009,302.221252
5/29/2009,303.661163
5/30/2009,304.518372
5/31/2009,304.953949
6/1/2009,306.310364
6/2/2009,306.423309
6/3/2009,306.758514
6/4/2009,306.925507
6/5/2009,306.929749
6/6/2009,308.413879
6/7/2009,308.016785
6/8/2009,308.584259
6/9/2009,309.1828
6/10/2009,309.306915
6/11/2009,309.533356
6/12/2009,309.271759
6/13/2009,307.214844
6/14/2009,303.217255
6/15/2009,300.402588
6/16/2009,301.398254
6/17/2009,303.473022
6/18/2009,304.47287
6/19/2009,305.620544
6/20/2009,305.439392
6/21/2009,308.957642
6/22/2009,307.739838
6/23/2009,303.365723
6/24/2009,307.384491
6/25/2009,307.653687
6/26/2009,308.174194
6/27/2009,310.399384
6/28/2009,310.405121
6/29/2009,309.922638
6/30/2009,310.198029
7/1/2009,308.981445
7/2/2009,307.564819
7/3/2009,307.691101
7/4/2009,307.223175
7/5/2009,308.395386
7/6/2009,308.666779
7/7/2009,308.268829
7/8/2009,307.800964
7/9/2009,307.024506
7/10/2009,303.884979
7/11/2009,301.110077
7/12/2009,302.060272
7/13/2009,301.085907
7/14/2009,303.333557
7/15/2009,305.254395
7/16/2009,302.244385
7/17/2009,301.364319
7/18/2009,301.10791
7/19/2009,303.289856
7/20/2009,303.000549
7/21/2009,303.052277
7/22/2009,301.74646
7/23/2009,301.690155
7/24/2009,303.776978
7/25/2009,305.084991
7/26/2009,304.790222
7/27/2009,303.397644
7/28/2009,303.695374
7/29/2009,304.981476
7/30/2009,306.937439
7/31/2009,306.969055
8/1/2009,305.545197
8/2/2009,305.576141
8/3/2009,305.829529
8/4/2009,306.670837
8/5/2009,306.693787
8/6/2009,305.226288
8/7/2009,303.303131
8/8/2009,305.203735
8/9/2009,308.438995
8/10/2009,311.385193
8/11/2009,312.838013
8/12/2009,312.45575
8/13/2009,311.051605
8/14/2009,308.375305
8/15/2009,309.124542
8/16/2009,309.681458
8/17/2009,311.07724
8/18/2009,311.817352
8/19/2009,312.121613
8/20/2009,312.138611
8/21/2009,311.467255
8/22/2009,311.946533
8/23/2009,311.034912
8/24/2009,310.159241
8/25/2009,309.368652
8/26/2009,309.76062
8/27/2009,309.556488
8/28/2009,308.417542
8/29/2009,305.211273
8/30/2009,304.749817
8/31/2009,306.386841
9/1/2009,308.230621
9/2/2009,307.700836
9/3/2009,311.042511
9/4/2009,308.982422
9/5/2009,309.061127
9/6/2009,310.548401
9/7/2009,307.686432
9/8/2009,303.840485
9/9/2009,301.14859
9/10/2009,300.908661
9/11/2009,304.16748
9/12/2009,304.634094
9/13/2009,305.62561
9/14/2009,306.403351
9/15/2009,305.873871
9/16/2009,307.30127
9/17/2009,308.882172
9/18/2009,308.158875
9/19/2009,309.533783
9/20/2009,311.381195
9/21/2009,312.113434
9/22/2009,310.013336
9/23/2009,308.730682
9/24/2009,308.672668
9/25/2009,309.531921
9/26/2009,309.573853
9/27/2009,309.214783
9/28/2009,308.778168
9/29/2009,308.581787
9/30/2009,308.590759
10/1/2009,305.648621
10/2/2009,299.367249
10/3/2009,301.743835
10/4/2009,302.374023
10/5/2009,297.558136
10/6/2009,299.263947
10/7/2009,303.061096
10/8/2009,304.355804
10/9/2009,303.970154
10/10/2009,303.637695
10/11/2009,303.222412
10/12/2009,303.093292
10/13/2009,298.559265
10/14/2009,287.909088
10/15/2009,290.156738
10/16/2009,292.562134
10/17/2009,289.29718
10/18/2009,289.969757
10/19/2009,291.539124
10/20/2009,292.55426
10/21/2009,295.24231
10/22/2009,295.495148
10/23/2009,296.647705
10/24/2009,297.939392
10/25/2009,295.764282
10/26/2009,294.601501
10/27/2009,299.398102
10/28/2009,301.390625
10/29/2009,299.615936
10/30/2009,301.78598
10/31/2009,304.026184
11/1/2009,299.040955
11/2/2009,293.490204
11/3/2009,293.685944
11/4/2009,299.045013
11/5/2009,291.556885
11/6/2009,292.44165
11/7/2009,296.250488
11/8/2009,302.229706
11/9/2009,301.759491
11/10/2009,301.470001
11/11/2009,295.201019
11/12/2009,301.209381
11/13/2009,299.305817
11/14/2009,298.29129
11/15/2009,300.09726
11/16/2009,300.352936
11/17/2009,300.800476
11/18/2009,295.217285
11/19/2009,301.643433
11/20/2009,300.929962
11/21/2009,301.44278
11/22/2009,301.831024
11/23/2009,299.929291
11/24/2009,302.462433
11/25/2009,299.605255
11/26/2009,295.654816
11/27/2009,296.492828
11/28/2009,293.65918
11/29/2009,297.422729
11/30/2009,291.425629
12/1/2009,294.035034
12/2/2009,294.250946
12/3/2009,302.605682
12/4/2009,293.177063
12/5/2009,286.41391
12/6/2009,285.954651
12/7/2009,289.533173
12/8/2009,293.419586
12/9/2009,293.666718
12/10/2009,294.534088
12/11/2009,295.354492
12/12/2009,293.590546
12/13/2009,294.315125
12/14/2009,293.649994
12/15/2009,296.080597
12/16/2009,295.355408
12/17/2009,296.913086
12/18/2009,296.564819
12/19/2009,299.996796
12/20/2009,300.766174
12/21/2009,298.740631
12/22/2009,295.496704
12/23/2009,294.053711
12/24/2009,282.384216
12/25/2009,277.041046
12/26/2009,286.059479
12/27/2009,286.067627
12/28/2009,286.056824
12/29/2009,294.24823
12/30/2009,287.764679
12/31/2009,285.947113
1/1/2010,291.243927
1/2/2010,294.903961
1/3/2010,294.474579
1/4/2010,293.896881
1/5/2010,284.48526
1/6/2010,288.620605
1/7/2010,290.105988
1/8/2010,292.159821
1/9/2010,290.99295
1/10/2010,292.881317
1/11/2010,294.358368
1/12/2010,291.251556
1/13/2010,287.998016
1/14/2010,290.546143
1/15/2010,292.783966
1/16/2010,292.315094
1/17/2010,291.163086
1/18/2010,293.938171
1/19/2010,297.407318
1/20/2010,298.962402
1/21/2010,297.392517
1/22/2010,296.783325
1/23/2010,297.69046
1/24/2010,298.318878
1/25/2010,298.636932
1/26/2010,299.731964
1/27/2010,295.651306
1/28/2010,297.125916
1/29/2010,299.451904
1/30/2010,300.573303
1/31/2010,297.521851
2/1/2010,292.902588
2/2/2010,302.089966
2/3/2010,299.992126
2/4/2010,299.727539
2/5/2010,299.628784
2/6/2010,297.56958
2/7/2010,297.52655
2/8/2010,294.213562
2/9/2010,295.637238
2/10/2010,298.593292
2/11/2010,299.373199
2/12/2010,300.447876
2/13/2010,300.020782
2/14/2010,300.369812
2/15/2010,298.615356
2/16/2010,298.349426
2/17/2010,295.614563
2/18/2010,301.495728
2/19/2010,298.352264
2/20/2010,301.393768
2/21/2010,305.840881
2/22/2010,301.26947
2/23/2010,301.56012
2/24/2010,302.865601
2/25/2010,302.855957
2/26/2010,302.956757
2/27/2010,303.055084
2/28/2010,306.334442
3/1/2010,303.166321
3/2/2010,304.063904
3/3/2010,301.59433
3/4/2010,304.93512
3/5/2010,303.498627
3/6/2010,303.025574
3/7/2010,303.187683
3/8/2010,304.205688
3/9/2010,302.992615
3/10/2010,297.940674
3/11/2010,301.601746
3/12/2010,297.616058
3/13/2010,289.167419
3/14/2010,290.985565
3/15/2010,295.832184
3/16/2010,302.520691
3/17/2010,301.878387
3/18/2010,299.741028
3/19/2010,304.134674
3/20/2010,305.438049
3/21/2010,304.705994
3/22/2010,303.490051
3/23/2010,303.430328
3/24/2010,300.929291
3/25/2010,304.570038
3/26/2010,301.540375
3/27/2010,302.56546
3/28/2010,302.994354
3/29/2010,303.158813
3/30/2010,301.470886
3/31/2010,299.140717
4/1/2010,292.597229
4/2/2010,296.377289
4/3/2010,294.793762
4/4/2010,300.860718
4/5/2010,297.384033
4/6/2010,289.336487
4/7/2010,291.276215
4/8/2010,297.37088
4/9/2010,300.600677
4/10/2010,299.407227
4/11/2010,297.283417
4/12/2010,297.287689
4/13/2010,299.965485
4/14/2010,295.703278
4/15/2010,301.186615
4/16/2010,306.021881
4/17/2010,304.089355
4/18/2010,303.09198
4/19/2010,303.229156
4/20/2010,303.182617
4/21/2010,303.383392
4/22/2010,305.307892
4/23/2010,303.206024
4/24/2010,302.872467
4/25/2010,304.714966
4/26/2010,304.921143
4/27/2010,304.217773
4/28/2010,301.863861
4/29/2010,301.523956
4/30/2010,300.880585
5/1/2010,298.175812
5/2/2010,297.712891
5/3/2010,299.367218
5/4/2010,301.615295
5/5/2010,303.793335
5/6/2010,307.866913
5/7/2010,308.092896
5/8/2010,305.87085
5/9/2010,304.078461
5/10/2010,306.724884
5/11/2010,306.005646
5/12/2010,301.552429
5/13/2010,303.079895
5/14/2010,307.680115
5/15/2010,308.473663
5/16/2010,306.968201
5/17/2010,305.514435
5/18/2010,301.693359
5/19/2010,302.921082
5/20/2010,303.3237
5/21/2010,303.072693
5/22/2010,304.867035
5/23/2010,304.869629
5/24/2010,304.000061
5/25/2010,300.013123
5/26/2010,299.322449
5/27/2010,300.154785
5/28/2010,306.113586
5/29/2010,307.606415
5/30/2010,307.582703
5/31/2010,307.603485
6/1/2010,304.739594
6/2/2010,303.046295
6/3/2010,301.140747
6/4/2010,301.520294
6/5/2010,306.298279
6/6/2010,306.738037
6/7/2010,307.908264
6/8/2010,309.33844
6/9/2010,309.216705
6/10/2010,307.838409
6/11/2010,308.654205
6/12/2010,309.597321
6/13/2010,310.176483
6/14/2010,310.343384
6/15/2010,308.471008
6/16/2010,306.043182
6/17/2010,307.853149
6/18/2010,308.405945
6/19/2010,308.48291
6/20/2010,307.812805
6/21/2010,307.094116
6/22/2010,308.177429
6/23/2010,308.662323
6/24/2010,308.714478
6/25/2010,309.153503
6/26/2010,310.105896
6/27/2010,310.513611
6/28/2010,311.664185
6/29/2010,312.383118
6/30/2010,305.846527
7/1/2010,308.195892
7/2/2010,307.115448
7/3/2010,309.52475
7/4/2010,308.795898
7/5/2010,308.060699
7/6/2010,309.280609
7/7/2010,309.320038
7/8/2010,309.835724
7/9/2010,312.092621
7/10/2010,311.852051
7/11/2010,311.623352
7/12/2010,311.03598
7/13/2010,309.561615
7/14/2010,310.16275
7/15/2010,310.887115
7/16/2010,309.917542
7/17/2010,308.087769
7/18/2010,307.19223
7/19/2010,306.327881
7/20/2010,307.785431
7/21/2010,309.499542
7/22/2010,311.976837
7/23/2010,311.670044
7/24/2010,312.314087
7/25/2010,311.986664
7/26/2010,310.455597
7/27/2010,308.730011
7/28/2010,310.759979
7/29/2010,311.990326
7/30/2010,313.252502
7/31/2010,313.988525
8/1/2010,313.143921
8/2/2010,313.195648
8/3/2010,312.76889
8/4/2010,311.323181
8/5/2010,308.680573
8/6/2010,308.008331
8/7/2010,306.724915
8/8/2010,305.876801
8/9/2010,304.687531
8/10/2010,302.286041
8/11/2010,302.07489
8/12/2010,305.243195
8/13/2010,305.658875
8/14/2010,309.34375
8/15/2010,311.272583
8/16/2010,312.421082
8/17/2010,312.494141
8/18/2010,312.785583
8/19/2010,310.897614
8/20/2010,311.318054
8/21/2010,312.696655
8/22/2010,312.703125
8/23/2010,311.413055
8/24/2010,311.637115
8/25/2010,311.905121
8/26/2010,310.174988
8/27/2010,309.00177
8/28/2010,306.977112
8/29/2010,307.663086
8/30/2010,310.003998
8/31/2010,313.038849
9/1/2010,308.799103
9/2/2010,308.502899
9/3/2010,308.692993
9/4/2010,308.401062
9/5/2010,307.130707
9/6/2010,307.645447
9/7/2010,307.988464
9/8/2010,307.509033
9/9/2010,308.449707
9/10/2010,308.71463
9/11/2010,308.013672
9/12/2010,304.756165
9/13/2010,304.78833
9/14/2010,306.9198
9/15/2010,309.488037
9/16/2010,309.513367
9/17/2010,308.949677
9/18/2010,307.474823
9/19/2010,307.621796
9/20/2010,306.908691
9/21/2010,305.570007
9/22/2010,304.861176
9/23/2010,305.563263
9/24/2010,307.671478
9/25/2010,309.216095
9/26/2010,308.992737
9/27/2010,308.318573
9/28/2010,306.200928
9/29/2010,303.221832
9/30/2010,298.182251
10/1/2010,297.182617
10/2/2010,299.931396
10/3/2010,291.878754
10/4/2010,301.571655
10/5/2010,302.408417
10/6/2010,302.141266
10/7/2010,299.632965
10/8/2010,302.387939
10/9/2010,301.664062
10/10/2010,303.472717
10/11/2010,306.164703
10/12/2010,305.053955
10/13/2010,305.275116
10/14/2010,301.863312
10/15/2010,296.963562
10/16/2010,297.712616
10/17/2010,302.000641
10/18/2010,302.808563
10/19/2010,304.299255
10/20/2010,305.462372
10/21/2010,305.682709
10/22/2010,299.832794
10/23/2010,295.47348
10/24/2010,299.852753
10/25/2010,302.715668
10/26/2010,303.649872
10/27/2010,303.715698
10/28/2010,302.992584
10/29/2010,303.016418
10/30/2010,303.588867
10/31/2010,303.520813
11/1/2010,305.347534
11/2/2010,303.285797
11/3/2010,299.318207
11/4/2010,299.503571
11/5/2010,300.572449
11/6/2010,300.155579
11/7/2010,300.222992
11/8/2010,300.826843
11/9/2010,300.577484
11/10/2010,300.419556
11/11/2010,301.683228
11/12/2010,302.790741
11/13/2010,298.775574
11/14/2010,300.661469
11/15/2010,303.354218
11/16/2010,297.876221
11/17/2010,299.815002
11/18/2010,294.466034
11/19/2010,296.47821
11/20/2010,293.478607
11/21/2010,294.100372
11/22/2010,299.586761
11/23/2010,298.73526
11/24/2010,297.944061
11/25/2010,298.372894
11/26/2010,296.07663
11/27/2010,298.6745
11/28/2010,299.753113
11/29/2010,294.411133
11/30/2010,289.204498
12/1/2010,286.396454
12/2/2010,290.175476
12/3/2010,293.341766
12/4/2010,295.955719
12/5/2010,298.012573
12/6/2010,301.172913
12/7/2010,294.131165
12/8/2010,287.960419
12/9/2010,284.258759
12/10/2010,279.977692
12/11/2010,285.377045
12/12/2010,287.284363
12/13/2010,289.984985
12/14/2010,286.61319
12/15/2010,285.788147
12/16/2010,288.70816
12/17/2010,289.977234
12/18/2010,294.782532
12/19/2010,287.703888
12/20/2010,284.30246
12/21/2010,286.01474
12/22/2010,285.014984
12/23/2010,283.548828
12/24/2010,284.356262
12/25/2010,286.477417
12/26/2010,290.767242
12/27/2010,287.085205
12/28/2010,283.292694
12/29/2010,282.610046
12/30/2010,283.542755
12/31/2010,282.709503
1/1/2011,287.547791
1/2/2011,289.100891
1/3/2011,290.70993
1/4/2011,287.305908
1/5/2011,294.579895
1/6/2011,298.150604
1/7/2011,291.178223
1/8/2011,287.926544
1/9/2011,283.419525
1/10/2011,276.336823
1/11/2011,279.982239
1/12/2011,276.260773
1/13/2011,277.048645
1/14/2011,288.957977
1/15/2011,284.611603
1/16/2011,287.707367
1/17/2011,300.249451
1/18/2011,295.585724
1/19/2011,284.455017
1/20/2011,291.297028
1/21/2011,291.455658
1/22/2011,290.702576
1/23/2011,285.967072
1/24/2011,287.053497
1/25/2011,291.088806
1/26/2011,291.01886
1/27/2011,286.603577
1/28/2011,285.815247
1/29/2011,290.050629
1/30/2011,296.847229
1/31/2011,298.20224
2/1/2011,297.969086
2/2/2011,298.10321
2/3/2011,297.884613
2/4/2011,294.986969
2/5/2011,286.188568
2/6/2011,275.396759
2/7/2011,283.349976
2/8/2011,280.8349
2/9/2011,281.208649
2/10/2011,280.269012
2/11/2011,281.919739
2/12/2011,282.098145
2/13/2011,281.763977
2/14/2011,288.617706
2/15/2011,291.386505
2/16/2011,295.682037
2/17/2011,295.682251
2/18/2011,295.910248
2/19/2011,297.125092
2/20/2011,297.715881
2/21/2011,299.72934
2/22/2011,301.219147
2/23/2011,296.938507
2/24/2011,290.429047
2/25/2011,288.960602
2/26/2011,289.917938
2/27/2011,292.147278
2/28/2011,293.257965
3/1/2011,295.648438
3/2/2011,296.877594
3/3/2011,297.137909
3/4/2011,296.672211
3/5/2011,291.73761
3/6/2011,293.201233
3/7/2011,293.636627
3/8/2011,294.76413
3/9/2011,291.804413
3/10/2011,293.11554
3/11/2011,300.62796
3/12/2011,305.458588
3/13/2011,305.9599
3/14/2011,301.756287
3/15/2011,301.248505
3/16/2011,303.814728
3/17/2011,305.403809
3/18/2011,300.525604
3/19/2011,294.001953
3/20/2011,292.305664
3/21/2011,299.406372
3/22/2011,299.256287
3/23/2011,300.783844
3/24/2011,296.828674
3/25/2011,293.395294
3/26/2011,300.387451
3/27/2011,301.891541
3/28/2011,295.245117
3/29/2011,286.746643
3/30/2011,289.643005
3/31/2011,293.526123
4/1/2011,291.918335
4/2/2011,290.491394
4/3/2011,294.73584
4/4/2011,302.194092
4/5/2011,299.761597
4/6/2011,301.352661
4/7/2011,304.088165
4/8/2011,305.459991
4/9/2011,302.756683
4/10/2011,300.849762
4/11/2011,300.679932
4/12/2011,304.427368
4/13/2011,305.304077
4/14/2011,304.134766
4/15/2011,303.559326
4/16/2011,301.979645
4/17/2011,301.687531
4/18/2011,299.901123
4/19/2011,304.362061
4/20/2011,302.831268
4/21/2011,305.651703
4/22/2011,304.132965
4/23/2011,303.501831
4/24/2011,303.06012
4/25/2011,305.240906
4/26/2011,308.112274
4/27/2011,307.677032
4/28/2011,308.789856
4/29/2011,307.973999
4/30/2011,308.16391
5/1/2011,307.339783
5/2/2011,308.302429
5/3/2011,309.793915
5/4/2011,310.887482
5/5/2011,310.93338
5/6/2011,308.845123
5/7/2011,307.474152
5/8/2011,305.984619
5/9/2011,302.710114
5/10/2011,302.820953
5/11/2011,306.216736
5/12/2011,305.923431
5/13/2011,304.681793
5/14/2011,303.662292
5/15/2011,305.442535
5/16/2011,307.147583
5/17/2011,310.045227
5/18/2011,311.595856
5/19/2011,310.965088
5/20/2011,309.6586
5/21/2011,308.895782
5/22/2011,308.304718
5/23/2011,309.537567
5/24/2011,310.739014
5/25/2011,310.022827
5/26/2011,308.485626
5/27/2011,310.074524
5/28/2011,311.220398
5/29/2011,311.266693
5/30/2011,310.464966
5/31/2011,309.586731
6/1/2011,310.598236
6/2/2011,310.121338
6/3/2011,309.279388
6/4/2011,308.225342
6/5/2011,306.117676
6/6/2011,307.867401
6/7/2011,310.17865
6/8/2011,310.544708
6/9/2011,312.056183
6/10/2011,312.974243
6/11/2011,312.54715
6/12/2011,311.683411
6/13/2011,311.70694
6/14/2011,312.855347
6/15/2011,310.670135
6/16/2011,309.489594
6/17/2011,310.159485
6/18/2011,310.823395
6/19/2011,309.524872
6/20/2011,309.552399
6/21/2011,308.573303
6/22/2011,306.044739
6/23/2011,302.92218
6/24/2011,304.857574
6/25/2011,307.399445
6/26/2011,308.753906
6/27/2011,309.052338
6/28/2011,308.783325
6/29/2011,304.615295
6/30/2011,304.875702
7/1/2011,307.127686
7/2/2011,309.493225
7/3/2011,311.277344
7/4/2011,311.477844
7/5/2011,311.869293
7/6/2011,310.804657
7/7/2011,309.924164
7/8/2011,309.568024
7/9/2011,310.611145
7/10/2011,311.5336
7/11/2011,312.19635
7/12/2011,312.219757
7/13/2011,312.721588
7/14/2011,313.040436
7/15/2011,311.327057
7/16/2011,307.776764
7/17/2011,308.064117
7/18/2011,309.186981
7/19/2011,310.085968
7/20/2011,310.797241
7/21/2011,310.105621
7/22/2011,308.508911
7/23/2011,309.263641
7/24/2011,311.653076
7/25/2011,313.019501
7/26/2011,312.598297
7/27/2011,311.105438
7/28/2011,310.682007
7/29/2011,312.356903
7/30/2011,313.216461
7/31/2011,312.919037
8/1/2011,311.57428
8/2/2011,312.567169
8/3/2011,313.144989
8/4/2011,313.281158
8/5/2011,312.5047
8/6/2011,313.157562
8/7/2011,312.628632
8/8/2011,310.316803
8/9/2011,306.711853
8/10/2011,309.384827
8/11/2011,310.982635
8/12/2011,310.466766
8/13/2011,310.707672
8/14/2011,309.281433
8/15/2011,309.411621
8/16/2011,312.059479
8/17/2011,311.342499
8/18/2011,312.496063
8/19/2011,313.307739
8/20/2011,313.23288
8/21/2011,312.882355
8/22/2011,310.68219
