#Variables:,,,
#tasmin_bcc-csm1-1_historical(K):Daily Minimum Near-Surface Air Temperature,,,
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature,,,
#pr_bcc-csm1-1_historical(mm):Precipitation,,,
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) ",,,
#Original Data File(s):,,,
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#agg_macav2metdata_pr_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc ,,,
#===============================================,,,
"yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)",,,
,,,
yyyy-mm-dd,tasmin_bcc-csm1-1_historical(K),tasmax_bcc-csm1-1_historical(K),pr_bcc-csm1-1_historical(mm)
10/5/1951,288.995697,304.272614,0
10/6/1951,287.887604,304.798767,0
10/7/1951,288.300018,303.529114,0
10/8/1951,288.808838,303.109161,0
10/9/1951,288.080322,302.526764,0
10/10/1951,291.270721,304.44339,0
10/11/1951,294.206238,306.565277,0.561969
10/12/1951,287.870422,305.65686,0
10/13/1951,283.069092,299.437256,0
10/14/1951,278.708832,293.552185,0
10/15/1951,280.627533,295.935669,0
10/16/1951,281.873108,298.161987,0
10/17/1951,284.317749,300.638092,0
10/18/1951,284.939178,301.289032,0
10/19/1951,286.312195,302.75412,0
10/20/1951,287.55481,303.757507,0
10/21/1951,288.358398,302.467957,0
10/22/1951,286.002716,298.744446,0
10/23/1951,285.053253,300.046143,0
10/24/1951,285.718079,301.52655,0
10/25/1951,287.348969,301.964233,0
10/26/1951,284.687286,300.624695,0
10/27/1951,286.866272,302.650574,0
10/28/1951,287.408661,301.240204,0
10/29/1951,286.822784,300.743774,0
10/30/1951,287.698303,300.722565,0
10/31/1951,288.267456,299.226044,0
11/1/1951,288.473602,299.35907,0
11/2/1951,286.640015,298.289459,0.573218
11/3/1951,287.663635,296.935211,14.074586
11/4/1951,287.864655,293.810242,19.152493
11/5/1951,291.388153,299.410675,6.215067
11/6/1951,287.224396,297.484314,0.524471
11/7/1951,278.708984,294.117706,0.876694
11/8/1951,280.632294,296.885803,0
11/9/1951,280.630951,294.781708,0
11/10/1951,277.271301,292.477753,0
11/11/1951,280.898773,297.764923,0
11/12/1951,284.294098,301.734222,0
11/13/1951,285.445648,302.338287,0
11/14/1951,280.235168,298.362335,8.550254
11/15/1951,272.856049,284.871826,0
11/16/1951,273.859344,289.377563,0
11/17/1951,276.25708,293.089935,0
11/18/1951,281.66275,293.599579,0
11/19/1951,286.552643,295.691498,0.360508
11/20/1951,286.239166,295.713043,8.518974
11/21/1951,284.605469,294.616913,22.623224
11/22/1951,279.404144,287.878174,3.222799
11/23/1951,281.565247,285.921997,13.922806
11/24/1951,282.133759,288.885284,19.537054
11/25/1951,283.215607,290.201935,31.380795
11/26/1951,282.949707,291.528473,7.027801
11/27/1951,274.904846,291.259552,0
11/28/1951,275.194977,289.700684,0
11/29/1951,278.950531,295.021484,0
11/30/1951,285.427704,296.919769,0
12/1/1951,285.900513,295.926239,0.80092
12/2/1951,288.882996,297.537537,0.978469
12/3/1951,288.92334,298.133423,0
12/4/1951,289.027008,297.865204,2.032169
12/5/1951,287.702698,295.864807,3.181767
12/6/1951,268.298737,294.135406,4.961467
12/7/1951,266.291382,283.286469,0
12/8/1951,272.0802,286.796997,0
12/9/1951,274.743805,286.812042,0
12/10/1951,275.261139,284.391022,0
12/11/1951,275.144257,287.380737,0
12/12/1951,278.250061,287.711639,0
12/13/1951,280.481659,287.042755,20.155344
12/14/1951,277.880951,286.74881,6.412708
12/15/1951,270.909668,283.367218,0
12/16/1951,270.266144,275.756104,0.413975
12/17/1951,271.455292,279.187836,1.288688
12/18/1951,274.53125,282.512756,1.613953
12/19/1951,276.031342,290.51062,55.8009
12/20/1951,266.22641,269.99411,2.09479
12/21/1951,268.572174,282.156189,0
12/22/1951,270.325043,284.762085,0
12/23/1951,272.080811,286.803009,0
12/24/1951,270.713959,284.058197,0
12/25/1951,268.141998,274.681274,0
12/26/1951,278.899933,285.77002,19.456333
12/27/1951,272.415924,285.323486,0
12/28/1951,276.496613,284.280518,0
12/29/1951,277.636017,290.234741,2.945314
12/30/1951,282.835358,289.444305,0
12/31/1951,282.31134,289.676056,0
1/1/1952,277.683868,289.547333,0
1/2/1952,276.812531,288.3815,0
1/3/1952,280.983612,289.976685,5.860646
1/4/1952,278.86554,289.630859,3.265141
1/5/1952,277.281433,287.644806,2.466365
1/6/1952,280.656036,287.749878,1.151941
1/7/1952,279.560699,290.320129,0
1/8/1952,267.546387,287.887482,0
1/9/1952,265.808807,273.806458,0
1/10/1952,267.518311,280.494507,0
1/11/1952,271.209808,283.092102,0
1/12/1952,271.479584,285.482727,0
1/13/1952,273.434357,282.138123,0
1/14/1952,273.22522,280.001282,3.31724
1/15/1952,277.585419,283.552979,39.780571
1/16/1952,272.26062,283.440826,0
1/17/1952,272.429077,285.081635,0
1/18/1952,272.696106,285.600769,0
1/19/1952,272.329529,284.430695,0
1/20/1952,270.748871,285.047424,0
1/21/1952,272.831085,286.908752,0
1/22/1952,272.388977,283.275757,0
1/23/1952,270.375732,279.136261,5.233508
1/24/1952,274.827667,284.658051,24.620556
1/25/1952,276.062073,286.742584,7.118431
1/26/1952,274.341034,288.426697,0
1/27/1952,278.858917,288.898041,0
1/28/1952,282.875183,295.278564,0
1/29/1952,282.9487,295.193512,0
1/30/1952,281.294037,295.09729,0
1/31/1952,285.809692,292.586517,0
2/1/1952,281.014526,291.584503,0.479992
2/2/1952,279.998413,295.863678,0
2/3/1952,284.90686,295.76062,0
2/4/1952,286.621857,296.962372,2.374665
2/5/1952,284.089661,297.561096,0
2/6/1952,286.134094,294.822876,2.013766
2/7/1952,277.754425,291.523621,0.495989
2/8/1952,275.547455,293.0513,0
2/9/1952,281.064026,295.791718,0
2/10/1952,282.739655,296.539917,0
2/11/1952,284.105865,297.294617,0
2/12/1952,275.933594,294.694824,0
2/13/1952,279.579132,299.499817,0
2/14/1952,280.774506,297.801514,0
2/15/1952,272.327454,288.426636,0
2/16/1952,272.57663,290.495331,0
2/17/1952,277.439362,296.218262,0
2/18/1952,277.599152,297.623047,0
2/19/1952,279.329102,296.194,0
2/20/1952,277.830383,297.841827,0
2/21/1952,283.332397,301.021729,0
2/22/1952,285.695038,303.922333,0
2/23/1952,286.302643,306.16626,0
2/24/1952,288.656708,301.860321,0.72867
2/25/1952,283.616699,299.04776,0
2/26/1952,278.410797,294.972107,0
2/27/1952,284.38385,298.925171,0
2/28/1952,284.907013,298.625916,0
2/29/1952,286.606232,298.045319,0
3/1/1952,288.30545,297.464722,0
3/2/1952,288.237335,294.721527,2.829155
3/3/1952,288.649109,294.904663,11.180884
3/4/1952,287.778961,296.427795,7.335793
3/5/1952,286.084625,299.062042,0.371252
3/6/1952,283.973602,295.84259,0
3/7/1952,279.607819,295.766998,0
3/8/1952,281.016907,296.92041,0
3/9/1952,287.051758,294.014038,3.990341
3/10/1952,287.14563,292.474182,11.122422
3/11/1952,284.749725,294.453857,0.471007
3/12/1952,282.967743,299.316101,0
3/13/1952,287.492645,299.131744,0
3/14/1952,282.90033,299.546478,0
3/15/1952,286.398285,302.597015,0
3/16/1952,287.798553,303.920135,0
3/17/1952,287.952942,301.628754,0
3/18/1952,288.917297,299.784332,0
3/19/1952,285.516449,300.996948,0
3/20/1952,288.1586,300.967743,0
3/21/1952,277.844025,292.744293,0
3/22/1952,284.450439,299.789368,0
3/23/1952,284.80069,299.312225,0
3/24/1952,280.826233,292.915527,0
3/25/1952,281.368988,301.269287,0
3/26/1952,285.851349,303.775024,0
3/27/1952,288.50882,303.50647,0
3/28/1952,288.512268,305.323456,0
3/29/1952,290.098145,308.807465,0
3/30/1952,290.484894,306.761597,0
3/31/1952,289.598785,305.259338,0
4/1/1952,289.836426,303.961456,0.323327
4/2/1952,291.145599,303.713226,0
4/3/1952,292.758057,299.375336,0
4/4/1952,292.11026,299.010712,2.957878
4/5/1952,290.877533,301.361877,13.359461
4/6/1952,282.959442,298.414246,0
4/7/1952,285.652527,298.726257,0
4/8/1952,288.594757,298.203247,0
4/9/1952,281.759674,295.450134,0
4/10/1952,282.362793,299.059784,0
4/11/1952,286.317169,301.449341,0
4/12/1952,286.839325,304.297333,0
4/13/1952,288.629883,305.050995,0
4/14/1952,290.662872,304.279114,0
4/15/1952,287.714203,299.208099,0
4/16/1952,287.460327,301.472656,0
4/17/1952,289.005707,302.216797,0
4/18/1952,287.920563,302.574677,0.333019
4/19/1952,287.532898,302.237091,0
4/20/1952,284.689117,298.706451,0
4/21/1952,285.643005,298.107819,0
4/22/1952,289.962433,298.414276,1.3018
4/23/1952,290.077454,299.839264,15.666224
4/24/1952,288.003265,295.633698,12.276455
4/25/1952,290.850983,299.862366,14.555561
4/26/1952,292.101227,303.210632,1.424925
4/27/1952,288.693878,302.753418,9.835216
4/28/1952,286.167725,300.635651,1.01344
4/29/1952,284.17926,300.222717,0
4/30/1952,290.58493,303.811829,0
5/1/1952,294.629242,303.88736,1.008811
5/2/1952,286.619232,303.027435,5.605793
5/3/1952,281.550446,294.868378,0
5/4/1952,285.342468,298.131897,0
5/5/1952,289.252777,298.443909,0
5/6/1952,289.132874,302.968964,0
5/7/1952,293.280365,302.439484,4.369327
5/8/1952,289.908508,304.313202,7.841444
5/9/1952,290.776459,304.599243,0
5/10/1952,286.950226,300.151123,0
5/11/1952,285.57962,300.730469,0
5/12/1952,287.05069,303.490967,0
5/13/1952,291.015381,306.810181,0
5/14/1952,291.98764,306.389435,0
5/15/1952,291.39975,303.93692,0.350338
5/16/1952,290.85788,301.475769,4.472562
5/17/1952,288.674164,304.603546,0.371841
5/18/1952,294.288361,307.098877,0
5/19/1952,293.372009,305.48288,3.092397
5/20/1952,289.812531,300.08316,0
5/21/1952,289.609222,303.048035,0
5/22/1952,291.582275,305.026276,0
5/23/1952,293.016296,305.347717,0
5/24/1952,292.354706,304.743378,5.311848
5/25/1952,293.33252,299.76712,10.911764
5/26/1952,292.792664,300.850189,20.133989
5/27/1952,295.045471,296.953827,45.300945
5/28/1952,295.362915,297.728851,62.315544
5/29/1952,294.858704,303.117462,24.940298
5/30/1952,294.945068,302.795746,5.600914
5/31/1952,293.899597,300.953461,12.212473
6/1/1952,292.696899,298.352966,10.333651
6/2/1952,293.203766,299.043243,20.919458
6/3/1952,293.977997,302.41452,14.005286
6/4/1952,291.753662,302.677094,5.361959
6/5/1952,292.088409,301.815002,11.275633
6/6/1952,294.505432,302.327271,19.7749
6/7/1952,293.27887,299.44278,5.755162
6/8/1952,295.248199,301.473816,2.692896
6/9/1952,295.0495,305.344269,0.434966
6/10/1952,294.893768,305.052948,0
6/11/1952,295.572784,303.482025,3.971984
6/12/1952,294.06134,306.745575,0
6/13/1952,295.655792,309.133057,0
6/14/1952,296.393341,307.863159,0
6/15/1952,296.144073,307.805969,0
6/16/1952,296.881897,307.226471,0.412123
6/17/1952,296.00824,307.65509,0
6/18/1952,297.155151,309.070618,0
6/19/1952,295.956177,308.330414,4.135298
6/20/1952,296.536743,305.485992,2.857435
6/21/1952,295.074646,305.897919,22.416414
6/22/1952,293.286621,302.206696,6.362382
6/23/1952,294.038879,302.473999,5.481866
6/24/1952,294.905457,304.043182,0.909855
6/25/1952,295.391602,305.724243,0
6/26/1952,295.556061,307.264435,0
6/27/1952,295.970337,307.617554,0
6/28/1952,295.618774,307.282898,0
6/29/1952,293.976746,306.121552,0
6/30/1952,294.941681,307.45459,0.824426
7/1/1952,296.047577,306.67215,2.693515
7/2/1952,296.15683,305.824036,2.267319
7/3/1952,295.973267,306.059143,0.639416
7/4/1952,295.791687,306.003632,0
7/5/1952,294.549927,305.075958,4.059712
7/6/1952,295.620483,305.491058,0
7/7/1952,295.604431,303.753632,5.782701
7/8/1952,294.200378,302.091553,18.163908
7/9/1952,295.897705,301.755493,15.347898
7/10/1952,294.98642,303.74292,0
7/11/1952,294.660309,307.248474,0
7/12/1952,295.025208,310.171478,0
7/13/1952,296.051575,309.432007,0
7/14/1952,296.135437,307.412994,0.729157
7/15/1952,297.455536,303.505524,15.817797
7/16/1952,297.05249,307.521393,1.504681
7/17/1952,297.136658,307.506744,5.398301
7/18/1952,296.1698,307.154266,2.082866
7/19/1952,295.719849,306.636322,0.661537
7/20/1952,295.693604,307.110413,2.884423
7/21/1952,295.420837,306.831268,3.671059
7/22/1952,294.617767,306.639771,1.025107
7/23/1952,294.79071,306.177795,0
7/24/1952,295.557404,307.452148,0
7/25/1952,295.931641,308.962799,0
7/26/1952,296.494354,309.458832,0
7/27/1952,297.101654,309.161591,0
7/28/1952,296.569519,309.576355,0
7/29/1952,296.904449,309.877197,0
7/30/1952,296.13916,310.763916,0
7/31/1952,296.905243,310.511292,0
8/1/1952,296.547363,310.315918,0.289448
8/2/1952,296.278046,310.914856,0
8/3/1952,296.473694,310.778168,0
8/4/1952,296.571472,310.102722,0
8/5/1952,295.716095,309.208984,0
8/6/1952,294.890808,309.831848,0
8/7/1952,295.6698,310.352417,0
8/8/1952,295.38208,310.314056,0
8/9/1952,295.14624,309.215363,0
8/10/1952,295.086578,308.466614,0
8/11/1952,296.084076,308.103638,0
8/12/1952,295.638367,308.229675,0
8/13/1952,294.959412,309.438293,0
8/14/1952,296.00119,310.668884,0
8/15/1952,297.07901,310.665558,0
8/16/1952,297.070557,310.373169,0
8/17/1952,296.090393,309.208893,1.57161
8/18/1952,296.406342,309.411072,1.194814
8/19/1952,297.034943,309.385132,1.14304
8/20/1952,297.596252,310.508514,0.401042
8/21/1952,296.639374,311.49295,0
8/22/1952,295.366028,311.135223,3.031772
8/23/1952,297.536652,307.979523,2.59218
8/24/1952,296.191376,308.044922,1.415634
8/25/1952,295.857971,309.276764,0
8/26/1952,293.694397,310.206635,0
8/27/1952,295.272217,311.422516,0
8/28/1952,296.616272,310.67038,0
8/29/1952,295.19632,307.935547,0
8/30/1952,294.068512,307.306824,3.779505
8/31/1952,296.619324,307.490753,1.810817
9/1/1952,297.298492,307.181854,0
9/2/1952,295.55011,309.26062,1.409549
9/3/1952,292.071594,306.740448,1.736334
9/4/1952,293.472717,306.401337,0
9/5/1952,294.632355,307.62381,0
9/6/1952,294.504028,308.11142,0
9/7/1952,294.915405,308.402618,0
9/8/1952,296.688507,307.55658,1.932406
9/9/1952,294.452454,304.887726,11.538018
9/10/1952,294.90976,305.660797,1.959214
9/11/1952,295.37915,306.053436,3.386009
9/12/1952,295.909912,306.476044,9.310825
9/13/1952,294.760468,305.472351,0.666908
9/14/1952,293.562378,306.037842,0
9/15/1952,294.835236,308.630066,0
9/16/1952,297.870209,308.059143,0
9/17/1952,296.424255,305.985352,0.761929
9/18/1952,294.912506,305.862915,10.565342
9/19/1952,290.522217,299.817963,11.365146
9/20/1952,291.03775,298.729736,4.381962
9/21/1952,293.5784,297.85321,20.526434
9/22/1952,293.445496,300.986145,29.459856
9/23/1952,292.818176,300.404816,22.273066
9/24/1952,292.455902,302.17572,59.383717
9/25/1952,288.699402,304.263458,0
9/26/1952,290.282196,306.616486,0
9/27/1952,291.005707,305.01355,0
9/28/1952,291.699646,301.451813,1.157433
9/29/1952,288.476501,299.874817,0
9/30/1952,285.727692,300.075806,0
10/1/1952,286.904694,301.134705,0
10/2/1952,288.665283,301.427277,0
10/3/1952,289.630676,301.568726,0
10/4/1952,290.023224,302.104675,0
10/5/1952,292.070068,301.949371,0
10/6/1952,293.948669,300.399536,25.878611
10/7/1952,291.156128,297.940826,24.869879
10/8/1952,290.82962,298.905853,20.285631
10/9/1952,287.726501,297.829346,28.268421
10/10/1952,284.876434,296.135712,6.04028
10/11/1952,284.597076,300.282959,0
10/12/1952,290.051147,302.31189,0
10/13/1952,289.45163,305.172241,0
10/14/1952,292.110046,305.047363,0
10/15/1952,289.791443,304.375519,0
10/16/1952,290.692749,303.471222,0
10/17/1952,291.688232,302.513,1.238975
10/18/1952,293.127075,305.449738,0.521707
10/19/1952,292.155365,305.54303,0
10/20/1952,286.175629,299.406433,0.810106
10/21/1952,289.567596,296.915436,15.167736
10/22/1952,285.966064,296.35318,26.689943
10/23/1952,287.641205,295.812286,8.219447
10/24/1952,283.636292,291.711304,1.507439
10/25/1952,288.97467,295.178497,24.656185
10/26/1952,284.509918,296.566986,24.030537
10/27/1952,283.806427,292.911224,1.957386
10/28/1952,283.218353,295.129852,37.817249
10/29/1952,278.731628,286.579254,6.515378
10/30/1952,273.770691,289.097931,0
10/31/1952,276.787689,290.648773,0
11/1/1952,277.194916,291.365173,0
11/2/1952,282.945068,292.422485,0.924816
11/3/1952,287.726746,294.157928,2.352874
11/4/1952,282.772766,298.037659,24.697613
11/5/1952,274.243591,288.93399,0.785971
11/6/1952,276.477203,289.691925,0
11/7/1952,277.136414,292.157501,0
11/8/1952,281.55661,292.899384,0
11/9/1952,282.564484,291.745117,0
11/10/1952,276.670441,291.28714,0
11/11/1952,282.13382,294.033661,0
11/12/1952,287.151794,294.895447,0.980184
11/13/1952,284.791046,298.63266,0
11/14/1952,286.381409,297.811981,0
11/15/1952,284.944611,295.25708,4.68101
11/16/1952,285.066986,295.357483,0.778375
11/17/1952,285.27652,294.996857,1.188518
11/18/1952,276.849701,288.683014,0.792104
11/19/1952,280.902283,286.674957,14.947946
11/20/1952,281.863586,295.735443,0
11/21/1952,282.565491,293.242889,0
11/22/1952,275.967468,288.876129,0
11/23/1952,275.783142,288.279022,0
11/24/1952,282.596924,293.257416,5.039813
11/25/1952,279.188873,291.254761,0.621195
11/26/1952,277.269043,292.858459,0
11/27/1952,279.280121,297.475464,0
11/28/1952,281.463531,293.516205,0
11/29/1952,275.21582,290.602081,0
11/30/1952,275.937347,293.527802,0
12/1/1952,281.636597,296.711884,0
12/2/1952,278.565704,294.19278,0
12/3/1952,271.940521,290.745544,0
12/4/1952,276.018951,295.761841,0
12/5/1952,277.403534,296.22821,0
12/6/1952,277.068176,296.796204,0
12/7/1952,281.167175,297.316132,0
12/8/1952,278.697449,298.539978,0
12/9/1952,281.714966,295.421448,0
12/10/1952,279.72226,293.326141,0
12/11/1952,280.045502,296.696564,0.868416
12/12/1952,286.223022,298.460541,0.947075
12/13/1952,287.324127,298.591614,0
12/14/1952,282.378754,295.351196,0
12/15/1952,279.404633,290.292328,0
12/16/1952,276.421326,292.565582,0
12/17/1952,278.569275,295.381744,0
12/18/1952,276.970734,294.334869,0
12/19/1952,278.823181,294.166168,0
12/20/1952,280.965027,296.670593,0
12/21/1952,282.158966,293.69574,0
12/22/1952,281.834137,287.343414,23.065474
12/23/1952,279.491791,288.400635,9.351142
12/24/1952,275.05014,285.513824,0
12/25/1952,280.396698,292.917175,1.073212
12/26/1952,273.986115,288.832672,0
12/27/1952,269.061035,279.478912,0
12/28/1952,269.241852,279.906128,0
12/29/1952,273.35672,288.296692,0
12/30/1952,281.096863,291.506958,0
12/31/1952,282.486115,294.186615,0
1/1/1953,282.366058,293.638245,0
1/2/1953,282.243286,295.15271,0
1/3/1953,283.065735,300.708374,0
1/4/1953,283.281891,298.718719,1.453679
1/5/1953,267.241486,289.545807,0.682671
1/6/1953,269.314209,287.076263,0
1/7/1953,274.12027,291.9021,0
1/8/1953,274.091949,289.871063,0
1/9/1953,273.784363,291.837769,0
1/10/1953,275.512054,293.78595,0
1/11/1953,282.512634,293.86731,0
1/12/1953,282.78299,296.980042,0
1/13/1953,286.992249,295.45874,0
1/14/1953,287.323883,296.212616,3.621289
1/15/1953,286.948914,296.014038,1.924754
1/16/1953,284.191376,295.238586,0.473841
1/17/1953,282.300629,293.294281,0
1/18/1953,281.090363,294.157959,0
1/19/1953,274.41983,289.772369,0
1/20/1953,268.960327,281.580902,0
1/21/1953,272.655792,290.594452,5.407161
1/22/1953,284.567596,295.064056,2.292616
1/23/1953,280.43634,291.523529,20.206705
1/24/1953,273.343872,282.348419,0
1/25/1953,279.052765,286.852142,26.171055
1/26/1953,277.453339,284.334778,0
1/27/1953,274.586639,284.163116,9.150728
1/28/1953,273.716309,283.696533,1.467829
1/29/1953,276.266907,283.53952,3.078257
1/30/1953,275.586334,284.290741,0
1/31/1953,278.041534,285.697021,0
2/1/1953,278.576172,287.599365,18.461061
2/2/1953,270.829346,277.939606,1.323327
2/3/1953,269.717438,274.159637,0.575407
2/4/1953,266.106964,278.696991,0
2/5/1953,270.649719,280.054993,0
2/6/1953,273.287628,280.634613,1.093617
2/7/1953,271.577728,287.589355,0
2/8/1953,274.417847,292.066528,0
2/9/1953,275.494141,288.375305,0
2/10/1953,272.200897,282.97229,0
2/11/1953,275.57428,284.865723,0.345448
2/12/1953,274.428925,289.062744,0
2/13/1953,275.129974,293.272125,0
2/14/1953,277.968964,295.723206,0
2/15/1953,283.152649,299.802917,0
2/16/1953,284.485718,301.569153,0
2/17/1953,284.320526,301.947479,0.472428
2/18/1953,285.91394,301.718689,0
2/19/1953,285.716553,300.315002,0
2/20/1953,280.716003,297.510925,0
2/21/1953,287.089142,301.197357,1.300472
2/22/1953,286.629333,304.840729,0
2/23/1953,287.592804,303.027222,0
2/24/1953,288.986511,300.724823,0
2/25/1953,285.389282,299.080078,0
2/26/1953,278.629791,295.007355,0
2/27/1953,277.462616,296.87442,0
2/28/1953,280.544586,299.385864,0.402832
3/1/1953,282.627045,300.332062,0
3/2/1953,282.54892,300.670197,0
3/3/1953,284.646301,300.620392,0
3/4/1953,288.355774,299.778931,0
3/5/1953,288.736969,293.198883,3.09305
3/6/1953,289.072968,297.219025,5.268267
3/7/1953,284.358337,299.075745,0
3/8/1953,287.944153,298.367615,5.063717
3/9/1953,284.989288,298.207184,7.399707
3/10/1953,286.384613,294.329742,7.513386
3/11/1953,286.652893,292.34198,4.996883
3/12/1953,287.774841,293.587036,46.022282
3/13/1953,288.390015,295.530945,57.645111
3/14/1953,289.834991,294.957489,13.119767
3/15/1953,288.310364,300.776855,2.201135
3/16/1953,288.462158,300.295441,0
3/17/1953,284.490112,296.05191,0
3/18/1953,280.353088,291.546936,0
3/19/1953,277.332123,292.089844,0
3/20/1953,282.660828,291.675415,2.734732
3/21/1953,283.039978,294.968781,12.696414
3/22/1953,276.785889,291.960632,0
3/23/1953,278.802399,293.328522,0
3/24/1953,282.630859,291.695618,0
3/25/1953,281.535553,294.147095,0
3/26/1953,283.139374,297.437042,0
3/27/1953,282.827209,297.574402,0
3/28/1953,283.250275,298.446716,0
3/29/1953,284.528168,302.213379,0
3/30/1953,287.371338,302.790833,0
3/31/1953,290.363403,301.181824,0
4/1/1953,281.630066,291.484528,1.140518
4/2/1953,276.241638,290.007355,0.396891
4/3/1953,281.123932,292.124847,0
4/4/1953,289.105957,299.609497,0
4/5/1953,290.263672,299.756561,0
4/6/1953,287.068573,299.31839,0
4/7/1953,285.13031,299.041321,0
4/8/1953,285.286713,301.447205,0
4/9/1953,289.645966,302.13739,0
4/10/1953,289.276276,301.971924,0
4/11/1953,286.926086,299.156738,0
4/12/1953,283.93808,299.095215,0
4/13/1953,291.21698,302.510101,0
4/14/1953,290.632446,302.868835,0
4/15/1953,289.598602,301.666809,0
4/16/1953,284.821411,300.888214,0
4/17/1953,290.318665,301.166443,0
