#Variables:
#tasmin_IPSL-CM5B-LR_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5B-LR_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5B-LR_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5B-LR_historical(K),tasmax_IPSL-CM5B-LR_historical(K),pr_IPSL-CM5B-LR_historical(mm)
1951-08-10,295.586487,307.709259,0.000000
1951-08-11,296.407532,307.044067,0.000000
1951-08-12,296.494965,306.590759,0.622087
1951-08-13,297.032440,306.926453,0.000000
1951-08-14,297.111328,309.189545,0.000000
1951-08-15,296.194763,309.810669,1.018112
1951-08-16,295.511932,308.168976,0.855942
1951-08-17,295.413971,308.139740,0.000000
1951-08-18,295.508240,308.963715,0.000000
1951-08-19,296.042114,308.183167,0.000000
1951-08-20,295.859161,308.290222,0.000000
1951-08-21,295.347778,308.789886,0.000000
1951-08-22,297.270355,310.248627,0.000000
1951-08-23,297.034943,308.989197,0.000000
1951-08-24,296.453278,310.055359,1.875175
1951-08-25,296.384918,310.668884,0.000000
1951-08-26,296.360046,310.473755,0.000000
1951-08-27,296.491669,309.655853,0.000000
1951-08-28,297.452881,311.480591,0.000000
1951-08-29,296.753235,310.945007,0.000000
1951-08-30,297.154816,310.795624,0.000000
1951-08-31,296.386169,311.805847,0.000000
1951-09-01,296.574402,307.668762,0.000000
1951-09-02,295.360413,304.843872,2.604252
1951-09-03,295.892517,305.664551,1.206298
1951-09-04,294.750275,306.612457,0.329370
1951-09-05,294.548401,307.859314,0.000000
1951-09-06,295.374634,307.232758,0.000000
1951-09-07,294.982544,306.349091,6.142288
1951-09-08,294.749725,306.433746,0.737864
1951-09-09,295.280334,306.334076,1.320718
1951-09-10,294.868835,306.083588,0.000000
1951-09-11,294.794769,306.456055,0.000000
1951-09-12,295.228485,307.443939,0.000000
1951-09-13,294.454987,307.144470,0.000000
1951-09-14,295.385742,306.756989,0.000000
1951-09-15,295.678741,307.166962,0.000000
1951-09-16,295.548157,307.586670,0.000000
1951-09-17,296.678528,305.419159,0.000000
1951-09-18,295.203796,304.315735,11.299733
1951-09-19,296.322266,304.417938,11.365146
1951-09-20,295.298615,302.503754,2.484870
1951-09-21,294.273468,303.581268,0.000000
1951-09-22,293.307343,303.823761,0.000000
1951-09-23,294.010223,304.959503,0.357239
1951-09-24,293.731781,305.015961,0.000000
1951-09-25,295.043793,302.008148,4.194940
1951-09-26,295.690063,306.998505,0.795122
1951-09-27,291.680481,302.815063,0.000000
1951-09-28,285.272064,293.904175,34.037033
1951-09-29,284.440857,294.317169,0.000000
1951-09-30,286.717773,301.257965,0.000000
1951-10-01,290.414948,302.479370,1.269117
1951-10-02,291.763885,299.775574,31.001209
1951-10-03,294.360138,300.263367,14.999255
1951-10-04,292.817657,301.461914,14.561510
1951-10-05,289.180695,299.501007,19.501566
1951-10-06,288.658081,300.489166,0.000000
1951-10-07,285.288300,300.332336,0.000000
1951-10-08,287.148407,302.046356,0.000000
1951-10-09,290.057434,305.094940,0.000000
1951-10-10,290.005310,304.356903,0.000000
1951-10-11,287.755554,302.816223,0.000000
1951-10-12,290.824432,305.834290,0.000000
1951-10-13,291.381409,303.518799,0.000000
1951-10-14,289.592133,303.795227,0.000000
1951-10-15,294.534790,304.822754,0.393168
1951-10-16,292.373138,302.770111,0.621584
1951-10-17,287.145233,299.586914,0.000000
1951-10-18,289.905029,304.199829,0.000000
1951-10-19,293.247650,305.153961,0.000000
1951-10-20,288.425446,301.247253,0.000000
1951-10-21,289.166748,305.258606,0.000000
1951-10-22,289.866699,301.086884,0.000000
1951-10-23,287.058594,303.612640,0.000000
1951-10-24,289.791443,305.527924,0.000000
1951-10-25,290.765198,305.996735,0.000000
1951-10-26,291.828461,305.831207,0.000000
1951-10-27,291.637848,305.908081,0.000000
1951-10-28,292.464539,304.126129,0.000000
1951-10-29,286.140503,298.705292,0.000000
1951-10-30,282.133820,299.691467,0.000000
1951-10-31,287.415283,302.200806,0.000000
1951-11-01,290.138000,302.642090,0.000000
1951-11-02,292.206818,302.007782,0.000000
1951-11-03,290.925934,301.368286,0.000000
1951-11-04,287.718842,298.031769,0.000000
1951-11-05,285.045441,299.188080,0.000000
1951-11-06,286.698120,302.266876,0.000000
1951-11-07,288.927368,303.542236,0.000000
1951-11-08,289.108276,304.410431,0.000000
1951-11-09,292.174042,301.896973,0.000000
1951-11-10,287.704346,297.988525,0.000000
1951-11-11,286.006134,296.633514,0.000000
1951-11-12,287.240051,297.578766,0.000000
1951-11-13,285.693054,299.110291,0.000000
1951-11-14,287.100525,301.463409,0.000000
1951-11-15,288.422882,302.778076,0.000000
1951-11-16,288.953308,303.266296,0.000000
1951-11-17,291.118073,302.403473,0.456548
1951-11-18,291.404297,301.543365,3.144914
1951-11-19,291.160065,298.871552,1.902604
1951-11-20,280.359100,296.242218,8.008964
1951-11-21,279.732574,288.334290,0.386887
1951-11-22,278.047119,292.599884,0.000000
1951-11-23,276.627960,295.228729,0.000000
1951-11-24,283.646881,299.991577,0.000000
1951-11-25,284.296082,292.990326,0.000000
1951-11-26,278.547272,289.795013,0.000000
1951-11-27,275.359039,293.412476,0.000000
1951-11-28,279.370026,293.954254,0.000000
1951-11-29,280.364319,288.911285,0.000000
1951-11-30,274.339233,285.472382,0.000000
1951-12-01,275.018036,291.496521,0.000000
1951-12-02,280.532959,296.196350,0.000000
1951-12-03,283.690552,291.388977,0.000000
1951-12-04,283.347595,290.190155,0.000000
1951-12-05,282.868439,289.640411,0.000000
1951-12-06,278.564667,287.766968,0.283319
1951-12-07,274.185089,290.576202,0.000000
1951-12-08,277.835571,297.464600,0.000000
1951-12-09,281.669556,298.816589,0.000000
1951-12-10,285.863770,298.682526,0.000000
1951-12-11,286.552582,300.301086,0.000000
1951-12-12,288.630402,299.422089,0.000000
1951-12-13,278.976135,292.989807,0.000000
1951-12-14,274.430237,287.969391,0.000000
1951-12-15,276.627930,292.829651,0.000000
1951-12-16,285.652008,290.925232,0.000000
1951-12-17,284.813293,295.612122,26.587225
1951-12-18,278.810760,292.704773,12.013722
1951-12-19,276.722473,282.053009,25.906116
1951-12-20,277.147247,285.713531,8.092587
1951-12-21,275.200195,289.693176,0.000000
1951-12-22,277.448883,284.823669,1.377831
1951-12-23,273.523346,283.913208,0.000000
1951-12-24,268.580139,288.242859,0.000000
1951-12-25,274.710083,288.760376,0.000000
1951-12-26,276.564575,289.931458,1.989943
1951-12-27,283.654938,299.171783,0.000000
1951-12-28,287.630768,303.536255,0.000000
1951-12-29,288.941528,302.201080,0.000000
1951-12-30,285.151062,295.677124,0.000000
1951-12-31,271.047607,287.736786,0.000000
1952-01-01,272.503265,287.715088,0.000000
1952-01-02,270.326782,291.627563,0.000000
1952-01-03,274.472290,295.030426,0.000000
1952-01-04,275.760162,293.517242,0.000000
1952-01-05,275.524017,292.785278,0.000000
1952-01-06,274.612213,292.725006,0.000000
1952-01-07,276.892273,292.119568,0.000000
1952-01-08,275.163300,288.345123,0.000000
1952-01-09,272.302460,290.987701,0.000000
1952-01-10,278.057861,293.242249,0.000000
1952-01-11,278.603516,294.797852,0.000000
1952-01-12,277.888580,293.431305,0.000000
1952-01-13,278.763397,298.498230,0.000000
1952-01-14,278.511780,300.018036,0.000000
1952-01-15,278.359863,299.472168,0.000000
1952-01-16,273.783691,294.901093,2.535748
1952-01-17,267.492920,277.811798,0.000000
1952-01-18,267.455933,285.390289,0.000000
1952-01-19,270.720551,288.353180,0.000000
1952-01-20,272.429504,292.496674,0.000000
1952-01-21,275.501007,294.550690,0.000000
1952-01-22,278.325439,294.478851,0.000000
1952-01-23,281.362366,296.419159,0.000000
1952-01-24,284.802856,299.569611,0.000000
1952-01-25,284.891113,299.524445,0.000000
1952-01-26,284.289215,295.856750,0.000000
1952-01-27,278.476501,290.838409,0.000000
1952-01-28,276.379303,286.299316,0.000000
1952-01-29,277.592896,287.605438,0.000000
1952-01-30,279.144348,283.837524,8.111467
1952-01-31,278.825134,292.438904,5.075693
1952-02-01,284.371216,300.091827,0.000000
1952-02-02,284.849060,296.019897,0.000000
1952-02-03,273.678223,289.579437,0.000000
1952-02-04,276.173309,286.993256,0.000000
1952-02-05,277.844269,296.839264,0.000000
1952-02-06,283.788635,297.424103,0.000000
1952-02-07,286.223907,297.307434,2.635590
1952-02-08,283.804413,291.666199,2.962424
1952-02-09,279.914246,290.978577,0.341279
1952-02-10,280.128815,291.346191,0.000000
1952-02-11,281.130341,291.834290,0.427299
1952-02-12,287.272980,293.176147,0.000000
1952-02-13,282.015900,293.346100,22.400831
1952-02-14,272.806061,284.258057,0.598057
1952-02-15,272.777100,287.059113,0.406990
1952-02-16,274.129852,290.486603,0.000000
1952-02-17,278.523102,289.615753,0.000000
1952-02-18,274.824036,287.134399,1.766885
1952-02-19,281.662262,287.757721,14.367348
1952-02-20,277.146454,292.829803,0.000000
1952-02-21,279.791443,298.500580,0.000000
1952-02-22,280.335602,292.661407,0.000000
1952-02-23,279.710846,292.924347,0.000000
1952-02-24,280.718323,293.889740,0.569068
1952-02-25,286.843201,296.796356,2.928898
1952-02-26,280.029999,292.477020,5.835078
1952-02-27,277.165405,283.869110,1.607543
1952-02-28,273.151733,285.574799,0.000000
1952-02-29,274.140076,288.469055,0.000000
1952-03-01,275.128387,291.363281,0.000000
1952-03-02,280.122345,292.024902,0.000000
1952-03-03,286.840393,300.500977,0.000000
1952-03-04,283.883667,301.942780,0.000000
1952-03-05,282.460052,302.114441,0.000000
1952-03-06,284.815704,302.025330,0.000000
1952-03-07,281.516724,301.836914,0.000000
1952-03-08,280.856689,304.141388,0.000000
1952-03-09,283.303497,304.475983,0.000000
1952-03-10,284.158356,299.860138,0.000000
1952-03-11,287.672546,303.500031,0.000000
1952-03-12,288.755646,304.514618,0.000000
1952-03-13,278.259552,300.254517,0.431298
1952-03-14,281.522308,291.133881,16.749672
1952-03-15,266.648895,283.931213,0.000000
1952-03-16,272.076447,291.816772,0.000000
1952-03-17,276.836670,292.527679,0.000000
1952-03-18,275.259827,291.262177,0.000000
1952-03-19,275.883545,296.391968,0.000000
1952-03-20,280.204834,294.013672,0.000000
1952-03-21,276.090729,292.234222,0.000000
1952-03-22,276.837585,300.633698,0.000000
1952-03-23,280.103943,303.628510,0.000000
1952-03-24,285.203308,304.913239,0.000000
1952-03-25,288.460236,304.830536,0.000000
1952-03-26,289.149628,304.491669,0.000000
1952-03-27,290.293274,305.044495,0.000000
1952-03-28,290.933655,306.490387,0.000000
1952-03-29,291.549164,305.682190,0.000000
1952-03-30,290.983826,303.512909,2.064479
1952-03-31,291.427490,299.931488,3.614446
1952-04-01,287.400818,298.726257,0.000000
1952-04-02,282.999481,297.113373,0.000000
1952-04-03,282.670074,293.375305,0.000000
1952-04-04,282.505859,294.949951,0.000000
1952-04-05,284.934998,297.462494,0.000000
1952-04-06,289.249847,300.816162,1.098707
1952-04-07,289.987793,301.685883,6.538227
1952-04-08,290.383118,299.112061,16.237743
1952-04-09,287.106018,298.998016,2.234981
1952-04-10,283.337982,299.514465,0.464863
1952-04-11,287.409332,298.411163,0.000000
1952-04-12,290.821289,300.663544,1.882694
1952-04-13,290.746674,301.553070,2.017112
1952-04-14,289.048981,300.444366,0.900423
1952-04-15,288.687317,298.637024,1.169700
1952-04-16,288.913422,302.050903,2.608960
1952-04-17,291.457184,301.024017,16.349752
1952-04-18,283.507294,302.202637,0.000000
1952-04-19,281.545288,299.404602,0.000000
1952-04-20,282.845673,295.219391,0.000000
1952-04-21,288.959534,296.776947,19.865870
1952-04-22,283.934509,288.729767,3.288000
1952-04-23,286.024658,295.565613,3.595148
1952-04-24,289.657898,294.943787,6.872036
1952-04-25,285.771301,296.934235,3.432557
1952-04-26,285.890228,301.858063,9.615543
1952-04-27,287.327362,302.122101,2.314048
1952-04-28,290.290863,302.440735,5.432114
1952-04-29,288.436584,302.412781,2.511925
1952-04-30,284.613403,304.873383,5.888794
1952-05-01,284.916412,306.409821,0.000000
1952-05-02,287.479706,307.778778,0.000000
1952-05-03,290.684418,306.451416,0.000000
1952-05-04,292.599213,302.968964,3.939511
1952-05-05,293.164490,299.383026,18.132685
1952-05-06,293.884766,300.820312,20.922773
1952-05-07,291.399292,299.344604,29.132845
1952-05-08,291.010529,300.481934,16.513502
1952-05-09,289.409454,299.944916,6.512239
1952-05-10,292.984009,297.305634,56.483654
1952-05-11,291.557190,303.987396,33.995026
1952-05-12,286.439972,307.645752,0.000000
1952-05-13,288.083954,306.321472,0.000000
1952-05-14,288.982941,305.379150,0.000000
1952-05-15,289.912079,310.091339,0.000000
1952-05-16,293.039886,309.726746,0.000000
1952-05-17,290.778473,307.681854,0.000000
1952-05-18,291.070801,310.249817,0.000000
1952-05-19,292.661957,306.357697,0.000000
1952-05-20,290.474579,302.795746,0.000000
1952-05-21,290.805481,302.605072,0.000000
1952-05-22,292.573517,307.951904,0.000000
1952-05-23,295.625702,309.133362,0.000000
1952-05-24,295.416321,309.570190,0.000000
1952-05-25,296.056030,309.224548,0.000000
1952-05-26,295.313843,301.232971,5.437256
1952-05-27,297.792114,300.776062,42.566181
1952-05-28,294.833893,300.700348,5.154322
1952-05-29,290.648315,303.635101,0.544344
1952-05-30,291.095093,306.607910,0.000000
1952-05-31,292.469788,306.303101,2.032491
1952-06-01,292.467773,297.620453,45.234886
1952-06-02,291.459686,300.657684,0.000000
1952-06-03,289.138428,304.450958,0.000000
1952-06-04,291.474854,306.147522,0.000000
1952-06-05,294.825226,305.915222,0.000000
1952-06-06,295.343323,306.843994,0.000000
1952-06-07,295.131927,308.467163,0.000000
1952-06-08,295.042450,308.169739,0.000000
1952-06-09,296.250519,305.770966,0.543045
1952-06-10,295.747498,298.830963,31.461071
1952-06-11,295.653839,301.543579,52.704117
1952-06-12,296.116302,303.486694,20.919458
1952-06-13,296.213898,304.499786,10.314299
1952-06-14,294.531128,304.262238,28.520397
1952-06-15,294.871613,303.459656,17.291283
1952-06-16,295.373474,300.960114,1.780721
1952-06-17,292.473999,302.097687,0.487048
1952-06-18,293.093536,303.507507,0.000000
1952-06-19,294.282623,303.747864,0.000000
1952-06-20,295.222961,302.384369,0.000000
1952-06-21,295.026062,300.287201,11.181189
1952-06-22,294.870575,302.511230,0.000000
1952-06-23,294.447601,302.765259,0.000000
1952-06-24,294.454071,302.831390,0.000000
1952-06-25,295.386078,300.909210,0.545622
1952-06-26,295.243744,300.034943,9.810204
1952-06-27,294.654572,302.575989,3.430837
1952-06-28,294.332916,306.809967,2.766434
1952-06-29,294.844788,307.509827,2.945087
1952-06-30,295.086517,306.800812,8.081487
1952-07-01,295.326019,306.543182,2.710248
1952-07-02,295.843231,307.839172,0.312804
1952-07-03,296.269440,309.556976,0.000000
1952-07-04,296.109467,309.344391,0.000000
1952-07-05,296.186798,307.588226,0.759979
1952-07-06,295.816498,304.585785,4.209000
1952-07-07,294.934052,299.437836,53.645817
1952-07-08,294.027649,295.568848,49.950237
1952-07-09,296.755981,302.323090,35.307255
1952-07-10,296.942352,305.939606,0.862472
1952-07-11,296.363708,308.310394,0.000000
1952-07-12,296.838959,305.579224,3.619576
1952-07-13,297.074219,304.031372,0.000000
1952-07-14,296.527954,304.732117,0.000000
1952-07-15,295.851898,307.291718,0.000000
1952-07-16,296.110352,308.036194,0.000000
1952-07-17,296.386139,308.705902,0.000000
1952-07-18,296.617584,309.202942,0.000000
1952-07-19,296.722717,309.349457,0.000000
1952-07-20,297.396820,309.061707,0.000000
1952-07-21,297.377594,309.034943,0.000000
1952-07-22,296.602814,306.263153,0.000000
1952-07-23,295.687103,306.097198,0.000000
1952-07-24,295.838257,307.209167,0.643475
1952-07-25,296.315979,307.839813,0.286630
1952-07-26,296.002136,307.990540,0.000000
1952-07-27,296.247955,308.186401,0.000000
1952-07-28,296.904449,309.380615,0.000000
1952-07-29,297.344055,309.639038,0.000000
1952-07-30,297.324677,310.070984,0.000000
1952-07-31,297.092834,310.007904,0.000000
1952-08-01,297.831573,310.062164,0.000000
1952-08-02,298.466125,308.261169,0.000000
1952-08-03,297.185730,307.105103,2.833434
1952-08-04,297.453705,305.618011,2.417297
1952-08-05,297.323242,306.389801,0.346798
1952-08-06,296.582306,307.379700,0.000000
1952-08-07,294.624756,308.414154,0.391342
1952-08-08,295.007477,309.566467,0.000000
1952-08-09,295.382080,310.298309,0.000000
1952-08-10,296.157135,310.524475,0.444073
1952-08-11,297.486542,310.981506,2.922161
1952-08-12,298.121674,308.432922,0.000000
1952-08-13,297.150787,305.902252,0.000000
1952-08-14,296.539276,304.969513,1.149817
1952-08-15,295.902832,304.748077,0.321895
1952-08-16,296.754883,304.261810,3.372949
1952-08-17,296.001190,304.287506,9.952464
1952-08-18,295.254425,302.011444,2.089038
1952-08-19,295.689392,302.491150,18.046026
1952-08-20,293.439667,305.260834,16.125957
1952-08-21,292.436218,309.723724,1.268806
1952-08-22,292.052612,310.377533,0.000000
1952-08-23,294.323334,309.838867,0.000000
1952-08-24,295.272217,310.081207,0.000000
1952-08-25,295.875641,309.836823,0.000000
1952-08-26,297.589111,303.475067,0.443189
1952-08-27,295.500885,300.092163,0.000000
1952-08-28,293.935120,304.002014,0.000000
1952-08-29,292.917572,303.895264,0.556791
1952-08-30,293.491486,304.701965,0.000000
1952-08-31,294.301941,306.068878,0.000000
1952-09-01,295.528168,306.562317,0.000000
1952-09-02,295.312744,306.644226,0.000000
1952-09-03,295.246674,305.535400,0.000000
1952-09-04,294.900360,304.472412,3.386009
1952-09-05,294.644562,304.371796,0.000000
1952-09-06,294.769012,303.628723,2.414878
1952-09-07,294.431152,305.290985,2.418466
1952-09-08,293.239807,308.772858,0.000000
1952-09-09,294.848969,310.128113,0.000000
1952-09-10,295.230377,307.928741,0.000000
1952-09-11,296.181000,307.446411,0.000000
1952-09-12,295.936798,307.660339,0.000000
1952-09-13,294.809540,306.712463,0.000000
1952-09-14,295.154572,306.263428,0.000000
1952-09-15,294.050507,304.456421,8.126955
1952-09-16,294.109863,305.525604,21.404270
1952-09-17,293.862823,305.495087,10.635406
1952-09-18,294.446991,303.362854,32.930355
1952-09-19,294.848419,302.931824,22.796576
1952-09-20,294.469055,303.038696,12.231471
1952-09-21,293.625977,305.451569,29.459856
1952-09-22,294.076202,302.110413,21.729496
1952-09-23,293.537292,300.879028,23.479805
1952-09-24,292.251495,301.301910,17.050438
1952-09-25,293.034882,303.966461,3.229068
1952-09-26,289.752441,301.314026,7.234553
1952-09-27,291.918823,301.590363,3.163111
1952-09-28,287.556183,301.450500,2.746161
1952-09-29,289.462372,303.529114,0.000000
1952-09-30,290.162262,306.706024,0.000000
1952-10-01,288.251068,305.838623,0.000000
1952-10-02,289.269318,306.827637,0.000000
1952-10-03,291.637878,306.706512,0.000000
1952-10-04,293.911774,306.421509,0.000000
1952-10-05,293.598450,306.616394,0.000000
1952-10-06,292.765167,306.984467,0.000000
1952-10-07,294.671997,305.924469,0.000000
1952-10-08,293.112366,306.085876,0.000000
1952-10-09,293.332764,305.666168,0.000000
1952-10-10,289.389954,301.447021,0.000000
1952-10-11,287.180176,300.939453,0.000000
1952-10-12,293.871765,303.237976,5.908441
1952-10-13,295.240173,306.421783,0.000000
1952-10-14,294.881104,305.642181,1.250022
1952-10-15,295.869965,303.365234,7.747612
1952-10-16,292.007324,304.445404,0.000000
1952-10-17,290.366669,301.134369,0.795107
1952-10-18,287.912201,299.494690,0.000000
1952-10-19,289.872009,301.524109,0.000000
1952-10-20,292.725494,305.047363,0.000000
1952-10-21,290.748474,299.634949,0.000000
1952-10-22,286.312195,296.985260,48.298084
1952-10-23,284.828522,292.989777,0.753081
1952-10-24,278.877014,292.562012,0.000000
1952-10-25,283.221100,293.510742,0.000000
1952-10-26,282.352997,291.511139,0.000000
1952-10-27,288.746582,297.849823,3.921918
1952-10-28,288.637421,300.651764,4.751976
1952-10-29,286.240295,301.728333,0.000000
1952-10-30,290.562775,305.136993,0.000000
1952-10-31,292.035187,301.612000,0.000000
1952-11-01,289.823914,300.750488,0.000000
1952-11-02,290.367859,301.409241,4.516457
1952-11-03,290.384949,300.449646,1.054327
1952-11-04,287.495911,298.571777,2.052835
1952-11-05,276.296967,294.927399,0.000000
1952-11-06,282.378448,299.898712,0.000000
1952-11-07,281.405548,298.782257,0.000000
1952-11-08,282.176727,303.300323,0.000000
