#Variables:
#tasmax_bcc-csm1-1_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.54, Longitude:-98.47) "
#Original Data File(s):
#agg_macav2metdata_tasmax_bcc-csm1-1_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_historical(K)"
1953-02-01,287.599365
1953-02-02,277.939606
1953-02-03,274.159637
1953-02-04,278.696991
1953-02-05,280.054993
1953-02-06,280.634613
1953-02-07,287.589355
1953-02-08,292.066528
1953-02-09,288.375305
1953-02-10,282.972290
1953-02-11,284.865723
1953-02-12,289.062744
1953-02-13,293.272125
1953-02-14,295.723206
1953-02-15,299.802917
1953-02-16,301.569153
1953-02-17,301.947479
1953-02-18,301.718689
1953-02-19,300.315002
1953-02-20,297.510925
1953-02-21,301.197357
1953-02-22,304.840729
1953-02-23,303.027222
1953-02-24,300.724823
1953-02-25,299.080078
1953-02-26,295.007355
1953-02-27,296.874420
1953-02-28,299.385864
1953-03-01,300.332062
1953-03-02,300.670197
1953-03-03,300.620392
1953-03-04,299.778931
1953-03-05,293.198883
1953-03-06,297.219025
1953-03-07,299.075745
1953-03-08,298.367615
1953-03-09,298.207184
1953-03-10,294.329742
1953-03-11,292.341980
1953-03-12,293.587036
1953-03-13,295.530945
1953-03-14,294.957489
1953-03-15,300.776855
1953-03-16,300.295441
1953-03-17,296.051910
1953-03-18,291.546936
1953-03-19,292.089844
1953-03-20,291.675415
1953-03-21,294.968781
1953-03-22,291.960632
1953-03-23,293.328522
1953-03-24,291.695618
1953-03-25,294.147095
1953-03-26,297.437042
1953-03-27,297.574402
1953-03-28,298.446716
1953-03-29,302.213379
1953-03-30,302.790833
1953-03-31,301.181824
1953-04-01,291.484528
1953-04-02,290.007355
1953-04-03,292.124847
1953-04-04,299.609497
1953-04-05,299.756561
1953-04-06,299.318390
1953-04-07,299.041321
1953-04-08,301.447205
1953-04-09,302.137390
1953-04-10,301.971924
1953-04-11,299.156738
1953-04-12,299.095215
1953-04-13,302.510101
1953-04-14,302.868835
1953-04-15,301.666809
1953-04-16,300.888214
1953-04-17,301.166443
1953-04-18,299.093750
1953-04-19,293.420929
1953-04-20,297.524750
1953-04-21,298.552307
1953-04-22,298.316528
1953-04-23,301.288361
1953-04-24,302.138824
1953-04-25,303.766296
1953-04-26,304.361145
1953-04-27,303.339569
1953-04-28,299.046265
1953-04-29,296.529541
1953-04-30,299.484772
1953-05-01,300.844971
1953-05-02,303.183655
1953-05-03,306.905853
1953-05-04,305.544617
1953-05-05,303.971375
1953-05-06,303.066040
1953-05-07,299.488861
1953-05-08,298.527405
1953-05-09,300.796478
1953-05-10,303.361450
1953-05-11,302.793579
1953-05-12,303.606567
1953-05-13,302.406769
1953-05-14,301.119171
1953-05-15,300.801605
1953-05-16,299.099457
1953-05-17,297.641510
1953-05-18,299.688507
1953-05-19,300.492432
1953-05-20,302.932892
1953-05-21,301.960144
1953-05-22,299.165100
1953-05-23,300.939911
1953-05-24,301.736206
1953-05-25,301.648773
1953-05-26,301.786591
1953-05-27,305.544495
1953-05-28,305.594757
1953-05-29,304.689972
1953-05-30,303.762268
1953-05-31,303.002625
1953-06-01,303.304504
1953-06-02,304.546265
1953-06-03,304.952362
1953-06-04,306.908508
1953-06-05,307.472931
1953-06-06,307.961334
1953-06-07,307.804749
1953-06-08,306.296448
1953-06-09,305.174011
1953-06-10,306.612549
1953-06-11,306.946198
1953-06-12,309.384613
1953-06-13,311.203949
1953-06-14,314.547699
1953-06-15,311.447723
1953-06-16,311.983368
1953-06-17,311.109436
1953-06-18,311.374847
1953-06-19,310.823730
1953-06-20,310.633240
1953-06-21,310.947144
1953-06-22,310.694946
1953-06-23,311.139801
1953-06-24,311.193604
1953-06-25,311.481049
1953-06-26,311.344299
1953-06-27,312.024445
1953-06-28,310.006653
1953-06-29,307.304260
1953-06-30,305.224915
1953-07-01,302.599579
1953-07-02,302.848053
1953-07-03,304.718994
1953-07-04,304.817352
1953-07-05,304.890320
1953-07-06,306.773926
1953-07-07,307.404785
1953-07-08,307.258301
1953-07-09,306.783020
1953-07-10,306.182007
1953-07-11,307.482452
1953-07-12,309.349670
1953-07-13,310.903076
1953-07-14,309.414703
1953-07-15,305.125214
1953-07-16,304.054474
1953-07-17,304.539978
1953-07-18,304.760254
1953-07-19,305.039185
1953-07-20,305.978638
1953-07-21,307.215210
1953-07-22,307.326019
1953-07-23,306.961761
1953-07-24,306.076904
1953-07-25,306.069214
1953-07-26,306.753357
1953-07-27,307.162476
1953-07-28,307.023651
1953-07-29,306.284515
1953-07-30,306.412903
1953-07-31,306.394257
1953-08-01,305.485748
1953-08-02,306.612305
1953-08-03,307.820953
1953-08-04,307.460297
1953-08-05,307.324951
1953-08-06,307.465546
1953-08-07,307.393646
1953-08-08,308.753296
1953-08-09,310.202118
1953-08-10,311.515350
1953-08-11,311.351990
1953-08-12,310.988342
1953-08-13,308.085327
1953-08-14,308.349335
1953-08-15,308.980377
1953-08-16,309.441284
1953-08-17,308.144562
1953-08-18,306.244354
1953-08-19,306.326996
1953-08-20,307.249542
1953-08-21,306.899658
1953-08-22,305.919006
1953-08-23,306.240692
1953-08-24,306.154236
1953-08-25,305.514282
1953-08-26,304.369385
1953-08-27,301.513306
1953-08-28,302.195343
1953-08-29,303.352936
1953-08-30,302.831451
1953-08-31,304.615051
1953-09-01,306.376343
1953-09-02,306.597687
1953-09-03,306.929108
1953-09-04,307.420258
1953-09-05,306.998810
1953-09-06,305.623779
1953-09-07,305.750092
1953-09-08,306.121338
1953-09-09,305.483002
1953-09-10,304.173492
1953-09-11,301.229126
1953-09-12,302.614471
1953-09-13,302.492584
1953-09-14,304.322693
1953-09-15,305.583160
1953-09-16,306.435272
1953-09-17,306.264435
1953-09-18,307.781860
1953-09-19,306.477936
1953-09-20,299.683411
1953-09-21,296.670227
1953-09-22,299.686462
1953-09-23,302.159882
1953-09-24,304.013031
1953-09-25,305.141052
1953-09-26,305.245880
1953-09-27,304.984985
1953-09-28,304.403656
1953-09-29,305.836243
1953-09-30,305.533997
1953-10-01,305.529541
1953-10-02,304.359070
1953-10-03,302.049255
1953-10-04,301.581329
1953-10-05,302.852875
1953-10-06,304.266327
1953-10-07,304.605560
1953-10-08,302.415375
1953-10-09,298.539551
1953-10-10,300.735931
1953-10-11,300.993134
1953-10-12,301.958099
1953-10-13,303.643188
1953-10-14,303.300415
1953-10-15,299.612305
1953-10-16,296.099213
1953-10-17,297.894592
1953-10-18,298.003632
1953-10-19,297.637268
1953-10-20,300.164856
1953-10-21,301.188629
1953-10-22,301.812836
1953-10-23,300.982147
1953-10-24,298.511566
1953-10-25,294.872803
1953-10-26,294.278931
1953-10-27,297.902710
1953-10-28,296.709412
1953-10-29,295.307343
1953-10-30,298.107697
1953-10-31,298.584015
1953-11-01,299.914429
1953-11-02,299.157745
1953-11-03,301.181305
1953-11-04,298.356781
1953-11-05,299.947021
1953-11-06,296.102203
1953-11-07,289.088135
1953-11-08,290.422791
1953-11-09,292.580444
1953-11-10,294.765747
1953-11-11,295.270172
1953-11-12,296.413147
1953-11-13,298.145966
1953-11-14,300.357422
1953-11-15,301.880341
1953-11-16,302.469452
1953-11-17,302.651825
1953-11-18,303.542419
1953-11-19,302.807983
1953-11-20,302.779480
1953-11-21,302.320892
1953-11-22,299.787231
1953-11-23,296.439880
1953-11-24,292.551483
1953-11-25,297.166840
1953-11-26,296.918396
1953-11-27,297.621887
1953-11-28,294.950775
1953-11-29,294.315582
1953-11-30,289.611389
1953-12-01,293.438934
1953-12-02,292.774414
1953-12-03,291.163727
1953-12-04,296.890381
1953-12-05,298.654877
1953-12-06,298.933319
1953-12-07,295.917908
1953-12-08,294.657562
1953-12-09,296.884796
1953-12-10,297.177521
1953-12-11,295.577820
1953-12-12,294.658112
1953-12-13,291.286194
1953-12-14,291.266998
1953-12-15,295.041901
1953-12-16,296.113281
1953-12-17,294.223999
1953-12-18,291.236542
1953-12-19,296.068390
1953-12-20,294.426422
1953-12-21,297.143951
1953-12-22,297.720947
1953-12-23,298.467957
1953-12-24,298.165894
1953-12-25,297.490265
1953-12-26,298.677521
1953-12-27,298.951202
1953-12-28,297.578369
1953-12-29,299.178223
1953-12-30,298.456665
1953-12-31,297.988068
1954-01-01,284.335968
1954-01-02,282.945099
1954-01-03,286.160278
1954-01-04,288.504578
1954-01-05,288.384827
1954-01-06,287.930725
1954-01-07,289.721832
1954-01-08,287.960571
1954-01-09,286.531403
1954-01-10,286.177460
1954-01-11,285.561951
1954-01-12,288.355927
1954-01-13,287.387482
1954-01-14,286.888275
1954-01-15,287.628967
1954-01-16,288.071198
1954-01-17,285.965424
1954-01-18,286.277985
1954-01-19,286.012329
1954-01-20,283.740387
1954-01-21,284.050446
1954-01-22,286.514404
1954-01-23,284.459900
1954-01-24,288.318939
1954-01-25,291.776428
1954-01-26,290.050507
1954-01-27,297.070221
1954-01-28,296.866364
1954-01-29,297.107391
1954-01-30,298.083435
1954-01-31,296.460693
1954-02-01,293.340515
1954-02-02,293.474396
1954-02-03,291.568604
1954-02-04,287.192535
1954-02-05,284.634277
1954-02-06,285.617615
1954-02-07,285.855469
1954-02-08,289.922058
1954-02-09,287.945862
1954-02-10,283.086578
1954-02-11,283.093597
1954-02-12,284.679565
1954-02-13,286.850708
1954-02-14,292.592987
1954-02-15,294.981537
1954-02-16,297.311890
1954-02-17,294.686157
1954-02-18,295.226532
1954-02-19,298.124695
1954-02-20,300.805756
1954-02-21,299.784302
1954-02-22,299.212982
1954-02-23,298.489532
1954-02-24,297.414795
1954-02-25,299.675476
1954-02-26,299.259460
1954-02-27,298.357971
1954-02-28,291.004944
1954-03-01,288.926270
1954-03-02,292.987061
1954-03-03,300.966858
1954-03-04,302.007385
1954-03-05,301.393982
1954-03-06,292.468567
1954-03-07,303.931091
1954-03-08,307.217255
1954-03-09,307.064117
1954-03-10,306.105835
1954-03-11,303.625671
1954-03-12,301.186066
1954-03-13,302.952118
1954-03-14,302.986816
1954-03-15,304.385712
1954-03-16,304.079803
1954-03-17,298.496552
1954-03-18,295.860809
1954-03-19,295.350159
1954-03-20,299.928986
1954-03-21,300.613983
1954-03-22,299.585724
1954-03-23,298.019440
1954-03-24,292.554382
1954-03-25,292.114594
1954-03-26,296.056366
1954-03-27,299.522766
1954-03-28,297.519958
1954-03-29,298.461823
1954-03-30,298.531952
1954-03-31,298.552368
1954-04-01,296.717224
1954-04-02,297.516235
1954-04-03,294.158112
1954-04-04,293.944519
1954-04-05,293.155090
1954-04-06,296.111664
1954-04-07,300.064941
1954-04-08,299.508301
1954-04-09,303.119141
1954-04-10,302.369476
1954-04-11,296.514099
1954-04-12,289.087708
1954-04-13,289.410950
1954-04-14,292.488312
1954-04-15,295.760864
1954-04-16,298.367279
1954-04-17,299.784821
1954-04-18,299.232605
1954-04-19,300.722198
1954-04-20,301.796204
1954-04-21,301.966736
1954-04-22,304.964752
1954-04-23,305.290253
1954-04-24,302.337219
1954-04-25,298.605438
1954-04-26,297.375336
1954-04-27,298.607239
1954-04-28,300.160980
1954-04-29,303.114014
1954-04-30,305.541962
1954-05-01,305.548187
1954-05-02,306.859741
1954-05-03,306.322998
1954-05-04,305.101105
1954-05-05,304.216644
1954-05-06,304.140869
1954-05-07,300.528534
1954-05-08,299.887756
1954-05-09,303.117096
1954-05-10,303.006226
1954-05-11,301.712646
1954-05-12,302.048279
1954-05-13,301.258972
1954-05-14,297.553986
1954-05-15,302.357880
1954-05-16,303.445221
1954-05-17,302.107666
1954-05-18,299.497650
1954-05-19,302.984528
1954-05-20,306.666443
1954-05-21,306.314545
1954-05-22,304.910583
1954-05-23,303.727509
1954-05-24,306.772156
1954-05-25,307.820587
1954-05-26,307.098389
1954-05-27,306.006500
1954-05-28,304.077576
1954-05-29,303.078613
1954-05-30,306.108887
1954-05-31,308.528656
1954-06-01,309.128967
1954-06-02,307.509369
1954-06-03,307.296478
1954-06-04,310.999969
1954-06-05,312.081665
1954-06-06,311.023682
1954-06-07,309.162231
1954-06-08,309.574493
1954-06-09,308.620758
1954-06-10,306.458466
1954-06-11,306.589844
1954-06-12,307.663422
1954-06-13,308.433289
1954-06-14,307.758881
1954-06-15,307.129059
1954-06-16,306.175903
1954-06-17,307.459412
1954-06-18,309.428406
1954-06-19,309.947601
1954-06-20,309.580780
1954-06-21,308.199829
1954-06-22,308.612671
1954-06-23,308.713165
1954-06-24,308.718628
1954-06-25,308.749023
1954-06-26,307.161621
1954-06-27,304.989075
1954-06-28,304.320557
1954-06-29,304.198486
1954-06-30,305.167023
1954-07-01,304.858337
1954-07-02,305.117798
1954-07-03,304.806610
1954-07-04,302.224243
1954-07-05,304.428589
1954-07-06,305.630310
1954-07-07,304.543335
1954-07-08,303.829987
1954-07-09,304.031372
1954-07-10,304.004608
1954-07-11,304.252991
1954-07-12,305.037903
1954-07-13,306.452454
1954-07-14,308.498352
1954-07-15,311.567108
1954-07-16,312.767761
1954-07-17,311.889404
1954-07-18,311.176331
1954-07-19,311.075439
1954-07-20,310.407928
1954-07-21,309.520111
1954-07-22,308.579498
1954-07-23,306.864410
1954-07-24,306.649170
1954-07-25,305.746735
1954-07-26,305.199127
1954-07-27,303.755157
1954-07-28,304.581879
1954-07-29,303.993286
1954-07-30,304.743713
1954-07-31,306.365112
1954-08-01,305.131714
1954-08-02,305.995178
1954-08-03,304.885803
1954-08-04,305.223480
1954-08-05,304.748352
1954-08-06,304.033203
1954-08-07,305.124176
1954-08-08,304.728058
1954-08-09,306.190796
1954-08-10,306.935852
1954-08-11,308.056488
1954-08-12,308.260864
1954-08-13,308.498199
1954-08-14,309.017303
1954-08-15,308.139740
1954-08-16,308.231384
1954-08-17,307.943451
1954-08-18,308.024689
1954-08-19,310.076965
1954-08-20,310.233765
1954-08-21,309.967957
1954-08-22,309.598846
1954-08-23,309.291321
1954-08-24,309.953735
1954-08-25,310.834381
1954-08-26,311.344940
1954-08-27,310.603271
1954-08-28,309.677277
1954-08-29,309.799957
1954-08-30,311.024445
1954-08-31,310.842163
1954-09-01,309.701721
1954-09-02,309.332794
1954-09-03,308.587677
1954-09-04,307.456421
1954-09-05,307.588745
1954-09-06,308.459229
1954-09-07,310.117462
1954-09-08,310.907104
1954-09-09,311.671509
1954-09-10,312.304688
1954-09-11,311.064636
1954-09-12,309.665649
1954-09-13,305.372711
1954-09-14,305.513855
1954-09-15,304.888306
1954-09-16,303.896454
1954-09-17,301.119904
1954-09-18,305.013092
1954-09-19,305.465729
1954-09-20,305.148804
1954-09-21,305.334747
1954-09-22,307.381317
1954-09-23,307.560333
1954-09-24,307.485779
1954-09-25,308.229797
1954-09-26,308.907898
1954-09-27,308.326935
1954-09-28,307.522064
1954-09-29,305.994385
1954-09-30,305.750153
1954-10-01,306.726257
1954-10-02,306.060211
1954-10-03,295.590393
1954-10-04,297.945312
1954-10-05,300.179657
1954-10-06,300.751251
1954-10-07,297.482208
1954-10-08,292.537598
1954-10-09,292.376038
1954-10-10,291.988892
1954-10-11,293.221710
1954-10-12,290.649567
1954-10-13,296.037140
1954-10-14,296.985352
1954-10-15,299.031494
1954-10-16,297.209656
1954-10-17,295.129761
1954-10-18,294.477356
1954-10-19,295.281281
1954-10-20,296.706909
1954-10-21,298.048370
1954-10-22,299.644958
1954-10-23,302.227509
1954-10-24,302.750946
1954-10-25,301.567566
1954-10-26,303.224670
1954-10-27,302.264679
1954-10-28,294.040802
1954-10-29,293.428436
1954-10-30,297.882416
1954-10-31,298.103729
1954-11-01,301.500183
1954-11-02,301.756317
1954-11-03,301.927185
1954-11-04,301.101379
1954-11-05,302.435791
1954-11-06,302.301514
1954-11-07,301.146545
1954-11-08,300.028442
1954-11-09,301.550507
1954-11-10,300.502258
1954-11-11,300.724548
1954-11-12,304.583923
1954-11-13,301.808624
1954-11-14,287.486450
1954-11-15,291.663208
1954-11-16,293.464020
1954-11-17,295.144196
1954-11-18,291.891357
1954-11-19,290.786804
1954-11-20,288.704010
1954-11-21,292.987274
1954-11-22,295.475525
1954-11-23,295.026581
1954-11-24,296.015289
1954-11-25,297.080994
1954-11-26,297.820129
1954-11-27,298.193634
1954-11-28,294.975281
1954-11-29,295.508026
1954-11-30,293.821106
1954-12-01,294.612549
1954-12-02,297.120117
1954-12-03,297.637909
1954-12-04,295.998962
1954-12-05,297.884552
1954-12-06,295.176727
1954-12-07,285.971283
1954-12-08,288.886047
1954-12-09,287.749756
1954-12-10,288.761780
1954-12-11,288.666595
1954-12-12,289.178589
1954-12-13,291.834717
1954-12-14,288.283600
1954-12-15,287.160370
1954-12-16,288.838715
1954-12-17,290.673279
1954-12-18,287.562958
1954-12-19,286.197235
1954-12-20,285.596008
1954-12-21,287.531189
1954-12-22,289.918457
1954-12-23,289.478790
1954-12-24,289.380066
1954-12-25,289.578247
1954-12-26,292.188324
1954-12-27,295.473724
1954-12-28,293.794312
1954-12-29,291.854767
1954-12-30,289.436371
1954-12-31,287.305969
1955-01-01,288.178070
1955-01-02,291.075531
1955-01-03,291.709808
1955-01-04,289.701996
1955-01-05,291.566986
1955-01-06,290.095734
1955-01-07,293.791138
1955-01-08,294.280304
1955-01-09,298.637024
1955-01-10,297.295197
1955-01-11,288.070435
1955-01-12,292.691681
1955-01-13,297.399048
1955-01-14,298.998627
1955-01-15,300.203339
1955-01-16,301.285126
1955-01-17,299.515198
1955-01-18,301.537384
1955-01-19,298.545441
1955-01-20,301.604462
1955-01-21,299.269379
1955-01-22,297.700928
1955-01-23,298.819122
1955-01-24,297.484558
1955-01-25,290.726776
1955-01-26,287.917145
1955-01-27,277.747833
1955-01-28,286.770844
1955-01-29,292.551514
1955-01-30,288.744873
1955-01-31,278.543152
1955-02-01,291.850433
1955-02-02,297.592926
1955-02-03,299.128723
1955-02-04,299.542664
1955-02-05,300.728027
1955-02-06,301.651245
1955-02-07,300.821136
1955-02-08,299.774292
1955-02-09,299.796448
1955-02-10,300.865051
1955-02-11,301.977692
1955-02-12,302.831512
1955-02-13,302.211243
1955-02-14,301.368988
1955-02-15,293.344818
1955-02-16,292.265320
1955-02-17,291.132263
1955-02-18,289.754578
1955-02-19,295.351288
1955-02-20,302.196045
1955-02-21,300.049866
1955-02-22,296.005371
1955-02-23,301.757996
1955-02-24,301.994751
1955-02-25,304.607849
1955-02-26,303.559326
1955-02-27,301.193420
1955-02-28,299.029907
1955-03-01,299.747681
1955-03-02,300.680969
1955-03-03,303.034393
1955-03-04,301.920074
1955-03-05,300.520752
1955-03-06,303.500031
1955-03-07,302.380829
1955-03-08,288.576752
1955-03-09,295.106293
1955-03-10,291.587372
1955-03-11,291.464905
1955-03-12,291.500031
1955-03-13,294.393066
1955-03-14,298.637939
1955-03-15,296.997620
1955-03-16,299.194427
1955-03-17,296.156067
1955-03-18,296.004242
1955-03-19,291.244171
1955-03-20,293.238007
1955-03-21,297.199860
1955-03-22,301.708069
1955-03-23,301.157684
1955-03-24,299.025238
1955-03-25,300.563446
1955-03-26,300.122589
1955-03-27,297.996399
1955-03-28,291.832947
1955-03-29,287.938507
1955-03-30,293.830719
1955-03-31,298.370392
1955-04-01,293.830719
1955-04-02,290.180450
1955-04-03,290.362427
1955-04-04,296.155304
1955-04-05,298.562500
1955-04-06,298.023804
1955-04-07,298.291351
1955-04-08,299.505219
1955-04-09,301.773773
1955-04-10,303.297546
1955-04-11,304.217010
1955-04-12,307.559082
1955-04-13,304.892242
1955-04-14,295.644958
1955-04-15,295.156952
1955-04-16,298.435211
1955-04-17,300.673340
1955-04-18,302.934723
1955-04-19,303.022644
1955-04-20,303.025085
1955-04-21,302.048798
1955-04-22,301.601501
1955-04-23,303.403198
1955-04-24,302.833832
1955-04-25,304.730164
1955-04-26,297.190247
1955-04-27,296.159485
1955-04-28,295.093079
1955-04-29,292.729492
1955-04-30,296.745514
1955-05-01,294.720001
1955-05-02,294.849030
1955-05-03,294.847046
1955-05-04,296.586151
1955-05-05,300.243561
1955-05-06,301.503265
1955-05-07,302.284119
