#Variables:
#tasmin_IPSL-CM5A-MR_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#pr_IPSL-CM5A-MR_rcp45(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)"
""
yyyy-mm-dd,tasmin_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),pr_IPSL-CM5A-MR_rcp45(mm)
2007-08-08,296.917755,311.024811,0.000000
2007-08-09,297.547821,310.964111,0.000000
2007-08-10,298.443329,310.655334,0.000000
2007-08-11,297.599792,311.404633,0.000000
2007-08-12,296.727905,310.027832,1.575771
2007-08-13,296.128082,307.716797,0.000000
2007-08-14,295.689331,309.106812,0.000000
2007-08-15,295.657043,310.225525,0.352892
2007-08-16,295.997437,310.284882,0.000000
2007-08-17,296.225311,310.662903,0.000000
2007-08-18,296.432495,310.673737,0.000000
2007-08-19,296.466034,310.059753,0.000000
2007-08-20,296.817261,310.342346,0.000000
2007-08-21,297.171875,311.296936,0.000000
2007-08-22,297.666931,311.760956,0.319863
2007-08-23,296.866180,310.481415,0.000000
2007-08-24,296.818848,310.093903,0.000000
2007-08-25,297.106537,308.566101,0.949906
2007-08-26,296.525146,308.733459,0.302998
2007-08-27,296.505371,307.387604,0.362722
2007-08-28,296.265594,307.395508,0.339689
2007-08-29,296.579285,306.165527,4.252338
2007-08-30,296.280853,307.259949,2.021319
2007-08-31,295.955170,307.863190,1.420908
2007-09-01,295.008575,308.004639,0.000000
2007-09-02,294.167389,308.130035,0.000000
2007-09-03,294.515717,308.039032,0.000000
2007-09-04,295.407684,307.349609,0.000000
2007-09-05,295.977081,308.021515,0.000000
2007-09-06,296.690735,307.753235,0.801031
2007-09-07,296.916779,308.893280,0.000000
2007-09-08,297.090912,308.229462,0.000000
2007-09-09,296.873077,307.447937,0.000000
2007-09-10,296.205902,305.675140,0.000000
2007-09-11,294.165192,304.357269,0.000000
2007-09-12,294.639069,303.992188,0.000000
2007-09-13,293.099945,305.486420,0.000000
2007-09-14,294.164368,307.123688,0.000000
2007-09-15,294.631622,308.099060,0.000000
2007-09-16,294.408051,307.357239,0.000000
2007-09-17,294.394989,306.607819,0.000000
2007-09-18,294.162628,306.729462,0.000000
2007-09-19,295.807800,307.343933,0.000000
2007-09-20,296.417816,307.855652,0.000000
2007-09-21,296.247345,309.914459,0.000000
2007-09-22,296.919800,308.395508,3.447295
2007-09-23,294.309479,303.791321,0.000000
2007-09-24,292.610779,306.576355,0.000000
2007-09-25,294.863739,306.575562,0.000000
2007-09-26,293.423950,305.801666,0.000000
2007-09-27,293.283600,306.636017,0.000000
2007-09-28,293.792175,306.585510,0.000000
2007-09-29,294.156403,306.063507,0.000000
2007-09-30,296.165039,307.124512,0.000000
2007-10-01,296.362946,308.590485,0.000000
2007-10-02,294.450500,305.091858,27.911995
2007-10-03,288.163147,300.268280,0.000000
2007-10-04,285.625214,300.444153,0.000000
2007-10-05,287.456360,302.140533,0.000000
2007-10-06,288.176666,306.194427,0.000000
2007-10-07,291.256622,306.495575,0.000000
2007-10-08,292.786102,303.015045,2.457536
2007-10-09,286.521942,302.048309,0.000000
2007-10-10,290.640594,307.508545,0.000000
2007-10-11,293.917145,305.001770,3.067073
2007-10-12,286.546326,297.157837,0.000000
2007-10-13,286.027466,294.670471,0.000000
2007-10-14,284.076569,299.100037,0.000000
2007-10-15,286.288239,298.589355,0.000000
2007-10-16,286.438385,295.475250,0.000000
2007-10-17,283.185242,295.614990,0.000000
2007-10-18,285.173584,297.117279,0.000000
2007-10-19,285.000122,302.198517,0.000000
2007-10-20,287.136200,298.006622,0.000000
2007-10-21,283.447418,295.874146,0.626729
2007-10-22,284.108002,297.533142,0.000000
2007-10-23,285.979431,299.420593,0.000000
2007-10-24,289.334076,299.950073,0.000000
2007-10-25,287.988831,301.332275,0.000000
2007-10-26,288.723511,301.232178,0.000000
2007-10-27,288.690979,301.501129,0.000000
2007-10-28,289.433228,300.787170,0.000000
2007-10-29,289.982758,300.273987,0.000000
2007-10-30,288.002045,297.961365,0.000000
2007-10-31,286.271545,300.137939,0.000000
2007-11-01,288.144440,302.165466,0.000000
2007-11-02,288.559845,302.756653,0.000000
2007-11-03,289.689972,301.982544,0.811768
2007-11-04,286.114838,299.768341,0.000000
2007-11-05,289.469788,303.239838,0.000000
2007-11-06,273.669006,293.919769,0.000000
2007-11-07,277.172638,287.683777,0.000000
2007-11-08,282.308319,288.073517,2.774105
2007-11-09,278.409912,290.579865,0.000000
2007-11-10,279.767761,292.983612,0.000000
2007-11-11,283.093872,293.888275,0.000000
2007-11-12,281.587891,298.834259,0.000000
2007-11-13,289.368652,298.646179,0.608855
2007-11-14,291.949371,301.058411,7.462315
2007-11-15,282.243256,294.644440,0.309873
2007-11-16,284.386078,296.556061,0.000000
2007-11-17,286.592560,299.660461,0.366035
2007-11-18,289.863770,300.257843,0.520272
2007-11-19,289.038086,303.811401,0.000000
2007-11-20,289.477264,300.777588,0.000000
2007-11-21,277.812683,295.794830,0.000000
2007-11-22,277.447021,284.518494,5.270248
2007-11-23,277.480438,284.180725,18.554119
2007-11-24,275.065155,291.675720,0.000000
2007-11-25,282.712158,294.630951,0.000000
2007-11-26,280.572083,300.099243,0.000000
2007-11-27,287.868225,300.310974,0.000000
2007-11-28,278.632904,293.624878,0.000000
2007-11-29,277.837769,287.583984,0.317473
2007-11-30,275.132385,293.419037,0.000000
2007-12-01,280.161011,297.774200,0.000000
2007-12-02,285.617462,299.104553,0.000000
2007-12-03,287.421234,302.227692,0.324209
2007-12-04,288.573090,303.308716,0.000000
2007-12-05,289.643494,302.962952,0.000000
2007-12-06,290.074615,302.828857,0.000000
2007-12-07,289.956635,300.503967,0.000000
2007-12-08,284.072815,299.421082,0.000000
2007-12-09,283.636292,300.912384,0.000000
2007-12-10,283.098602,296.276215,0.000000
2007-12-11,285.562347,301.551025,0.000000
2007-12-12,287.783051,303.174988,0.000000
2007-12-13,291.626648,301.651825,0.302757
2007-12-14,284.627563,295.133057,0.941576
2007-12-15,281.631744,293.517792,5.668998
2007-12-16,278.668060,283.929291,5.493513
2007-12-17,279.261597,286.070526,3.854871
2007-12-18,281.134735,289.382416,0.381585
2007-12-19,281.136047,287.825073,10.043758
2007-12-20,279.228668,285.814789,2.435827
2007-12-21,281.334717,294.048859,0.000000
2007-12-22,285.079773,299.611420,0.000000
2007-12-23,288.807373,301.054291,0.000000
2007-12-24,278.911835,301.371704,2.161472
2007-12-25,271.556854,285.225616,9.137149
2007-12-26,261.990479,275.944366,0.000000
2007-12-27,269.819489,283.941223,0.000000
2007-12-28,274.437042,286.913635,0.724999
2007-12-29,261.846619,275.980652,0.564563
2007-12-30,268.847595,279.428253,0.000000
2007-12-31,271.465515,284.205597,0.000000
2008-01-01,268.346375,281.119110,1.760621
2008-01-02,262.012268,282.604065,0.000000
2008-01-03,269.517517,290.187225,0.000000
2008-01-04,274.130371,286.870270,0.000000
2008-01-05,273.715302,288.709290,0.000000
2008-01-06,273.722839,292.495789,0.000000
2008-01-07,278.110291,289.814606,0.000000
2008-01-08,271.321381,288.030731,0.000000
2008-01-09,274.771423,293.320404,0.382990
2008-01-10,278.204224,293.987946,0.000000
2008-01-11,278.203674,295.386963,0.000000
2008-01-12,278.103241,293.264893,0.000000
2008-01-13,276.685028,291.441193,0.000000
2008-01-14,278.779846,288.337006,0.000000
2008-01-15,274.335541,283.497650,2.750775
2008-01-16,272.810181,281.199524,4.734261
2008-01-17,271.544250,280.555450,0.000000
2008-01-18,271.684937,281.097351,0.000000
2008-01-19,271.763062,286.434662,0.000000
2008-01-20,274.141724,291.923218,0.000000
2008-01-21,277.140533,290.566010,0.000000
2008-01-22,273.048004,283.930695,0.000000
2008-01-23,273.042511,287.759186,0.000000
2008-01-24,279.523041,296.331604,0.541948
2008-01-25,272.077118,289.607056,0.000000
2008-01-26,272.524261,292.478546,0.000000
2008-01-27,280.675903,298.930542,0.000000
2008-01-28,274.139069,293.125977,0.000000
2008-01-29,268.947784,277.054840,0.000000
2008-01-30,267.062653,280.418945,0.000000
2008-01-31,271.143280,281.181580,0.000000
2008-02-01,277.082062,288.154236,0.000000
2008-02-02,280.231812,292.874878,1.509221
2008-02-03,285.147034,298.784393,0.000000
2008-02-04,286.222198,303.392273,0.000000
2008-02-05,285.385284,304.155640,0.000000
2008-02-06,285.657776,297.693237,0.648586
2008-02-07,278.582184,287.881805,0.000000
2008-02-08,277.793243,296.859802,0.000000
2008-02-09,269.297821,292.488922,1.337892
2008-02-10,265.810089,273.602844,0.000000
2008-02-11,265.780060,273.461456,0.312841
2008-02-12,267.564728,277.403168,0.000000
2008-02-13,269.377716,285.669220,0.000000
2008-02-14,272.642120,285.687256,0.000000
2008-02-15,275.853455,286.951569,0.000000
2008-02-16,275.896088,285.407013,0.000000
2008-02-17,276.676056,292.441406,0.000000
2008-02-18,274.817444,287.088806,0.000000
2008-02-19,273.240570,280.136902,0.391368
2008-02-20,272.852570,285.372528,0.285175
2008-02-21,275.675415,295.783478,0.000000
2008-02-22,279.832489,295.109985,0.000000
2008-02-23,284.218811,296.329315,1.244599
2008-02-24,287.520142,299.383942,0.000000
2008-02-25,284.513672,293.849243,0.000000
2008-02-26,277.774170,287.721527,0.375117
2008-02-27,278.678833,290.860687,0.000000
2008-02-28,282.547058,300.243225,0.000000
2008-02-29,283.640747,299.838501,0.229730
2008-03-01,284.734406,299.433746,0.459459
2008-03-02,286.504913,301.781891,0.000000
2008-03-03,288.119232,303.105927,0.000000
2008-03-04,289.482330,304.994904,0.000000
2008-03-05,287.879639,300.613586,0.000000
2008-03-06,279.678680,293.213440,0.000000
2008-03-07,282.007141,295.893982,0.000000
2008-03-08,282.797546,293.174683,0.000000
2008-03-09,281.753571,290.117828,0.424046
2008-03-10,283.265472,293.552795,0.779403
2008-03-11,289.354279,299.572845,0.000000
2008-03-12,283.651550,294.681580,0.000000
2008-03-13,283.881897,300.589325,0.000000
2008-03-14,288.282745,304.990417,0.000000
2008-03-15,289.580261,304.184082,0.000000
2008-03-16,289.104584,300.234436,0.000000
2008-03-17,286.853363,293.144348,0.350961
2008-03-18,291.094360,297.479309,2.642449
2008-03-19,289.960175,300.942902,0.420808
2008-03-20,290.600586,303.352570,0.000000
2008-03-21,289.013916,298.192047,0.000000
2008-03-22,283.929810,298.191315,0.000000
2008-03-23,285.268646,303.866516,0.000000
2008-03-24,289.085602,300.535400,0.000000
2008-03-25,284.947632,290.880371,0.000000
2008-03-26,283.920471,294.193909,0.000000
2008-03-27,285.146912,293.253113,6.434319
2008-03-28,281.223358,287.448242,0.000000
2008-03-29,283.547607,291.407715,6.177202
2008-03-30,282.078491,291.345947,0.000000
2008-03-31,289.116119,300.653351,2.332491
2008-04-01,285.829224,302.791565,0.825778
2008-04-02,288.049561,298.332031,0.000000
2008-04-03,281.537048,294.284149,0.000000
2008-04-04,285.006775,293.870789,0.285330
2008-04-05,286.546539,298.395050,0.605415
2008-04-06,286.758240,301.123138,1.364598
2008-04-07,284.752441,301.649872,0.000000
2008-04-08,288.699799,304.500427,0.000000
2008-04-09,291.805389,301.613708,0.000000
2008-04-10,286.752472,297.232788,3.279183
2008-04-11,283.554657,290.204681,0.000000
2008-04-12,283.074921,288.878998,0.000000
2008-04-13,289.290802,296.003662,27.831146
2008-04-14,284.400116,302.231171,3.250686
2008-04-15,286.434082,297.545685,0.000000
2008-04-16,281.280579,301.555267,0.000000
2008-04-17,284.778717,305.405670,0.000000
2008-04-18,283.984344,301.051605,0.000000
2008-04-19,281.482422,290.525848,0.000000
2008-04-20,281.205811,299.926483,0.000000
2008-04-21,287.042450,304.697327,0.000000
2008-04-22,289.663330,300.909821,0.000000
2008-04-23,290.585083,305.629425,1.040275
2008-04-24,293.545380,302.774231,23.677996
2008-04-25,292.830811,300.850677,22.385201
2008-04-26,290.745056,298.124512,54.217175
2008-04-27,279.008301,294.460938,0.000000
2008-04-28,283.271973,301.815735,0.000000
2008-04-29,285.362274,306.606140,0.000000
2008-04-30,288.561707,309.128021,0.000000
2008-05-01,291.674591,305.662415,0.000000
2008-05-02,292.074127,305.869751,10.103211
2008-05-03,292.213043,304.327454,0.000000
2008-05-04,291.406982,306.729156,0.000000
2008-05-05,292.107666,309.110626,0.000000
2008-05-06,293.326813,306.515076,0.000000
2008-05-07,293.417297,308.127563,0.000000
2008-05-08,293.862152,309.498199,2.387635
2008-05-09,293.732147,309.602783,0.000000
2008-05-10,293.861542,308.258026,0.000000
2008-05-11,294.756866,313.808380,0.000000
2008-05-12,294.653442,310.686127,0.000000
2008-05-13,294.977844,306.226135,0.394135
2008-05-14,296.364899,304.922302,9.010466
2008-05-15,293.719330,307.941284,1.415685
2008-05-16,293.504181,308.359406,0.000000
2008-05-17,294.094208,308.411987,3.164548
2008-05-18,294.836487,304.590393,0.706315
2008-05-19,296.468933,302.283661,35.501217
2008-05-20,293.927795,302.612274,10.337169
2008-05-21,293.333954,304.730560,2.061145
2008-05-22,293.480377,309.231049,1.802060
2008-05-23,294.117493,311.101929,0.000000
2008-05-24,295.183624,310.461609,0.825205
2008-05-25,295.179260,308.992432,0.000000
2008-05-26,295.670837,310.605255,1.889490
2008-05-27,294.361633,308.819397,3.583257
2008-05-28,293.391907,305.631317,3.387558
2008-05-29,293.911499,304.889954,4.574185
2008-05-30,294.568695,307.034912,16.208984
2008-05-31,295.020477,307.991058,2.717303
2008-06-01,295.537689,308.991028,0.851802
2008-06-02,295.772461,308.777588,16.057024
2008-06-03,294.083771,307.916748,0.869915
2008-06-04,294.768005,310.296875,0.467396
2008-06-05,294.502594,308.036804,0.000000
2008-06-06,293.964050,310.014771,0.316455
2008-06-07,295.918488,311.758911,0.000000
2008-06-08,296.902344,310.655884,0.968173
2008-06-09,297.132294,310.472198,2.128474
2008-06-10,297.419617,309.815186,0.000000
2008-06-11,298.014099,311.446533,1.040369
2008-06-12,297.944672,310.861908,0.000000
2008-06-13,298.228210,309.875610,0.000000
2008-06-14,297.365387,310.739166,8.236197
2008-06-15,297.291351,307.881622,0.683302
2008-06-16,297.373169,309.925629,0.982525
2008-06-17,297.519897,309.650055,2.993335
2008-06-18,296.661438,307.400543,1.283794
2008-06-19,295.846222,306.746460,1.624827
2008-06-20,294.295868,307.686554,0.000000
2008-06-21,295.225739,308.496033,0.000000
2008-06-22,295.798523,307.826874,0.000000
2008-06-23,296.586700,310.429962,0.000000
2008-06-24,297.403870,311.793060,0.000000
2008-06-25,297.739105,311.066162,0.000000
2008-06-26,297.558960,309.553436,0.000000
2008-06-27,297.146759,309.800140,0.000000
2008-06-28,297.567871,309.315002,0.000000
2008-06-29,297.397369,309.387878,0.288243
2008-06-30,297.654175,310.399506,0.000000
2008-07-01,297.916992,310.182343,0.000000
2008-07-02,297.711151,308.949677,0.000000
2008-07-03,298.098724,309.769775,0.000000
2008-07-04,298.424988,310.373810,0.000000
2008-07-05,298.363373,309.132385,0.000000
2008-07-06,297.499054,308.764374,0.000000
2008-07-07,298.470917,310.391571,0.000000
2008-07-08,299.506134,312.531738,0.000000
2008-07-09,299.459717,312.478607,0.000000
2008-07-10,298.091644,311.989410,0.000000
2008-07-11,298.604736,313.069458,0.000000
2008-07-12,299.788177,313.863586,0.000000
2008-07-13,300.711975,314.055145,0.000000
2008-07-14,300.433075,313.449402,0.000000
2008-07-15,300.752472,312.500397,0.000000
2008-07-16,299.368866,312.145111,0.000000
2008-07-17,298.596527,311.090942,2.144997
2008-07-18,297.787140,309.434021,2.903398
2008-07-19,298.314850,310.335419,0.000000
2008-07-20,297.706573,309.632935,0.996010
2008-07-21,297.885834,311.448059,0.000000
2008-07-22,299.275909,312.334076,0.000000
2008-07-23,300.303986,313.118439,0.000000
2008-07-24,300.141418,312.837708,0.000000
2008-07-25,299.677856,312.725555,0.000000
2008-07-26,299.819885,313.017670,0.000000
2008-07-27,299.488617,312.787933,0.000000
2008-07-28,298.044891,311.793457,0.000000
2008-07-29,297.523773,311.367584,0.000000
2008-07-30,297.798859,312.148102,0.000000
2008-07-31,298.984009,312.701172,0.000000
2008-08-01,299.025299,312.228394,0.000000
2008-08-02,298.534271,312.361786,0.000000
2008-08-03,298.199005,312.401642,0.000000
2008-08-04,297.723663,311.544708,1.954489
2008-08-05,297.883057,311.276337,0.000000
2008-08-06,297.678040,310.487030,0.000000
2008-08-07,297.962585,310.477753,0.000000
2008-08-08,297.863953,310.357391,0.455564
2008-08-09,297.579712,310.046417,0.000000
2008-08-10,297.751678,309.647247,0.000000
2008-08-11,296.892120,308.993317,0.000000
2008-08-12,297.005249,309.354828,0.000000
2008-08-13,297.554474,310.670929,0.000000
2008-08-14,298.676117,312.439056,0.000000
2008-08-15,300.301117,314.133026,0.000000
2008-08-16,301.308685,313.849640,0.298561
2008-08-17,297.643921,310.145966,2.669680
2008-08-18,296.885376,304.266876,5.394984
2008-08-19,296.819122,308.097687,1.742789
2008-08-20,298.137146,310.151855,0.000000
2008-08-21,299.230469,310.295868,0.000000
2008-08-22,297.508301,309.228241,0.000000
2008-08-23,296.817902,308.526581,0.922100
2008-08-24,296.848175,307.823975,1.111513
2008-08-25,296.881104,307.561279,0.920890
2008-08-26,296.985199,308.662689,0.000000
2008-08-27,297.285034,309.745880,0.000000
2008-08-28,298.342957,311.095825,0.000000
2008-08-29,299.118073,310.374481,0.000000
2008-08-30,298.593445,308.604095,0.000000
2008-08-31,298.072266,307.372986,1.708276
2008-09-01,296.860840,307.397919,0.504475
2008-09-02,294.955963,307.703705,0.000000
2008-09-03,296.880341,310.008423,0.000000
2008-09-04,297.965179,312.193390,0.481249
2008-09-05,299.188538,312.535126,0.000000
2008-09-06,299.474091,312.281128,0.000000
2008-09-07,298.766235,310.612183,0.000000
2008-09-08,297.209106,308.505951,1.085502
2008-09-09,297.568909,309.781128,1.721319
2008-09-10,298.361816,306.683868,0.350392
2008-09-11,297.991577,305.689056,14.624174
2008-09-12,296.865417,302.230316,59.115688
2008-09-13,291.259888,302.829102,3.077761
2008-09-14,293.434479,306.021515,0.000000
2008-09-15,294.912659,305.514069,0.000000
2008-09-16,294.116974,306.544342,0.641024
2008-09-17,294.737396,306.670288,1.930961
2008-09-18,295.214661,306.586975,0.000000
2008-09-19,295.615540,305.869720,6.219685
2008-09-20,295.901703,305.902924,19.548489
2008-09-21,289.967163,303.548706,3.891978
2008-09-22,290.841461,303.965118,1.189159
2008-09-23,288.954620,303.437469,0.492837
2008-09-24,287.202026,304.335907,0.000000
2008-09-25,288.972809,304.102417,0.000000
2008-09-26,288.792694,303.024628,0.000000
2008-09-27,290.371674,304.439789,0.000000
2008-09-28,289.224091,303.175781,0.000000
2008-09-29,292.198608,304.321472,0.000000
2008-09-30,290.167664,306.222046,0.000000
2008-10-01,290.490265,304.462860,0.000000
2008-10-02,291.248962,303.238708,0.000000
2008-10-03,291.841736,303.875214,2.450956
2008-10-04,293.650024,307.673645,0.000000
2008-10-05,295.493195,307.338135,0.000000
2008-10-06,294.398895,306.199036,6.770079
2008-10-07,295.062378,308.838562,0.000000
2008-10-08,289.634766,303.343903,0.000000
2008-10-09,286.351868,299.195343,0.000000
2008-10-10,287.443390,302.236053,0.000000
2008-10-11,291.643127,306.429413,0.632145
2008-10-12,294.695862,305.642914,0.000000
2008-10-13,292.413971,304.460602,1.914386
2008-10-14,285.755951,294.767456,0.000000
2008-10-15,285.662079,299.386353,0.000000
2008-10-16,287.950714,303.445312,0.000000
2008-10-17,290.047119,302.479340,2.597300
2008-10-18,287.201080,298.048553,0.509794
2008-10-19,285.856964,297.478363,0.000000
2008-10-20,288.983246,299.524353,0.000000
2008-10-21,285.251801,298.444000,0.000000
2008-10-22,289.149414,301.214935,0.000000
2008-10-23,289.689392,300.056671,0.000000
2008-10-24,284.591003,299.090118,0.000000
2008-10-25,287.694336,300.431000,0.000000
2008-10-26,285.942322,299.291595,0.000000
2008-10-27,287.184296,298.005432,0.000000
2008-10-28,288.293732,301.602936,0.000000
2008-10-29,291.877441,302.223206,0.000000
2008-10-30,293.632477,302.732025,1.286761
2008-10-31,294.894470,303.862885,0.521136
2008-11-01,293.543396,303.158508,1.291640
2008-11-02,293.260437,303.847900,4.393055
2008-11-03,287.675415,300.786469,0.000000
2008-11-04,290.915222,302.379547,0.000000
2008-11-05,286.467651,300.132080,4.619418
2008-11-06,284.709381,297.960419,0.797300
2008-11-07,284.954010,301.221375,0.000000
2008-11-08,287.330078,302.330414,0.000000
2008-11-09,288.226379,302.496887,0.000000
