#Variables:
#tasmin_MRI-CGCM3_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MRI-CGCM3_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MRI-CGCM3_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)"
""
yyyy-mm-dd,tasmin_MRI-CGCM3_historical(K),tasmax_MRI-CGCM3_historical(K),pr_MRI-CGCM3_historical(mm)
1951-08-14,296.640839,308.904327,0.000000
1951-08-15,295.134033,309.189545,0.000000
1951-08-16,293.905518,309.010620,0.000000
1951-08-17,294.895996,309.054962,0.000000
1951-08-18,295.650940,308.350372,0.000000
1951-08-19,295.724152,309.347656,0.406699
1951-08-20,295.935455,307.857117,0.403076
1951-08-21,295.953949,305.965759,0.000000
1951-08-22,293.038300,309.549286,0.000000
1951-08-23,293.528534,309.926971,0.000000
1951-08-24,294.317352,310.777710,0.000000
1951-08-25,294.865265,310.425232,0.000000
1951-08-26,294.696320,311.833557,0.377605
1951-08-27,297.145050,311.864990,0.000000
1951-08-28,299.015442,310.974060,0.000000
1951-08-29,294.372803,309.781525,0.000000
1951-08-30,294.077240,309.701721,0.000000
1951-08-31,293.951935,307.710632,0.000000
1951-09-01,295.181580,309.370300,1.122600
1951-09-02,295.686890,307.411224,3.386009
1951-09-03,296.128113,305.437500,6.897371
1951-09-04,295.812225,304.262054,9.480650
1951-09-05,291.395813,296.279175,53.312351
1951-09-06,289.976959,296.407166,13.117571
1951-09-07,290.613464,302.314636,6.769857
1951-09-08,293.547546,304.947052,0.000000
1951-09-09,293.892426,304.957153,6.486364
1951-09-10,293.460388,303.267883,1.257536
1951-09-11,290.821625,306.118561,0.000000
1951-09-12,293.602081,305.519684,0.000000
1951-09-13,292.132965,305.011444,0.000000
1951-09-14,291.884552,305.419159,0.000000
1951-09-15,292.473938,303.235779,1.360454
1951-09-16,290.286652,304.893158,0.000000
1951-09-17,293.428680,306.467834,0.000000
1951-09-18,293.715454,306.058502,0.000000
1951-09-19,294.188812,303.345245,4.719813
1951-09-20,294.796143,303.420685,10.905690
1951-09-21,294.798218,305.141052,0.000000
1951-09-22,293.888184,305.305298,0.000000
1951-09-23,293.553986,305.826996,0.000000
1951-09-24,294.116516,306.008209,1.262184
1951-09-25,293.838928,304.896637,0.000000
1951-09-26,293.123749,306.322418,3.262628
1951-09-27,294.358643,306.513489,0.000000
1951-09-28,294.739471,306.692139,0.000000
1951-09-29,295.183258,306.749603,0.000000
1951-09-30,294.731750,305.994385,1.836911
1951-10-01,293.890717,305.952606,2.086787
1951-10-02,292.941620,304.558197,0.627997
1951-10-03,293.711792,306.827637,0.000000
1951-10-04,293.244751,307.441650,0.000000
1951-10-05,291.584076,304.610046,0.280136
1951-10-06,288.808838,301.247864,0.000000
1951-10-07,287.514557,298.217560,0.000000
1951-10-08,287.039307,294.777252,0.000000
1951-10-09,285.883850,290.649567,65.050392
1951-10-10,288.382446,294.610229,31.001209
1951-10-11,290.290466,300.750214,38.442745
1951-10-12,291.184937,303.223846,2.654246
1951-10-13,291.948486,302.899445,4.428937
1951-10-14,292.110046,301.265259,8.605730
1951-10-15,292.605530,303.451294,5.769296
1951-10-16,294.349182,303.891510,0.509116
1951-10-17,290.927704,302.627502,0.000000
1951-10-18,291.583496,298.911926,0.000000
1951-10-19,284.978455,298.079865,0.000000
1951-10-20,289.040375,302.006012,0.000000
1951-10-21,286.489746,298.385529,0.000000
1951-10-22,284.190491,298.190643,0.000000
1951-10-23,287.954254,299.016235,0.000000
1951-10-24,292.063324,300.951324,0.810106
1951-10-25,292.405396,299.438141,1.833773
1951-10-26,291.570251,302.868378,0.000000
1951-10-27,292.649078,302.380341,0.795107
1951-10-28,292.885742,301.233795,3.374051
1951-10-29,287.430084,300.101593,0.000000
1951-10-30,286.459930,295.189697,0.000000
1951-10-31,286.590668,293.003296,1.105845
1951-11-01,287.314270,294.260376,0.489634
1951-11-02,284.803528,298.856781,0.000000
1951-11-03,282.682770,300.011719,0.000000
1951-11-04,282.794464,297.469269,0.000000
1951-11-05,288.303802,294.552002,1.292389
1951-11-06,285.426056,294.157928,3.823779
1951-11-07,279.950562,288.282776,0.000000
1951-11-08,276.412231,287.585785,0.000000
1951-11-09,278.603577,290.083099,1.374270
1951-11-10,280.034393,286.508759,0.000000
1951-11-11,271.884949,289.468170,0.000000
1951-11-12,280.303589,294.111450,0.000000
1951-11-13,286.424469,301.436279,0.000000
1951-11-14,285.710693,300.360260,0.000000
1951-11-15,285.706451,299.956818,0.000000
1951-11-16,278.835602,299.402252,0.000000
1951-11-17,281.409973,295.725586,0.000000
1951-11-18,284.707397,294.210907,0.000000
1951-11-19,288.539856,298.940277,0.000000
1951-11-20,288.739136,301.785919,0.000000
1951-11-21,280.936859,297.887390,0.000000
1951-11-22,285.831360,300.773804,0.000000
1951-11-23,285.607666,300.090332,1.169156
1951-11-24,288.488068,300.700104,0.000000
1951-11-25,284.862122,301.774994,0.000000
1951-11-26,286.231598,301.221375,0.000000
1951-11-27,275.799011,293.701508,0.518915
1951-11-28,272.917145,286.591583,0.000000
1951-11-29,273.449402,289.065582,0.000000
1951-11-30,278.027832,291.857391,0.000000
1951-12-01,283.936493,292.534393,0.000000
1951-12-02,282.639496,292.780487,10.168221
1951-12-03,285.326202,300.644073,1.794766
1951-12-04,288.939392,302.792664,0.000000
1951-12-05,288.932373,299.963348,0.000000
1951-12-06,288.702362,301.586578,0.284733
1951-12-07,290.126068,301.212524,0.777725
1951-12-08,289.101471,300.066925,0.406495
1951-12-09,285.069000,299.365967,0.000000
1951-12-10,276.782684,296.219391,0.000000
1951-12-11,274.430267,288.247925,0.000000
1951-12-12,271.050842,288.570984,0.000000
1951-12-13,275.443085,290.022003,0.000000
1951-12-14,281.312439,295.088165,3.113490
1951-12-15,277.283966,296.407013,0.000000
1951-12-16,283.061890,295.961456,0.545413
1951-12-17,278.021179,294.796936,0.000000
1951-12-18,279.910339,293.888794,0.000000
1951-12-19,286.844238,296.182037,0.000000
1951-12-20,285.380554,296.864014,0.000000
1951-12-21,287.751068,297.519348,0.793799
1951-12-22,286.429077,298.816193,0.000000
1951-12-23,281.516144,295.861267,0.000000
1951-12-24,288.144958,298.005859,2.632460
1951-12-25,287.179871,297.039673,0.000000
1951-12-26,283.908875,292.709137,0.000000
1951-12-27,277.116058,293.284180,0.000000
1951-12-28,282.039551,298.951202,0.000000
1951-12-29,278.877747,292.914368,0.000000
1951-12-30,286.483307,297.078461,0.000000
1951-12-31,276.080078,290.763275,0.000000
1952-01-01,274.047485,291.308228,0.409166
1952-01-02,277.159821,294.608429,0.000000
1952-01-03,278.306122,294.302917,0.000000
1952-01-04,276.117950,293.660461,0.000000
1952-01-05,280.482147,291.093262,0.000000
1952-01-06,276.710205,286.893280,0.883354
1952-01-07,275.371185,293.031860,0.000000
1952-01-08,279.180542,290.087524,1.385315
1952-01-09,273.350830,285.581055,0.000000
1952-01-10,273.293793,280.380554,0.000000
1952-01-11,270.665680,281.180634,6.929592
1952-01-12,271.816559,286.551910,0.000000
1952-01-13,274.302277,288.937866,0.000000
1952-01-14,277.059692,292.168549,0.000000
1952-01-15,274.347137,289.679718,0.000000
1952-01-16,277.038147,289.832886,0.000000
1952-01-17,278.762817,290.702179,0.000000
1952-01-18,274.842987,288.996490,0.000000
1952-01-19,280.089478,296.332733,0.000000
1952-01-20,278.892395,296.052185,0.000000
1952-01-21,282.786346,297.159363,0.000000
1952-01-22,276.648438,296.319824,0.000000
1952-01-23,284.683411,289.666046,24.389299
1952-01-24,279.942474,290.931824,0.000000
1952-01-25,275.655060,286.564056,2.455855
1952-01-26,276.422516,283.824066,6.666127
1952-01-27,279.224274,290.613464,0.000000
1952-01-28,281.530212,293.219727,9.720317
1952-01-29,281.745697,295.928558,2.895490
1952-01-30,280.586487,294.065979,0.000000
1952-01-31,276.279541,294.271240,0.000000
1952-02-01,278.490875,296.344238,0.000000
1952-02-02,284.767334,293.326324,0.574968
1952-02-03,283.553741,295.447906,1.374735
1952-02-04,282.970795,289.542267,26.013298
1952-02-05,283.405853,289.834839,4.928330
1952-02-06,281.531921,294.958862,0.000000
1952-02-07,280.540436,291.497040,0.000000
1952-02-08,279.689514,290.006073,0.000000
1952-02-09,277.387848,292.331635,0.000000
1952-02-10,277.817047,292.803833,0.000000
1952-02-11,282.889648,295.102570,3.369826
1952-02-12,277.657288,294.065918,0.000000
1952-02-13,273.621643,291.293671,0.000000
1952-02-14,275.705994,294.758331,0.000000
1952-02-15,282.774078,295.902557,0.000000
1952-02-16,286.243011,298.554230,0.000000
1952-02-17,287.971710,300.556213,1.061187
1952-02-18,282.428925,297.474884,0.000000
1952-02-19,280.208405,295.988373,0.000000
1952-02-20,277.936768,293.243530,0.000000
1952-02-21,276.825439,291.758118,0.000000
1952-02-22,278.286469,292.624969,0.000000
1952-02-23,276.377106,293.508911,0.000000
1952-02-24,278.577454,299.328186,0.000000
1952-02-25,280.251648,302.715515,0.000000
1952-02-26,284.817444,302.987152,0.000000
1952-02-27,283.244354,304.607849,0.000000
1952-02-28,284.378784,303.880188,0.000000
1952-02-29,283.864441,302.356445,0.000000
1952-03-01,283.350128,300.832672,0.000000
1952-03-02,280.908752,298.426636,0.000000
1952-03-03,284.564819,297.110596,0.000000
1952-03-04,284.764099,294.314423,11.881166
1952-03-05,284.353394,299.876221,0.000000
1952-03-06,283.236847,302.597015,0.000000
1952-03-07,284.822968,298.528168,0.000000
1952-03-08,285.172150,294.504700,0.000000
1952-03-09,282.222443,285.170746,16.673899
1952-03-10,286.980164,291.337738,46.022282
1952-03-11,286.713531,292.606628,3.895599
1952-03-12,287.351135,296.054382,0.000000
1952-03-13,287.106537,293.750641,0.000000
1952-03-14,286.497192,296.094147,11.257932
1952-03-15,284.770050,294.691864,0.000000
1952-03-16,278.802521,295.657013,0.000000
1952-03-17,286.703918,302.920746,0.000000
1952-03-18,289.632324,300.600983,0.000000
1952-03-19,290.761841,303.570282,1.938307
1952-03-20,290.208740,305.409363,0.000000
1952-03-21,291.189636,304.172516,0.657712
1952-03-22,286.832550,298.959351,0.000000
1952-03-23,285.771484,299.470886,0.000000
1952-03-24,283.378082,300.293976,0.000000
1952-03-25,283.153503,302.388641,0.000000
1952-03-26,283.628296,301.689575,0.000000
1952-03-27,288.524414,297.574158,6.686659
1952-03-28,286.807892,295.190125,19.488447
1952-03-29,281.209503,295.435699,0.000000
1952-03-30,286.444183,301.164642,0.000000
1952-03-31,286.937195,304.387146,0.000000
1952-04-01,290.769531,302.598969,0.000000
1952-04-02,287.390594,301.000977,2.332398
1952-04-03,281.485046,297.574188,0.000000
1952-04-04,283.973541,299.446320,0.000000
1952-04-05,287.203094,298.491119,0.000000
1952-04-06,289.867676,301.510559,0.471264
1952-04-07,286.874725,298.626953,0.000000
1952-04-08,289.464569,296.174500,17.207781
1952-04-09,277.967041,291.412415,1.829602
1952-04-10,278.666901,292.407562,0.000000
1952-04-11,281.832306,290.075500,0.000000
1952-04-12,277.931061,296.002716,0.000000
1952-04-13,283.470093,293.503296,0.723251
1952-04-14,286.056305,297.387146,23.615671
1952-04-15,286.856506,298.195435,0.000000
1952-04-16,283.392212,300.308990,0.000000
1952-04-17,289.062347,299.278870,13.906916
1952-04-18,286.395386,302.351044,0.000000
1952-04-19,289.202393,304.577240,0.000000
1952-04-20,290.917206,303.692352,0.000000
1952-04-21,285.227386,301.566101,0.000000
1952-04-22,282.732971,301.112549,0.000000
1952-04-23,286.769379,302.131165,0.000000
1952-04-24,285.675751,298.907959,0.000000
1952-04-25,289.699585,298.145325,0.000000
1952-04-26,291.882141,298.727020,15.253290
1952-04-27,292.527893,300.329987,27.044727
1952-04-28,292.122162,303.826508,1.013440
1952-04-29,292.393494,305.179260,0.000000
1952-04-30,291.951294,302.968903,0.895033
1952-05-01,292.264160,297.267456,17.413486
1952-05-02,293.324066,303.685608,8.136469
1952-05-03,293.198517,303.364410,0.000000
1952-05-04,294.282013,305.347443,0.518218
1952-05-05,293.621399,307.071625,0.000000
1952-05-06,293.387146,305.894836,0.000000
1952-05-07,293.465057,304.751038,0.513936
1952-05-08,295.792084,305.819855,0.000000
1952-05-09,296.050720,304.150238,0.676900
1952-05-10,295.061707,300.656555,1.934721
1952-05-11,293.853607,301.718445,0.666218
1952-05-12,291.987640,298.869476,2.103748
1952-05-13,292.212250,297.631897,8.314044
1952-05-14,294.420074,302.664154,4.459383
1952-05-15,293.498596,305.712219,8.759477
1952-05-16,288.362030,304.010040,0.000000
1952-05-17,294.083740,302.773560,17.883532
1952-05-18,287.149353,300.160858,0.000000
1952-05-19,290.114258,305.982056,0.000000
1952-05-20,293.560669,309.212891,0.000000
1952-05-21,292.924530,307.023865,0.000000
1952-05-22,286.389252,304.960846,0.000000
1952-05-23,289.137970,306.029846,0.000000
1952-05-24,289.702911,305.443420,0.000000
1952-05-25,291.709076,306.117310,0.000000
1952-05-26,293.568512,307.024292,0.000000
1952-05-27,295.709290,307.358887,0.000000
1952-05-28,293.275085,306.120728,0.000000
1952-05-29,294.574615,306.026581,0.000000
1952-05-30,296.687866,304.180969,0.000000
1952-05-31,295.894379,304.679962,29.760225
1952-06-01,297.877869,311.037109,2.077017
1952-06-02,297.490845,309.706818,1.345305
1952-06-03,297.391998,307.097931,0.000000
1952-06-04,296.075195,305.166534,0.000000
1952-06-05,296.009369,303.566223,0.000000
1952-06-06,295.998108,304.495148,0.000000
1952-06-07,295.893494,306.752106,0.000000
1952-06-08,295.784332,307.442413,0.000000
1952-06-09,294.931061,306.908508,0.000000
1952-06-10,295.865295,307.537598,0.000000
1952-06-11,295.699219,309.443665,0.000000
1952-06-12,295.424622,308.337006,0.000000
1952-06-13,295.509430,306.753204,0.000000
1952-06-14,295.548218,308.261536,0.000000
1952-06-15,295.469971,305.686493,0.000000
1952-06-16,296.254547,306.039764,0.000000
1952-06-17,296.273010,309.078308,0.424101
1952-06-18,297.829865,309.008728,0.000000
1952-06-19,298.702850,307.245941,0.000000
1952-06-20,297.733398,306.730011,0.000000
1952-06-21,296.924164,304.316437,0.000000
1952-06-22,297.076599,304.505554,0.000000
1952-06-23,296.301392,310.208344,0.000000
1952-06-24,296.574799,310.606018,0.000000
1952-06-25,297.045441,310.714325,0.000000
1952-06-26,296.886353,311.224884,0.000000
1952-06-27,295.953583,309.945190,0.000000
1952-06-28,295.809204,310.035126,0.000000
1952-06-29,295.680420,309.998627,0.000000
1952-06-30,296.010254,310.819672,0.000000
1952-07-01,295.591064,308.539215,0.000000
1952-07-02,296.195892,304.091797,2.514890
1952-07-03,296.692749,304.788727,0.309194
1952-07-04,296.115295,303.290192,11.486116
1952-07-05,296.953094,303.882355,9.005030
1952-07-06,296.978088,307.952057,0.000000
1952-07-07,297.381775,308.771973,1.235110
1952-07-08,297.121460,309.428589,0.309063
1952-07-09,297.847290,308.860229,3.619576
1952-07-10,296.875336,307.896851,8.280269
1952-07-11,296.513397,304.478271,15.866653
1952-07-12,296.089661,300.332336,12.980786
1952-07-13,296.799591,304.541412,15.347898
1952-07-14,297.379700,305.820862,1.749471
1952-07-15,296.561554,307.060120,0.000000
1952-07-16,295.798676,306.940063,0.000000
1952-07-17,296.080261,307.640533,0.000000
1952-07-18,296.143799,308.148499,0.000000
1952-07-19,295.397003,309.347992,0.000000
1952-07-20,295.344482,310.225098,0.000000
1952-07-21,295.584015,309.020233,0.000000
1952-07-22,296.096039,308.695557,0.000000
1952-07-23,296.075409,309.636383,0.000000
1952-07-24,296.490265,310.485992,0.000000
1952-07-25,297.178406,310.163239,0.000000
1952-07-26,296.935120,309.711182,3.118011
1952-07-27,296.919373,307.979065,0.307672
1952-07-28,296.284180,308.052917,0.000000
1952-07-29,296.859253,309.447723,0.000000
1952-07-30,296.446838,309.818634,0.000000
1952-07-31,296.563568,310.571228,0.000000
1952-08-01,296.700897,309.271667,0.000000
1952-08-02,295.802734,308.708221,0.000000
1952-08-03,296.242065,308.632446,1.623928
1952-08-04,296.279083,310.003906,0.000000
1952-08-05,295.451141,311.136749,0.000000
1952-08-06,296.386444,311.433075,0.000000
1952-08-07,296.432648,311.618225,0.000000
1952-08-08,296.212677,311.790466,0.000000
1952-08-09,297.474182,312.099701,0.000000
1952-08-10,298.411682,312.406067,0.000000
1952-08-11,298.114105,311.846466,0.000000
1952-08-12,297.417725,311.594086,0.000000
1952-08-13,297.437347,311.513428,0.318290
1952-08-14,297.284485,310.653809,0.000000
1952-08-15,297.550720,310.370605,0.000000
1952-08-16,296.381073,310.841309,0.000000
1952-08-17,297.431763,310.326416,1.710152
1952-08-18,297.134521,309.714081,0.000000
1952-08-19,293.542694,308.814636,0.000000
1952-08-20,292.996429,309.258087,0.000000
1952-08-21,294.633636,309.606873,0.000000
1952-08-22,294.304382,310.083282,0.000000
1952-08-23,294.178436,309.962616,0.927466
1952-08-24,295.528442,310.269501,0.000000
1952-08-25,296.003387,310.677490,0.000000
1952-08-26,295.928680,310.284058,0.000000
1952-08-27,295.119293,308.658966,0.000000
1952-08-28,295.489502,309.340332,0.000000
1952-08-29,294.733002,308.353180,0.000000
1952-08-30,294.779175,307.928741,0.000000
1952-08-31,294.766174,308.969025,0.416929
1952-09-01,296.348694,309.668488,0.000000
1952-09-02,296.465576,310.834229,0.000000
1952-09-03,296.866669,312.684509,0.000000
1952-09-04,298.597076,311.875610,0.000000
1952-09-05,296.174927,311.346497,0.696185
1952-09-06,295.675507,310.223236,0.782945
1952-09-07,296.039764,310.465820,0.000000
1952-09-08,296.274506,309.593994,0.000000
1952-09-09,295.812622,306.333099,11.538018
1952-09-10,295.345276,309.536530,0.000000
1952-09-11,295.907867,311.064636,0.000000
1952-09-12,298.542877,313.071899,0.000000
1952-09-13,297.014404,310.134674,0.000000
1952-09-14,295.401428,309.291840,0.000000
1952-09-15,296.180695,310.141693,0.000000
1952-09-16,293.183655,309.284515,0.000000
1952-09-17,287.763733,302.019318,0.000000
1952-09-18,284.876740,306.090210,0.000000
1952-09-19,287.022156,306.241425,0.000000
1952-09-20,289.441467,305.879883,0.000000
1952-09-21,290.823486,304.417938,0.000000
1952-09-22,293.463409,306.199402,0.000000
1952-09-23,292.903015,306.952606,0.000000
1952-09-24,293.311768,307.854889,0.000000
1952-09-25,293.958679,307.633667,0.000000
1952-09-26,295.312378,306.972290,0.000000
1952-09-27,294.134369,307.272522,0.000000
1952-09-28,295.025024,312.433655,0.000000
1952-09-29,295.784546,308.850403,0.000000
1952-09-30,293.714111,309.158600,0.000000
1952-10-01,294.604919,308.784332,0.000000
1952-10-02,294.549835,310.599945,0.000000
1952-10-03,294.376892,309.577515,0.000000
1952-10-04,294.748627,306.830292,0.000000
1952-10-05,293.247650,307.158203,0.000000
1952-10-06,296.463501,305.319244,0.000000
1952-10-07,293.769989,304.357697,7.029712
1952-10-08,294.976227,304.735443,4.146354
1952-10-09,294.121033,304.653778,4.903172
1952-10-10,293.902405,304.788727,8.097188
1952-10-11,290.260193,301.145599,11.742946
1952-10-12,288.615295,299.446350,0.000000
1952-10-13,285.065247,297.468750,0.000000
1952-10-14,285.377502,295.673492,0.000000
1952-10-15,281.480103,291.763214,0.000000
1952-10-16,282.374847,291.356873,0.000000
1952-10-17,286.788391,295.636047,9.674832
1952-10-18,289.517181,302.610657,0.000000
1952-10-19,289.650604,300.120667,0.000000
1952-10-20,285.418243,300.164856,0.000000
1952-10-21,290.537170,303.556274,0.000000
1952-10-22,290.997620,304.270813,2.796144
1952-10-23,287.615082,302.045380,0.000000
1952-10-24,287.009216,303.771454,0.000000
1952-10-25,289.674500,300.920502,0.000000
1952-10-26,289.221436,297.173187,1.230866
1952-10-27,286.497772,299.547882,0.000000
1952-10-28,283.224976,300.645325,0.000000
1952-10-29,285.936951,298.671234,0.000000
1952-10-30,290.070068,301.903992,9.298916
1952-10-31,290.950836,300.910248,0.000000
1952-11-01,289.189911,300.094360,0.000000
1952-11-02,287.954620,297.380219,0.000000
1952-11-03,281.720734,294.111877,0.000000
1952-11-04,275.546082,287.731537,0.000000
1952-11-05,276.014099,286.664368,0.000000
1952-11-06,282.945068,294.747711,0.000000
1952-11-07,287.014740,299.865509,1.897081
1952-11-08,290.906677,298.933167,8.501374
