#Variables:
#tasmin_MIROC5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC5_historical(K),tasmax_MIROC5_historical(K),pr_MIROC5_historical(mm)
1951-08-18,296.248749,308.307831,0.000000
1951-08-19,296.613678,308.594086,0.000000
1951-08-20,296.669739,308.217560,0.000000
1951-08-21,296.872833,308.119659,0.000000
1951-08-22,298.781769,309.810669,2.441587
1951-08-23,299.102875,309.054657,0.000000
1951-08-24,298.539398,310.817139,0.000000
1951-08-25,297.082184,310.641663,0.000000
1951-08-26,296.265625,310.920624,0.000000
1951-08-27,297.415405,310.759705,0.000000
1951-08-28,296.270447,307.795197,2.026222
1951-08-29,296.420746,307.616119,3.970516
1951-08-30,297.322754,305.461975,6.486364
1951-08-31,297.320221,307.436951,0.000000
1951-09-01,297.569763,307.488129,0.000000
1951-09-02,296.883118,305.189758,1.333106
1951-09-03,296.137451,303.245148,22.334560
1951-09-04,294.742981,305.073242,29.501158
1951-09-05,294.559509,301.229126,19.655689
1951-09-06,293.654419,301.672607,8.050916
1951-09-07,293.489502,303.138550,22.496387
1951-09-08,293.342407,300.542755,21.964689
1951-09-09,291.983826,303.269135,11.328699
1951-09-10,292.977295,303.382385,9.076675
1951-09-11,294.431152,302.295624,8.514876
1951-09-12,293.140442,300.730713,16.115030
1951-09-13,291.603882,298.651947,4.664475
1951-09-14,290.947266,296.256226,8.183611
1951-09-15,291.238220,300.492432,11.866045
1951-09-16,293.563049,297.456421,10.808908
1951-09-17,292.884705,297.630829,17.050438
1951-09-18,292.057098,297.078522,7.717225
1951-09-19,293.137451,300.303375,6.278610
1951-09-20,290.407776,300.764618,0.865745
1951-09-21,290.428558,299.674744,0.000000
1951-09-22,290.211365,302.603851,0.000000
1951-09-23,289.985199,303.235779,0.000000
1951-09-24,289.301147,303.267517,0.000000
1951-09-25,288.804199,302.312653,0.000000
1951-09-26,291.008606,303.830109,0.000000
1951-09-27,291.803680,303.236725,0.000000
1951-09-28,293.708282,305.212799,1.836911
1951-09-29,294.485565,303.467590,6.262212
1951-09-30,290.823578,304.886810,0.000000
1951-10-01,287.250793,305.357971,0.000000
1951-10-02,289.682373,302.958221,0.000000
1951-10-03,292.884216,305.763824,19.757137
1951-10-04,286.120880,310.038971,0.000000
1951-10-05,292.164673,309.234467,0.000000
1951-10-06,295.836639,305.564789,0.000000
1951-10-07,287.480255,298.431000,0.386329
1951-10-08,283.669128,290.295624,0.000000
1951-10-09,282.879791,295.412231,0.000000
1951-10-10,282.776154,298.673981,0.000000
1951-10-11,284.829407,302.889038,0.000000
1951-10-12,288.053894,300.375641,0.000000
1951-10-13,283.170013,292.918457,5.001307
1951-10-14,279.793335,291.205811,0.000000
1951-10-15,277.408325,297.079987,0.000000
1951-10-16,279.999908,299.683533,0.000000
1951-10-17,281.685364,303.381195,0.000000
1951-10-18,285.968536,304.357269,0.000000
1951-10-19,288.176941,303.677917,0.000000
1951-10-20,289.650604,298.345428,1.423000
1951-10-21,291.224884,299.341125,0.788072
1951-10-22,292.560364,298.744446,16.083874
1951-10-23,285.343109,295.870911,2.390792
1951-10-24,284.741547,294.830444,6.604748
1951-10-25,275.582092,288.588135,0.000000
1951-10-26,277.096741,289.400909,0.000000
1951-10-27,281.281982,291.698181,0.000000
1951-10-28,289.161102,297.518250,0.000000
1951-10-29,291.375092,297.845154,6.357514
1951-10-30,290.903656,299.659668,6.334466
1951-10-31,291.032623,298.011078,0.000000
1951-11-01,283.339203,296.819122,0.000000
1951-11-02,284.028595,295.129852,0.613822
1951-11-03,275.522247,287.245422,0.000000
1951-11-04,274.666656,284.226044,0.000000
1951-11-05,273.719482,280.176270,0.000000
1951-11-06,276.096497,280.640564,0.000000
1951-11-07,277.269531,282.670654,0.000000
1951-11-08,281.650024,293.850311,0.000000
1951-11-09,284.155670,297.685211,0.000000
1951-11-10,279.531525,293.118652,0.000000
1951-11-11,281.307526,295.065826,2.297786
1951-11-12,288.293823,295.148041,1.047142
1951-11-13,287.415802,302.807983,0.865740
1951-11-14,285.375580,301.531708,0.000000
1951-11-15,285.447906,301.552338,0.000000
1951-11-16,287.997864,300.006592,2.554183
1951-11-17,279.415955,293.594482,0.000000
1951-11-18,275.434784,287.749908,0.000000
1951-11-19,275.906952,290.629669,0.000000
1951-11-20,280.005859,288.143402,0.000000
1951-11-21,281.058441,289.128326,13.922806
1951-11-22,285.072998,295.713043,12.948194
1951-11-23,280.652679,297.011444,0.000000
1951-11-24,279.889893,292.201630,0.000000
1951-11-25,278.774719,285.197266,6.645541
1951-11-26,274.199585,293.601044,0.980184
1951-11-27,280.628967,291.559998,0.280962
1951-11-28,268.855316,283.651855,0.000000
1951-11-29,270.468842,284.562531,0.000000
1951-11-30,274.365387,284.279510,0.000000
1951-12-01,271.750427,289.111633,0.000000
1951-12-02,272.448029,290.031464,0.000000
1951-12-03,276.298004,287.258545,0.509511
1951-12-04,281.959900,289.639984,7.491577
1951-12-05,284.211487,290.914337,8.222015
1951-12-06,277.438721,290.236176,0.000000
1951-12-07,275.613403,286.380096,0.000000
1951-12-08,272.080200,284.401398,0.000000
1951-12-09,276.770233,282.074951,0.562223
1951-12-10,276.378174,290.660767,0.464117
1951-12-11,278.539337,294.154297,0.000000
1951-12-12,279.338837,290.363007,0.000000
1951-12-13,278.076416,286.465454,0.413975
1951-12-14,274.454773,283.313538,0.000000
1951-12-15,274.162933,289.500244,0.000000
1951-12-16,278.390625,288.058929,0.667124
1951-12-17,271.110474,283.325378,0.000000
1951-12-18,275.759644,289.306488,1.402141
1951-12-19,286.641083,297.935516,1.604370
1951-12-20,279.929840,293.239410,0.000000
1951-12-21,269.441254,280.320984,0.000000
1951-12-22,268.554169,280.068512,0.000000
1951-12-23,269.314331,284.957611,0.000000
1951-12-24,271.802551,284.683350,0.000000
1951-12-25,275.430450,287.584961,0.000000
1951-12-26,279.441345,288.250214,0.000000
1951-12-27,282.203430,289.878937,0.000000
1951-12-28,285.573578,294.932312,1.027243
1951-12-29,286.332397,295.659882,14.686103
1951-12-30,279.637207,296.361725,0.000000
1951-12-31,280.237030,298.162323,0.000000
1952-01-01,284.022522,295.045898,0.816898
1952-01-02,286.483826,292.777588,1.469341
1952-01-03,286.763428,294.280762,0.822506
1952-01-04,287.293396,295.004120,0.963809
1952-01-05,283.892639,293.242249,4.858483
1952-01-06,275.256287,286.916962,0.000000
1952-01-07,275.371185,292.303894,0.000000
1952-01-08,276.304260,292.147797,0.000000
1952-01-09,278.725037,292.888031,0.000000
1952-01-10,284.795502,290.512390,47.206917
1952-01-11,281.130859,290.400208,6.826052
1952-01-12,278.057861,287.566559,0.000000
1952-01-13,273.106598,287.149323,0.000000
1952-01-14,274.815002,291.857910,0.000000
1952-01-15,277.905029,293.511200,0.000000
1952-01-16,281.379639,297.637787,0.000000
1952-01-17,283.269592,297.468536,0.000000
1952-01-18,280.722626,297.051056,0.000000
1952-01-19,280.356232,293.166321,0.000000
1952-01-20,282.618103,290.974945,2.488756
1952-01-21,284.707642,292.946930,22.453026
1952-01-22,278.765900,293.540405,5.382641
1952-01-23,278.498566,289.601440,0.000000
1952-01-24,273.854004,284.646881,0.000000
1952-01-25,270.592560,281.580902,0.000000
1952-01-26,271.483032,280.023010,2.097587
1952-01-27,269.455353,275.795776,3.708939
1952-01-28,269.335266,281.529572,0.000000
1952-01-29,270.822601,285.212555,0.000000
1952-01-30,272.279907,286.366333,0.000000
1952-01-31,276.401276,283.289215,0.501591
1952-02-01,277.152130,286.035370,2.013766
1952-02-02,276.590576,288.249420,0.000000
1952-02-03,278.272522,291.518585,0.000000
1952-02-04,284.842072,293.410034,0.000000
1952-02-05,272.170441,287.171967,0.000000
1952-02-06,274.832458,292.670532,0.000000
1952-02-07,283.037506,294.027405,0.000000
1952-02-08,285.771179,297.264252,0.000000
1952-02-09,284.303802,297.982056,0.000000
1952-02-10,282.318054,300.911041,0.000000
1952-02-11,287.168793,302.225433,0.000000
1952-02-12,281.784058,297.454773,0.000000
1952-02-13,280.605621,291.782410,0.000000
1952-02-14,281.819916,290.230499,18.461061
1952-02-15,281.714569,291.584259,0.000000
1952-02-16,283.086487,297.976440,0.000000
1952-02-17,285.817047,295.267670,0.000000
1952-02-18,276.874146,291.497040,0.000000
1952-02-19,278.131714,297.455750,0.285883
1952-02-20,286.847748,297.218506,0.000000
1952-02-21,281.088348,295.107910,0.000000
1952-02-22,276.533722,291.796509,0.000000
1952-02-23,280.194092,298.150787,0.000000
1952-02-24,284.370392,300.636993,0.000000
1952-02-25,288.120239,298.706116,0.880754
1952-02-26,280.941040,294.981537,1.635129
1952-02-27,277.854401,291.179718,0.000000
1952-02-28,280.470123,292.641266,0.000000
1952-02-29,283.461609,294.573212,4.075679
1952-03-01,286.453125,296.505157,8.151358
1952-03-02,283.278656,295.965729,0.000000
1952-03-03,276.851410,292.233612,0.000000
1952-03-04,282.869080,301.855103,0.371252
1952-03-05,281.303040,297.543823,0.000000
1952-03-06,277.035431,289.379944,0.000000
1952-03-07,279.163483,287.150452,0.000000
1952-03-08,279.390106,288.485138,0.000000
1952-03-09,284.490387,292.030121,44.786926
1952-03-10,287.360809,299.316101,10.491100
1952-03-11,278.336884,293.856934,0.000000
1952-03-12,280.250488,292.752838,0.000000
1952-03-13,281.798248,293.222687,0.000000
1952-03-14,283.840027,298.959991,11.879854
1952-03-15,287.935577,298.585632,2.035749
1952-03-16,280.408691,292.339569,1.681762
1952-03-17,278.478455,294.870605,0.000000
1952-03-18,284.710419,297.236267,0.336141
1952-03-19,288.652557,302.024933,0.000000
1952-03-20,284.321808,298.720825,0.480241
1952-03-21,284.642395,299.476471,0.000000
1952-03-22,289.410217,302.572144,1.146101
1952-03-23,284.791931,299.190460,0.873036
1952-03-24,283.542450,291.724518,0.000000
1952-03-25,281.284271,288.095398,0.000000
1952-03-26,285.771484,291.686554,37.929634
1952-03-27,280.434296,288.129364,16.334927
1952-03-28,278.472931,291.832947,0.741878
1952-03-29,279.850006,296.904694,0.000000
1952-03-30,282.889679,298.900421,0.000000
1952-03-31,284.453247,295.602020,0.000000
1952-04-01,281.358704,291.067627,0.000000
1952-04-02,279.970581,298.848114,0.000000
1952-04-03,285.512360,303.115204,0.000000
1952-04-04,289.330231,300.364990,0.823915
1952-04-05,290.439728,298.880829,0.342162
1952-04-06,291.898865,302.761749,0.900423
1952-04-07,287.388855,301.858398,0.000000
1952-04-08,284.486664,298.421844,0.000000
1952-04-09,282.214111,297.037964,0.000000
1952-04-10,281.138184,300.148621,0.000000
1952-04-11,286.696075,303.406677,0.000000
1952-04-12,286.936493,301.424805,0.000000
1952-04-13,285.546295,301.435730,0.000000
1952-04-14,291.215424,302.235229,16.870457
1952-04-15,283.938080,304.645996,0.879865
1952-04-16,287.096710,303.957306,0.000000
1952-04-17,290.411774,300.980316,6.944100
1952-04-18,286.578705,299.750916,13.177500
1952-04-19,283.978973,300.771606,0.000000
1952-04-20,283.614868,303.866577,0.000000
1952-04-21,285.552155,305.123291,0.000000
1952-04-22,285.998230,303.061951,0.000000
1952-04-23,286.496796,303.241821,0.000000
1952-04-24,289.040497,303.647247,0.000000
1952-04-25,291.732147,301.592072,0.000000
1952-04-26,291.189941,305.349182,0.000000
1952-04-27,293.247589,305.417023,0.738189
1952-04-28,287.906677,303.518311,0.000000
1952-04-29,287.312531,299.937805,15.066663
1952-04-30,292.107910,303.693726,12.106081
1952-05-01,292.608398,303.154175,1.888983
1952-05-02,293.629974,300.348663,19.187641
1952-05-03,293.008057,302.370636,18.654921
1952-05-04,291.178589,302.663239,2.148648
1952-05-05,289.033569,302.928680,0.000000
1952-05-06,289.805176,306.400757,0.000000
1952-05-07,290.896606,306.819275,0.000000
1952-05-08,293.516907,306.714630,0.000000
1952-05-09,295.214630,307.582855,4.065494
1952-05-10,291.661011,309.393555,2.751292
1952-05-11,294.493225,306.618225,0.000000
1952-05-12,296.210938,304.007965,7.508080
1952-05-13,296.811340,302.513702,1.913958
1952-05-14,294.098236,303.777710,0.000000
1952-05-15,293.229889,302.976685,1.551215
1952-05-16,292.031342,298.664825,10.743808
1952-05-17,293.649475,303.276703,35.717224
1952-05-18,293.971558,302.719940,10.399241
1952-05-19,293.072388,304.600525,0.000000
1952-05-20,293.076569,304.314117,5.437256
1952-05-21,294.140869,306.127289,6.191731
1952-05-22,295.764771,304.763397,7.511878
1952-05-23,295.433746,306.610748,7.427946
1952-05-24,294.982025,303.678772,6.035552
1952-05-25,294.682617,306.018494,5.718552
1952-05-26,296.544464,307.024292,0.000000
1952-05-27,296.148590,306.865967,1.023377
1952-05-28,295.624084,305.770966,10.911764
1952-05-29,295.813049,307.276978,0.000000
1952-05-30,292.806213,306.753723,0.000000
1952-05-31,294.768707,305.508179,0.293674
1952-06-01,294.533691,303.592743,1.378329
1952-06-02,294.667267,305.479767,5.718104
1952-06-03,294.578827,304.950745,0.765686
1952-06-04,294.535248,305.548218,1.597175
1952-06-05,294.577637,306.764160,0.000000
1952-06-06,294.470764,307.418671,0.000000
1952-06-07,296.549744,308.838135,0.000000
1952-06-08,297.160431,309.203278,0.000000
1952-06-09,297.055450,308.614594,0.000000
1952-06-10,296.031555,307.783966,0.000000
1952-06-11,295.800995,307.645660,0.000000
1952-06-12,297.067047,307.556335,0.000000
1952-06-13,296.657013,307.156464,2.421607
1952-06-14,295.314362,308.558899,0.000000
1952-06-15,292.486084,307.295410,0.000000
1952-06-16,293.958679,309.574158,0.000000
1952-06-17,296.164795,308.002106,0.000000
1952-06-18,296.281860,308.328156,0.000000
1952-06-19,296.576111,307.841217,0.000000
1952-06-20,296.635803,308.705383,0.000000
1952-06-21,297.330231,309.272522,0.000000
1952-06-22,296.923431,308.045013,0.000000
1952-06-23,296.980225,306.724182,0.795029
1952-06-24,297.920197,306.674194,5.614830
1952-06-25,296.497009,305.827393,1.659177
1952-06-26,296.522522,303.591736,13.959198
1952-06-27,297.189819,304.726624,11.181189
1952-06-28,297.476044,303.241211,1.746234
1952-06-29,296.861328,302.553925,18.751614
1952-06-30,296.370178,301.885010,5.952765
1952-07-01,296.074341,302.614441,10.536699
1952-07-02,295.599152,305.526062,2.244418
1952-07-03,296.059387,306.992218,1.499155
1952-07-04,296.292358,307.393829,0.000000
1952-07-05,296.845184,307.023285,5.628500
1952-07-06,297.047882,306.031738,4.040186
1952-07-07,297.642883,306.836823,3.619576
1952-07-08,298.017365,305.196655,19.515163
1952-07-09,296.849548,304.934601,18.684198
1952-07-10,297.917633,309.138031,0.000000
1952-07-11,298.225555,310.591644,1.066662
1952-07-12,299.516449,309.416870,0.000000
1952-07-13,295.928192,302.984650,53.675644
1952-07-14,297.124176,306.274994,1.153377
1952-07-15,296.618866,305.939606,0.000000
1952-07-16,295.860596,307.844574,0.000000
1952-07-17,297.045135,308.982788,0.000000
1952-07-18,296.526672,310.959503,0.000000
1952-07-19,297.528961,311.382172,0.000000
1952-07-20,298.117920,312.071655,0.000000
1952-07-21,298.614990,310.619965,0.000000
1952-07-22,297.458740,310.176605,0.000000
1952-07-23,296.854675,311.576385,0.000000
1952-07-24,298.702271,312.433289,0.000000
1952-07-25,299.706635,312.239563,0.000000
1952-07-26,299.363251,311.301270,0.000000
1952-07-27,299.528076,311.906189,0.000000
1952-07-28,300.092590,311.251221,4.606785
1952-07-29,300.037201,309.170319,0.899000
1952-07-30,298.766754,308.050842,1.399659
1952-07-31,298.645416,308.114349,0.000000
1952-08-01,298.518768,308.054352,0.000000
1952-08-02,298.181305,309.111694,0.000000
1952-08-03,297.474182,310.781067,0.000000
1952-08-04,297.204987,311.514526,0.000000
1952-08-05,298.231659,311.349518,0.000000
1952-08-06,298.118805,311.124695,0.000000
1952-08-07,297.316772,308.196533,0.000000
1952-08-08,297.598328,309.503998,0.000000
1952-08-09,296.991150,310.825287,0.811917
1952-08-10,297.531006,310.378571,2.961820
1952-08-11,297.698303,308.271423,0.921661
1952-08-12,298.463837,307.987091,2.426368
1952-08-13,298.812469,307.004456,12.100043
1952-08-14,298.171539,305.537018,6.674868
1952-08-15,297.930878,306.360718,1.085269
1952-08-16,297.396393,306.183990,4.318012
1952-08-17,296.447083,306.630493,7.233902
1952-08-18,297.349579,306.407471,11.235838
1952-08-19,297.266815,304.825409,11.219718
1952-08-20,296.301758,304.939697,46.699661
1952-08-21,296.470825,304.847443,9.952464
1952-08-22,296.485626,305.141510,0.000000
1952-08-23,295.584564,306.556427,0.000000
1952-08-24,296.068909,307.894897,0.000000
1952-08-25,297.126801,307.730560,0.000000
1952-08-26,296.478271,308.506500,0.000000
1952-08-27,297.014343,306.923645,0.000000
1952-08-28,296.955109,306.697937,0.945785
1952-08-29,294.404480,303.949951,22.214388
1952-08-30,295.782684,304.738342,10.343400
1952-08-31,295.099701,305.128662,3.417958
1952-09-01,295.117798,303.636658,3.686460
1952-09-02,295.594116,304.283295,8.563259
1952-09-03,294.915405,306.133881,10.770005
1952-09-04,295.592255,306.113495,0.290973
1952-09-05,296.323334,308.013824,0.000000
1952-09-06,297.533417,308.778564,0.000000
1952-09-07,297.585297,308.568329,0.524911
1952-09-08,297.325134,307.728912,0.556791
1952-09-09,296.775421,307.373627,0.000000
1952-09-10,296.348694,307.125214,0.000000
1952-09-11,295.042358,307.106049,0.000000
1952-09-12,295.651184,305.349396,0.000000
1952-09-13,295.613007,306.994293,0.000000
1952-09-14,296.065826,304.195374,1.751061
1952-09-15,296.896179,302.943787,22.796576
1952-09-16,295.668457,306.263397,59.383717
1952-09-17,283.307037,304.098145,6.722929
1952-09-18,281.815094,305.425964,0.000000
1952-09-19,284.859558,305.692322,0.000000
1952-09-20,286.178741,306.352600,0.000000
1952-09-21,287.075928,306.773865,0.000000
1952-09-22,287.574860,306.273346,0.000000
1952-09-23,287.142822,306.399078,0.000000
1952-09-24,290.168823,306.714294,0.000000
1952-09-25,293.611847,306.339905,0.000000
1952-09-26,295.548157,303.966461,0.000000
1952-09-27,295.421295,302.292297,0.703329
1952-09-28,295.714966,306.194916,0.000000
1952-09-29,299.073578,305.148987,0.000000
1952-09-30,296.442566,303.991058,7.029712
1952-10-01,293.128357,302.995911,19.210621
1952-10-02,296.577911,303.937286,0.938220
1952-10-03,293.458191,301.763763,0.000000
1952-10-04,287.662628,302.817505,0.000000
1952-10-05,285.957703,303.284210,0.000000
1952-10-06,286.223877,304.298431,0.000000
1952-10-07,288.937073,304.145660,0.000000
1952-10-08,291.082336,304.393005,0.000000
1952-10-09,289.787415,305.403534,0.000000
1952-10-10,290.853271,303.338226,0.000000
1952-10-11,290.630157,301.134277,0.993963
1952-10-12,284.873840,300.272522,0.000000
1952-10-13,285.406128,304.040009,0.000000
1952-10-14,288.944031,301.964294,0.000000
1952-10-15,290.384644,300.984985,0.621584
1952-10-16,282.802643,297.612610,0.000000
1952-10-17,283.364838,297.881195,0.000000
1952-10-18,284.647308,300.503265,0.000000
1952-10-19,288.707458,297.050079,0.000000
1952-10-20,289.905029,298.338562,26.689943
1952-10-21,290.165497,298.298553,1.282445
1952-10-22,285.825195,296.561523,0.000000
1952-10-23,285.937775,293.276764,0.000000
1952-10-24,286.327759,295.983643,24.656185
1952-10-25,291.222534,298.271393,7.278142
1952-10-26,291.963104,298.705536,1.975825
1952-10-27,291.040436,297.339935,0.675695
1952-10-28,291.723022,301.112091,18.156231
1952-10-29,283.211334,297.513641,0.000000
1952-10-30,280.888550,295.357849,0.000000
1952-10-31,280.841583,292.910217,0.000000
1952-11-01,281.378601,291.279144,0.000000
1952-11-02,279.693390,293.380798,0.000000
1952-11-03,282.198883,290.740082,4.538199
1952-11-04,282.346375,291.632202,43.527374
1952-11-05,283.156250,290.590454,7.657410
1952-11-06,277.614075,292.663300,0.000000
1952-11-07,278.171204,293.720062,0.000000
