#Variables:
#tasmin_MIROC-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_MIROC-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_MIROC-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_MIROC-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_MIROC-ESM_historical(K),tasmax_MIROC-ESM_historical(K),pr_MIROC-ESM_historical(mm)
1951-08-15,300.031342,311.528137,0.855942
1951-08-16,297.804504,310.468536,0.000000
1951-08-17,298.055298,310.920624,0.000000
1951-08-18,297.423523,309.395264,0.000000
1951-08-19,296.636475,305.265411,0.000000
1951-08-20,295.714905,304.360229,0.000000
1951-08-21,295.170471,309.003235,0.000000
1951-08-22,296.589783,311.225311,0.000000
1951-08-23,296.851562,310.376038,0.000000
1951-08-24,297.090515,311.649628,0.000000
1951-08-25,297.321594,311.785858,0.000000
1951-08-26,297.921661,310.178741,0.000000
1951-08-27,297.161987,308.781372,0.000000
1951-08-28,297.495697,309.148285,3.004411
1951-08-29,298.570221,309.027466,8.261544
1951-08-30,297.056244,306.719238,0.000000
1951-08-31,297.931274,310.014435,0.000000
1951-09-01,298.612762,310.845062,0.000000
1951-09-02,299.028107,310.377991,0.000000
1951-09-03,298.054108,310.207397,0.000000
1951-09-04,298.650330,307.761169,0.000000
1951-09-05,295.936798,306.022766,0.997763
1951-09-06,297.011505,309.106201,0.000000
1951-09-07,296.858856,310.018036,0.000000
1951-09-08,299.009613,309.156647,0.000000
1951-09-09,295.276306,305.928192,31.524574
1951-09-10,290.251617,300.106537,38.138157
1951-09-11,292.691101,300.373230,9.458521
1951-09-12,293.460388,301.162903,9.872280
1951-09-13,291.923248,302.901917,0.000000
1951-09-14,293.307343,304.366943,0.000000
1951-09-15,291.528839,304.936279,0.000000
1951-09-16,294.120575,305.047211,0.000000
1951-09-17,293.782104,305.213867,0.000000
1951-09-18,292.057098,305.284576,1.284222
1951-09-19,291.691864,304.970276,0.000000
1951-09-20,291.407745,302.898834,0.000000
1951-09-21,292.015686,304.098145,0.000000
1951-09-22,293.131165,303.623260,0.000000
1951-09-23,290.504242,302.862061,0.000000
1951-09-24,290.709259,304.222931,0.000000
1951-09-25,289.355316,303.758698,0.000000
1951-09-26,288.454742,306.307068,0.000000
1951-09-27,293.082672,305.989685,0.000000
1951-09-28,294.861237,305.712128,0.000000
1951-09-29,295.622498,305.815460,0.000000
1951-09-30,295.105438,305.424805,0.000000
1951-10-01,296.054260,307.337189,0.668295
1951-10-02,290.760437,302.924377,0.000000
1951-10-03,286.320251,301.351410,0.000000
1951-10-04,289.286285,305.723572,0.000000
1951-10-05,294.093079,307.022644,0.000000
1951-10-06,295.502594,304.871552,0.402929
1951-10-07,287.518066,300.282959,19.777294
1951-10-08,277.382477,288.138245,0.000000
1951-10-09,278.114960,291.352234,0.000000
1951-10-10,279.841217,297.139343,0.000000
1951-10-11,283.011658,298.243683,0.000000
1951-10-12,286.244995,298.389862,0.000000
1951-10-13,287.343201,296.921173,48.298084
1951-10-14,291.094116,301.217224,1.816989
1951-10-15,292.195404,302.707703,0.000000
1951-10-16,289.948181,299.356659,0.000000
1951-10-17,290.537170,301.243652,0.810106
1951-10-18,289.440399,299.910797,51.256992
1951-10-19,281.234741,294.497498,0.937692
1951-10-20,280.113007,295.673492,0.683107
1951-10-21,283.464233,297.123627,0.000000
1951-10-22,282.949463,298.391174,0.000000
1951-10-23,285.298370,300.375946,0.000000
1951-10-24,288.297974,301.130920,0.282663
1951-10-25,288.278412,298.907379,4.996617
1951-10-26,281.564087,290.654968,0.000000
1951-10-27,279.945404,288.737305,0.000000
1951-10-28,280.941559,292.061890,0.000000
1951-10-29,282.624420,301.268677,0.000000
1951-10-30,285.762177,299.196350,0.000000
1951-10-31,287.060791,298.648132,0.000000
1951-11-01,284.298798,298.782257,0.000000
1951-11-02,285.291077,300.652893,0.000000
1951-11-03,286.668488,301.670593,0.000000
1951-11-04,289.483429,301.635895,0.426342
1951-11-05,290.134491,302.249115,0.851880
1951-11-06,290.728088,303.262512,0.916363
1951-11-07,287.212036,300.724548,0.000000
1951-11-08,291.497589,301.053375,6.062548
1951-11-09,289.780518,298.456604,1.550095
1951-11-10,281.551270,294.567535,0.000000
1951-11-11,283.356873,295.037659,0.000000
1951-11-12,281.895691,298.840118,0.000000
1951-11-13,282.518768,292.492981,0.000000
1951-11-14,278.175354,289.101654,0.000000
1951-11-15,275.499969,288.711273,0.000000
1951-11-16,277.639313,294.872772,0.000000
1951-11-17,281.018646,297.841888,0.000000
1951-11-18,283.207214,299.222290,0.000000
1951-11-19,285.875153,300.623779,0.000000
1951-11-20,285.770111,301.455353,0.000000
1951-11-21,288.953308,302.436279,0.000000
1951-11-22,290.118805,301.820221,0.950581
1951-11-23,285.072601,295.992706,2.113477
1951-11-24,278.696167,292.981720,0.000000
1951-11-25,279.353973,297.197296,0.000000
1951-11-26,283.434631,295.935760,3.025154
1951-11-27,277.319672,290.660767,1.927101
1951-11-28,272.428802,282.607635,0.000000
1951-11-29,271.190277,285.074951,0.000000
1951-11-30,273.763367,284.584503,0.000000
1951-12-01,272.757477,291.632050,0.000000
1951-12-02,277.485535,296.068481,0.000000
1951-12-03,280.929749,296.880066,0.000000
1951-12-04,281.098267,290.577423,2.216782
1951-12-05,274.365387,294.447937,0.000000
1951-12-06,284.525055,301.875427,0.000000
1951-12-07,289.310547,300.297668,0.661517
1951-12-08,289.694031,301.729858,0.521763
1951-12-09,285.883759,297.490662,0.000000
1951-12-10,280.407166,294.600372,0.000000
1951-12-11,279.636353,296.155518,0.000000
1951-12-12,285.382782,298.837189,0.000000
1951-12-13,288.389862,301.649200,3.436893
1951-12-14,286.928101,301.869934,0.000000
1951-12-15,289.085205,303.110016,1.151715
1951-12-16,289.301819,299.159882,0.000000
1951-12-17,275.298279,289.643463,0.000000
1951-12-18,268.449921,278.347565,0.000000
1951-12-19,267.532043,279.269073,0.000000
1951-12-20,278.976135,287.380646,24.533451
1951-12-21,269.357025,286.501526,0.000000
1951-12-22,273.382355,288.370880,0.000000
1951-12-23,276.815887,290.406219,0.000000
1951-12-24,276.759216,283.692749,8.398649
1951-12-25,284.321655,290.628510,63.524422
1951-12-26,278.905701,282.935120,8.548976
1951-12-27,272.571320,281.240204,0.000000
1951-12-28,270.661835,286.461395,0.000000
1951-12-29,271.034760,285.849396,0.000000
1951-12-30,272.888855,287.866760,0.000000
1951-12-31,275.096130,291.788666,0.000000
1952-01-01,277.692047,292.562012,0.000000
1952-01-02,278.361938,296.660706,0.000000
1952-01-03,278.079437,289.356262,1.358056
1952-01-04,276.532227,293.517303,0.000000
1952-01-05,278.859924,293.161865,0.000000
1952-01-06,277.993561,295.030426,0.000000
1952-01-07,277.967285,291.308228,0.000000
1952-01-08,284.743713,297.332428,0.000000
1952-01-09,282.529633,297.855621,0.000000
1952-01-10,286.676910,300.165833,0.440239
1952-01-11,287.506256,300.492249,0.000000
1952-01-12,282.262756,294.339142,0.000000
1952-01-13,275.923218,294.479492,0.000000
1952-01-14,285.230164,299.694641,0.000000
1952-01-15,277.795746,292.745209,0.000000
1952-01-16,275.590271,279.465637,0.000000
1952-01-17,270.725586,285.573761,0.000000
1952-01-18,284.866058,293.908661,2.097587
1952-01-19,267.024841,286.109283,1.933364
1952-01-20,267.766785,283.014252,0.000000
1952-01-21,274.343292,289.931396,1.854031
1952-01-22,280.490417,287.406830,5.660404
1952-01-23,276.156982,291.524414,0.000000
1952-01-24,276.725922,291.087006,0.000000
1952-01-25,278.486359,293.596893,0.000000
1952-01-26,280.759277,297.838745,0.000000
1952-01-27,281.451752,295.175415,0.000000
1952-01-28,283.024261,289.439667,4.760807
1952-01-29,275.291901,283.869080,3.874222
1952-01-30,273.214813,289.452728,0.000000
1952-01-31,277.645386,288.315338,0.000000
1952-02-01,275.874146,287.634888,0.000000
1952-02-02,272.059509,287.117035,0.000000
1952-02-03,276.727539,295.189636,0.491153
1952-02-04,278.761536,296.539917,0.000000
1952-02-05,277.787018,288.420715,15.759632
1952-02-06,262.956573,270.859711,2.224193
1952-02-07,264.996552,275.022339,0.000000
1952-02-08,266.615662,280.402039,0.000000
1952-02-09,274.505798,283.081543,0.575407
1952-02-10,270.493652,278.966278,0.423622
1952-02-11,271.779358,282.128418,0.000000
1952-02-12,278.143372,289.973572,1.550387
1952-02-13,275.378662,285.960022,0.000000
1952-02-14,275.979523,281.333282,1.323327
1952-02-15,276.021545,284.956116,0.000000
1952-02-16,277.031677,291.265686,0.000000
1952-02-17,279.650543,297.321167,0.000000
1952-02-18,282.406616,293.517059,0.778402
1952-02-19,285.695038,297.480194,2.831810
1952-02-20,283.463043,293.505951,0.000000
1952-02-21,286.848907,297.464722,1.403394
1952-02-22,287.043213,300.587677,2.947873
1952-02-23,285.944000,295.975342,1.438976
1952-02-24,283.344696,295.988373,0.000000
1952-02-25,281.871460,294.543732,0.000000
1952-02-26,280.206116,292.771820,0.000000
1952-02-27,281.775635,290.059937,0.000000
1952-02-28,280.327698,291.984131,10.637955
1952-02-29,276.794403,294.385345,5.318977
1952-03-01,273.261108,296.786560,0.000000
1952-03-02,279.789856,288.552521,0.456607
1952-03-03,286.050903,294.175934,0.728707
1952-03-04,288.916412,302.054657,4.515354
1952-03-05,288.319855,298.962250,6.296325
1952-03-06,284.713013,293.681213,0.000000
1952-03-07,279.601685,299.523499,0.000000
1952-03-08,288.655304,296.783508,0.000000
1952-03-09,284.446594,294.094879,0.000000
1952-03-10,278.214508,291.606476,0.000000
1952-03-11,273.270020,289.098572,0.000000
1952-03-12,278.416321,296.886383,0.000000
1952-03-13,282.888824,300.878693,0.000000
1952-03-14,289.655731,302.641327,1.833624
1952-03-15,283.616119,297.178680,0.000000
1952-03-16,286.297913,298.028717,0.000000
1952-03-17,280.572937,295.889984,0.000000
1952-03-18,281.251831,303.116058,0.000000
1952-03-19,283.671051,303.584045,0.000000
1952-03-20,288.578400,299.424530,0.000000
1952-03-21,284.978943,301.371307,0.000000
1952-03-22,283.579956,298.223877,0.000000
1952-03-23,285.097595,302.134430,0.000000
1952-03-24,283.199463,298.044647,0.000000
1952-03-25,283.176025,301.453033,0.000000
1952-03-26,288.675690,298.197784,1.366280
1952-03-27,283.513000,294.657471,0.000000
1952-03-28,281.787323,302.274811,0.000000
1952-03-29,286.154541,303.109192,0.000000
1952-03-30,286.847748,300.220642,0.000000
1952-03-31,280.366730,302.248779,0.000000
1952-04-01,284.597595,304.442810,0.000000
1952-04-02,291.794159,304.319672,1.243664
1952-04-03,287.840454,301.967010,0.000000
1952-04-04,279.861725,298.908203,0.000000
1952-04-05,286.786469,301.307404,0.000000
1952-04-06,284.478180,302.837769,0.000000
1952-04-07,289.836426,298.291351,0.000000
1952-04-08,290.585236,302.513306,2.403901
1952-04-09,287.362091,305.817627,0.000000
1952-04-10,288.730164,300.236603,0.000000
1952-04-11,284.030029,297.376862,0.000000
1952-04-12,282.891083,296.632751,4.799446
1952-04-13,285.136444,292.932526,16.237743
1952-04-14,288.637787,299.431061,0.000000
1952-04-15,289.037140,301.598328,10.902386
1952-04-16,291.692535,301.636688,6.944100
1952-04-17,291.749298,302.083221,2.765002
1952-04-18,286.112244,303.032196,0.000000
1952-04-19,290.824432,306.070038,0.000000
1952-04-20,291.771332,307.194824,0.000000
1952-04-21,293.709412,304.334076,2.248887
1952-04-22,292.031189,302.104645,0.000000
1952-04-23,283.857849,296.070160,0.000000
1952-04-24,285.913239,301.043091,0.000000
1952-04-25,285.692139,301.268158,0.000000
1952-04-26,286.801056,310.548737,1.309458
1952-04-27,290.027740,306.405518,0.000000
1952-04-28,289.062347,305.194275,0.000000
1952-04-29,289.341614,303.597534,0.000000
1952-04-30,292.377350,298.644318,24.486237
1952-05-01,291.190857,300.664398,14.104210
1952-05-02,287.266449,303.501953,0.000000
1952-05-03,290.860962,303.113678,0.000000
1952-05-04,293.161835,304.667664,7.508080
1952-05-05,292.706940,304.573059,8.136469
1952-05-06,292.034424,306.819275,4.093917
1952-05-07,293.060242,305.348297,0.000000
1952-05-08,295.013977,306.481537,0.000000
1952-05-09,292.610168,305.428375,0.000000
1952-05-10,292.102325,309.146637,0.000000
1952-05-11,292.642639,306.510376,0.000000
1952-05-12,293.974731,312.183472,0.000000
1952-05-13,293.909668,312.892120,0.000000
1952-05-14,295.893951,308.778778,0.000000
1952-05-15,293.568146,307.785309,0.000000
1952-05-16,293.051880,305.247162,0.000000
1952-05-17,292.131805,305.237091,0.280391
1952-05-18,293.663239,305.866364,0.000000
1952-05-19,293.425140,306.082855,0.000000
1952-05-20,295.518982,305.051544,0.000000
1952-05-21,292.956879,304.048645,1.365667
1952-05-22,293.032532,304.786621,1.162781
1952-05-23,293.241302,303.573425,0.000000
1952-05-24,286.079498,297.294342,0.867722
1952-05-25,285.549805,297.042450,1.030780
1952-05-26,290.548218,302.977478,0.575857
1952-05-27,293.899658,306.247559,0.000000
1952-05-28,295.950043,307.071228,0.000000
1952-05-29,298.115112,307.473816,2.444180
1952-05-30,295.394348,305.601196,12.539770
1952-05-31,294.858887,306.362793,0.000000
1952-06-01,296.289551,305.958740,1.405894
1952-06-02,296.194489,309.919861,9.598866
1952-06-03,296.461761,306.718079,7.781780
1952-06-04,297.227478,309.007111,0.000000
1952-06-05,296.572632,308.024902,22.083773
1952-06-06,295.596466,303.780060,66.044235
1952-06-07,292.501221,300.560394,23.543278
1952-06-08,294.215149,304.322174,0.000000
1952-06-09,294.492462,306.676086,0.000000
1952-06-10,295.709686,309.088379,0.000000
1952-06-11,295.914001,309.117462,0.000000
1952-06-12,295.812988,311.158997,0.000000
1952-06-13,296.522675,309.832336,0.000000
1952-06-14,296.527649,307.764191,0.000000
1952-06-15,295.498230,307.459412,1.819513
1952-06-16,295.327087,308.156830,0.000000
1952-06-17,295.777649,310.823792,0.000000
1952-06-18,296.663239,310.827148,0.000000
1952-06-19,297.044983,306.949219,0.000000
1952-06-20,295.140472,303.548096,0.000000
1952-06-21,294.793854,302.219696,0.000000
1952-06-22,295.891418,301.386353,3.085912
1952-06-23,294.945709,299.691559,20.420156
1952-06-24,293.827148,301.396301,2.047643
1952-06-25,292.463562,303.594147,1.540443
1952-06-26,294.784027,301.184845,1.692400
1952-06-27,294.829620,303.717102,1.618162
1952-06-28,295.048798,305.887177,3.090491
1952-06-29,295.602509,306.270172,0.000000
1952-06-30,295.647217,306.127655,0.988423
1952-07-01,295.713593,306.479370,0.000000
1952-07-02,296.086151,306.778107,0.000000
1952-07-03,295.865417,307.256195,0.617380
1952-07-04,296.011871,305.641602,5.684842
1952-07-05,294.965973,303.587585,3.864492
1952-07-06,294.554291,303.386047,0.000000
1952-07-07,295.008118,304.452057,0.745297
1952-07-08,294.459259,305.526062,0.000000
1952-07-09,295.477020,307.712952,0.000000
1952-07-10,296.282959,308.613586,0.000000
1952-07-11,296.858978,307.502686,0.000000
1952-07-12,297.810150,306.836823,11.126106
1952-07-13,297.319885,308.970734,5.628500
1952-07-14,297.000610,303.994812,4.027294
1952-07-15,295.732239,305.956879,0.000000
1952-07-16,295.256958,304.272034,0.000000
1952-07-17,295.191772,304.553040,1.915225
1952-07-18,295.192993,303.658234,1.329098
1952-07-19,295.373993,301.771545,3.610872
1952-07-20,295.234650,301.664551,2.056854
1952-07-21,294.642914,301.412262,10.929078
1952-07-22,295.145844,302.531006,5.260456
1952-07-23,295.604401,302.396271,14.349450
1952-07-24,295.356995,306.459717,1.479202
1952-07-25,297.111298,305.521454,5.562771
1952-07-26,296.560059,304.581879,9.875870
1952-07-27,296.506561,301.099701,15.282944
1952-07-28,294.631714,303.571381,5.221197
1952-07-29,295.028839,303.560150,0.415642
1952-07-30,294.770569,304.776855,0.609650
1952-07-31,294.343475,306.517883,0.000000
1952-08-01,295.013611,307.389038,1.323122
1952-08-02,295.009094,308.035706,0.281481
1952-08-03,294.183838,307.785858,0.000000
1952-08-04,294.665558,307.930847,0.000000
1952-08-05,296.157257,308.836914,0.000000
1952-08-06,297.397736,310.210724,0.000000
1952-08-07,297.556854,308.086487,3.442459
1952-08-08,297.813629,307.965302,6.706174
1952-08-09,295.087646,305.950897,1.121966
1952-08-10,293.667572,306.349976,0.000000
1952-08-11,294.335419,308.737885,0.000000
1952-08-12,295.027557,311.732330,0.000000
1952-08-13,295.926758,309.182312,0.000000
1952-08-14,297.006226,310.055359,0.000000
1952-08-15,297.016144,309.645935,0.861693
1952-08-16,296.825806,309.088745,0.000000
1952-08-17,296.615814,309.274567,0.000000
1952-08-18,296.676392,309.570557,3.205904
1952-08-19,296.573914,310.046204,1.886066
1952-08-20,296.904449,309.240143,3.493963
1952-08-21,295.880493,309.382568,2.491183
1952-08-22,296.509369,307.019440,10.317804
1952-08-23,296.322266,303.839813,11.235838
1952-08-24,291.884460,305.217987,0.000000
1952-08-25,292.883942,310.277313,0.000000
1952-08-26,295.190582,310.150116,0.000000
1952-08-27,296.259003,309.591064,0.000000
1952-08-28,296.470825,309.437286,0.000000
1952-08-29,295.078888,308.886078,0.000000
1952-08-30,295.342072,309.556488,0.000000
1952-08-31,296.863037,311.839539,0.000000
1952-09-01,297.621033,316.453339,0.000000
1952-09-02,299.093536,313.807739,0.000000
1952-09-03,298.289612,310.874146,0.000000
1952-09-04,296.785858,307.668762,1.105622
1952-09-05,296.383606,307.272980,0.000000
1952-09-06,295.230377,309.551483,0.618884
1952-09-07,294.879791,306.991394,0.000000
1952-09-08,294.905640,306.262024,0.000000
1952-09-09,295.446869,305.793091,0.000000
1952-09-10,296.755585,308.970306,0.000000
1952-09-11,297.441254,309.752655,0.000000
1952-09-12,297.924286,309.694977,12.046193
1952-09-13,296.764374,309.748505,0.000000
1952-09-14,297.587006,309.027405,0.000000
1952-09-15,297.356140,308.322418,0.000000
1952-09-16,295.235413,306.931213,1.843536
1952-09-17,295.198212,307.632751,0.000000
1952-09-18,294.376129,306.894867,0.000000
1952-09-19,292.913116,305.014191,0.000000
1952-09-20,290.073425,305.060638,0.000000
1952-09-21,290.041748,304.360352,0.000000
1952-09-22,289.186615,304.555847,0.000000
1952-09-23,289.803955,303.879944,0.000000
1952-09-24,290.009399,304.295563,0.000000
1952-09-25,291.991089,305.155853,0.000000
1952-09-26,293.196198,306.435272,0.827250
1952-09-27,291.929688,308.128876,0.000000
1952-09-28,292.920776,305.763824,0.000000
1952-09-29,292.716827,312.294037,0.000000
1952-09-30,295.032654,306.779297,0.000000
1952-10-01,294.252747,306.931213,0.000000
1952-10-02,294.618011,305.372833,0.000000
1952-10-03,293.890717,303.916748,0.946590
1952-10-04,292.454315,303.285309,0.000000
1952-10-05,291.909821,304.170349,0.000000
1952-10-06,290.499329,303.213623,0.000000
1952-10-07,289.311859,301.550507,0.000000
1952-10-08,287.831726,300.814301,0.000000
1952-10-09,287.726501,300.300385,0.000000
1952-10-10,286.697876,300.373993,0.000000
1952-10-11,286.090576,301.077179,0.000000
1952-10-12,285.965607,301.660919,0.000000
1952-10-13,289.682892,307.906067,0.000000
1952-10-14,291.234680,306.045929,0.000000
1952-10-15,293.753571,305.373871,3.257231
1952-10-16,292.790619,305.209473,1.507439
1952-10-17,293.574036,302.776611,39.332806
1952-10-18,289.625000,298.203979,19.525503
1952-10-19,292.177826,298.411407,0.000000
1952-10-20,290.681915,300.538818,0.000000
1952-10-21,292.092316,303.332397,7.174837
1952-10-22,293.164764,305.592712,0.000000
1952-10-23,293.127075,306.977448,0.743923
1952-10-24,294.658142,304.820251,5.473406
1952-10-25,293.155548,301.461090,0.000000
1952-10-26,287.853943,296.757538,0.000000
1952-10-27,281.621857,296.562378,0.000000
1952-10-28,282.492188,298.072937,0.000000
1952-10-29,283.394379,298.929443,0.000000
1952-10-30,284.222229,305.297821,0.000000
1952-10-31,286.921021,301.181458,0.000000
1952-11-01,288.637421,301.526886,0.000000
1952-11-02,289.965637,299.935669,1.374270
1952-11-03,289.511658,295.271088,0.576786
1952-11-04,287.408661,299.397156,0.000000
1952-11-05,286.722717,295.925079,0.000000
1952-11-06,281.398834,298.203064,0.000000
1952-11-07,285.927429,303.054382,0.000000
1952-11-08,290.226562,302.578644,0.000000
