#Variables:
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_CNRM-CM5_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)"
""
yyyy-mm-dd,tasmin_CNRM-CM5_historical(K),tasmax_CNRM-CM5_historical(K),pr_CNRM-CM5_historical(mm)
1951-08-15,297.002502,310.121674,0.000000
1951-08-16,297.185852,309.886688,0.000000
1951-08-17,297.584015,309.292328,0.419628
1951-08-18,297.155548,309.507996,0.531824
1951-08-19,297.598480,310.510620,0.000000
1951-08-20,297.396393,310.655060,0.000000
1951-08-21,296.502167,310.234955,0.000000
1951-08-22,296.585297,309.502167,0.000000
1951-08-23,296.521576,309.692993,0.000000
1951-08-24,296.085999,309.879608,0.000000
1951-08-25,296.191376,308.809448,0.961057
1951-08-26,295.413452,307.949646,0.743426
1951-08-27,295.359436,309.125336,0.343787
1951-08-28,297.263519,308.596832,0.427709
1951-08-29,296.052734,308.418610,0.824866
1951-08-30,296.004608,305.324677,6.563544
1951-08-31,296.441406,305.353149,1.824982
1951-09-01,296.315277,304.929016,23.741669
1951-09-02,296.446869,306.133881,1.720847
1951-09-03,297.482635,307.363220,0.000000
1951-09-04,297.337280,307.641968,2.479023
1951-09-05,296.901062,308.924805,0.000000
1951-09-06,297.026550,309.576019,1.364266
1951-09-07,297.152466,308.771881,0.000000
1951-09-08,296.406616,308.639862,0.000000
1951-09-09,297.590149,308.270050,0.000000
1951-09-10,297.602509,309.088715,0.000000
1951-09-11,296.113159,309.592377,0.000000
1951-09-12,294.842987,308.811249,0.000000
1951-09-13,295.509277,310.047638,0.000000
1951-09-14,296.684998,310.916443,0.000000
1951-09-15,297.870209,308.214203,0.000000
1951-09-16,296.977112,306.489014,0.402510
1951-09-17,295.078369,305.576813,3.093937
1951-09-18,296.256714,304.580383,0.413623
1951-09-19,290.926422,304.464966,0.000000
1951-09-20,288.704865,304.911194,0.000000
1951-09-21,286.745605,303.382263,0.000000
1951-09-22,283.116180,306.351807,0.000000
1951-09-23,286.708038,307.634613,0.000000
1951-09-24,288.020294,308.699097,0.000000
1951-09-25,289.651947,310.556366,0.000000
1951-09-26,291.662079,307.913361,0.000000
1951-09-27,292.815430,309.908142,0.000000
1951-09-28,295.951721,309.364105,0.000000
1951-09-29,290.057434,306.032776,0.381563
1951-09-30,294.480774,308.735413,0.000000
1951-10-01,294.351044,308.405823,0.668295
1951-10-02,294.343903,307.914825,0.000000
1951-10-03,290.225800,305.417725,8.398912
1951-10-04,286.998962,296.281464,29.455797
1951-10-05,281.866028,284.672607,41.287266
1951-10-06,286.869720,301.490601,0.000000
1951-10-07,289.339203,304.827911,0.551843
1951-10-08,295.025024,298.261230,0.000000
1951-10-09,284.574615,300.081116,0.000000
1951-10-10,284.163879,301.568726,0.000000
1951-10-11,291.103516,301.763763,0.000000
1951-10-12,293.964783,301.657166,2.235440
1951-10-13,292.522827,304.470062,5.048250
1951-10-14,289.422821,304.235840,13.999391
1951-10-15,291.988739,300.907745,3.980412
1951-10-16,285.905762,297.880066,29.750231
1951-10-17,284.214294,295.120850,0.000000
1951-10-18,280.940704,298.854065,0.000000
1951-10-19,283.337036,302.259125,0.000000
1951-10-20,285.206818,303.530548,0.000000
1951-10-21,286.365173,302.246674,0.000000
1951-10-22,286.660522,303.771454,0.000000
1951-10-23,284.910278,303.207733,0.000000
1951-10-24,286.111176,302.750946,0.000000
1951-10-25,286.423828,301.463196,0.000000
1951-10-26,287.133728,297.903778,0.000000
1951-10-27,281.482880,293.815094,0.000000
1951-10-28,276.879883,295.452179,0.000000
1951-10-29,278.719177,297.317047,0.000000
1951-10-30,280.076416,299.085358,0.000000
1951-10-31,283.160950,301.151245,0.000000
1951-11-01,281.241913,299.198395,0.000000
1951-11-02,287.957764,300.194458,0.000000
1951-11-03,289.401306,303.542236,1.597963
1951-11-04,285.831390,297.320862,0.000000
1951-11-05,284.044128,295.284302,0.000000
1951-11-06,280.156647,294.823792,0.000000
1951-11-07,279.161743,294.388489,0.000000
1951-11-08,277.548004,292.855469,0.000000
1951-11-09,277.675812,296.301727,0.000000
1951-11-10,281.407745,297.727509,0.000000
1951-11-11,282.856598,299.390198,0.000000
1951-11-12,282.607666,302.209717,0.000000
1951-11-13,284.938660,300.650848,0.000000
1951-11-14,282.759918,301.552338,0.000000
1951-11-15,287.022858,302.042664,0.000000
1951-11-16,288.711365,303.196747,0.000000
1951-11-17,286.183929,302.623260,0.000000
1951-11-18,288.573181,303.758118,0.000000
1951-11-19,287.049377,301.907990,0.000000
1951-11-20,288.267426,303.266296,0.000000
1951-11-21,288.365723,298.119507,0.000000
1951-11-22,278.011902,292.088623,0.000000
1951-11-23,286.615417,299.882355,0.673947
1951-11-24,278.050415,292.990326,4.081857
1951-11-25,277.521179,299.138885,0.000000
1951-11-26,280.827728,300.719513,0.000000
1951-11-27,287.702698,302.058411,0.000000
1951-11-28,287.746948,302.555847,0.000000
1951-11-29,286.963074,303.346771,0.000000
1951-11-30,287.214752,301.907806,0.000000
1951-12-01,287.497986,302.041901,0.000000
1951-12-02,285.597260,301.175690,0.000000
1951-12-03,288.208374,296.796204,0.000000
1951-12-04,273.602295,287.936981,0.000000
1951-12-05,273.179779,288.504608,0.000000
1951-12-06,275.056580,293.933197,0.000000
1951-12-07,275.178009,294.583588,0.000000
1951-12-08,283.213226,300.941681,0.000000
1951-12-09,283.451233,301.143585,0.000000
1951-12-10,284.566376,300.985229,0.000000
1951-12-11,285.964050,300.405670,0.000000
1951-12-12,281.698608,295.154022,0.000000
1951-12-13,283.378937,295.480469,0.000000
1951-12-14,289.656677,300.526947,6.621552
1951-12-15,274.855408,293.900879,3.113490
1951-12-16,269.441254,286.601990,0.000000
1951-12-17,272.424530,289.451508,0.000000
1951-12-18,273.498993,292.956390,0.000000
1951-12-19,277.016968,295.537231,0.000000
1951-12-20,278.853455,295.351196,0.000000
1951-12-21,284.383453,297.710022,0.000000
1951-12-22,285.959198,295.911194,0.000000
1951-12-23,282.515869,291.207367,0.000000
1951-12-24,280.130005,284.127441,0.000000
1951-12-25,282.849182,285.698120,3.174311
1951-12-26,283.137268,294.591736,23.065474
1951-12-27,278.765137,294.596558,0.949001
1951-12-28,281.594055,299.871307,0.000000
1951-12-29,276.874298,292.106201,0.000000
1951-12-30,270.798431,284.451935,0.000000
1951-12-31,278.691437,290.624634,0.000000
1952-01-01,272.913086,287.899902,8.528349
1952-01-02,276.788513,295.245148,0.507785
1952-01-03,277.615997,293.361176,0.816898
1952-01-04,279.274811,298.838348,0.535632
1952-01-05,281.783478,292.030701,0.847751
1952-01-06,275.555511,296.192413,0.744585
1952-01-07,279.756897,299.036865,0.000000
1952-01-08,275.754913,291.077148,10.918934
1952-01-09,278.873413,297.291870,2.197668
1952-01-10,279.913330,298.661652,2.294185
1952-01-11,281.791656,297.632446,1.376890
1952-01-12,285.608154,300.422607,0.000000
1952-01-13,282.679932,299.931274,5.966078
1952-01-14,280.545837,299.472168,1.898942
1952-01-15,281.204498,291.159943,5.860646
1952-01-16,276.858307,293.668762,13.055355
1952-01-17,282.350006,289.308533,11.340343
1952-01-18,282.997009,291.836182,1.220585
1952-01-19,277.274292,294.588501,1.619030
1952-01-20,280.921387,297.559479,0.000000
1952-01-21,281.545959,299.136780,0.785889
1952-01-22,282.286163,296.338013,2.698812
1952-01-23,279.458923,297.545776,0.000000
1952-01-24,278.724976,293.096130,0.000000
1952-01-25,276.098267,294.904510,0.000000
1952-01-26,279.842865,297.447266,4.749477
1952-01-27,280.524963,296.681976,0.000000
1952-01-28,277.761688,292.559540,0.000000
1952-01-29,271.902344,291.293610,0.000000
1952-01-30,276.077148,292.907410,0.000000
1952-01-31,281.858887,292.264282,0.000000
1952-02-01,275.523376,293.605957,0.000000
1952-02-02,283.405853,293.104370,1.470760
1952-02-03,280.092102,289.752106,0.283179
1952-02-04,275.305420,281.425446,0.000000
1952-02-05,273.451233,289.797333,0.000000
1952-02-06,277.885345,292.446838,0.532407
1952-02-07,282.533051,294.015411,3.250237
1952-02-08,280.327332,295.051788,1.374735
1952-02-09,275.781769,289.171295,13.932083
1952-02-10,270.530396,284.916687,0.000000
1952-02-11,273.707947,291.983032,0.000000
1952-02-12,275.983521,295.896820,0.000000
1952-02-13,276.356598,298.800262,0.000000
1952-02-14,279.801971,300.985535,0.000000
1952-02-15,279.810638,298.532501,0.000000
1952-02-16,283.406799,294.639130,0.890997
1952-02-17,284.197876,294.729523,9.073547
1952-02-18,283.268188,295.713501,1.491767
1952-02-19,278.785919,296.169128,0.000000
1952-02-20,279.689026,300.386993,0.000000
1952-02-21,279.778809,299.797852,0.000000
1952-02-22,283.886139,299.233032,0.825544
1952-02-23,284.469574,300.669739,1.438976
1952-02-24,282.809692,301.456116,0.000000
1952-02-25,283.999451,305.057770,0.000000
1952-02-26,284.332062,304.903687,0.000000
1952-02-27,284.416046,306.900055,0.000000
1952-02-28,284.851196,309.331085,0.000000
1952-02-29,285.697876,308.491333,0.000000
1952-03-01,286.544556,307.651550,0.000000
1952-03-02,282.781433,295.901825,0.000000
1952-03-03,281.751984,294.417114,0.000000
1952-03-04,282.755249,298.367615,0.000000
1952-03-05,285.820831,300.083282,2.319025
1952-03-06,282.460052,293.454651,0.000000
1952-03-07,281.598663,288.399231,3.335338
1952-03-08,285.964417,291.806702,4.094100
1952-03-09,286.465912,291.995483,11.232586
1952-03-10,286.507080,304.130127,0.000000
1952-03-11,287.394958,305.535065,0.000000
1952-03-12,287.608215,304.475983,0.606883
1952-03-13,288.001221,303.731873,0.000000
1952-03-14,286.306244,297.596130,5.400826
1952-03-15,287.858246,301.591064,0.957223
1952-03-16,286.605621,303.100586,0.000000
1952-03-17,288.163544,301.378418,0.000000
1952-03-18,290.449219,298.746521,0.000000
1952-03-19,289.456116,304.023499,0.000000
1952-03-20,288.496521,306.191620,0.000000
1952-03-21,291.108215,305.323456,0.000000
1952-03-22,289.103149,306.203339,0.000000
1952-03-23,287.906647,308.478058,0.289302
1952-03-24,288.140076,305.259338,0.000000
1952-03-25,288.439117,306.163300,0.000000
1952-03-26,288.948212,303.379211,0.000000
1952-03-27,278.259186,294.017822,0.000000
1952-03-28,279.983887,293.443573,0.000000
1952-03-29,287.114502,304.139862,0.000000
1952-03-30,288.866272,305.699371,0.000000
1952-03-31,289.144165,306.672791,0.000000
1952-04-01,289.558105,308.724579,0.000000
1952-04-02,287.241364,305.431366,0.000000
1952-04-03,283.389252,306.761902,0.000000
1952-04-04,288.511536,307.780243,0.000000
1952-04-05,290.405609,307.370911,0.000000
1952-04-06,287.847382,302.219452,0.000000
1952-04-07,287.245697,293.962891,1.713596
1952-04-08,284.129913,299.002045,0.000000
1952-04-09,288.445526,300.500793,0.000000
1952-04-10,285.773926,303.489410,0.000000
1952-04-11,287.147095,302.193878,0.000000
1952-04-12,289.031372,299.545471,0.875977
1952-04-13,290.768494,300.373566,3.526013
1952-04-14,289.540771,303.105621,0.000000
1952-04-15,287.205170,304.213226,0.000000
1952-04-16,287.217041,305.196655,0.000000
1952-04-17,287.884979,305.620087,0.000000
1952-04-18,291.208466,306.675537,0.000000
1952-04-19,290.465118,307.149506,0.000000
1952-04-20,291.491974,304.114960,0.000000
1952-04-21,293.033020,303.590332,0.000000
1952-04-22,292.075165,301.859070,0.000000
1952-04-23,291.550232,301.506989,0.000000
1952-04-24,291.780273,304.577240,0.000000
1952-04-25,289.940186,305.348419,0.000000
1952-04-26,288.946136,309.533051,0.000000
1952-04-27,290.187164,311.370300,0.000000
1952-04-28,290.009491,309.756989,0.000000
1952-04-29,290.689362,308.761902,0.000000
1952-04-30,290.913147,311.136078,0.000000
1952-05-01,292.399780,310.842621,0.000000
1952-05-02,293.368835,308.906494,0.000000
1952-05-03,291.618378,300.664398,26.680851
1952-05-04,284.117767,307.438568,0.454341
1952-05-05,290.765045,303.955719,0.000000
1952-05-06,283.859406,306.484436,0.000000
1952-05-07,290.263214,311.795013,0.000000
1952-05-08,292.450439,312.544281,0.000000
1952-05-09,292.339722,312.183472,0.000000
1952-05-10,291.583374,311.039062,0.000000
1952-05-11,294.778076,312.828918,0.000000
1952-05-12,296.984100,313.020294,0.000000
1952-05-13,294.209198,311.999207,1.276335
1952-05-14,287.797729,304.117798,0.000000
1952-05-15,286.107391,307.317596,0.000000
1952-05-16,287.772369,305.796112,0.000000
1952-05-17,287.197662,306.288879,0.000000
1952-05-18,288.674164,306.257935,0.000000
1952-05-19,290.867126,307.332611,0.000000
1952-05-20,296.558838,305.476624,1.228587
1952-05-21,293.231537,300.859406,8.665296
1952-05-22,294.533142,302.729828,0.920941
1952-05-23,294.814148,303.648285,0.000000
1952-05-24,294.369476,302.968872,1.501318
1952-05-25,293.701416,301.002808,0.325704
1952-05-26,294.181183,301.582489,0.315054
1952-05-27,292.746643,304.361603,0.000000
1952-05-28,294.658478,304.311615,4.600308
1952-05-29,294.826263,303.644653,0.000000
1952-05-30,294.893738,302.389221,0.000000
1952-05-31,293.788483,300.654083,7.215110
1952-06-01,292.023621,300.952026,8.641216
1952-06-02,290.623444,297.173859,33.662239
1952-06-03,292.751282,299.957275,0.000000
1952-06-04,289.183533,303.363464,0.000000
1952-06-05,291.225922,304.588715,0.786084
1952-06-06,291.463043,303.233887,0.652528
1952-06-07,291.222778,305.224854,0.000000
1952-06-08,291.088837,307.282410,0.000000
1952-06-09,291.466644,308.555023,0.000000
1952-06-10,292.080017,309.651337,0.000000
1952-06-11,292.924316,311.023682,0.000000
1952-06-12,293.900024,310.851990,0.000000
1952-06-13,294.447388,311.978210,0.000000
1952-06-14,294.452515,311.236298,0.000000
1952-06-15,294.489746,304.043182,20.420156
1952-06-16,295.552612,305.616486,8.839924
1952-06-17,295.746124,305.427551,1.301686
1952-06-18,295.604401,306.723907,0.000000
1952-06-19,296.152985,307.412811,2.329170
1952-06-20,296.352844,306.760529,0.000000
1952-06-21,295.320251,307.445312,0.000000
1952-06-22,296.375641,310.411621,0.000000
1952-06-23,297.764252,311.286682,0.000000
1952-06-24,297.805084,312.099976,0.000000
1952-06-25,298.677002,309.342133,4.385025
1952-06-26,296.666870,302.204041,28.220043
1952-06-27,296.752014,305.386658,13.959198
1952-06-28,297.861359,307.793427,0.000000
1952-06-29,296.584076,308.314667,0.000000
1952-06-30,295.632507,309.043823,0.000000
1952-07-01,295.671967,308.037354,0.000000
1952-07-02,295.744904,307.113800,0.000000
1952-07-03,295.571198,306.731689,0.734501
1952-07-04,296.293091,306.771240,0.000000
1952-07-05,297.061829,308.304810,0.000000
1952-07-06,297.962769,306.742065,0.795516
1952-07-07,297.291687,307.840363,0.000000
1952-07-08,295.446136,307.984833,0.000000
1952-07-09,295.327026,308.148407,0.000000
1952-07-10,295.484344,308.192535,0.000000
1952-07-11,296.633759,308.036682,0.741418
1952-07-12,296.019714,307.639252,1.153377
1952-07-13,296.429504,306.815826,0.000000
1952-07-14,295.494202,307.296265,1.560270
1952-07-15,295.190704,309.769165,0.000000
1952-07-16,297.030609,311.795624,0.524275
1952-07-17,298.108551,310.578857,0.000000
1952-07-18,296.246857,310.552704,0.000000
1952-07-19,295.964783,310.780334,0.000000
1952-07-20,296.041290,310.484558,0.000000
1952-07-21,296.264282,311.466156,0.000000
1952-07-22,296.889374,311.001282,0.000000
1952-07-23,296.403961,311.045380,0.000000
1952-07-24,297.168762,310.603821,0.000000
1952-07-25,297.112518,310.244202,0.000000
1952-07-26,296.542755,310.236755,0.000000
1952-07-27,296.595520,310.998962,0.000000
1952-07-28,298.214020,309.567230,0.000000
1952-07-29,296.571899,307.733765,2.023911
1952-07-30,294.893250,308.627106,0.000000
1952-07-31,295.495453,310.944977,0.000000
1952-08-01,296.110107,311.647247,0.000000
1952-08-02,296.634949,312.543091,0.000000
1952-08-03,297.582489,313.001404,0.000000
1952-08-04,297.814972,312.434143,0.000000
1952-08-05,299.909180,309.822784,0.000000
1952-08-06,296.886841,309.961639,0.000000
1952-08-07,296.264374,309.075439,0.728260
1952-08-08,295.234558,309.280579,0.000000
1952-08-09,295.519531,310.696442,0.000000
1952-08-10,296.070343,310.455719,0.000000
1952-08-11,297.290771,312.312347,1.441702
1952-08-12,298.224792,310.791199,6.656250
1952-08-13,297.902863,308.249664,6.227720
1952-08-14,298.227661,307.429047,4.364295
1952-08-15,298.126617,307.687988,10.423745
1952-08-16,299.279816,304.939697,4.144286
1952-08-17,298.170258,302.121765,11.219718
1952-08-18,297.373169,303.968750,3.924714
1952-08-19,295.959076,305.495667,1.143810
1952-08-20,294.952118,307.432587,1.156804
1952-08-21,296.966522,309.820374,0.000000
1952-08-22,299.010681,310.832001,0.000000
1952-08-23,299.270111,308.799438,2.854950
1952-08-24,298.536102,308.742126,3.493963
1952-08-25,296.110138,306.109375,8.190191
1952-08-26,295.880493,309.090637,1.284816
1952-08-27,297.151825,308.350922,3.237019
1952-08-28,297.299774,305.959290,0.855942
1952-08-29,295.892517,303.931915,5.309065
1952-08-30,294.979645,305.799927,0.000000
1952-08-31,295.119568,305.644257,0.000000
1952-09-01,294.809845,308.119446,0.000000
1952-09-02,295.124237,308.478973,0.000000
1952-09-03,294.133545,307.537506,0.535913
1952-09-04,295.592255,307.761200,0.000000
1952-09-05,296.256714,307.272095,3.662157
1952-09-06,293.904449,303.968140,12.769458
1952-09-07,294.252594,304.901123,6.599543
1952-09-08,294.608276,306.421478,4.884763
1952-09-09,294.719940,305.914490,19.000862
1952-09-10,294.064972,305.041199,0.000000
1952-09-11,293.413452,304.180664,0.682557
1952-09-12,292.650482,304.497253,3.970516
1952-09-13,290.693481,303.997589,0.000000
1952-09-14,292.130280,306.305115,0.000000
1952-09-15,295.816559,306.113464,0.900534
1952-09-16,296.253418,303.133301,4.299888
1952-09-17,296.516327,302.950348,6.081050
1952-09-18,294.459259,304.357727,0.000000
1952-09-19,291.715393,304.436768,0.000000
1952-09-20,292.087250,306.303406,0.000000
1952-09-21,292.431671,305.540161,0.000000
1952-09-22,293.930725,303.466980,0.000000
1952-09-23,292.776093,302.499695,20.168863
1952-09-24,290.748444,296.574158,16.901058
1952-09-25,286.903687,290.036224,3.706566
1952-09-26,287.329865,292.425934,4.339000
1952-09-27,288.751923,291.647614,0.000000
1952-09-28,289.131958,299.261353,0.590219
1952-09-29,292.454315,297.052185,0.813305
1952-09-30,289.219269,298.373840,0.000000
1952-10-01,285.651154,298.005096,0.000000
1952-10-02,284.876434,299.420105,0.000000
1952-10-03,285.662750,302.261505,0.000000
1952-10-04,285.569611,302.805481,0.000000
1952-10-05,286.320251,302.304291,0.000000
1952-10-06,287.139008,303.284210,0.000000
1952-10-07,285.346558,300.950409,0.000000
1952-10-08,284.607635,302.905151,0.000000
1952-10-09,285.360931,303.862335,0.000000
1952-10-10,286.142731,303.362549,0.000000
1952-10-11,286.260559,303.176331,0.000000
1952-10-12,286.060638,301.227142,0.000000
1952-10-13,289.229340,299.301453,0.996819
1952-10-14,284.232635,296.311462,0.000000
1952-10-15,281.190460,289.373535,0.000000
1952-10-16,282.787933,292.011658,0.000000
1952-10-17,281.322205,297.390686,0.000000
1952-10-18,284.270111,299.680908,0.000000
1952-10-19,283.047180,298.578613,0.000000
1952-10-20,282.917755,300.854584,0.000000
1952-10-21,283.687073,297.397430,0.000000
1952-10-22,284.453156,300.319702,0.000000
1952-10-23,287.356323,301.149200,0.000000
1952-10-24,291.239349,298.237732,3.220602
1952-10-25,290.127747,297.493958,5.473406
1952-10-26,291.709167,297.612610,1.265040
1952-10-27,288.118591,294.295776,17.070057
1952-10-28,290.163361,294.935333,19.102577
1952-10-29,287.003998,296.921173,0.613822
1952-10-30,283.858459,299.310608,0.000000
1952-10-31,284.512329,299.224243,0.000000
1952-11-01,289.846008,297.785309,26.645824
1952-11-02,281.670990,292.731537,7.089118
1952-11-03,278.951141,286.826019,0.000000
1952-11-04,284.714233,296.206787,4.559246
1952-11-05,284.233337,295.357849,0.000000
1952-11-06,280.620544,299.927277,0.000000
1952-11-07,285.720673,300.639343,0.756968
1952-11-08,284.127869,300.381989,0.000000
