#Variables:
#tasmin_BNU-ESM_historical(K):Daily Minimum Near-Surface Air Temperature
#tasmax_BNU-ESM_historical(K):Daily Maximum Near-Surface Air Temperature
#pr_BNU-ESM_historical(mm):Precipitation
"#Data Extracted for Average over Grid Cell w/ center: 29.5213 Latitude, -98.4809 Longitude (closest value to Latitude:29.5312, Longitude:-98.4683) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_BNU-ESM_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)"
""
yyyy-mm-dd,tasmin_BNU-ESM_historical(K),tasmax_BNU-ESM_historical(K),pr_BNU-ESM_historical(mm)
1951-08-16,295.787354,308.705811,2.078106
1951-08-17,295.840759,308.385315,0.000000
1951-08-18,295.274414,308.485229,0.000000
1951-08-19,295.187134,309.799408,0.000000
1951-08-20,295.521820,310.929291,0.000000
1951-08-21,295.592041,310.851471,0.000000
1951-08-22,295.978912,310.476074,0.000000
1951-08-23,295.998230,307.702362,0.000000
1951-08-24,295.934418,305.100586,0.000000
1951-08-25,296.089142,306.652069,0.000000
1951-08-26,296.133545,306.775269,0.531824
1951-08-27,296.111542,306.773254,0.000000
1951-08-28,295.740997,307.149994,0.753600
1951-08-29,296.117554,306.740448,0.000000
1951-08-30,296.335266,306.645020,0.000000
1951-08-31,297.870239,307.580109,0.307780
1951-09-01,297.317688,309.353638,1.167684
1951-09-02,296.065887,308.383484,0.734827
1951-09-03,295.865051,307.320923,3.970516
1951-09-04,295.550110,305.884918,1.959214
1951-09-05,294.080719,305.467743,0.000000
1951-09-06,294.895935,307.588745,1.824982
1951-09-07,294.811737,307.546204,3.608940
1951-09-08,294.604156,306.697876,6.929473
1951-09-09,293.979095,305.664551,18.205198
1951-09-10,294.909760,303.273132,12.769458
1951-09-11,294.501770,303.675446,1.122600
1951-09-12,293.938385,305.574463,0.000000
1951-09-13,294.773224,307.662292,0.000000
1951-09-14,295.057617,307.129608,0.397502
1951-09-15,294.370270,307.789276,16.033169
1951-09-16,289.366547,298.584351,2.530180
1951-09-17,286.382111,295.448059,0.000000
1951-09-18,287.326263,296.081116,0.000000
1951-09-19,289.601562,297.106567,0.000000
1951-09-20,289.184601,298.589813,0.000000
1951-09-21,289.193115,300.814270,0.000000
1951-09-22,289.970673,301.021637,0.000000
1951-09-23,289.164673,298.842957,0.000000
1951-09-24,290.036194,302.508423,0.000000
1951-09-25,292.450531,302.019318,9.871739
1951-09-26,294.026764,302.227295,16.901058
1951-09-27,294.126740,300.245941,25.772383
1951-09-28,293.734772,299.816833,5.606463
1951-09-29,293.201965,302.769836,0.000000
1951-09-30,291.289337,303.922211,0.000000
1951-10-01,292.365509,305.450287,0.600955
1951-10-02,291.858612,301.129669,13.627653
1951-10-03,292.171692,298.656738,34.597130
1951-10-04,290.557892,300.643311,6.040280
1951-10-05,292.416168,300.417053,1.034135
1951-10-06,292.239777,301.265411,4.261764
1951-10-07,292.438080,303.775299,1.417429
1951-10-08,291.985840,304.482452,0.402929
1951-10-09,290.795197,302.385406,0.000000
1951-10-10,286.746368,299.420105,0.000000
1951-10-11,285.428192,300.911224,0.000000
1951-10-12,285.694092,299.897339,0.000000
1951-10-13,289.055176,300.528595,0.000000
1951-10-14,289.897888,303.780334,0.000000
1951-10-15,291.502777,302.041382,0.000000
1951-10-16,284.631561,296.099213,0.000000
1951-10-17,280.248932,294.613464,0.000000
1951-10-18,280.174744,300.753784,0.000000
1951-10-19,283.350250,300.525238,0.000000
1951-10-20,283.419067,300.956238,0.000000
1951-10-21,285.596588,300.164856,0.000000
1951-10-22,288.799072,297.395630,0.000000
1951-10-23,290.096741,297.752197,4.488814
1951-10-24,289.040375,298.043030,0.000000
1951-10-25,286.315186,300.951324,0.000000
1951-10-26,282.581299,297.428192,0.000000
1951-10-27,274.030579,287.949463,0.000000
1951-10-28,275.967102,295.141998,0.000000
1951-10-29,280.308990,297.988525,0.000000
1951-10-30,281.238251,299.362549,0.000000
1951-10-31,280.951385,300.117157,0.000000
1951-11-01,284.309265,297.934875,0.000000
1951-11-02,285.239624,297.049255,0.000000
1951-11-03,283.912872,299.912659,0.000000
1951-11-04,284.241425,295.858917,0.000000
1951-11-05,281.138367,299.356995,0.000000
1951-11-06,285.169250,303.340607,0.000000
1951-11-07,289.474731,302.748749,0.000000
1951-11-08,290.622498,301.903992,0.000000
1951-11-09,289.598083,301.596161,0.613822
1951-11-10,287.315674,297.993652,2.130227
1951-11-11,282.757019,287.955261,3.451385
1951-11-12,283.255585,288.346466,9.809631
1951-11-13,287.400208,294.810425,42.522285
1951-11-14,280.590240,289.449677,14.947946
1951-11-15,284.021881,287.653229,1.643234
1951-11-16,283.727448,287.737793,0.673947
1951-11-17,284.128815,291.194794,0.000000
1951-11-18,283.760925,292.874451,0.000000
1951-11-19,284.879639,296.918396,0.000000
1951-11-20,284.607025,297.197296,0.000000
1951-11-21,285.292419,298.173126,0.000000
1951-11-22,285.066986,299.546967,0.000000
1951-11-23,289.426086,297.712128,1.940074
1951-11-24,280.561707,292.956726,0.622244
1951-11-25,274.696716,287.645355,0.000000
1951-11-26,274.663177,288.094879,0.000000
1951-11-27,273.638428,289.930084,0.000000
1951-11-28,274.951721,290.749573,0.000000
1951-11-29,278.901367,290.464539,0.000000
1951-11-30,284.698120,292.568390,0.000000
1951-12-01,287.039246,295.209686,0.000000
1951-12-02,286.950439,293.355164,0.000000
1951-12-03,287.935150,294.251953,1.452153
1951-12-04,284.667084,296.245758,0.708703
1951-12-05,281.620941,295.577820,0.000000
1951-12-06,283.001556,299.129944,0.000000
1951-12-07,285.975983,295.901215,2.395202
1951-12-08,275.013824,289.709686,0.518915
1951-12-09,272.923218,286.212982,0.000000
1951-12-10,275.008026,291.862885,0.000000
1951-12-11,277.347290,288.819702,0.000000
1951-12-12,272.522827,286.640442,0.000000
1951-12-13,268.142456,277.958252,0.000000
1951-12-14,266.264526,282.140289,0.000000
1951-12-15,268.392151,285.310089,0.000000
1951-12-16,274.413422,287.694580,0.000000
1951-12-17,273.585022,286.896790,0.000000
1951-12-18,271.767761,289.492279,0.000000
1951-12-19,276.353058,286.064331,0.000000
1951-12-20,275.672668,284.210022,0.000000
1951-12-21,272.724731,288.054413,0.000000
1951-12-22,274.569824,287.879517,0.000000
1951-12-23,275.195496,289.500244,0.000000
1951-12-24,283.116089,288.992462,1.272634
1951-12-25,277.121307,286.756134,0.000000
1951-12-26,276.327515,286.729950,0.000000
1951-12-27,276.674164,288.388550,0.000000
1951-12-28,276.564575,290.292328,0.000000
1951-12-29,276.615417,284.735596,0.000000
1951-12-30,268.056549,285.362152,0.000000
1951-12-31,275.787689,287.969391,0.754883
1952-01-01,279.947266,287.611389,5.050302
1952-01-02,277.782379,285.778137,2.967653
1952-01-03,281.813385,290.051544,1.469341
1952-01-04,282.255859,292.350861,13.713722
1952-01-05,284.255249,291.148590,4.586602
1952-01-06,284.821564,297.652466,1.376890
1952-01-07,283.139648,296.465393,0.000000
1952-01-08,282.230957,298.718719,0.000000
1952-01-09,287.237671,298.157898,0.000000
1952-01-10,286.652313,299.845764,0.000000
1952-01-11,283.131561,298.260956,0.000000
1952-01-12,287.166138,300.353119,0.000000
1952-01-13,278.250671,294.171814,0.000000
1952-01-14,283.877502,295.045898,0.000000
1952-01-15,276.109375,290.017517,0.000000
1952-01-16,278.810883,295.377106,0.000000
1952-01-17,282.145721,294.479828,0.000000
1952-01-18,279.394348,291.602295,0.309324
1952-01-19,279.348328,294.894867,0.000000
1952-01-20,281.768219,297.447266,0.000000
1952-01-21,283.372009,293.535400,4.366556
1952-01-22,278.044617,294.748505,0.000000
1952-01-23,278.890930,290.877136,0.000000
1952-01-24,277.117401,287.715088,0.000000
1952-01-25,273.791962,286.209351,0.000000
1952-01-26,273.377777,283.858276,0.000000
1952-01-27,272.060791,284.382568,0.000000
1952-01-28,271.976654,286.216980,0.000000
1952-01-29,273.664398,289.390076,0.000000
1952-01-30,277.604004,295.891388,0.000000
1952-01-31,280.943451,297.717865,0.000000
1952-02-01,281.366394,300.022339,0.000000
1952-02-02,287.345245,298.588715,0.947180
1952-02-03,285.201874,293.419067,22.166451
1952-02-04,280.867737,292.371216,0.479992
1952-02-05,278.041534,286.154999,4.721269
1952-02-06,283.299683,291.417206,18.461061
1952-02-07,280.849396,290.321167,0.401438
1952-02-08,274.528229,285.697021,0.339234
1952-02-09,279.614044,286.834473,0.000000
1952-02-10,281.496277,287.647644,17.674803
1952-02-11,278.219360,286.188019,13.574905
1952-02-12,272.742920,280.076721,4.262529
1952-02-13,272.458038,287.117065,0.000000
1952-02-14,282.146667,294.724243,4.928330
1952-02-15,284.328400,293.390442,0.472428
1952-02-16,280.968353,291.104797,14.739418
1952-02-17,278.402222,286.279999,6.210081
1952-02-18,269.795410,281.045898,0.000000
1952-02-19,269.267517,278.663940,0.000000
1952-02-20,268.410767,281.086365,0.000000
1952-02-21,269.875885,285.785614,0.000000
1952-02-22,273.800842,285.137939,0.000000
1952-02-23,272.364838,283.870972,0.000000
1952-02-24,271.221985,281.614258,0.000000
1952-02-25,272.304474,280.641632,0.000000
1952-02-26,277.039642,284.222504,2.582753
1952-02-27,279.664612,284.590057,0.000000
1952-02-28,275.831940,286.769073,0.000000
1952-02-29,277.436951,291.962769,0.000000
1952-03-01,279.041931,297.156433,0.000000
1952-03-02,279.871460,292.172699,0.000000
1952-03-03,276.512146,287.132141,0.000000
1952-03-04,274.316101,287.107941,0.000000
1952-03-05,278.416321,287.090698,0.000000
1952-03-06,280.693420,288.116516,10.199181
1952-03-07,277.873779,292.176361,0.000000
1952-03-08,281.144104,294.713684,0.000000
1952-03-09,273.157593,292.339569,0.000000
1952-03-10,280.858643,296.609436,0.000000
1952-03-11,284.376740,296.101990,0.862742
1952-03-12,278.494385,291.182068,0.000000
1952-03-13,281.377991,286.058411,10.154862
1952-03-14,285.853058,299.628021,4.973505
1952-03-15,282.961914,298.589294,0.000000
1952-03-16,282.502686,298.028717,0.000000
1952-03-17,284.931549,295.307098,0.000000
1952-03-18,279.777496,293.514099,0.000000
1952-03-19,276.032471,292.910889,0.000000
1952-03-20,279.972992,295.379364,0.000000
1952-03-21,284.496246,298.473694,0.683308
1952-03-22,283.172028,297.234680,5.475922
1952-03-23,282.339233,291.906525,0.000000
1952-03-24,277.732422,294.164032,0.000000
1952-03-25,282.660187,293.415283,0.000000
1952-03-26,285.758942,292.554382,36.756824
1952-03-27,282.660400,288.643921,12.696414
1952-03-28,277.831055,292.206970,0.000000
1952-03-29,282.239471,296.218597,0.000000
1952-03-30,285.235840,295.981232,3.063289
1952-03-31,282.992706,293.829712,15.581103
1952-04-01,278.127228,291.386383,0.000000
1952-04-02,282.354645,297.376862,0.000000
1952-04-03,288.245972,298.531128,1.476154
1952-04-04,287.779877,298.926544,0.000000
1952-04-05,283.414032,297.522736,0.000000
1952-04-06,279.081573,292.488312,0.000000
1952-04-07,279.765167,290.246735,0.000000
1952-04-08,280.426178,290.798492,0.000000
1952-04-09,279.131592,295.692017,0.000000
1952-04-10,281.703857,298.414246,0.000000
1952-04-11,288.430908,295.597687,0.857754
1952-04-12,278.949799,291.257782,0.000000
1952-04-13,280.837769,297.001465,0.000000
1952-04-14,288.784271,299.137360,0.000000
1952-04-15,289.244476,298.367035,0.000000
1952-04-16,288.744873,297.177063,0.000000
1952-04-17,290.426514,299.767120,0.348559
1952-04-18,289.325226,298.906219,0.000000
1952-04-19,286.611725,295.770142,1.109964
1952-04-20,285.051178,289.330322,34.573280
1952-04-21,283.820953,288.069946,9.910280
1952-04-22,288.147461,294.066040,27.044727
1952-04-23,284.777710,288.922089,0.000000
1952-04-24,281.038208,293.173706,0.000000
1952-04-25,284.980774,296.787415,0.000000
1952-04-26,285.764099,297.213379,0.000000
1952-04-27,287.967896,296.719513,0.000000
1952-04-28,291.041412,299.174164,3.840946
1952-04-29,290.486206,295.684906,14.770905
1952-04-30,291.951294,298.607239,0.000000
1952-05-01,292.309296,299.048859,0.000000
1952-05-02,291.731171,298.606110,0.000000
1952-05-03,292.219238,297.828461,0.614068
1952-05-04,291.230927,297.725403,0.372470
1952-05-05,292.493683,298.577789,4.392407
1952-05-06,292.838715,298.199310,1.285215
1952-05-07,292.949860,297.848022,1.276335
1952-05-08,292.073761,298.892151,0.000000
1952-05-09,292.385223,300.852173,0.937946
1952-05-10,292.378632,300.434753,7.841444
1952-05-11,291.771790,297.395508,42.824505
1952-05-12,291.611298,296.954285,73.609779
1952-05-13,290.374603,296.828461,26.680851
1952-05-14,290.832031,296.503479,30.905684
1952-05-15,289.541931,293.886658,0.000000
1952-05-16,289.966309,295.912476,0.000000
1952-05-17,292.948334,299.900360,1.871734
1952-05-18,292.428192,301.280212,0.000000
1952-05-19,291.486267,303.172760,0.000000
1952-05-20,291.419708,303.918030,0.700792
1952-05-21,293.461395,303.496338,0.000000
1952-05-22,292.229736,302.821533,0.000000
1952-05-23,293.655609,298.833954,8.665296
1952-05-24,291.293610,298.527252,2.847189
1952-05-25,292.287476,302.512177,0.000000
1952-05-26,295.641876,302.061249,0.000000
1952-05-27,291.891083,302.594116,0.000000
1952-05-28,291.380920,305.023224,0.000000
1952-05-29,292.084259,305.806641,0.000000
1952-05-30,293.838226,306.830292,0.000000
1952-05-31,293.304840,306.599457,0.000000
1952-06-01,293.699127,305.615082,0.000000
1952-06-02,293.573059,304.742889,0.000000
1952-06-03,293.420410,304.614471,0.000000
1952-06-04,291.698578,305.433502,0.000000
1952-06-05,291.893707,305.304474,0.000000
1952-06-06,292.448395,305.166534,0.000000
1952-06-07,293.961334,304.509216,1.022544
1952-06-08,294.813416,305.471741,0.000000
1952-06-09,294.837158,307.204224,0.000000
1952-06-10,295.326752,306.941650,0.000000
1952-06-11,295.813019,306.541840,0.000000
1952-06-12,296.691223,306.773468,0.000000
1952-06-13,295.777252,306.661499,0.000000
1952-06-14,294.839600,308.528656,0.000000
1952-06-15,295.324921,308.419830,0.000000
1952-06-16,295.499420,308.336060,0.000000
1952-06-17,295.675934,307.841949,0.000000
1952-06-18,295.557159,307.195343,0.000000
1952-06-19,296.052948,307.475647,0.000000
1952-06-20,295.721069,307.311981,0.000000
1952-06-21,295.843353,307.393921,0.000000
1952-06-22,295.370483,307.793427,0.000000
1952-06-23,294.981018,309.674500,0.000000
1952-06-24,295.476074,311.099487,0.000000
1952-06-25,296.325806,310.822540,0.426674
1952-06-26,296.538879,309.023163,0.000000
1952-06-27,295.234833,308.179779,0.000000
1952-06-28,295.798462,310.169525,0.000000
1952-06-29,295.977814,310.535431,0.000000
1952-06-30,295.444061,309.903107,0.000000
1952-07-01,295.901703,308.014832,0.000000
1952-07-02,294.899902,306.342621,0.000000
1952-07-03,294.825836,306.667816,0.832530
1952-07-04,295.793793,307.789001,0.000000
1952-07-05,296.009827,308.328827,0.426847
1952-07-06,295.590393,306.488953,13.025772
1952-07-07,296.173706,302.878601,17.526880
1952-07-08,294.706879,302.668396,1.966119
1952-07-09,294.413788,302.892670,3.714017
1952-07-10,294.477905,303.502960,9.250094
1952-07-11,294.222992,304.536835,0.000000
1952-07-12,294.757263,304.744690,0.000000
1952-07-13,296.086151,305.962006,1.205336
1952-07-14,296.556488,308.550293,0.000000
1952-07-15,296.966736,311.251221,0.000000
1952-07-16,296.393982,310.592285,0.000000
1952-07-17,296.986115,310.886597,0.000000
1952-07-18,296.374329,310.266205,0.000000
1952-07-19,296.032990,309.082275,0.000000
1952-07-20,295.317657,307.930756,0.000000
1952-07-21,295.947266,309.129120,0.000000
1952-07-22,296.056519,310.251526,0.000000
1952-07-23,296.279480,310.176605,0.000000
1952-07-24,296.619995,309.636383,0.000000
1952-07-25,296.908752,307.584503,3.729700
1952-07-26,297.122375,304.192688,33.335785
1952-07-27,296.690826,304.594452,18.102303
1952-07-28,296.073700,303.277679,18.726870
1952-07-29,296.191833,307.215210,0.000000
1952-07-30,295.400055,308.357361,0.000000
1952-07-31,295.124786,311.077332,0.000000
1952-08-01,295.603424,310.835205,0.000000
1952-08-02,295.700958,309.575500,0.000000
1952-08-03,294.875031,307.871124,0.000000
1952-08-04,295.062836,308.989410,0.000000
1952-08-05,295.483368,308.196533,0.000000
1952-08-06,295.442444,307.664093,0.000000
1952-08-07,296.046967,308.348297,0.000000
1952-08-08,295.189697,309.389374,0.577377
1952-08-09,295.380096,310.182556,0.000000
1952-08-10,295.802734,310.559753,0.000000
1952-08-11,296.423553,311.135895,0.000000
1952-08-12,297.472229,311.063019,0.297945
1952-08-13,297.019440,308.742737,0.295821
1952-08-14,296.296234,309.150146,0.000000
1952-08-15,296.985229,310.969940,0.000000
1952-08-16,298.677094,312.596375,0.000000
1952-08-17,299.015442,313.598206,0.000000
1952-08-18,297.996735,311.085205,0.000000
1952-08-19,296.914429,309.609039,0.000000
1952-08-20,297.346741,310.357330,0.000000
1952-08-21,298.678589,311.815399,0.000000
1952-08-22,299.531403,311.872437,0.000000
1952-08-23,298.781769,311.653992,0.000000
1952-08-24,298.207245,311.492950,0.000000
1952-08-25,296.647827,310.377960,0.000000
1952-08-26,296.627441,309.180115,0.000000
1952-08-27,296.790497,309.171661,0.000000
1952-08-28,296.858307,309.467255,0.000000
1952-08-29,295.873108,311.615082,0.000000
1952-08-30,295.933929,312.334106,0.000000
1952-08-31,295.397705,311.171143,0.000000
1952-09-01,295.213043,308.834198,1.553000
1952-09-02,294.747345,305.290985,0.444241
1952-09-03,293.468414,308.308075,0.000000
1952-09-04,293.273102,310.137054,0.000000
1952-09-05,294.309052,309.592377,0.000000
1952-09-06,294.693726,308.842590,0.000000
1952-09-07,295.216492,307.746674,0.000000
1952-09-08,295.696472,305.535400,0.329370
1952-09-09,295.381470,305.401398,3.387788
1952-09-10,295.535217,305.355225,5.706176
1952-09-11,295.977814,303.611969,4.076972
1952-09-12,294.439331,302.504181,6.998157
1952-09-13,292.857452,305.534363,0.000000
1952-09-14,293.022125,306.235565,0.000000
1952-09-15,293.729614,306.052368,0.000000
1952-09-16,294.056030,307.670074,0.000000
1952-09-17,292.698792,304.984985,0.807598
1952-09-18,287.887390,300.492432,0.000000
1952-09-19,287.409332,302.948120,0.000000
1952-09-20,286.255524,305.209259,0.000000
1952-09-21,287.624146,305.851562,0.000000
1952-09-22,291.577454,305.538666,0.000000
1952-09-23,292.790802,304.531281,0.000000
1952-09-24,292.084839,304.366882,35.783146
1952-09-25,292.331909,304.450256,35.194046
1952-09-26,292.052460,300.902161,59.383717
1952-09-27,290.678772,297.472870,31.361670
1952-09-28,286.550812,290.720062,2.585062
1952-09-29,286.437500,291.764465,0.569975
1952-09-30,287.387756,292.928833,0.000000
1952-10-01,287.349243,296.742493,0.000000
1952-10-02,286.428406,298.635803,0.000000
1952-10-03,284.938110,298.940948,0.000000
1952-10-04,285.296753,299.509277,0.000000
1952-10-05,284.735229,300.489166,0.000000
1952-10-06,284.903229,301.220581,0.000000
1952-10-07,289.041443,301.047729,0.000000
1952-10-08,291.998505,300.486755,6.262212
1952-10-09,291.814392,301.054199,13.253043
1952-10-10,292.696136,295.892548,46.107819
1952-10-11,292.645294,295.821991,41.287266
1952-10-12,287.691956,291.450836,38.442745
1952-10-13,292.636047,298.544434,24.367088
1952-10-14,288.830078,295.812592,2.390792
1952-10-15,290.481964,294.957245,0.000000
1952-10-16,289.360168,297.246246,0.000000
1952-10-17,291.757751,298.526825,0.397092
1952-10-18,289.322937,296.663849,18.749981
1952-10-19,280.934021,293.379791,0.000000
1952-10-20,280.057251,293.919464,0.000000
1952-10-21,281.974274,296.766083,0.000000
1952-10-22,280.627533,296.969238,0.000000
1952-10-23,281.359436,296.301605,0.000000
1952-10-24,285.019897,298.851593,0.000000
1952-10-25,285.010498,296.405151,0.000000
1952-10-26,280.577881,295.076965,0.000000
1952-10-27,281.667969,295.780365,0.000000
1952-10-28,287.954620,299.930664,0.703648
1952-10-29,287.958984,301.570190,0.000000
1952-10-30,285.840210,299.224243,0.000000
1952-10-31,287.908966,299.160553,0.000000
1952-11-01,292.620300,299.970581,8.092526
1952-11-02,286.747101,300.076599,6.515378
1952-11-03,281.087128,293.714966,19.260220
1952-11-04,283.721588,291.608887,26.645824
1952-11-05,280.939728,283.120483,2.827120
1952-11-06,281.531311,287.912354,0.000000
1952-11-07,284.155670,290.176666,0.828292
1952-11-08,287.864441,298.397705,3.192484
